K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fst8     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7     Fis8
8   1   1       0   1.0000 22:39:10 -4.42410408403E+05 -4.42410408403E+05 -0.00813 -0.01782  0.15446  0.15342  0.05070 -0.08169 -0.23027 -0.01298 -0.11119 -0.08585 -0.15952 -0.10589 -0.09476 -0.14183 -0.17502 -0.16133
8   1   1     100   1.9802 22:39:10 -4.42367448817E+05 -4.42367448817E+05 -0.00813 -0.01782  0.15446  0.15342  0.05070 -0.08169 -0.23027 -0.01298 -0.11119 -0.08585 -0.15952 -0.10589 -0.09476 -0.14183 -0.17502 -0.16133
8   1   1     200  37.8109 22:39:10 -4.13264854261E+05 -4.13137460055E+05 -0.00813  0.15446 -0.01782  0.05070 -0.01298 -0.08169 -0.23027  0.15342 -0.11119 -0.15952 -0.08585 -0.09476 -0.16133 -0.14183 -0.17502 -0.10589
8   1   1     400  48.1297 22:39:10 -3.88444565672E+05 -3.88444565672E+05  0.05070 -0.01782 -0.23027 -0.08169 -0.01298  0.15342 -0.00813  0.15446 -0.09476 -0.08585 -0.17502 -0.14183 -0.16133 -0.10589 -0.11119 -0.15952
8   1   1     800  46.5668 22:39:10 -3.82630279290E+05 -3.80188945155E+05  0.05070 -0.01782  0.15342 -0.23027 -0.01298 -0.00813 -0.08169  0.15446 -0.09476 -0.08585 -0.10589 -0.17502 -0.16133 -0.11119 -0.14183 -0.15952
8   1   1    1600  46.2211 22:39:10 -3.76109593619E+05 -3.75823038727E+05  0.05070 -0.01782 -0.01298  0.15342  0.15446 -0.23027 -0.00813 -0.08169 -0.09476 -0.08585 -0.16133 -0.10589 -0.15952 -0.17502 -0.11119 -0.14183
8   1   1    3200  42.7054 22:39:10 -3.73094256637E+05 -3.70308052487E+05 -0.01298 -0.01782  0.15446  0.05070 -0.08169 -0.23027 -0.00813  0.15342 -0.16133 -0.08585 -0.15952 -0.09476 -0.14183 -0.17502 -0.11119 -0.10589
8   1   1    6400  39.5719 22:39:10 -3.76466820720E+05 -3.68461208426E+05  0.05070  0.15446 -0.01298 -0.08169  0.15342 -0.23027 -0.00813 -0.01782 -0.09476 -0.15952 -0.16133 -0.14183 -0.10589 -0.17502 -0.11119 -0.08585
8   1   2   12800  38.0444 23:39:10 -3.71223873282E+05 -3.68461208426E+05  0.36580  0.40023  0.01281  0.02031  1.00000  0.43814  0.02036  0.36119 -0.16348 -0.33259 -0.80494 -0.91813  0.00000 -0.28129 -0.95011 -0.09736
8   1   3   25600  39.0038 24:39:10 -3.71253777457E+05 -3.66729682668E+05  0.40618  0.34301 -0.02518 -0.02570  1.00000  1.00000  0.55745  0.32596 -0.39218 -0.15937 -0.89480 -0.88709  0.00000  0.00000 -0.88116 -0.20141
8   1   3   32000  23.2510 24:39:10 -3.69787109526E+05 -3.66729682668E+05  0.41070  0.33769 -0.02438 -0.01826  0.56002  1.00000  1.00000  1.00000 -0.39839 -0.16116 -0.87506 -0.87127 -0.85942  0.00000  0.00000  0.00000
8   1   4   51200  28.4217 25:39:10 -3.71508535389E+05 -3.64587682657E+05  0.34036  0.28738 -0.09777  1.00000  1.00000  1.00000  1.00000  0.52640 -0.17455 -0.22232 -0.88859  0.00000  0.00000  0.00000  0.00000 -0.88116
8   1   4   60000  31.9301 26:39:10 -3.71452413423E+05 -3.64587682657E+05  0.29002  0.30904 -0.09275  1.00000  1.00000  1.00000  1.00000  0.52856 -0.22942 -0.14061 -0.88859  0.00000  0.00000  0.00000  0.00000 -0.88116
8   1   6   88000  22.5831 28:39:10 -3.68529252566E+05 -3.64587682657E+05  0.33717  0.28988 -0.09698  1.00000  1.00000  1.00000  1.00000  0.40040 -0.20421 -0.19139 -0.90158  0.00000  0.00000  0.00000  0.00000 -0.47348
8   1   6  102400  18.5629 28:39:10 -3.69027781933E+05 -3.63748673700E+05  0.32286  0.25677  1.00000 -0.14648  1.00000  0.57034  1.00000  0.50652 -0.16045 -0.24438  0.00000 -0.88499  0.00000 -0.81409  0.00000 -0.88116
8   1   7  120000  28.0769 30:39:10 -3.69621736187E+05 -3.63469489854E+05  0.28714  0.38852  1.00000 -0.10363  1.00000  1.00000  1.00000  0.39705 -0.22796 -0.22315  0.00000 -0.89966  0.00000  0.00000  0.00000 -0.47348
8   1   7  120740  23.4000 30:39:10 -3.67031335778E+05 -3.63469489854E+05  0.28714  0.38852  1.00000 -0.10363  1.00000  1.00000  0.39705  1.00000 -0.22796 -0.22315  0.00000 -0.89966  0.00000  0.00000 -0.47348  0.00000
8   1   8  141459   7.3000 31:39:10 -3.65214605975E+05 -3.63469489854E+05  0.25253  0.33224 -0.16105  0.53996  1.00000  1.00000  1.00000  0.36560 -0.22101 -0.22324 -0.87846 -0.89370  0.00000  0.00000  0.00000 -0.47348
8   1   8  152000   9.2697 32:39:10 -3.60786070612E+05 -3.57619866810E+05  0.29370  0.23667  0.53302 -0.20079  1.00000  1.00000  0.39621  0.34383 -0.20490 -0.25921 -0.90638 -0.91226  0.00000  0.00000 -0.39850 -0.47348
8   1   9  178853   5.2000 33:39:10 -3.56871424459E+05 -3.56329303530E+05  0.41920  0.31527  0.20341  0.51704 -0.23847  1.00000  0.37555  0.32137 -0.58409 -0.20872 -0.27207 -0.90638 -0.89199  0.00000 -0.39850 -0.47348
8   1   9  188000   5.4588 34:39:10 -3.57273565413E+05 -3.55868968496E+05  0.37335  0.30952  0.19050  0.51129  0.31124 -0.25646  0.36811  0.31329 -0.43677 -0.20559 -0.28322 -0.90638 -0.30215 -0.88936 -0.39850 -0.47348
8   1  10  216000   4.4125 36:39:10 -3.56080966689E+05 -3.54106755612E+05  0.43688  0.27592  0.50253  0.18467  0.50415 -0.27482  0.35888  0.30326 -0.67994 -0.19892 -0.72741 -0.28697 -0.90638 -0.88936 -0.39850 -0.47348
8   1  11  225263   2.8000 36:39:10 -3.55956542681E+05 -3.54106755612E+05  0.43579  0.30638  0.50156  0.17887  0.50318 -0.27730  0.35763  0.30190 -0.67994 -0.21592 -0.72741 -0.27840 -0.90638 -0.88936 -0.39850 -0.47348
8   1  12  243105   3.2000 38:39:10 -3.56198545660E+05 -3.54106755612E+05  0.43557  0.31143  0.50137  0.17703  0.50300 -0.27779  0.35739  0.30164 -0.67994 -0.21909 -0.72741 -0.27433 -0.90638 -0.88936 -0.39850 -0.47348
8   1  12  244000   3.2949 38:39:10 -3.55979559037E+05 -3.54106755612E+05  0.43672  0.29604  0.50238  0.18032  0.50400 -0.27519  0.37270  0.33805 -0.67994 -0.20860 -0.72741 -0.28470 -0.90638 -0.88936 -0.36313 -0.55353
8   1  13  260909   3.2000 39:39:10 -3.56436661170E+05 -3.54106755612E+05  0.38225  0.30545  0.20873  0.51823 -0.23542  0.37709  1.00000  0.32304 -0.43677 -0.20578 -0.28926 -0.90638 -0.89199 -0.39850  0.00000 -0.47348
8   1  13  272000   2.3671 40:39:10 -3.56031242452E+05 -3.54106755612E+05  0.37200  0.32652  0.18791  0.51024 -0.25917  0.36675  0.45799  0.35837 -0.43677 -0.22105 -0.27116 -0.90638 -0.88936 -0.39850 -0.88116 -0.56734
