K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fst8     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7     Fis8
8   2   1       0   1.0000 59:39:10 -4.44049373967E+05 -4.44049373967E+05  0.00197  0.12739  0.08854 -0.20590  0.00216 -0.05170 -0.01883  0.06047 -0.07602 -0.15421 -0.11444 -0.16446 -0.15059 -0.10732 -0.13646 -0.13408
8   2   1     100   2.9412 59:39:10 -4.42507674240E+05 -4.42507674240E+05  0.00197  0.12739  0.08854 -0.20590  0.00216 -0.05170 -0.01883  0.06047 -0.07602 -0.15421 -0.11444 -0.16446 -0.15059 -0.10732 -0.13646 -0.13408
8   2   1     200  36.9458 59:39:10 -4.11324397151E+05 -4.11324397151E+05  0.08854  0.06047 -0.05170  0.00197 -0.01883 -0.20590  0.12739  0.00216 -0.11444 -0.13408 -0.10732 -0.07602 -0.13646 -0.16446 -0.15421 -0.15059
8   2   1     400  43.6725 59:39:10 -3.87132025758E+05 -3.86830686034E+05  0.06047  0.08854  0.00197 -0.20590 -0.05170  0.00216  0.12739 -0.01883 -0.13408 -0.11444 -0.07602 -0.16446 -0.10732 -0.15059 -0.15421 -0.13646
8   2   1     800  40.7223 59:39:10 -3.82392716142E+05 -3.78084551398E+05  0.06047  0.08854  0.12739  0.00197 -0.20590  0.00216 -0.05170 -0.01883 -0.13408 -0.11444 -0.15421 -0.07602 -0.16446 -0.15059 -0.10732 -0.13646
8   2   1    1600  42.7324 59:39:10 -3.75720173678E+05 -3.74565621732E+05  0.08854  0.12739 -0.05170  0.06047 -0.20590 -0.01883  0.00197  0.00216 -0.11444 -0.15421 -0.10732 -0.13408 -0.16446 -0.13646 -0.07602 -0.15059
8   2   1    3200  37.5898 59:39:10 -3.70543362266E+05 -3.68598330572E+05  0.00216 -0.05170  0.08854  0.00197 -0.20590  0.06047 -0.01883  0.12739 -0.15059 -0.10732 -0.11444 -0.07602 -0.16446 -0.13408 -0.13646 -0.15421
8   2   1    6400  38.2945 00:40:10 -3.75097127744E+05 -3.68598330572E+05  0.08854  0.12739  0.00216 -0.20590  0.06047  0.00197 -0.01883 -0.05170 -0.11444 -0.15421 -0.15059 -0.16446 -0.13408 -0.07602 -0.13646 -0.10732
8   2   1   12800  38.6238 00:40:10 -3.73665946805E+05 -3.68298530232E+05  0.32789  0.34494  0.30708  0.41784 -0.08443  1.00000 -0.06225  0.29651 -0.17736 -0.04629 -0.18199 -0.47348 -0.90638  0.00000 -0.88058 -0.31534
8   2   2   24000  36.3896 01:40:10 -3.70125796130E+05 -3.67679137714E+05  0.38144  0.43362  0.36208  0.01403  1.00000  0.01886  0.01843  0.46265 -0.16267 -0.15327 -0.22076 -0.89329  0.00000 -0.87774 -0.90663 -0.47348
