K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fis1     Fis2     Fis3
3   3   1       0   1.0000 45:18:10 -4.31678345495E+05 -4.31678345495E+05  0.03239 -0.01070 -0.02712 -0.11302 -0.12755 -0.14244
3   3   1     100   1.9417 45:18:10 -4.25898537307E+05 -4.25898537307E+05 -0.01070  0.03239 -0.02712 -0.12755 -0.11302 -0.14244
3   3   1     200  19.5122 45:18:10 -3.78078754700E+05 -3.78078754700E+05 -0.01070 -0.02712  0.03239 -0.12755 -0.14244 -0.11302
3   3   1     400  16.1520 45:18:10 -3.63788476729E+05 -3.63743591491E+05 -0.01070 -0.02712  0.03239 -0.12755 -0.14244 -0.11302
3   3   1     800  13.6855 45:18:10 -3.63120388177E+05 -3.61252741270E+05 -0.02712 -0.01070  0.03239 -0.14244 -0.12755 -0.11302
3   3   1    1600  29.3689 45:18:10 -3.67294089209E+05 -3.61252741270E+05 -0.01070 -0.02712  0.03239 -0.12755 -0.14244 -0.11302
3   3   1    3200  31.7426 45:18:10 -3.62985599964E+05 -3.59201496886E+05  0.31240  0.33121 -0.04060 -0.15366 -0.16364 -0.88936
3   3   1    6400  34.6929 45:18:10 -3.63026962888E+05 -3.58767667733E+05  0.31949  0.33584 -0.04021 -0.20448 -0.13383 -0.88936
3   3   3   12800  23.4752 45:18:10 -3.65148514484E+05 -3.58502220539E+05  0.32216  0.35026 -0.04106 -0.20101 -0.15809 -0.88936
3   3   4   25600  25.0980 46:18:10 -3.61914482379E+05 -3.54314849966E+05  0.31863  0.37057 -0.04260 -0.21991 -0.14427 -0.88936
3   3   5   36000  22.8055 47:18:10 -3.61799483460E+05 -3.54116961512E+05  0.31963  0.38188 -0.04432 -0.20456 -0.17731 -0.88936
3   3   7   51200  13.9353 47:18:10 -3.56421349932E+05 -3.52386731268E+05  0.32365  0.38431 -0.04308 -0.22195 -0.17989 -0.88936
3   3   9   76000   8.6616 49:18:10 -3.55025022216E+05 -3.51743171258E+05  0.32708  0.38780 -0.04264 -0.24173 -0.17380 -0.88936
3   3  12  102400   4.5989 50:18:10 -3.52372354446E+05 -3.51740150559E+05  0.32187  0.41391 -0.04594 -0.22356 -0.21234 -0.88936
3   3  13  112000   3.7401 51:18:10 -3.52043170245E+05 -3.51740150559E+05  0.32064  0.41514 -0.04644 -0.21955 -0.21029 -0.88936
3   3  14  114773   2.4000 51:18:10 -3.51825112991E+05 -3.51740150559E+05  0.32127  0.41622 -0.04625 -0.22292 -0.21178 -0.88936
3   3  15  122835   2.3000 51:18:10 -3.51825112991E+05 -3.51740150559E+05  0.32373  0.40418 -0.04474 -0.22794 -0.19593 -0.88936
3   3  16  132298   2.9000 52:18:10 -3.52070486764E+05 -3.51740150559E+05  0.32699  0.40129 -0.04377 -0.23421 -0.20422 -0.88936
3   3  17  140276   2.2000 52:18:10 -3.52149928071E+05 -3.51740150559E+05  0.32571  0.40322 -0.04414 -0.23113 -0.20653 -0.88936
3   3  17  148000   2.2414 53:18:10 -3.52034769773E+05 -3.51740150559E+05  0.32679  0.40090 -0.04386 -0.23336 -0.20465 -0.88936
3   3  18  149622   1.5000 53:18:10 -3.51962468157E+05 -3.51740150559E+05  0.32354  0.40970 -0.04517 -0.22758 -0.20874 -0.88936
3   3  20  166880   2.0000 54:18:10 -3.51825112991E+05 -3.51740150559E+05  0.32657  0.40331 -0.04405 -0.23061 -0.21040 -0.88936
3   3  21  174788   1.0000 54:18:10 -3.51931078698E+05 -3.51740150559E+05  0.32582  0.40580 -0.04441 -0.23110 -0.20876 -0.88936
3   3  21  176000   1.2603 55:18:10 -3.51846454061E+05 -3.51740150559E+05  0.32581  0.40574 -0.04440 -0.23032 -0.21013 -0.88936
3   3  22  184013   0.8000 55:18:10 -3.51743171258E+05 -3.51740150559E+05  0.32656  0.40458 -0.04413 -0.23261 -0.20937 -0.88936
3   3 200  191045   0.0000 56:18:10 -3.51740150559E+05 -3.51740150559E+05  0.32381  0.41032 -0.04514 -0.22627 -0.21381 -0.88936
