K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fis1     Fis2     Fis3     Fis4     Fis5
5   3   1       0   1.0000 31:25:10 -4.35059979638E+05 -4.35059979638E+05 -0.03669  0.04326 -0.14957  0.05077  0.09922 -0.15384 -0.10714 -0.15000 -0.08812 -0.15537
5   3   1     100   0.0000 31:25:10 -4.35059979638E+05 -4.35059979638E+05 -0.03669  0.04326 -0.14957  0.05077  0.09922 -0.15384 -0.10714 -0.15000 -0.08812 -0.15537
5   3   1     200  29.2079 31:25:10 -4.07191498918E+05 -4.06978649335E+05  0.05077  0.09922  0.04326 -0.03669 -0.14957 -0.08812 -0.15537 -0.10714 -0.15384 -0.15000
5   3   1     400  44.7761 31:25:10 -3.72540356265E+05 -3.72504030098E+05  0.09922  0.05077 -0.14957 -0.03669  0.04326 -0.15537 -0.08812 -0.15000 -0.15384 -0.10714
5   3   1     800  42.2693 31:25:10 -3.72879650377E+05 -3.67497585787E+05 -0.14957  0.05077  0.09922  0.04326 -0.03669 -0.15000 -0.08812 -0.15537 -0.10714 -0.15384
5   3   1    1600  41.0112 31:25:10 -3.74307331261E+05 -3.67476140956E+05  0.09922 -0.14957  0.05077  0.04326 -0.03669 -0.15537 -0.15000 -0.08812 -0.10714 -0.15384
5   3   1    3200  38.2886 31:25:10 -3.63513534136E+05 -3.60864542844E+05 -0.14957  0.05077  0.09922  0.04326 -0.03669 -0.15000 -0.08812 -0.15537 -0.10714 -0.15384
5   3   1    6400  36.5355 32:25:10 -3.69200612170E+05 -3.60864542844E+05  0.47505  0.39459  0.33990 -0.00844 -0.02711 -0.44307 -0.13359 -0.18348 -0.90887 -0.76896
5   3   2   12800  33.4016 32:25:10 -3.64054183190E+05 -3.60397971981E+05  0.35606  0.39178  0.00579  0.34910  0.00073 -0.19125 -0.15483 -0.94506 -0.20539 -0.86955
5   3   3   24000  30.9990 33:25:10 -3.65031781759E+05 -3.58330054520E+05  0.26367  0.37976 -0.13484  0.27832  0.29008 -0.20560 -0.47348 -0.88936 -0.23351 -0.16858
5   3   3   25600  30.9687 33:25:10 -3.62643542525E+05 -3.58330054520E+05  0.06450  0.38917  0.46769  0.05812  0.06575 -0.88101 -0.19720 -0.18784 -0.88302 -0.89982
5   3   5   51200  28.6322 35:25:10 -3.64554921910E+05 -3.54977597224E+05  0.35598  0.38867  0.47182 -0.00182  0.00125 -0.19928 -0.21103 -0.44074 -0.94036 -0.81847
5   3   5   52000  28.5041 35:25:10 -3.61547259708E+05 -3.54977597224E+05  0.38867  0.35598  0.00125 -0.00182  0.47182 -0.21103 -0.19928 -0.81847 -0.94036 -0.44074
5   3   7   72000  19.9355 37:25:10 -3.56002043987E+05 -3.54274992092E+05  0.26395  0.36621 -0.13995  0.27576  0.37697 -0.23591 -0.22958 -0.88936 -0.21641 -0.47348
5   3   8   96000  15.5920 39:25:10 -3.56358765032E+05 -3.53849422846E+05  0.28742  0.33045  0.25408 -0.15315  0.36975 -0.32706 -0.18187 -0.22699 -0.88936 -0.47348
5   3   8  102400  14.9358 39:25:10 -3.56077807449E+05 -3.52932387768E+05  0.24537  0.33153  0.54390 -0.17256  0.35914 -0.23589 -0.18857 -0.90422 -0.88936 -0.47348
5   3   8  116000  12.5276 41:25:10 -3.54533722598E+05 -3.51178575572E+05  0.24447  0.32838  0.54427 -0.17167  0.35963 -0.22123 -0.20539 -0.90638 -0.88936 -0.47348
5   3  10  127954   5.0000 42:25:10 -3.52038318570E+05 -3.51178575572E+05  0.34335  0.24316  0.54364 -0.17329  0.39095 -0.19528 -0.23271 -0.90638 -0.88936 -0.55353
5   3  10  136000   5.0218 43:25:10 -3.52452520326E+05 -3.51178575572E+05  0.24267  0.35362  0.54293 -0.17513  0.35774 -0.22996 -0.21879 -0.90638 -0.88936 -0.47348
5   3  12  154464   2.4000 44:25:10 -3.51685006101E+05 -3.51178575572E+05  0.23837  0.36601  0.54185 -0.17789  0.35623 -0.22530 -0.21499 -0.90638 -0.88936 -0.47348
5   3  12  164000   3.2979 45:25:10 -3.52089409939E+05 -3.51178575572E+05  0.23815  0.37377  0.54158 -0.17858  0.35586 -0.22731 -0.22539 -0.90638 -0.88936 -0.47348
5   3  13  175253   2.5000 45:25:10 -3.51212172425E+05 -3.51178575572E+05  0.23968  0.36970  0.54188 -0.17781  0.35627 -0.22934 -0.22476 -0.90638 -0.88936 -0.47348
5   3  13  192000   2.7500 47:25:10 -3.51385165583E+05 -3.51178575572E+05  0.23826  0.37483  0.54150 -0.17878  0.35575 -0.22687 -0.23040 -0.90638 -0.88936 -0.47348
5   3  14  193574   2.8000 47:25:10 -3.51431057067E+05 -3.51178575572E+05  0.23826  0.37483  0.54150 -0.17878  0.35575 -0.22687 -0.23040 -0.90638 -0.88936 -0.47348
5   3  15  201702   1.9000 48:25:10 -3.51274581315E+05 -3.51178575572E+05  0.24070  0.36496  0.54228 -0.17680  0.35683 -0.23364 -0.21229 -0.90638 -0.88936 -0.47348
5   3  16  220000   1.7932 49:25:10 -3.51328245390E+05 -3.51178575572E+05  0.24082  0.36695  0.54217 -0.17706  0.35669 -0.23261 -0.22075 -0.90638 -0.88936 -0.47348
5   3  16  220043   1.8000 49:25:10 -3.51545107591E+05 -3.51178575572E+05  0.24082  0.36695  0.54217 -0.17706  0.35669 -0.23261 -0.22075 -0.90638 -0.88936 -0.47348
5   3  18  246541   1.8000 51:25:10 -3.51178575572E+05 -3.51178575572E+05  0.23924  0.37152  0.54184 -0.17791  0.35622 -0.23084 -0.22192 -0.90638 -0.88936 -0.47348
5   3  18  248000   1.3430 51:25:10 -3.51178575572E+05 -3.51178575572E+05  0.23970  0.37001  0.54188 -0.17781  0.35628 -0.23110 -0.22005 -0.90638 -0.88936 -0.47348
5   3 200  253945   0.0000 51:25:10 -3.51178575572E+05 -3.51178575572E+05  0.24043  0.36615  0.54220 -0.17700  0.35672 -0.23212 -0.21855 -0.90638 -0.88936 -0.47348
