K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6
6   4   1       0   1.0000 24:30:10 -4.41107629467E+05 -4.41107629467E+05  0.04373 -0.02427 -0.09134  0.01616  0.01913  0.02415 -0.13949 -0.12229 -0.11870 -0.10173 -0.17873 -0.10641
6   4   1     100   0.9901 24:30:10 -4.36769975003E+05 -4.36769975003E+05  0.04373 -0.09134 -0.02427  0.01616  0.01913  0.02415 -0.13949 -0.11870 -0.12229 -0.10173 -0.17873 -0.10641
6   4   1     200  28.8557 24:30:10 -4.15758973830E+05 -4.15626723091E+05  0.04373 -0.02427  0.01616  0.02415  0.01913 -0.09134 -0.13949 -0.12229 -0.10173 -0.10641 -0.17873 -0.11870
6   4   1     400  36.9077 24:30:10 -3.75972639623E+05 -3.75972639623E+05  0.04373  0.01913  0.02415 -0.02427  0.01616 -0.09134 -0.13949 -0.17873 -0.10641 -0.12229 -0.10173 -0.11870
6   4   1     800  34.5818 24:30:10 -3.65368519826E+05 -3.64898158912E+05  0.01913  0.04373 -0.02427 -0.09134  0.02415  0.01616 -0.17873 -0.13949 -0.12229 -0.11870 -0.10641 -0.10173
6   4   1    1600  33.4166 24:30:10 -3.67314626467E+05 -3.64898158912E+05  0.04373  0.02415  0.01913 -0.09134 -0.02427  0.01616 -0.13949 -0.10641 -0.17873 -0.11870 -0.12229 -0.10173
6   4   1    3200  32.3649 24:30:10 -3.64904329025E+05 -3.61067782776E+05  0.02415  0.01913  0.04373 -0.02427 -0.09134  0.01616 -0.10641 -0.17873 -0.13949 -0.12229 -0.11870 -0.10173
6   4   1    6400  34.4946 25:30:10 -3.67448660392E+05 -3.61067782776E+05  0.46066  0.32268 -0.03939  0.41180 -0.03590  0.34413 -0.55353 -0.19091 -0.89415 -0.19267 -0.85908 -0.16652
6   4   2   12800  50.5882 25:30:10 -3.73494278222E+05 -3.61067782776E+05  0.37652  0.39037  0.32606 -0.03156 -0.03389  0.55538 -0.14886 -0.20873 -0.18958 -0.85094 -0.90797 -0.88116
6   4   2   24000  34.0629 26:30:10 -3.64086698425E+05 -3.59233986627E+05  0.32929  0.33177 -0.04447 -0.03784  0.34638  0.43636 -0.22537 -0.20663 -0.90552 -0.87469 -0.18424 -0.22876
