K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fst8     Fst9     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7     Fis8     Fis9
9   1   1       0   1.0000 56:46:10 -4.46244434806E+05 -4.46244434806E+05 -0.11235 -0.12615  0.15261 -0.04799  0.06029  0.04111 -0.17357  0.15232  0.05190 -0.13150 -0.11324 -0.14557 -0.12708 -0.09731 -0.08540 -0.20073 -0.10379 -0.14845
9   1   1     100   3.8835 56:46:10 -4.44977710318E+05 -4.44977710318E+05 -0.11235 -0.12615  0.15261 -0.04799  0.06029  0.04111 -0.17357  0.15232  0.05190 -0.13150 -0.11324 -0.14557 -0.12708 -0.09731 -0.08540 -0.20073 -0.10379 -0.14845
9   1   1     200  39.7059 56:46:10 -4.18854420564E+05 -4.18854420564E+05  0.06029  0.05190  0.15232 -0.12615 -0.04799  0.15261 -0.11235 -0.17357  0.04111 -0.09731 -0.14845 -0.10379 -0.11324 -0.12708 -0.14557 -0.13150 -0.20073 -0.08540
9   1   1     400  47.7723 56:46:10 -3.98002918682E+05 -3.98002918682E+05  0.05190  0.15261 -0.11235  0.06029  0.04111 -0.17357  0.15232 -0.04799 -0.12615 -0.14845 -0.14557 -0.13150 -0.09731 -0.08540 -0.20073 -0.10379 -0.12708 -0.11324
9   1   1     800  44.7761 56:46:10 -3.72116694571E+05 -3.71833824876E+05  0.05190  0.15261 -0.04799 -0.12615  0.15232 -0.17357  0.04111  0.06029 -0.11235 -0.14845 -0.14557 -0.12708 -0.11324 -0.10379 -0.20073 -0.08540 -0.09731 -0.13150
9   1   1    1600  40.1496 56:46:10 -3.75005823612E+05 -3.71525551441E+05 -0.04799  0.06029  0.15261 -0.12615 -0.17357  0.05190  0.04111  0.15232 -0.11235 -0.12708 -0.09731 -0.14557 -0.11324 -0.20073 -0.14845 -0.08540 -0.10379 -0.13150
9   1   1    3200  39.2946 56:46:10 -3.77008485881E+05 -3.71525551441E+05 -0.04799  0.06029  0.05190 -0.12615  0.15232 -0.17357  0.15261  0.04111 -0.11235 -0.12708 -0.09731 -0.14845 -0.11324 -0.10379 -0.20073 -0.14557 -0.08540 -0.13150
9   1   2    6400  38.7310 56:46:10 -3.80768975238E+05 -3.71525551441E+05 -0.04799  0.06029  0.05190 -0.17357  0.04111  0.15261 -0.12615 -0.11235  0.15232 -0.12708 -0.09731 -0.14845 -0.20073 -0.08540 -0.14557 -0.11324 -0.13150 -0.10379
9   1   3   12800  29.1269 57:46:10 -3.81573231380E+05 -3.69573238729E+05  1.00000  1.00000 -0.00054 -0.00473  0.49736  0.56854  1.00000  1.00000  0.34708  0.00000  0.00000 -0.89190 -0.91233 -0.46455 -0.88116  0.00000  0.00000 -0.16040
9   1   3   25600  29.9409 57:46:10 -3.82723462273E+05 -3.69573238729E+05  0.40833  0.37840  1.00000  0.04204  0.04061  1.00000  1.00000  1.00000  1.00000 -0.13370 -0.24954  0.00000 -0.86130 -0.91342  0.00000  0.00000  0.00000  0.00000
9   1   3   32000  29.2844 58:46:10 -3.73720457598E+05 -3.69573238729E+05  0.37840  1.00000  0.04204  0.04061  0.40833  1.00000  1.00000  1.00000  1.00000 -0.24954  0.00000 -0.86130 -0.91342 -0.13370  0.00000  0.00000  0.00000  0.00000
9   1   5   68000  14.5870 00:47:10 -3.78309025545E+05 -3.67464944517E+05  0.38922  0.46425  0.05380  1.00000  0.06699  1.00000  1.00000  1.00000  0.06437 -0.18661 -0.17919 -0.92503  0.00000 -0.92335  0.00000  0.00000  0.00000 -0.81444
9   1   6   88000  21.1355 02:47:10 -3.73538953509E+05 -3.67464944517E+05  0.38649  0.41150  1.00000  0.03318  0.04717  1.00000  1.00000  1.00000  1.00000 -0.22667 -0.17476  0.00000 -0.90505 -0.90461  0.00000  0.00000  0.00000  0.00000
9   1   6  112000  22.3378 04:47:10 -3.74008275165E+05 -3.67464944517E+05  0.29445  0.33738 -0.09648  1.00000  1.00000  1.00000  1.00000  0.52779  1.00000 -0.21516 -0.19986 -0.88490  0.00000  0.00000  0.00000  0.00000 -0.86690  0.00000
9   1   7  113438  18.3000 04:47:10 -3.67815862420E+05 -3.67464944517E+05  0.29445  0.33738 -0.09648  1.00000  1.00000  1.00000  1.00000  0.52779  1.00000 -0.21516 -0.19986 -0.88490  0.00000  0.00000  0.00000  0.00000 -0.86690  0.00000
9   1   7  136000  19.5165 06:47:10 -3.73184619899E+05 -3.67050855169E+05  0.30432  0.34056  1.00000 -0.09307  1.00000  1.00000  1.00000  1.00000  0.43269 -0.22677 -0.20200  0.00000 -0.90024  0.00000  0.00000  0.00000  0.00000 -0.55353
9   1   8  152271  15.3000 07:47:10 -3.70592524375E+05 -3.66952779014E+05  0.37320  0.28696  1.00000 -0.10211  1.00000  1.00000  1.00000  1.00000  0.39765 -0.19187 -0.23834  0.00000 -0.88936  0.00000  0.00000  0.00000  0.00000 -0.47348
9   1   8  172000  12.2238 08:47:10 -3.66447723296E+05 -3.63512322615E+05  1.00000  1.00000  0.24081  0.54316 -0.17506  0.34741  1.00000  1.00000  0.39031  0.00000  0.00000 -0.22659 -0.90638 -0.88443 -0.20760  0.00000  0.00000 -0.55353
9   1   9  200000   7.3605 10:47:10 -3.65490116163E+05 -3.63416454077E+05  0.24014  0.35418  0.54298 -0.17191  1.00000  1.00000  1.00000  1.00000  0.39007 -0.22764 -0.20768 -0.90638 -0.90433  0.00000  0.00000  0.00000  0.00000 -0.55353
9   1   9  236000   6.7993 12:47:10 -3.64444742713E+05 -3.63167368192E+05  0.25289  0.31628  0.54637 -0.16292  1.00000  1.00000  1.00000  0.39109  1.00000 -0.23344 -0.19582 -0.90638 -0.91275  0.00000  0.00000  0.00000 -0.54669  0.00000
9   1   9  256000   7.4585 14:47:10 -3.66181971726E+05 -3.61707203933E+05  0.24807  0.32234  0.54519 -0.17003  1.00000  1.00000  1.00000  1.00000  0.36092 -0.23144 -0.19410 -0.90638 -0.90745  0.00000  0.00000  0.00000  0.00000 -0.47348
9   1  10  270148   3.6000 15:47:10 -3.64461978042E+05 -3.61707203933E+05  0.24729  0.34075  0.54419 -0.17260  1.00000  1.00000  1.00000  1.00000  0.35952 -0.24188 -0.19522 -0.90638 -0.90745  0.00000  0.00000  0.00000  0.00000 -0.47348
9   1  10  288000   4.8131 16:47:10 -3.64855267708E+05 -3.61707203933E+05  0.24795  0.33534  0.54491 -0.17055  1.00000  1.00000  0.49635  1.00000  1.00000 -0.23355 -0.20338 -0.90638 -0.90400  0.00000  0.00000 -0.88116  0.00000  0.00000
9   1  11  316562   2.0000 17:47:10 -3.63681699000E+05 -3.60938802859E+05  0.23777  0.37447  0.54170 -0.17487  1.00000  1.00000  1.00000  1.00000  0.35603 -0.23266 -0.22029 -0.90638 -0.90540  0.00000  0.00000  0.00000  0.00000 -0.47348
9   1  11  324000   2.7654 18:47:10 -3.65301785800E+05 -3.60938802859E+05  0.24067  0.36207  0.54248 -0.17289  1.00000  1.00000  1.00000  1.00000  0.35711 -0.23644 -0.20965 -0.90638 -0.90540  0.00000  0.00000  0.00000  0.00000 -0.47348
9   1  12  343612   3.3000 19:47:10 -3.63622184628E+05 -3.60938802859E+05  0.23546  1.00000  0.38980  0.54062 -0.17765  1.00000  1.00000  1.00000  0.35450 -0.22567  0.00000 -0.23337 -0.90638 -0.90540  0.00000  0.00000  0.00000 -0.47348
9   1  13  351977   3.1000 19:47:10 -3.63452933128E+05 -3.60938802859E+05  0.23901  0.36782  0.54201 -0.17408  1.00000  1.00000  1.00000  1.00000  0.35646 -0.23282 -0.21326 -0.90638 -0.90540  0.00000  0.00000  0.00000  0.00000 -0.47348
9   1  13  364000   2.4794 20:47:10 -3.63359534518E+05 -3.60938802859E+05  0.23925  0.37173  0.54199 -0.17415  1.00000  1.00000  1.00000  1.00000  0.35643 -0.23598 -0.22192 -0.90638 -0.90139  0.00000  0.00000  0.00000  0.00000 -0.47348
9   1  14  377696   1.9000 21:47:10 -3.63371211763E+05 -3.60938802859E+05  0.23884  0.36934  0.54195 -0.17425  1.00000  1.00000  1.00000  1.00000  0.35638 -0.23447 -0.21511 -0.90638 -0.90089  0.00000  0.00000  0.00000  0.00000 -0.47348
