K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7
7   9   1       0   1.0000 23:38:10 -4.43548017347E+05 -4.43548017347E+05 -0.06768  0.14918  0.01834 -0.13312 -0.00975  0.01391 -0.00420 -0.10467 -0.15121 -0.13332 -0.13126 -0.09287 -0.12005 -0.14281
7   9   1     100   2.9412 23:38:10 -4.42828906142E+05 -4.42814658020E+05 -0.06768  0.14918  0.01834 -0.13312 -0.00975  0.01391 -0.00420 -0.10467 -0.15121 -0.13332 -0.13126 -0.09287 -0.12005 -0.14281
7   9   1     200  34.6535 23:38:10 -4.20217013604E+05 -4.20104364781E+05  0.14918  0.01391 -0.13312 -0.00975 -0.06768 -0.00420  0.01834 -0.15121 -0.12005 -0.13126 -0.09287 -0.10467 -0.14281 -0.13332
7   9   1     400  40.0498 23:38:10 -3.82252585655E+05 -3.82067888926E+05  0.14918  0.01391  0.01834 -0.00975 -0.13312 -0.06768 -0.00420 -0.15121 -0.12005 -0.13332 -0.09287 -0.13126 -0.10467 -0.14281
7   9   1     800  35.6608 23:38:10 -3.71525037259E+05 -3.71525037259E+05  0.14918  0.01391 -0.13312  0.01834 -0.00975 -0.00420 -0.06768 -0.15121 -0.12005 -0.13126 -0.13332 -0.09287 -0.14281 -0.10467
7   9   1    1600  33.7703 23:38:10 -3.74210461363E+05 -3.70644908257E+05  0.14918  0.01391 -0.00420 -0.13312 -0.06768 -0.00975  0.01834 -0.15121 -0.12005 -0.14281 -0.13126 -0.10467 -0.09287 -0.13332
7   9   1    3200  35.6340 24:38:10 -3.73250064991E+05 -3.69035857181E+05 -0.00975  0.14918 -0.00420 -0.06768 -0.13312  0.01391  0.01834 -0.09287 -0.15121 -0.14281 -0.10467 -0.13126 -0.12005 -0.13332
7   9   1    6400  38.2068 24:38:10 -3.77301567401E+05 -3.66053880054E+05  0.42360  0.41725  0.37977  0.36081  0.00779  0.02264  0.02241 -0.18107 -0.38452 -0.30480 -0.19339 -0.81680 -0.76974 -0.93779
7   9   1   12800  37.3613 24:38:10 -3.71692422908E+05 -3.65419531485E+05  0.40760  0.36036  0.01633  0.02185  0.02336  0.36024  0.48842 -0.13130 -0.20720 -0.85925 -0.86897 -0.94201 -0.28545 -0.54669
7   9   2   24000  38.7520 25:38:10 -3.67701005554E+05 -3.62977779504E+05  0.48167  0.40557 -0.02292  1.00000 -0.02820  0.33338  0.43815 -0.66137 -0.10881 -0.77310  0.00000 -0.93321 -0.19169 -0.47348
