K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fis1     Fis2     Fis3     Fis4     Fis5
5   9  10  156000   4.4745 12:28:10 -3.53357990983E+05 -3.51220529449E+05  0.26007  0.37235 -0.14908  0.38560  0.37198 -0.25240 -0.23234 -0.88936 -0.36121 -0.47348
5   9  11  158228   4.4000 12:28:10 -3.52055311486E+05 -3.51220529449E+05  0.26275  0.36650 -0.14766  0.40650  0.37275 -0.26077 -0.22957 -0.88936 -0.37515 -0.47348
5   9  12  176659   2.4000 13:28:10 -3.51871905701E+05 -3.51220529449E+05  0.25702  0.37305 -0.15123  0.42104  0.37080 -0.25453 -0.22617 -0.88936 -0.39850 -0.47348
5   9  12  184000   2.6748 14:28:10 -3.51813515050E+05 -3.51220529449E+05  0.25706  0.37487 -0.15129  0.42101  0.37077 -0.25040 -0.23869 -0.88936 -0.39850 -0.47348
5   9  14  203106   2.1000 15:28:10 -3.51235343590E+05 -3.51220529449E+05  0.26027  0.36881 -0.15022  0.42154  0.37135 -0.25692 -0.23395 -0.88936 -0.39850 -0.47348
5   9  15  211263   1.5000 16:28:10 -3.51513434675E+05 -3.51220529449E+05  0.26174  0.36992 -0.14819  0.40622  0.37246 -0.25787 -0.23395 -0.88936 -0.37515 -0.47348
5   9  15  212000   1.5756 16:28:10 -3.51235343590E+05 -3.51220529449E+05  0.26174  0.36992 -0.14819  0.40622  0.37246 -0.25787 -0.23395 -0.88936 -0.37515 -0.47348
5   9  16  229609   1.4000 17:28:10 -3.51456002669E+05 -3.51220529449E+05  0.25880  0.37129 -0.15076  0.42127  0.37106 -0.25344 -0.23620 -0.88936 -0.39850 -0.47348
5   9  17  237781   1.8000 18:28:10 -3.51235343590E+05 -3.51220529449E+05  0.25910  0.37232 -0.15075  0.42128  0.37107 -0.25482 -0.23646 -0.88936 -0.39850 -0.47348
5   9  17  240000   1.6099 18:28:10 -3.51309580024E+05 -3.51220529449E+05  0.25910  0.37232 -0.15075  0.42128  0.37107 -0.25482 -0.23646 -0.88936 -0.39850 -0.47348
5   9  18  256001   0.9000 19:28:10 -3.51235343590E+05 -3.51220529449E+05  0.26027  0.36881 -0.15022  0.42154  0.37135 -0.25692 -0.23395 -0.88936 -0.39850 -0.47348
5   9  19  264000   0.4202 20:28:10 -3.51235343590E+05 -3.51220529449E+05  0.25799  0.37427 -0.15124  0.42103  0.37080 -0.25064 -0.24012 -0.88936 -0.39850 -0.47348
5   9  19  264240   0.7000 20:28:10 -3.51321496482E+05 -3.51220529449E+05  0.25799  0.37427 -0.15124  0.42103  0.37080 -0.25064 -0.24012 -0.88936 -0.39850 -0.47348
5   9  20  282662   0.9000 21:28:10 -3.51235343590E+05 -3.51220529449E+05  0.25910  0.37232 -0.15075  0.42128  0.37107 -0.25482 -0.23646 -0.88936 -0.39850 -0.47348
5   9 200  290126   0.0000 21:28:10 -3.51220529449E+05 -3.51220529449E+05  0.26174  0.36992 -0.14819  0.40622  0.37246 -0.25787 -0.23395 -0.88936 -0.37515 -0.47348
