K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6
6   9   1       0   1.0000 34:32:10 -4.38600601983E+05 -4.38600601983E+05  0.01587  0.07620  0.08658 -0.02345  0.03140 -0.18485 -0.13149 -0.17296 -0.11226 -0.11245 -0.10756 -0.14351
6   9   1     100   2.9126 34:32:10 -4.31870870321E+05 -4.31870870321E+05  0.01587  0.07620  0.08658 -0.02345 -0.18485  0.03140 -0.13149 -0.17296 -0.11226 -0.11245 -0.14351 -0.10756
6   9   1     200  29.5567 34:32:10 -3.95462690212E+05 -3.95446061601E+05  0.01587  0.08658  0.07620 -0.18485 -0.02345  0.03140 -0.13149 -0.11226 -0.17296 -0.14351 -0.11245 -0.10756
6   9   1     400  36.7246 34:32:10 -3.72924521107E+05 -3.72072197194E+05  0.01587  0.08658  0.03140  0.07620 -0.02345 -0.18485 -0.13149 -0.11226 -0.10756 -0.17296 -0.11245 -0.14351
6   9   1     800  35.7410 34:32:10 -3.68823129943E+05 -3.68585788020E+05  0.08658  0.01587 -0.02345  0.07620  0.03140 -0.18485 -0.11226 -0.13149 -0.11245 -0.17296 -0.10756 -0.14351
6   9   1    1600  35.4959 34:32:10 -3.66463005700E+05 -3.65720466563E+05  0.08658 -0.18485  0.07620  0.01587 -0.02345  0.03140 -0.11226 -0.14351 -0.17296 -0.13149 -0.11245 -0.10756
6   9   1    3200  37.1527 34:32:10 -3.70356891018E+05 -3.64284608552E+05  0.08658  0.01587 -0.02345  0.03140  0.07620 -0.18485 -0.11226 -0.13149 -0.11245 -0.10756 -0.17296 -0.14351
6   9   1    6400  35.6395 34:32:10 -3.73130489918E+05 -3.62249052182E+05  0.31985  0.41070  0.33663  0.42798 -0.03930 -0.05898 -0.20672 -0.19978 -0.24266 -0.21028 -0.89840 -0.83296
6   9   2   12800  29.3375 34:32:10 -3.66427203044E+05 -3.62249052182E+05  0.36621  0.37104  0.32726 -0.02836 -0.03668  0.32203 -0.18793 -0.26152 -0.18189 -0.88647 -0.89313 -0.15096
6   9   3   25600  19.1981 35:32:10 -3.70442191899E+05 -3.61852599690E+05  0.37339 -0.05099 -0.04857  0.41480  0.31419  0.34339 -0.20033 -0.91468 -0.86944 -0.14816 -0.17655 -0.32206
6   9   3   32000   7.0272 36:32:10 -3.65458828842E+05 -3.61852599690E+05  0.35391  0.39827 -0.00242  0.00139  1.00000  0.56907 -0.22330 -0.18204 -0.92657 -0.86917  0.00000 -0.88116
6   9   4   51200  18.9737 37:32:10 -3.67516651317E+05 -3.61474969417E+05  0.26994 -0.12502  1.00000  1.00000  0.51587  0.42689 -0.16116 -0.90104  0.00000  0.00000 -0.88116 -0.56734
6   9   4   60000  21.1621 38:32:10 -3.65391422998E+05 -3.59967724605E+05  0.30510  0.36737 -0.15452  0.25374  1.00000  0.53867 -0.19588 -0.47348 -0.89199 -0.22087  0.00000 -0.88489
6   9   6   92000  22.9827 40:32:10 -3.63790141190E+05 -3.57972290318E+05  0.35316  1.00000 -0.09970  0.28948  1.00000  0.42939 -0.19303  0.00000 -0.88262 -0.22293  0.00000 -0.55353
6   9   7  102400  20.0466 41:32:10 -3.63047860835E+05 -3.57791695349E+05  0.36096  0.39973  0.00274  0.00327  0.45523  1.00000 -0.20412 -0.21570 -0.89750 -0.83024 -0.47348  0.00000
6   9   7  116000  23.8906 42:32:10 -3.63365240562E+05 -3.57791695349E+05  0.28784  0.32090 -0.09304  1.00000  0.43260  1.00000 -0.21788 -0.16152 -0.88936  0.00000 -0.55353  0.00000
6   9   8  118861  21.2000 42:32:10 -3.60111181527E+05 -3.57791695349E+05  0.29599  0.33314 -0.09403  1.00000  0.43209  1.00000 -0.20204 -0.20576 -0.88936  0.00000 -0.55353  0.00000
6   9   9  139658  18.7000 43:32:10 -3.60851629129E+05 -3.57709499286E+05  0.26677  0.31049 -0.15205  0.50409  1.00000  0.41295 -0.22944 -0.21410 -0.88936 -0.88116  0.00000 -0.56734
6   9   9  144000  17.6796 44:32:10 -3.58220814055E+05 -3.55381144444E+05  0.24652  0.35098 -0.16457  1.00000  0.49873  0.40661 -0.21414 -0.23804 -0.88499  0.00000 -0.88116 -0.56734
6   9  10  165614   8.7000 45:32:10 -3.56974198474E+05 -3.55381144444E+05  0.48594  0.36226  0.24571 -0.16075  1.00000  0.36396 -0.67994 -0.22966 -0.22492 -0.89199  0.00000 -0.47348
6   9  10  176000   9.5515 46:32:10 -3.55258867159E+05 -3.53508505592E+05  0.22717  0.33761  0.40442 -0.19418  0.39507  0.34733 -0.25582 -0.23276 -0.43677 -0.88936 -0.23417 -0.47348
6   9  11  204000   5.0775 48:32:10 -3.53280475365E+05 -3.52467344951E+05  0.40528  0.33793  0.23338 -0.19244  0.38334  0.34828 -0.43677 -0.22920 -0.27726 -0.88936 -0.37515 -0.47348
6   9  12  228646   4.8000 50:32:10 -3.53905228330E+05 -3.52147124183E+05  0.40532  0.32117  0.23867 -0.19237  0.40035  0.34832 -0.43677 -0.21334 -0.29076 -0.88936 -0.39850 -0.47348
6   9  12  232000   4.5426 50:32:10 -3.54252262442E+05 -3.52147124183E+05  0.40491  0.32942  0.23596 -0.19318  0.39994  0.34788 -0.43677 -0.22954 -0.27873 -0.88936 -0.39850 -0.47348
6   9  13  237440   2.5000 50:32:10 -3.52882056517E+05 -3.52147124183E+05  0.40402  0.34373  0.23028 -0.19497  0.39904  0.34690 -0.43677 -0.23615 -0.26981 -0.88936 -0.39850 -0.47348
6   9  14  252080   2.1000 51:32:10 -3.52628096474E+05 -3.52147124183E+05  0.40420  0.34446  0.23207 -0.19460  0.39922  0.34710 -0.43677 -0.23395 -0.27825 -0.88936 -0.39850 -0.47348
6   9  14  256000   2.6348 52:32:10 -3.52505044755E+05 -3.52147124183E+05  0.40420  0.34446  0.23207 -0.19460  0.39922  0.34710 -0.43677 -0.23395 -0.27825 -0.88936 -0.39850 -0.47348
6   9  15  260444   1.1000 52:32:10 -3.52459230492E+05 -3.52147124183E+05  0.40443  0.33955  0.23316 -0.19414  0.39945  0.34735 -0.43677 -0.22914 -0.28066 -0.88936 -0.39850 -0.47348
6   9  16  274990   2.2000 53:32:10 -3.52774503137E+05 -3.52147124183E+05  0.40466  0.33717  0.23503 -0.19369  0.39968  0.34760 -0.43677 -0.22532 -0.28680 -0.88936 -0.39850 -0.47348
6   9  17  283931   1.8000 53:32:10 -3.52610414438E+05 -3.52147124183E+05  0.40421  0.34323  0.23154 -0.19460  0.39923  0.34710 -0.43677 -0.23149 -0.27746 -0.88936 -0.39850 -0.47348
6   9  17  288000   2.0908 54:32:10 -3.52478102695E+05 -3.52147124183E+05  0.40466  0.33717  0.23503 -0.19369  0.39968  0.34760 -0.43677 -0.22532 -0.28680 -0.88936 -0.39850 -0.47348
6   9  19  316000   1.4312 56:32:10 -3.52761204752E+05 -3.52147124183E+05  0.40421  0.34381  0.23203 -0.19460  0.39922  0.34710 -0.43677 -0.23239 -0.27840 -0.88936 -0.39850 -0.47348
6   9  21  344000   1.3733 58:32:10 -3.52448652001E+05 -3.52147124183E+05  0.40421  0.34426  0.23194 -0.19459  0.39923  0.34711 -0.43677 -0.23170 -0.27915 -0.88936 -0.39850 -0.47348
6   9  22  347054   0.8000 58:32:10 -3.52505044755E+05 -3.52147124183E+05  0.40397  0.34778  0.23032 -0.19507  0.39899  0.34684 -0.43677 -0.23789 -0.27347 -0.88936 -0.39850 -0.47348
6   9 200  357252   0.0000 58:32:10 -3.52147124183E+05 -3.52147124183E+05  0.40466  0.33673  0.23511 -0.19370  0.39968  0.34759 -0.43677 -0.22594 -0.28598 -0.88936 -0.39850 -0.47348
