K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fis1     Fis2     Fis3     Fis4
4   2   1       0   1.0000 09:21:10 -4.34614594044E+05 -4.34614594044E+05  0.03577  0.02759 -0.04281 -0.02256 -0.06854 -0.16774 -0.15080 -0.12876
4   2   1     100   1.9802 09:21:10 -4.33394747281E+05 -4.33394747281E+05  0.03577  0.02759 -0.04281 -0.02256 -0.06854 -0.16774 -0.15080 -0.12876
4   2   1     200  32.3383 09:21:10 -4.04639296404E+05 -4.04639296404E+05  0.02759  0.03577 -0.04281 -0.02256 -0.16774 -0.06854 -0.15080 -0.12876
4   2   1     400  30.6733 09:21:10 -3.83265751075E+05 -3.81756603899E+05  0.03577  0.02759 -0.02256 -0.04281 -0.06854 -0.16774 -0.12876 -0.15080
4   2   1     800  33.7079 09:21:10 -3.59811534646E+05 -3.59165295372E+05  0.03577 -0.04281 -0.02256  0.02759 -0.06854 -0.15080 -0.12876 -0.16774
4   2   1    1600  36.2274 09:21:10 -3.62509889201E+05 -3.58561836854E+05  0.02759 -0.04281  0.03577 -0.02256 -0.16774 -0.15080 -0.06854 -0.12876
4   2   1    3200  36.0825 09:21:10 -3.64196255013E+05 -3.58283978789E+05  0.28396  0.36973  0.29638 -0.10483 -0.18724 -0.20326 -0.20906 -0.88936
4   2   1    6400  38.4784 10:21:10 -3.62613442797E+05 -3.58283978789E+05  0.27705  0.33245  0.31435 -0.10596 -0.16303 -0.17045 -0.28311 -0.88936
4   2   2   12800  32.9254 10:21:10 -3.62323692826E+05 -3.55902930141E+05  0.28346  0.28638  0.33653 -0.10648 -0.18705 -0.30268 -0.18856 -0.88936
4   2   4   24000  30.8668 11:21:10 -3.62547927712E+05 -3.54988969377E+05  0.31378  0.35437 -0.08325  1.00000 -0.22441 -0.13979 -0.76824  0.00000
4   2   4   25600  25.2774 11:21:10 -3.59400796267E+05 -3.54988969377E+05  1.00000 -0.08325  0.31378  0.35437  0.00000 -0.76824 -0.22441 -0.13979
4   2   5   51200  19.3907 13:21:10 -3.57397770786E+05 -3.52214185515E+05  0.38969  0.27644 -0.11511  0.31449 -0.22655 -0.21423 -0.88936 -0.22342
4   2   5   52000  19.4366 13:21:10 -3.56957641996E+05 -3.52214185515E+05  0.30531  0.32465 -0.09166  0.40336 -0.20289 -0.20443 -0.88936 -0.47348
4   2   7   76000  12.5250 15:21:10 -3.54723177909E+05 -3.50959259407E+05  0.29250  0.36060 -0.09867  0.39953 -0.22616 -0.21122 -0.88936 -0.47348
4   2   9  102400   7.4380 16:21:10 -3.51443064682E+05 -3.50792654911E+05  0.28548  0.38970 -0.10494  0.39610 -0.22191 -0.23274 -0.88936 -0.47348
4   2   9  104000   7.2086 17:21:10 -3.51092929257E+05 -3.50792654911E+05  0.28643  0.39379 -0.10488  0.39614 -0.23338 -0.22380 -0.88936 -0.47348
4   2  10  108854   3.0000 17:21:10 -3.52040485481E+05 -3.50792654911E+05  0.38820  0.28649 -0.10447  0.39636 -0.22644 -0.22666 -0.88936 -0.47348
4   2  11  117088   3.6000 18:21:10 -3.50848682600E+05 -3.50792654911E+05  0.29042  0.38101 -0.10212  0.39764 -0.23307 -0.22458 -0.88936 -0.47348
4   2  11  132000   3.3578 19:21:10 -3.53233864220E+05 -3.50792654911E+05  0.28800  0.39292 -0.10424  0.39649 -0.23421 -0.22971 -0.88936 -0.47348
4   2  14  160000   1.6078 21:21:10 -3.50957264519E+05 -3.50792654911E+05  0.28839  0.39350 -0.10426  0.39648 -0.23470 -0.23136 -0.88936 -0.47348
4   2  16  182309   1.9000 22:21:10 -3.51087663234E+05 -3.50792654911E+05  0.28814  0.39254 -0.10428  0.39647 -0.23351 -0.23114 -0.88936 -0.47348
4   2  16  188000   2.0357 23:21:10 -3.50829472214E+05 -3.50792654911E+05  0.28342  0.40525 -0.10716  0.39489 -0.22758 -0.23824 -0.88936 -0.47348
4   2  17  190418   1.6000 23:21:10 -3.50902647888E+05 -3.50792654911E+05  0.28935  0.39026 -0.10356  0.39686 -0.23627 -0.22806 -0.88936 -0.47348
4   2  18  207230   1.3000 24:21:10 -3.50792654911E+05 -3.50792654911E+05  0.29047  0.38750 -0.10290  0.39722 -0.23783 -0.22624 -0.88936 -0.47348
4   2  18  212000   1.2392 25:21:10 -3.50829472214E+05 -3.50792654911E+05  0.28839  0.39350 -0.10426  0.39648 -0.23470 -0.23136 -0.88936 -0.47348
4   2  19  215258   1.4000 25:21:10 -3.50829472214E+05 -3.50792654911E+05  0.28728  0.39726 -0.10503  0.39606 -0.23261 -0.23646 -0.88936 -0.47348
4   2  20  231410   0.4000 26:21:10 -3.50792654911E+05 -3.50792654911E+05  0.29051  0.38761 -0.10285  0.39725 -0.23839 -0.22532 -0.88936 -0.47348
4   2 200  238718   0.0000 27:21:10 -3.50792654911E+05 -3.50792654911E+05  0.28728  0.39726 -0.10503  0.39606 -0.23261 -0.23646 -0.88936 -0.47348
