K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fis1     Fis2     Fis3
3   1   1       0   1.0000 20:18:10 -4.31685215495E+05 -4.31685215495E+05  0.02574 -0.00630 -0.02446 -0.13243 -0.09019 -0.16046
3   1   1     100   1.9802 20:18:10 -4.28875740519E+05 -4.28875740519E+05 -0.02446  0.02574 -0.00630 -0.16046 -0.13243 -0.09019
3   1   1     200  26.8657 20:18:10 -3.90672780169E+05 -3.90667237660E+05 -0.02446  0.02574 -0.00630 -0.16046 -0.13243 -0.09019
3   1   1     400  19.1067 20:18:10 -3.64604051926E+05 -3.64413133067E+05 -0.02446 -0.00630  0.02574 -0.16046 -0.09019 -0.13243
3   1   1     800  17.9394 20:18:10 -3.65205235823E+05 -3.61779782136E+05 -0.02446 -0.00630  0.02574 -0.16046 -0.09019 -0.13243
3   1   1    1600  27.6010 20:18:10 -3.60561664849E+05 -3.58718878401E+05 -0.02446 -0.00630  0.02574 -0.16046 -0.09019 -0.13243
3   1   1    3200  34.9722 20:18:10 -3.67408291512E+05 -3.56911615948E+05  0.34596  0.31903 -0.04198 -0.14997 -0.18421 -0.88936
3   1   2    6400  35.1611 20:18:10 -3.64785494627E+05 -3.56911615948E+05  0.33162  0.32427 -0.03960 -0.15502 -0.19321 -0.88936
3   1   3   12800  21.6865 21:18:10 -3.65253990374E+05 -3.55574877387E+05  0.32238 -0.04019  0.32156 -0.18659 -0.88936 -0.10331
3   1   5   25600  25.2475 21:18:10 -3.58023142237E+05 -3.54375333980E+05  0.34737  0.32962 -0.03987 -0.16668 -0.21488 -0.88936
3   1   5   28000  18.6575 22:18:10 -3.58290663353E+05 -3.53916148982E+05  0.39997  0.32140 -0.04537 -0.18202 -0.22046 -0.88936
3   1   7   51200  10.6023 23:18:10 -3.53756057128E+05 -3.51743171258E+05  0.32659  0.39090 -0.04316 -0.23249 -0.18748 -0.88936
3   1   9   72000   5.8313 24:18:10 -3.52738719663E+05 -3.51740150559E+05  0.32601  0.39020 -0.04332 -0.21771 -0.20744 -0.88936
3   1  13  102400   3.0303 25:18:10 -3.52109808181E+05 -3.51740150559E+05  0.32564  0.40265 -0.04419 -0.23153 -0.20457 -0.88936
3   1  14  110071   3.1000 26:18:10 -3.51875217370E+05 -3.51740150559E+05  0.32347  0.41033 -0.04529 -0.22255 -0.21654 -0.88936
3   1  14  112000   2.3858 26:18:10 -3.51915892471E+05 -3.51740150559E+05  0.32656  0.40458 -0.04413 -0.23261 -0.20937 -0.88936
3   1  15  118059   1.6000 26:18:10 -3.52095341636E+05 -3.51740150559E+05  0.32498  0.40567 -0.04462 -0.22716 -0.20968 -0.88936
3   1  16  127449   1.3000 27:18:10 -3.52034769773E+05 -3.51740150559E+05  0.32448  0.40891 -0.04484 -0.22834 -0.21275 -0.88936
3   1  17  135428   2.1000 27:18:10 -3.51743171258E+05 -3.51740150559E+05  0.32557  0.40682 -0.04448 -0.23000 -0.21241 -0.88936
3   1  18  148000   1.5565 28:18:10 -3.51740150559E+05 -3.51740150559E+05  0.32656  0.40458 -0.04413 -0.23261 -0.20937 -0.88936
3   1  20  162002   1.6000 28:18:10 -3.51740150559E+05 -3.51740150559E+05  0.32656  0.40458 -0.04413 -0.23261 -0.20937 -0.88936
3   1 200  169123   0.0000 29:18:10 -3.51740150559E+05 -3.51740150559E+05  0.32656  0.40458 -0.04413 -0.23261 -0.20937 -0.88936
