K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7
7   1   1       0   1.0000 33:33:10 -4.39785851430E+05 -4.39785851430E+05 -0.07515  0.10115 -0.00080 -0.05960  0.08892  0.15107 -0.19028 -0.11488 -0.07716 -0.15394 -0.12082 -0.18602 -0.14707 -0.13018
7   1   1     100   0.9901 33:33:10 -4.39609123424E+05 -4.39609123424E+05 -0.07515  0.10115 -0.00080 -0.05960  0.08892  0.15107 -0.19028 -0.11488 -0.07716 -0.15394 -0.12082 -0.18602 -0.14707 -0.13018
7   1   1     200  33.4975 33:33:10 -4.00712646641E+05 -4.00712646641E+05  0.08892 -0.00080  0.10115  0.15107 -0.19028 -0.07515 -0.05960 -0.18602 -0.15394 -0.07716 -0.14707 -0.13018 -0.11488 -0.12082
7   1   1     400  39.7022 33:33:10 -3.80961396454E+05 -3.80503596384E+05  0.15107  0.08892  0.10115 -0.19028 -0.07515 -0.05960 -0.00080 -0.14707 -0.18602 -0.07716 -0.13018 -0.11488 -0.12082 -0.15394
7   1   1     800  37.9826 33:33:10 -3.78765591621E+05 -3.75032082266E+05  0.08892 -0.07515  0.15107 -0.19028  0.10115 -0.05960 -0.00080 -0.18602 -0.11488 -0.14707 -0.13018 -0.07716 -0.12082 -0.15394
7   1   1    1600  32.6887 33:33:10 -3.70233676033E+05 -3.68463252509E+05  0.08892  0.10115  0.15107 -0.07515 -0.00080 -0.19028 -0.05960 -0.18602 -0.07716 -0.14707 -0.11488 -0.15394 -0.13018 -0.12082
7   1   1    3200  33.8433 33:33:10 -3.71631540312E+05 -3.65030736597E+05  0.15107  0.08892  0.10115 -0.05960 -0.19028 -0.00080 -0.07515 -0.14707 -0.18602 -0.07716 -0.12082 -0.13018 -0.15394 -0.11488
7   1   1    6400  34.2652 33:33:10 -3.70371795375E+05 -3.65030736597E+05  0.36466  0.46054  0.38090  0.02252  0.01025  0.02196  0.35020 -0.22201 -0.22213 -0.28187 -0.95640 -0.92446 -0.86583 -0.16317
7   1   1   12800  35.8275 34:33:10 -3.71364313308E+05 -3.64530352537E+05  0.38569  0.37166  0.01895  0.01903  0.00600  0.36069  0.34568 -0.20297 -0.17981 -0.87448 -0.91856 -0.87264 -0.28911 -0.15275
7   1   2   25600  31.3907 34:33:10 -3.68205519105E+05 -3.60594884484E+05  0.33753  0.29780  0.40451  1.00000 -0.04644 -0.03907  0.32239 -0.26841 -0.03265 -0.16926  0.00000 -0.91757 -0.89476 -0.20783
7   1   2   32000  30.6789 35:33:10 -3.72601962997E+05 -3.60594884484E+05  0.30567  0.34146  0.58099  0.28423 -0.07364 -0.07997  0.31343 -0.23609 -0.14641 -0.91659 -0.26310 -0.93187 -0.85348 -0.22648
7   1   4   51200  22.7273 36:33:10 -3.68542150653E+05 -3.60594884484E+05  0.37782  0.41004  1.00000  0.04074  1.00000  0.04419  1.00000 -0.18747 -0.19226  0.00000 -0.91229  0.00000 -0.92105  0.00000
7   1   5   64000  20.6966 37:33:10 -3.68082443935E+05 -3.60594884484E+05  0.22338  0.32796 -0.19935  1.00000  0.22416  0.48369  0.38879 -0.21300 -0.21713 -0.90158  0.00000 -0.21706 -0.88116 -0.56734
