K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fis1     Fis2     Fis3
3   9   1       0   1.0000 07:20:10 -4.30004378362E+05 -4.30004378362E+05 -0.06684 -0.00175  0.06939 -0.12588 -0.16884 -0.09308
3   9   1     100   2.9126 07:20:10 -4.28474410328E+05 -4.28474410328E+05 -0.06684 -0.00175  0.06939 -0.12588 -0.16884 -0.09308
3   9   1     200  25.6158 07:20:10 -3.80166771217E+05 -3.79855998310E+05  0.06939 -0.06684 -0.00175 -0.09308 -0.12588 -0.16884
3   9   1     400  18.2039 07:20:10 -3.70375525390E+05 -3.70087649221E+05  0.06939 -0.00175 -0.06684 -0.09308 -0.16884 -0.12588
3   9   1     800  29.8893 07:20:10 -3.65833182713E+05 -3.61405862574E+05 -0.00175  0.06939 -0.06684 -0.16884 -0.09308 -0.12588
3   9   1    1600  31.0601 07:20:10 -3.65499219050E+05 -3.60317936787E+05  0.06939 -0.00175 -0.06684 -0.09308 -0.16884 -0.12588
3   9   1    3200  36.2589 08:20:10 -3.65897947029E+05 -3.60317936787E+05  0.32033  0.32595 -0.03969 -0.20485 -0.13275 -0.88936
3   9   1    6400  35.6775 08:20:10 -3.55975767298E+05 -3.55651360802E+05  0.32745  0.28722 -0.03209 -0.15560 -0.14490 -0.88936
3   9   2   12800  31.8476 08:20:10 -3.65316187566E+05 -3.55651360802E+05  0.34228  0.32274 -0.03969 -0.14219 -0.22144 -0.88936
3   9   3   20000  19.0600 09:20:10 -3.62715200427E+05 -3.54071766520E+05  0.34107  0.32812 -0.04019 -0.15908 -0.20516 -0.88936
3   9   4   25600  17.0522 09:20:10 -3.59876059837E+05 -3.54071766520E+05  0.34655  0.32746 -0.03969 -0.12755 -0.25554 -0.88936
3   9   6   44000  10.4657 11:20:10 -3.53894777992E+05 -3.52989382344E+05  0.32133  0.39805 -0.04490 -0.21246 -0.19987 -0.88936
3   9   7   51200   9.0062 11:20:10 -3.53528855481E+05 -3.52097815671E+05  0.32485  0.37953 -0.04245 -0.21733 -0.19004 -0.88936
3   9   9   76000   5.7165 13:20:10 -3.52128515646E+05 -3.51740150559E+05  0.32661  0.39742 -0.04353 -0.22711 -0.20738 -0.88936
3   9  12  100000   3.0295 15:20:10 -3.51928240663E+05 -3.51740150559E+05  0.32698  0.40125 -0.04376 -0.23644 -0.19999 -0.88936
3   9  12  102400   3.0959 15:20:10 -3.52848635352E+05 -3.51740150559E+05  0.32381  0.41037 -0.04515 -0.22702 -0.21232 -0.88936
3   9  13  107211   2.7000 15:20:10 -3.51931078698E+05 -3.51740150559E+05  0.32652  0.40112 -0.04383 -0.23319 -0.20438 -0.88936
3   9  14  115261   3.0000 16:20:10 -3.51963713638E+05 -3.51740150559E+05  0.32141  0.41383 -0.04606 -0.21904 -0.21629 -0.88936
3   9  15  124000   0.0000 17:20:10 -3.51740150559E+05 -3.51740150559E+05  0.32560  0.40556 -0.04442 -0.22980 -0.21011 -0.88936
3   9  15  124798   3.0000 17:20:10 -3.52066013966E+05 -3.51740150559E+05  0.32560  0.40556 -0.04442 -0.22980 -0.21011 -0.88936
3   9  16  132858   2.8000 17:20:10 -3.52097209467E+05 -3.51740150559E+05  0.32656  0.40458 -0.04413 -0.23261 -0.20937 -0.88936
3   9  17  148000   1.4519 19:20:10 -3.51743171258E+05 -3.51740150559E+05  0.32560  0.40551 -0.04441 -0.22903 -0.21151 -0.88936
3   9  18  150240   1.0000 19:20:10 -3.51743171258E+05 -3.51740150559E+05  0.32448  0.40891 -0.04484 -0.22834 -0.21275 -0.88936
3   9 200  166677   0.0000 20:20:10 -3.51740150559E+05 -3.51740150559E+05  0.32557  0.40682 -0.04448 -0.23000 -0.21241 -0.88936
