K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fst8     Fst9     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7     Fis8     Fis9
9   7   4   72000  20.9297 07:52:10 -3.73562504689E+05 -3.68310118536E+05  0.49676  0.37071  0.03025  1.00000  1.00000  1.00000  1.00000  1.00000  0.03769 -0.55353 -0.16116 -0.93001  0.00000  0.00000  0.00000  0.00000  0.00000 -0.70914
9   7   6  108000  23.3312 09:52:10 -3.73174546432E+05 -3.68310118536E+05  0.39541  0.35624  1.00000  1.00000 -0.00374  0.00483  1.00000  1.00000  0.47912 -0.14774 -0.25530  0.00000  0.00000 -0.87648 -0.88695  0.00000  0.00000 -0.54669
9   7   7  126368  24.4000 10:52:10 -3.70445416620E+05 -3.67515138687E+05  0.35684  0.41619  1.00000  1.00000 -0.00398  0.00522  1.00000  1.00000  0.45442 -0.22314 -0.21176  0.00000  0.00000 -0.85634 -0.94133  0.00000  0.00000 -0.47348
9   7   7  144000  14.3901 11:52:10 -3.69704423177E+05 -3.66743638832E+05  0.34996  0.42084 -0.00398  1.00000 -0.00251  1.00000  1.00000  0.56808  1.00000 -0.21894 -0.20124 -0.91660  0.00000 -0.81444  0.00000  0.00000 -0.88116  0.00000
9   7   8  176000   6.6038 13:52:10 -3.69205649997E+05 -3.66521547045E+05  0.31270  0.25244  0.50276 -0.15202  1.00000  1.00000  1.00000  1.00000  0.41137 -0.17874 -0.22963 -0.88116 -0.90514  0.00000  0.00000  0.00000  0.00000 -0.56734
9   7   8  176436   9.0000 13:52:10 -3.68194103787E+05 -3.66521547045E+05  0.25244  0.31270 -0.15202  1.00000  1.00000  1.00000  0.50276  1.00000  0.41137 -0.22963 -0.17874 -0.90514  0.00000  0.00000  0.00000 -0.88116  0.00000 -0.56734
9   7   8  212000  10.4755 15:52:10 -3.64890155233E+05 -3.64318877713E+05  0.52840  0.33337  0.23250 -0.18372  0.36845  1.00000  1.00000  0.35299  1.00000 -0.87135 -0.21846 -0.23513 -0.90158 -0.51174  0.00000  0.00000 -0.47348  0.00000
9   7   8  244000  10.6298 17:52:10 -3.63546755232E+05 -3.61514271125E+05  0.51517  0.31087  0.21636  0.52662 -0.21722  1.00000  1.00000  1.00000  0.33483 -0.87135 -0.19001 -0.24579 -0.90638 -0.89122  0.00000  0.00000  0.00000 -0.47348
9   7   9  247851   5.2000 17:52:10 -3.62593277807E+05 -3.61514271125E+05  0.51485  0.32085  0.21698  0.52631 -0.21802  1.00000  1.00000  1.00000  0.33440 -0.87135 -0.20820 -0.23922 -0.90638 -0.89122  0.00000  0.00000  0.00000 -0.47348
9   7   9  284000   5.3474 19:52:10 -3.59908310777E+05 -3.57973970471E+05  0.45084  1.00000  0.33723  0.51644  0.19626 -0.24341  0.37477  1.00000  0.35464 -0.67994  0.00000 -0.22084 -0.90638 -0.25515 -0.89122 -0.39850  0.00000 -0.55353
9   7   9  316000   7.5725 21:52:10 -3.61937884482E+05 -3.57205988640E+05  0.20344  0.33755  0.51949 -0.23593  1.00000  0.37871  1.00000  0.46822  0.37049 -0.25304 -0.21452 -0.90638 -0.90400  0.00000 -0.39850  0.00000 -0.88116 -0.56734
9   7  10  322616   2.4000 21:52:10 -3.61927162947E+05 -3.57205988640E+05  0.21759  0.35938  0.52988 -0.20889  1.00000  1.00000  0.37494  1.00000  0.31850 -0.24575 -0.21577 -0.90638 -0.90799  0.00000  0.00000 -0.37515  0.00000 -0.42198
9   7  12  356000   2.7905 23:52:10 -3.62157484472E+05 -3.57205988640E+05  0.22526  0.32481  1.00000  0.53154 -0.20129  0.40752  1.00000  1.00000  0.48156 -0.25193 -0.21767  0.00000 -0.90638 -0.89199 -0.36313  0.00000  0.00000 -0.88116
9   7  13  388000   6.4147 25:52:10 -3.58871470344E+05 -3.57205988640E+05  0.21185  0.36204  0.26243  0.52213 -0.22541  0.36465  1.00000  0.32852  1.00000 -0.29796 -0.23163 -0.26605 -0.90638 -0.89199 -0.37515  0.00000 -0.47348  0.00000
9   7  14  401006   4.5000 26:52:10 -3.58786343989E+05 -3.57205988640E+05  0.20764  0.38788  0.25923  0.52095 -0.23227  0.39413  1.00000  0.36066  1.00000 -0.29596 -0.24063 -0.25996 -0.90638 -0.88477 -0.36313  0.00000 -0.55353  0.00000
9   7  15  408792   2.3000 26:52:10 -3.58372988234E+05 -3.57205988640E+05  0.21016  0.37161  0.26467  0.52310 -0.22594  1.00000  0.38338  1.00000  0.47222 -0.28806 -0.23398 -0.26177 -0.90638 -0.91929  0.00000 -0.39850  0.00000 -0.88116
9   7  15  420000   2.9086 27:52:10 -3.57722516624E+05 -3.57205988640E+05  0.20896  0.37892  0.25845  0.52118 -0.23087  1.00000  0.38090  1.00000  0.32719 -0.30408 -0.23835 -0.25922 -0.90638 -0.91929  0.00000 -0.39850  0.00000 -0.47348
9   7  16  432950   1.9000 27:52:10 -3.58152780450E+05 -3.57205988640E+05  0.20506  0.38659  0.26351  0.52125 -0.23087  0.38099  1.00000  1.00000  0.32729 -0.28734 -0.24161 -0.26580 -0.90638 -0.90460 -0.39850  0.00000  0.00000 -0.47348
9   7  16  456000   2.2583 29:52:10 -3.58355734258E+05 -3.57205988640E+05  0.20866  0.39221  0.25766  0.52067 -0.22896  0.38024  1.00000  1.00000  0.32647 -0.29794 -0.24392 -0.25922 -0.90638 -0.90887 -0.39850  0.00000  0.00000 -0.47348
9   7  18  468390   2.0000 29:52:10 -3.57938409469E+05 -3.57205988640E+05  0.20970  0.37950  0.26104  0.52162 -0.22634  0.36397  1.00000  1.00000  0.32781 -0.30408 -0.23835 -0.26116 -0.90638 -0.90540 -0.37515  0.00000  0.00000 -0.47348
9   7  18  492000   1.6131 31:52:10 -3.58070828957E+05 -3.57205988640E+05  0.20821  0.37185  0.25823  0.52103 -0.22847  0.38071  1.00000  1.00000  0.32698 -0.30588 -0.23675 -0.25922 -0.90638 -0.89023 -0.39850  0.00000  0.00000 -0.47348
9   7  21  528000   0.3509 33:52:10 -3.57798147219E+05 -3.57205988640E+05  0.20908  0.39765  0.25751  0.52057 -0.23243  1.00000  0.38011  1.00000  0.32633 -0.29482 -0.24436 -0.25922 -0.90638 -0.91929  0.00000 -0.39850  0.00000 -0.47348
9   7  21  528640   0.5000 33:52:10 -3.57768973066E+05 -3.57205988640E+05  0.20908  0.39765  0.25751  0.52057 -0.23243  1.00000  0.38011  1.00000  0.32633 -0.29482 -0.24436 -0.25922 -0.90638 -0.91929  0.00000 -0.39850  0.00000 -0.47348
9   7  22  554978   0.4000 34:52:10 -3.57722516624E+05 -3.57205988640E+05  0.21011  0.37854  0.26136  0.52184 -0.22917  1.00000  0.36426  1.00000  0.32811 -0.30178 -0.24119 -0.26116 -0.90638 -0.91929  0.00000 -0.37515  0.00000 -0.47348
9   7  22  564000   0.5138 35:52:10 -3.57824384219E+05 -3.57205988640E+05  0.20971  0.37806  0.25850  0.52121 -0.23079  0.38094  1.00000  1.00000  0.32723 -0.30407 -0.23912 -0.25922 -0.90638 -0.91929 -0.39850  0.00000  0.00000 -0.47348
9   7  25  595137   0.9000 36:52:10 -3.57771739410E+05 -3.57205988640E+05  0.20842  0.38596  0.25780  0.52076 -0.22857  0.38035  1.00000  1.00000  0.32659 -0.30125 -0.24161 -0.25922 -0.90638 -0.90540 -0.39850  0.00000  0.00000 -0.47348
9   7  25  600000   0.4245 37:52:10 -3.57716328257E+05 -3.57205988640E+05  0.20842  0.38596  0.25780  0.52076 -0.22857  1.00000  0.38035  1.00000  0.32659 -0.30125 -0.24161 -0.25922 -0.90638 -0.90540  0.00000 -0.39850  0.00000 -0.47348
9   7 200  620759   0.0000 38:52:10 -3.57205988640E+05 -3.57205988640E+05  0.20884  1.00000  1.00000  0.25783  0.52078 -0.23190  0.38038  0.39235  0.32662 -0.29794  0.00000  0.00000 -0.25922 -0.90638 -0.91929 -0.39850 -0.24392 -0.47348
