K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fst8     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7     Fis8
8   3   1       0   1.0000 45:40:10 -4.40174101743E+05 -4.40174101743E+05  0.07084  0.06304 -0.03558  0.08440  0.16335  0.08423 -0.11545 -0.26035 -0.17043 -0.09067 -0.11121 -0.12756 -0.13215 -0.15204 -0.09654 -0.20799
8   3   1     100   2.8846 45:40:10 -4.39906308064E+05 -4.39824254923E+05  0.07084  0.06304 -0.03558  0.08440  0.16335  0.08423 -0.11545 -0.26035 -0.17043 -0.09067 -0.11121 -0.12756 -0.13215 -0.15204 -0.09654 -0.20799
8   3   1     200  34.6341 45:40:10 -4.04959036186E+05 -4.04875113473E+05  0.08423 -0.11545  0.16335  0.07084  0.08440 -0.26035 -0.03558  0.06304 -0.15204 -0.09654 -0.13215 -0.17043 -0.12756 -0.20799 -0.11121 -0.09067
8   3   1     400  37.7778 45:40:10 -3.80389853641E+05 -3.79838690842E+05 -0.11545  0.08440  0.16335 -0.03558 -0.26035  0.07084  0.06304  0.08423 -0.09654 -0.12756 -0.13215 -0.11121 -0.20799 -0.17043 -0.09067 -0.15204
8   3   1     800  35.9006 45:40:10 -3.70013359762E+05 -3.69573197491E+05 -0.11545  0.08440  0.08423  0.06304 -0.03558  0.16335 -0.26035  0.07084 -0.09654 -0.12756 -0.15204 -0.09067 -0.11121 -0.13215 -0.20799 -0.17043
8   3   1    1600  33.8318 45:40:10 -3.74299404642E+05 -3.67305794011E+05  0.08423  0.07084  0.08440 -0.03558 -0.26035  0.16335  0.06304 -0.11545 -0.15204 -0.17043 -0.12756 -0.11121 -0.20799 -0.13215 -0.09067 -0.09654
8   3   1    3200  34.0094 45:40:10 -3.78713451392E+05 -3.65984755371E+05  0.16335  0.08423  0.07084 -0.11545 -0.26035  0.06304 -0.03558  0.08440 -0.13215 -0.15204 -0.17043 -0.09654 -0.20799 -0.09067 -0.11121 -0.12756
8   3   1    6400  35.8158 45:40:10 -3.75487626192E+05 -3.65984755371E+05  0.08423 -0.03558  0.16335 -0.26035  0.06304  0.08440  0.07084 -0.11545 -0.15204 -0.11121 -0.13215 -0.20799 -0.09067 -0.12756 -0.17043 -0.09654
8   3   1   12800  38.5553 45:40:10 -3.79422520341E+05 -3.65984755371E+05  0.41244  0.28537  0.29445  0.27317 -0.08753 -0.09192  0.43458  0.30877 -0.53827 -0.21732 -0.20042  0.01267 -0.87935 -0.89945 -0.55353 -0.16199
8   3   1   16000  39.3689 46:40:10 -3.75964394782E+05 -3.65984755371E+05  0.35784  1.00000  0.34295  0.38730  0.01592  0.01003  0.01794  0.46118 -0.21825  0.00000 -0.10512 -0.15785 -0.86656 -0.87583 -0.93820 -0.47348
8   3   2   25600  34.4593 46:40:10 -3.75328470829E+05 -3.65984755371E+05  0.29648  0.37366  1.00000 -0.06360 -0.05674  0.31070  0.40483  0.54379 -0.07941 -0.20736  0.00000 -0.85472 -0.91367 -0.19304 -0.50250 -0.88116
