K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7
7  10   1       0   1.0000 54:38:10 -4.38767524608E+05 -4.38767524608E+05  0.14629  0.03167  0.17347 -0.12576 -0.06915 -0.07216 -0.06087 -0.14295 -0.14011 -0.12676 -0.13483 -0.13051 -0.12544 -0.13769
7  10   1     100   1.9802 55:38:10 -4.38136252963E+05 -4.38136252963E+05  0.17347  0.03167 -0.12576 -0.06915 -0.07216 -0.06087  0.14629 -0.12676 -0.14011 -0.13483 -0.13051 -0.12544 -0.13769 -0.14295
7  10   1     200  36.3184 55:38:10 -4.07008453008E+05 -4.07008453008E+05 -0.07216  0.17347 -0.12576  0.14629  0.03167 -0.06087 -0.06915 -0.12544 -0.12676 -0.13483 -0.14295 -0.14011 -0.13769 -0.13051
7  10   1     400  42.6434 55:38:10 -3.86011789133E+05 -3.84237929333E+05  0.17347 -0.12576  0.14629  0.03167 -0.06087 -0.07216 -0.06915 -0.12676 -0.13483 -0.14295 -0.14011 -0.13769 -0.12544 -0.13051
7  10   1     800  39.9501 55:38:10 -3.71984473418E+05 -3.71984473418E+05  0.17347  0.14629  0.03167 -0.06915 -0.06087 -0.07216 -0.12576 -0.12676 -0.14295 -0.14011 -0.13051 -0.13769 -0.12544 -0.13483
7  10   1    1600  36.3523 55:38:10 -3.72711243837E+05 -3.70474591005E+05  0.17347  0.14629 -0.06087 -0.07216  0.03167 -0.12576 -0.06915 -0.12676 -0.14295 -0.13769 -0.12544 -0.14011 -0.13483 -0.13051
7  10   1    3200  36.9884 55:38:10 -3.77613428236E+05 -3.67769642626E+05 -0.12576  0.14629  0.17347 -0.06915 -0.06087  0.03167 -0.07216 -0.13483 -0.14295 -0.12676 -0.13051 -0.13769 -0.14011 -0.12544
7  10   1    6400  37.7129 55:38:10 -3.73845277240E+05 -3.66609103421E+05  0.46582  0.38497  0.01296  0.01978  0.01759  0.36058  0.43334 -0.23049 -0.25296 -0.84948 -0.94213 -0.86100 -0.19715 -0.38188
7  10   1   12800  38.0830 55:38:10 -3.72580669423E+05 -3.63799231699E+05  0.34868  0.42589 -0.11705 -0.00217  0.34223  0.00046  0.48057 -0.19580 -0.19587 -0.48098 -0.87461 -0.17413 -0.87920 -0.55353
7  10   2   20000  36.2570 56:38:10 -3.71836548430E+05 -3.63799231699E+05  0.33951  0.36756  0.26855  0.41763  1.00000 -0.03049 -0.03451 -0.17813 -0.27284 -0.09298 -0.24922  0.00000 -0.91884 -0.85932
7  10   2   25600  34.5958 56:38:10 -3.66435731557E+05 -3.62796980088E+05  0.32769  0.36378  0.34136  1.00000 -0.03642 -0.03655  0.39146 -0.18490 -0.31702 -0.18369  0.00000 -0.88072 -0.89510 -0.20463
7  10   4   51200  36.3465 58:38:10 -3.70914718792E+05 -3.62796980088E+05  0.29579  0.32371 -0.09471  1.00000  1.00000  1.00000  0.52878 -0.26200 -0.14668 -0.88936  0.00000  0.00000  0.00000 -0.88116
7  10   4   52000  33.9957 58:38:10 -3.67697597649E+05 -3.62796980088E+05  0.32371  0.29579 -0.09471  1.00000  1.00000  1.00000  0.52878 -0.14668 -0.26200 -0.88936  0.00000  0.00000  0.00000 -0.88116
7  10   6   84000  18.7744 00:39:10 -3.63787469553E+05 -3.61392379671E+05  0.40585  1.00000  0.35642  0.00135  0.00215  1.00000  0.45438 -0.17832  0.00000 -0.24090 -0.89818 -0.82949  0.00000 -0.47348
7  10   6  102400  17.0715 01:39:10 -3.65055439793E+05 -3.60122576579E+05  0.34982  0.45445 -0.00057 -0.00941  1.00000  1.00000  0.45146 -0.22147 -0.23758 -0.90244 -0.87156  0.00000  0.00000 -0.47348
