K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fis1     Fis2     Fis3     Fis4     Fis5
5   4   1       0   1.0000 57:25:10 -4.36123424164E+05 -4.36123424164E+05 -0.00439  0.09298 -0.15136  0.01183  0.04995 -0.10999 -0.08643 -0.14271 -0.12941 -0.17858
5   4   1     100   1.0000 57:25:10 -4.32551550815E+05 -4.32551550815E+05 -0.00439  0.09298 -0.15136  0.01183  0.04995 -0.10999 -0.08643 -0.14271 -0.12941 -0.17858
5   4   1     200  28.3582 57:25:10 -3.98175455187E+05 -3.98175455187E+05 -0.00439  0.01183 -0.15136  0.04995  0.09298 -0.10999 -0.12941 -0.14271 -0.17858 -0.08643
5   4   1     400  36.1596 57:25:10 -3.72999359835E+05 -3.71726825534E+05  0.01183  0.04995 -0.15136  0.09298 -0.00439 -0.12941 -0.17858 -0.14271 -0.08643 -0.10999
5   4   1     800  40.1998 57:25:10 -3.68059877942E+05 -3.68021190069E+05  0.01183  0.09298  0.04995 -0.15136 -0.00439 -0.12941 -0.08643 -0.17858 -0.14271 -0.10999
5   4   1    1600  32.8545 57:25:10 -3.60981409297E+05 -3.59620145695E+05  0.01183  0.04995  0.09298 -0.00439 -0.15136 -0.12941 -0.17858 -0.08643 -0.10999 -0.14271
5   4   1    3200  33.7082 58:25:10 -3.66785870299E+05 -3.59620145695E+05  0.04995  0.09298 -0.15136 -0.00439  0.01183 -0.17858 -0.08643 -0.14271 -0.10999 -0.12941
5   4   1    6400  36.0412 58:25:10 -3.71958873183E+05 -3.59620145695E+05  0.36120  0.37191  0.36895  0.00401  0.00423 -0.25096 -0.23907 -0.15048 -0.80781 -0.90051
5   4   3   12800  36.1905 58:25:10 -3.67226488058E+05 -3.59620145695E+05  0.34665  0.41788  0.35795 -0.00337 -0.00025 -0.21693 -0.19425 -0.17764 -0.91925 -0.85557
5   4   3   20000  31.4829 59:25:10 -3.68216415686E+05 -3.59620145695E+05  0.23175  0.24066  0.37768 -0.18103  0.30698 -0.20909 -0.15598 -0.19404 -0.88936 -0.19831
5   4   3   25600  31.0212 59:25:10 -3.67534961828E+05 -3.58212609883E+05  0.30652  0.37561  1.00000  0.30457 -0.09190 -0.22268 -0.38913  0.00000 -0.17001 -0.88484
5   4   5   48000  26.8623 01:26:10 -3.61532894209E+05 -3.56500457079E+05 -0.14928  0.25202  0.28764  0.28672  0.40341 -0.88936 -0.23083 -0.00977 -0.16298 -0.55353
5   4   6   51200  26.1488 01:26:10 -3.62721644586E+05 -3.56500457079E+05  0.39107  0.26098 -0.14818  0.25109  0.31892 -0.24767 -0.23898 -0.88936 -0.19306 -0.35236
5   4   7   76000  22.3965 03:26:10 -3.59475294815E+05 -3.54459151671E+05  1.00000  0.31534  0.32043 -0.08755  0.40561  0.00000 -0.27221 -0.17249 -0.88936 -0.47348
5   4   8  100000  19.7780 05:26:10 -3.58229793156E+05 -3.54457939242E+05  0.26345  0.34267  0.34737 -0.13444  0.37998 -0.21513 -0.20596 -0.34120 -0.88936 -0.47348
5   4   9  102400  11.5186 05:26:10 -3.55501715288E+05 -3.53313453086E+05  0.28421  0.39856  1.00000 -0.10637  0.39532 -0.22849 -0.22498  0.00000 -0.88936 -0.47348
5   4   9  128000  12.5975 07:26:10 -3.52050523572E+05 -3.51660950131E+05  0.24865  0.30711  0.54582 -0.16767  0.36182 -0.23441 -0.17086 -0.90638 -0.88936 -0.47348
5   4  10  130567   7.4000 07:26:10 -3.52435676747E+05 -3.51579678587E+05  0.24548  0.31702  0.54510 -0.16955  0.36079 -0.23802 -0.16343 -0.90638 -0.88936 -0.47348
5   4  10  156000   7.5558 09:26:10 -3.52374549280E+05 -3.51178575572E+05  0.24804  0.30748  0.54569 -0.16801  0.39369 -0.20661 -0.21265 -0.90638 -0.88936 -0.55353
5   4  11  158199   6.0000 09:26:10 -3.52040941314E+05 -3.51178575572E+05  0.23986  0.36235  0.54229 -0.17676  0.35685 -0.23351 -0.20362 -0.90638 -0.88936 -0.47348
5   4  12  166400   5.1000 09:26:10 -3.51698360261E+05 -3.51178575572E+05  0.24339  0.34573  0.54332 -0.17411  0.35830 -0.23143 -0.20638 -0.90638 -0.88936 -0.47348
5   4  12  180000   3.5421 11:26:10 -3.52064031521E+05 -3.51178575572E+05  0.24484  0.34711  0.54353 -0.17358  0.35859 -0.23965 -0.19971 -0.90638 -0.88936 -0.47348
5   4  13  184706   2.3000 11:26:10 -3.51658867166E+05 -3.51178575572E+05  0.23675  0.38054  0.54114 -0.17971  0.35524 -0.22702 -0.22724 -0.90638 -0.88936 -0.47348
5   4  14  192858   2.7000 12:26:10 -3.51430022700E+05 -3.51178575572E+05  0.23838  0.37242  0.54157 -0.17861  0.35584 -0.22767 -0.22294 -0.90638 -0.88936 -0.47348
5   4  14  208000   2.3679 13:26:10 -3.51178575572E+05 -3.51178575572E+05  0.24063  0.36556  0.54224 -0.17689  0.35678 -0.23295 -0.21551 -0.90638 -0.88936 -0.47348
5   4  15  211165   2.5000 13:26:10 -3.51319346203E+05 -3.51178575572E+05  0.24299  0.35685  0.54309 -0.17471  0.39021 -0.23470 -0.21261 -0.90638 -0.88936 -0.55353
5   4  16  219304   1.9000 13:26:10 -3.51420871373E+05 -3.51178575572E+05  0.24297  0.35664  0.54290 -0.17519  0.35771 -0.23544 -0.21176 -0.90638 -0.88936 -0.47348
5   4  17  240000   1.1614 15:26:10 -3.51178575572E+05 -3.51178575572E+05  0.24082  0.36695  0.54217 -0.17706  0.35669 -0.23261 -0.22075 -0.90638 -0.88936 -0.47348
5   4  19  263914   0.8000 16:26:10 -3.51178575572E+05 -3.51178575572E+05  0.24447  0.35309  0.54321 -0.17440  0.35814 -0.23839 -0.20829 -0.90638 -0.88936 -0.47348
5   4  19  268000   1.2354 17:26:10 -3.51319346203E+05 -3.51178575572E+05  0.23804  0.37608  0.54151 -0.17876  0.35576 -0.22915 -0.22412 -0.90638 -0.88936 -0.47348
5   4  20  272155   0.8000 17:26:10 -3.51404757253E+05 -3.51178575572E+05  0.24203  0.36203  0.54251 -0.17618  0.35717 -0.23399 -0.21777 -0.90638 -0.88936 -0.47348
5   4  20  288000   1.0629 19:26:10 -3.51178575572E+05 -3.51178575572E+05  0.24323  0.35711  0.54290 -0.17518  0.35771 -0.23680 -0.21012 -0.90638 -0.88936 -0.47348
5   4  21  290393   1.1000 19:26:10 -3.51401092483E+05 -3.51178575572E+05  0.24082  0.36695  0.54217 -0.17706  0.35669 -0.23261 -0.22075 -0.90638 -0.88936 -0.47348
5   4 200  297808   0.0000 19:26:10 -3.51178575572E+05 -3.51178575572E+05  0.24203  0.36203  0.54251 -0.17618  0.35717 -0.23399 -0.21777 -0.90638 -0.88936 -0.47348
