K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fst8     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7     Fis8
8   8   1       0   1.0000 31:44:10 -4.39998598080E+05 -4.39998598080E+05  0.05532 -0.22924  0.07639 -0.00152  0.18548  0.15499 -0.08626 -0.09992 -0.22067 -0.15426 -0.11742 -0.10285 -0.11585 -0.11044 -0.14234 -0.12631
8   8   1     100   1.9608 31:44:10 -4.38761091918E+05 -4.38761091918E+05  0.05532 -0.22924  0.07639 -0.00152  0.18548  0.15499 -0.08626 -0.09992 -0.22067 -0.15426 -0.11742 -0.10285 -0.11585 -0.11044 -0.14234 -0.12631
8   8   1     200  36.9458 31:44:10 -4.12302371191E+05 -4.12204329059E+05  0.15499 -0.09992  0.07639  0.18548  0.05532 -0.00152 -0.22924 -0.08626 -0.11044 -0.12631 -0.11742 -0.11585 -0.22067 -0.10285 -0.15426 -0.14234
8   8   1     400  42.4318 31:44:10 -3.84653143129E+05 -3.84653143129E+05  0.05532  0.18548 -0.00152 -0.09992 -0.22924 -0.08626  0.07639  0.15499 -0.22067 -0.11585 -0.10285 -0.12631 -0.15426 -0.14234 -0.11742 -0.11044
8   8   1     800  40.3487 31:44:10 -3.76821975427E+05 -3.73724034890E+05  0.18548  0.05532 -0.09992 -0.22924 -0.08626  0.07639 -0.00152  0.15499 -0.11585 -0.22067 -0.12631 -0.15426 -0.14234 -0.11742 -0.10285 -0.11044
8   8   1    1600  35.7455 31:44:10 -3.76802834376E+05 -3.73724034890E+05  0.18548  0.05532  0.15499 -0.08626  0.07639 -0.09992 -0.22924 -0.00152 -0.11585 -0.22067 -0.11044 -0.14234 -0.11742 -0.12631 -0.15426 -0.10285
8   8   1    3200  38.1517 31:44:10 -3.77070151669E+05 -3.71209758836E+05  0.07639  0.05532 -0.09992 -0.00152 -0.08626  0.15499 -0.22924  0.18548 -0.11742 -0.22067 -0.12631 -0.10285 -0.14234 -0.11044 -0.15426 -0.11585
8   8   1    6400  39.6064 31:44:10 -3.78247656997E+05 -3.69825006825E+05  0.05532  0.15499 -0.09992 -0.00152 -0.08626  0.07639 -0.22924  0.18548 -0.22067 -0.11044 -0.12631 -0.10285 -0.14234 -0.11742 -0.15426 -0.11585
8   8   2   12800  33.7713 32:44:10 -3.71573581257E+05 -3.65799777065E+05  0.39266  0.36230  0.35606  0.02351  0.00266  1.00000  0.02263  0.44406 -0.17721 -0.19202 -0.19749 -0.91614 -0.87729  0.00000 -0.87146 -0.35611
8   8   2   25600  35.1020 32:44:10 -3.76637018539E+05 -3.65502572153E+05  0.36695  0.48520  0.00269  0.01189  0.00998  0.35667  0.52624  1.00000 -0.17805 -0.55353 -0.85136 -0.90714 -0.89300 -0.21030 -0.27324  0.00000
8   8   3   32000  12.1427 33:44:10 -3.73596810068E+05 -3.65502572153E+05  0.39195  0.45429  0.05809  0.06341  1.00000  0.06501  1.00000  1.00000 -0.22162 -0.18180 -0.90954 -0.78051  0.00000 -0.91700  0.00000  0.00000
8   8   3   51200  26.2544 34:44:10 -3.74571288058E+05 -3.65502572153E+05  0.38262  0.41656  1.00000  1.00000  0.04498  0.03320  1.00000  1.00000 -0.23355 -0.16982  0.00000  0.00000 -0.88783 -0.90240  0.00000  0.00000
8   8   4   72000  24.9428 35:44:10 -3.75650119086E+05 -3.65502572153E+05  0.36383  0.32834 -0.03930  1.00000  1.00000  1.00000  1.00000  1.00000 -0.16753 -0.23201 -0.91929  0.00000  0.00000  0.00000  0.00000  0.00000
8   8   5  100000  25.5404 37:44:10 -3.67377480611E+05 -3.65007046980E+05  0.40040  0.35833  0.00515  1.00000  1.00000 -0.01534  1.00000  0.57054 -0.18960 -0.22752 -0.89953  0.00000  0.00000 -0.90053  0.00000 -0.88116
8   8   5  102400  25.4520 37:44:10 -3.68945107553E+05 -3.65007046980E+05  0.35833  0.40040  0.00515  1.00000  1.00000 -0.01534  1.00000  0.57054 -0.22752 -0.18960 -0.89953  0.00000  0.00000 -0.90053  0.00000 -0.88116
8   8   6  107128  24.3000 37:44:10 -3.70111093137E+05 -3.65007046980E+05  0.40403  0.35719  0.00731  1.00000  1.00000 -0.01314  1.00000  0.45591 -0.20249 -0.20872 -0.89953  0.00000  0.00000 -0.90053  0.00000 -0.47348
