K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fis1     Fis2     Fis3     Fis4     Fis5
5   8   1       0   1.0000 39:27:10 -4.34847607411E+05 -4.34847607411E+05 -0.04552  0.03771  0.04666  0.11418 -0.14531 -0.08959 -0.11846 -0.12458 -0.15466 -0.16926
5   8   1     100   1.9802 39:27:10 -4.34691015242E+05 -4.34691015242E+05 -0.04552  0.03771  0.04666  0.11418 -0.14531 -0.08959 -0.11846 -0.12458 -0.15466 -0.16926
5   8   1     200  34.8259 39:27:10 -4.10431093357E+05 -4.10430109325E+05 -0.04552  0.03771  0.04666 -0.14531  0.11418 -0.08959 -0.11846 -0.12458 -0.16926 -0.15466
5   8   1     400  36.6584 39:27:10 -3.70729757773E+05 -3.70292380912E+05  0.03771  0.04666 -0.14531 -0.04552  0.11418 -0.11846 -0.12458 -0.16926 -0.08959 -0.15466
5   8   1     800  29.4632 39:27:10 -3.66680943498E+05 -3.65183347333E+05  0.03771  0.04666 -0.14531  0.11418 -0.04552 -0.11846 -0.12458 -0.16926 -0.15466 -0.08959
5   8   1    1600  30.7933 39:27:10 -3.68769179568E+05 -3.64592107372E+05  0.03771  0.04666 -0.04552 -0.14531  0.11418 -0.11846 -0.12458 -0.08959 -0.16926 -0.15466
5   8   1    3200  34.9266 39:27:10 -3.63478025423E+05 -3.62141744398E+05  0.04666  0.03771  0.11418 -0.14531 -0.04552 -0.12458 -0.11846 -0.15466 -0.16926 -0.08959
5   8   1    6400  36.2912 39:27:10 -3.67561762311E+05 -3.61608030551E+05  0.35768  0.37629  0.45596  0.00613  0.00350 -0.22481 -0.16310 -0.47348 -0.88891 -0.88903
5   8   2   12800  40.1685 39:27:10 -3.62353999153E+05 -3.59803087516E+05  0.28396  0.32330  0.31562  1.00000 -0.10308 -0.15977 -0.31519 -0.17343  0.00000 -0.88936
5   8   3   25600  31.7135 40:27:10 -3.64724877352E+05 -3.56657925559E+05  0.40098  0.48016  0.00380  0.35786  0.00787 -0.18161 -0.54669 -0.88181 -0.23169 -0.93868
5   8   4   32000  24.8314 41:27:10 -3.63457028807E+05 -3.56657925559E+05  0.29189  0.38026  0.31732 -0.10456  1.00000 -0.22638 -0.24956 -0.19372 -0.88936  0.00000
5   8   5   51200  24.3464 42:27:10 -3.64049710792E+05 -3.55648121242E+05  0.40720  0.26998  0.29984  0.24076 -0.14198 -0.55353 -0.20960 -0.20504 -0.12659 -0.88936
5   8   6   60000  23.3376 43:27:10 -3.56514410261E+05 -3.54148884684E+05  0.30688  0.24711  0.47913 -0.16489  0.49857 -0.16562 -0.22320 -0.67197 -0.88936 -0.88116
5   8   8   92000  10.3934 45:27:10 -3.55515551536E+05 -3.51178575572E+05  0.38989  0.23108  0.53992 -0.18286  0.35352 -0.21975 -0.21342 -0.90638 -0.88936 -0.47348
5   8   8  102400  11.9510 45:27:10 -3.56682025207E+05 -3.51178575572E+05  0.35433  0.44118  0.00167 -0.00340  0.40614 -0.22410 -0.23226 -0.90502 -0.87609 -0.35236
5   8   9  107500   9.5000 46:27:10 -3.52262311925E+05 -3.51178575572E+05  0.35358  0.44346  0.00305 -0.01720  0.45373 -0.22516 -0.22554 -0.88728 -0.90053 -0.47348
5   8  10  115922   5.0000 46:27:10 -3.51753672819E+05 -3.51178575572E+05  0.25806  0.36249 -0.14996  0.42167  0.37150 -0.25135 -0.22435 -0.88936 -0.39850 -0.47348
5   8  10  116000   4.8825 47:27:10 -3.51711458959E+05 -3.51178575572E+05  0.25806  0.36249 -0.14996  0.42167  0.37150 -0.25135 -0.22435 -0.88936 -0.39850 -0.47348
5   8  11  134400   4.2000 48:27:10 -3.52583951332E+05 -3.51178575572E+05  0.26047  0.35576 -0.14931  0.42200  0.37185 -0.24049 -0.24191 -0.88936 -0.39850 -0.47348
5   8  12  144000   3.4323 49:27:10 -3.51484166351E+05 -3.51178575572E+05  0.26341  0.35812 -0.14807  0.42262  0.40403 -0.26239 -0.22347 -0.88936 -0.39850 -0.55353
5   8  13  168000   2.9263 51:27:10 -3.52455937427E+05 -3.51178575572E+05  0.25749  0.37142 -0.15176  0.43342  0.37052 -0.25590 -0.23789 -0.88936 -0.36313 -0.47348
5   8  15  187637   1.1000 52:27:10 -3.51294439221E+05 -3.51178575572E+05  0.26363  0.35635 -0.14864  0.42234  0.37222 -0.25980 -0.22695 -0.88936 -0.39850 -0.47348
5   8  16  195887   1.7000 53:27:10 -3.51220529449E+05 -3.51178575572E+05  0.26128  0.36539 -0.14967  0.42182  0.37165 -0.25976 -0.22957 -0.88936 -0.39850 -0.47348
5   8  16  196000   1.5762 53:27:10 -3.51321496482E+05 -3.51178575572E+05  0.26128  0.36539 -0.14967  0.42182  0.37165 -0.25976 -0.22957 -0.88936 -0.39850 -0.47348
5   8  17  214286   1.3000 54:27:10 -3.51387972440E+05 -3.51178575572E+05  0.25910  0.37232 -0.15075  0.42128  0.37107 -0.25482 -0.23646 -0.88936 -0.39850 -0.47348
5   8  18  222525   1.3000 55:27:10 -3.51235343590E+05 -3.51178575572E+05  0.25884  0.37196 -0.15077  0.42127  0.37106 -0.25335 -0.23789 -0.88936 -0.39850 -0.47348
5   8  18  224000   1.2626 55:27:10 -3.51309580024E+05 -3.51178575572E+05  0.26027  0.36881 -0.15022  0.42154  0.37135 -0.25692 -0.23395 -0.88936 -0.39850 -0.47348
5   8  19  240866   1.0000 56:27:10 -3.51235343590E+05 -3.51178575572E+05  0.26027  0.36881 -0.15022  0.42154  0.37135 -0.25692 -0.23395 -0.88936 -0.39850 -0.47348
5   8 200  248282   0.0000 56:27:10 -3.51178575572E+05 -3.51178575572E+05  0.25910  0.37232 -0.15075  0.42128  0.37107 -0.25482 -0.23646 -0.88936 -0.39850 -0.47348
