K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fst8     Fst9     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7     Fis8     Fis9
9   8   3   28000  37.2719 50:52:10 -3.79291764294E+05 -3.69864070200E+05  0.37558  0.40672  1.00000  1.00000  0.04237  1.00000  1.00000  1.00000  0.03798 -0.21322 -0.16278  0.00000  0.00000 -0.84238  0.00000  0.00000  0.00000 -0.90623
9   8   4   60000  34.4666 52:52:10 -3.79149894100E+05 -3.69831155784E+05  0.39878  0.35447  1.00000 -0.00139  0.00752  1.00000  1.00000  1.00000  0.57011 -0.17300 -0.22889  0.00000 -0.85487 -0.93439  0.00000  0.00000  0.00000 -0.88116
9   8   5  100000  27.9929 54:52:10 -3.77294362330E+05 -3.68617807233E+05  0.40397  0.35731  1.00000 -0.00405  0.00239  1.00000  1.00000  1.00000  0.56945 -0.20444 -0.22669  0.00000 -0.86110 -0.89204  0.00000  0.00000  0.00000 -0.88116
9   8   6  102502  25.1000 54:52:10 -3.73403221061E+05 -3.68617807233E+05  0.35448  0.39426  1.00000 -0.00390  0.00254  1.00000  1.00000  1.00000  0.56951 -0.21915 -0.18728  0.00000 -0.86110 -0.89204  0.00000  0.00000  0.00000 -0.88116
9   8   7  135597  21.2000 56:52:10 -3.70567615381E+05 -3.68339995901E+05  0.38373  0.42971  1.00000  0.03883  0.03790  0.04070  1.00000  1.00000  0.49816 -0.22935 -0.20473  0.00000 -0.81079 -0.92790 -0.87852  0.00000  0.00000 -0.54669
9   8   7  136000  21.9512 56:52:10 -3.70779161100E+05 -3.68339995901E+05  0.38373  0.42971  1.00000  0.03790  0.03883  0.04070  1.00000  1.00000  0.49816 -0.22935 -0.20473  0.00000 -0.92790 -0.81079 -0.87852  0.00000  0.00000 -0.54669
9   8   7  168000  19.8646 58:52:10 -3.68598680479E+05 -3.63983755911E+05  0.24480  0.31596  1.00000  0.54533 -0.16896  1.00000  1.00000  1.00000  0.49682 -0.23554 -0.17539  0.00000 -0.90638 -0.88936  0.00000  0.00000  0.00000 -0.88116
9   8   8  172887  10.9000 58:52:10 -3.65965187721E+05 -3.63983755911E+05  1.00000  0.25465  0.30230  0.54725 -0.16520  1.00000  1.00000  1.00000  0.36320  0.00000 -0.24821 -0.17549 -0.90555 -0.90476  0.00000  0.00000  0.00000 -0.47348
9   8   8  204000  11.8480 00:53:10 -3.63494727894E+05 -3.59648488911E+05  0.50473  0.30121  0.20197  0.51643 -0.24325  0.37476  1.00000  1.00000  0.32051 -0.87135 -0.21808 -0.25440 -0.90638 -0.88936 -0.39850  0.00000  0.00000 -0.47348
9   8   9  229617  10.1000 01:53:10 -3.61028425937E+05 -3.59522054803E+05  0.50570  0.28152  0.20602  1.00000  0.51737 -0.24083  0.37598  1.00000  0.32183 -0.87135 -0.19013 -0.27028  0.00000 -0.90638 -0.88936 -0.39850  0.00000 -0.47348
9   8   9  236000   7.2134 02:53:10 -3.61175867225E+05 -3.59522054803E+05  0.50570  0.28152  0.20602  0.51737 -0.24083  1.00000  1.00000  0.37598  0.32183 -0.87135 -0.19013 -0.27028 -0.90638 -0.88936  0.00000  0.00000 -0.39850 -0.47348
9   8  10  255819   5.0000 03:53:10 -3.60373284906E+05 -3.59522054803E+05  0.50510  0.31959  0.20051  0.51678 -0.24240  1.00000  0.37522  1.00000  0.35137 -0.87135 -0.21337 -0.26382 -0.90638 -0.90476  0.00000 -0.39850  0.00000 -0.54669
9   8  10  276000   3.3958 04:53:10 -3.60364005485E+05 -3.58812741979E+05  0.38246  0.30787  0.20672  0.51839 -0.23827  1.00000  1.00000  0.37358  0.32327 -0.43677 -0.20141 -0.28582 -0.90638 -0.90476  0.00000  0.00000 -0.43204 -0.47348
9   8  11  292192   2.6000 05:53:10 -3.59744008866E+05 -3.58812741979E+05  0.36515  0.33584  0.17899  0.50489 -0.27315  0.34173  1.00000  0.31448  0.30430 -0.43677 -0.23230 -0.27384 -0.90638 -0.88806 -0.37515  0.00000 -0.33746 -0.47348
9   8  11  312000   2.8887 06:53:10 -3.60718628156E+05 -3.58812741979E+05  0.44339  0.39829  0.28056  0.56591  1.00000 -0.11616  0.43874 -0.11654  0.39004 -0.43677 -0.21734 -0.27757 -0.90638  0.00000 -0.90367 -0.39850 -0.79411 -0.47348
9   8  13  327763   2.3000 06:53:10 -3.60525545864E+05 -3.58812741979E+05  0.45177  0.32088  0.20263  0.51726 -0.24119  0.37583  1.00000  1.00000  0.35573 -0.67994 -0.21125 -0.26933 -0.90638 -0.90476 -0.39850  0.00000  0.00000 -0.55353
9   8  13  348000   2.2817 08:53:10 -3.58832627349E+05 -3.58777527820E+05  0.38102  0.32682  0.20110  0.51727 -0.24115  1.00000  0.38947  1.00000  0.32169 -0.43677 -0.21777 -0.28050 -0.90638 -0.90878  0.00000 -0.36313  0.00000 -0.47348
9   8  14  387336   2.4000 10:53:10 -3.58777527820E+05 -3.58713233133E+05  0.38166  0.32160  0.20408  0.51777 -0.23985  1.00000  0.37650  1.00000  0.32240 -0.43677 -0.21125 -0.28252 -0.90638 -0.90878  0.00000 -0.39850  0.00000 -0.47348
9   8  14  392000   1.8997 10:53:10 -3.59062991550E+05 -3.58713233133E+05  0.38221  0.31262  0.20760  0.51820 -0.23874  1.00000  0.37705  1.00000  0.32300 -0.43677 -0.20507 -0.29066 -0.90638 -0.90878  0.00000 -0.39850  0.00000 -0.47348
9   8  14  412000   1.6800 12:53:10 -3.59887791923E+05 -3.58679457900E+05  0.38194  0.30968  0.20663  0.51799 -0.23587  0.37678  1.00000  1.00000  0.32271 -0.43677 -0.21018 -0.28412 -0.90638 -0.88746 -0.39850  0.00000  0.00000 -0.47348
9   8  15  427764   2.5000 13:53:10 -3.59213317331E+05 -3.58679457900E+05  0.38283  0.29715  0.20973  0.51868 -0.23404  1.00000  0.37767  1.00000  0.32368 -0.43677 -0.21183 -0.28060 -0.90638 -0.90887  0.00000 -0.39850  0.00000 -0.47348
9   8  15  444000   1.7851 14:53:10 -3.58956693424E+05 -3.58657821980E+05  0.38278  0.31830  0.20705  0.51864 -0.23415  1.00000  0.36001  1.00000  0.32362 -0.43677 -0.20829 -0.28830 -0.90638 -0.90887  0.00000 -0.37515  0.00000 -0.47348
9   8  16  462889   1.8000 14:53:10 -3.58940731582E+05 -3.58657821980E+05  0.38064  0.33576  0.19831  0.51698 -0.24224  1.00000  0.37547  1.00000  0.32128 -0.43677 -0.21641 -0.27188 -0.90638 -0.90052  0.00000 -0.39850  0.00000 -0.47348
9   8  16  484000   1.3865 16:53:10 -3.58760776711E+05 -3.58657821980E+05  0.38158  0.32149  0.20412  0.51770 -0.24018  1.00000  0.37641  1.00000  0.32230 -0.43677 -0.21351 -0.28162 -0.90638 -0.90024  0.00000 -0.39850  0.00000 -0.47348
9   8  17  488633   1.1000 16:53:10 -3.58766261273E+05 -3.58657821980E+05  0.38158  0.32149  0.20412  0.51770 -0.24018  1.00000  0.37641  1.00000  0.32230 -0.43677 -0.21351 -0.28162 -0.90638 -0.90024  0.00000 -0.39850  0.00000 -0.47348
9   8  18  495820   1.4000 16:53:10 -3.58760776711E+05 -3.58657821980E+05  0.38179  0.32190  0.20505  0.51787 -0.23961  1.00000  0.37662  1.00000  0.32253 -0.43677 -0.21012 -0.29015 -0.90638 -0.90476  0.00000 -0.39850  0.00000 -0.47348
9   8  19  517752   1.5000 17:53:10 -3.58862203391E+05 -3.58657821980E+05  0.38178  0.32172  0.20501  0.51786 -0.23964  1.00000  0.37661  1.00000  0.32252 -0.43677 -0.21125 -0.28939 -0.90638 -0.90476  0.00000 -0.39850  0.00000 -0.47348
9   8  19  520000   1.1208 18:53:10 -3.58881345540E+05 -3.58657821980E+05  0.38178  0.32172  0.20501  0.51786 -0.23964  1.00000  0.37661  1.00000  0.32252 -0.43677 -0.21125 -0.28939 -0.90638 -0.90476  0.00000 -0.39850  0.00000 -0.47348
9   8  20  547999   0.8000 19:53:10 -3.58608818498E+05 -3.58576090488E+05  0.37178  0.32255  0.18888  0.51006 -0.25635  1.00000  0.36653  0.52791  0.31157 -0.43677 -0.22075 -0.28299 -0.90638 -0.89199  0.00000 -0.39850 -0.81409 -0.47348
9   8  20  560000   0.9288 20:53:10 -3.58576090488E+05 -3.58576090488E+05  0.37257  0.30684  0.19353  0.51068 -0.25809  1.00000  0.36733  0.52851  0.31244 -0.43677 -0.20932 -0.29447 -0.90638 -0.90476  0.00000 -0.39850 -0.81409 -0.47348
9   8  22  590498   1.4000 21:53:10 -3.58624783706E+05 -3.58576090488E+05  0.37190  0.32269  0.18904  0.51016 -0.25925  0.36665  0.52800  1.00000  0.31170 -0.43677 -0.22075 -0.28299 -0.90638 -0.90158 -0.39850 -0.81409  0.00000 -0.47348
9   8  22  604000   0.8737 22:53:10 -3.58696354327E+05 -3.58576090488E+05  0.37229  0.31150  0.19200  0.51046 -0.25847  0.36705  0.52830  1.00000  0.31213 -0.43677 -0.21243 -0.29064 -0.90638 -0.90158 -0.39850 -0.81409  0.00000 -0.47348
9   8  23  617454   1.3000 22:53:10 -3.58649298948E+05 -3.58576090488E+05  0.37229  0.31208  0.19184  0.51046 -0.25848  1.00000  0.36704  0.52829  0.31213 -0.43677 -0.21303 -0.29062 -0.90638 -0.90158  0.00000 -0.39850 -0.81409 -0.47348
9   8  24  644000   1.1429 24:53:10 -3.58692251299E+05 -3.58576090488E+05  0.37190  0.32269  0.18904  0.51016 -0.25925  0.36665  0.52800  1.00000  0.31170 -0.43677 -0.22075 -0.28299 -0.90638 -0.90158 -0.39850 -0.81409  0.00000 -0.47348
9   8  24  644586   0.8000 24:53:10 -3.58642079742E+05 -3.58576090488E+05  0.37190  0.32269  0.18904  0.51016 -0.25925  0.36665  0.52800  1.00000  0.31170 -0.43677 -0.22075 -0.28299 -0.90638 -0.90158 -0.39850 -0.81409  0.00000 -0.47348
9   8  25  661871   0.5000 24:53:10 -3.58609351732E+05 -3.58576090488E+05  0.37210  0.31712  0.19046  0.51031 -0.25886  0.36685  0.52815  1.00000  0.31192 -0.43677 -0.21777 -0.28621 -0.90638 -0.90158 -0.39850 -0.81409  0.00000 -0.47348
9   8  25  688000   0.6215 26:53:10 -3.58609351732E+05 -3.58576090488E+05  0.37190  0.32269  0.18904  0.51016 -0.25925  0.36665  0.52800  1.00000  0.31170 -0.43677 -0.22075 -0.28299 -0.90638 -0.90158 -0.39850 -0.81409  0.00000 -0.47348
9   8  26  688972   0.2000 26:53:10 -3.58609351732E+05 -3.58576090488E+05  0.37190  0.32269  0.18904  0.51016 -0.25925  0.36665  0.52800  1.00000  0.31170 -0.43677 -0.22075 -0.28299 -0.90638 -0.90158 -0.39850 -0.81409  0.00000 -0.47348
9   8  27  716160   0.8000 27:53:10 -3.58657087869E+05 -3.58576090488E+05  0.37248  0.30615  0.19356  0.51061 -0.25810  0.36723  0.52843  1.00000  0.31233 -0.43677 -0.20872 -0.29447 -0.90638 -0.90158 -0.39850 -0.81409  0.00000 -0.47348
9   8  27  728000   0.4396 28:53:10 -3.58576090488E+05 -3.58576090488E+05  0.37220  0.31723  0.19059  0.51039 -0.25885  1.00000  0.36695  0.52822  0.31202 -0.43677 -0.21777 -0.28621 -0.90638 -0.90476  0.00000 -0.39850 -0.81409 -0.47348
9   8  28  738765   0.7000 28:53:10 -3.58623826624E+05 -3.58576090488E+05  0.37220  0.31723  0.19059  0.51039 -0.25885  1.00000  0.36695  0.52822  0.31202 -0.43677 -0.21777 -0.28621 -0.90638 -0.90476  0.00000 -0.39850 -0.81409 -0.47348
9   8  29  772000   0.5460 30:53:10 -3.58576090488E+05 -3.58576090488E+05  0.37221  0.31726  0.19045  0.51040 -0.25883  1.00000  0.36696  0.52823  0.31203 -0.43677 -0.21543 -0.28714 -0.90638 -0.90476  0.00000 -0.39850 -0.81409 -0.47348
9   8  30  792938   0.4000 30:53:10 -3.58642079742E+05 -3.58576090488E+05  0.37200  0.32279  0.18916  0.51024 -0.25923  0.36675  0.52808  1.00000  0.31181 -0.43677 -0.22075 -0.28299 -0.90638 -0.90476 -0.39850 -0.81409  0.00000 -0.47348
9   8  30  816000   0.3531 32:53:10 -3.58609351732E+05 -3.58576090488E+05  0.37210  0.31712  0.19046  0.51031 -0.25886  0.36685  0.52815  1.00000  0.31192 -0.43677 -0.21777 -0.28621 -0.90638 -0.90158 -0.39850 -0.81409  0.00000 -0.47348
9   8  32  828677   0.5000 32:53:10 -3.58576090488E+05 -3.58576090488E+05  0.37200  0.32279  0.18916  0.51024 -0.25923  1.00000  0.36675  0.52808  0.31181 -0.43677 -0.22075 -0.28299 -0.90638 -0.90476  0.00000 -0.39850 -0.81409 -0.47348
9   8  33  855883   0.2000 33:53:10 -3.58633343660E+05 -3.58576090488E+05  0.37239  0.31219  0.19197  0.51054 -0.25846  1.00000  0.36714  0.52837  0.31224 -0.43677 -0.21303 -0.29062 -0.90638 -0.90476  0.00000 -0.39850 -0.81409 -0.47348
9   8  33  864000   0.3011 34:53:10 -3.58576090488E+05 -3.58576090488E+05  0.37200  0.32279  0.18916  0.51024 -0.25923  1.00000  0.36675  0.52808  0.31181 -0.43677 -0.22075 -0.28299 -0.90638 -0.90476  0.00000 -0.39850 -0.81409 -0.47348
9   8 200  882219   0.0000 34:53:10 -3.58576090488E+05 -3.58576090488E+05  0.37200  0.32279  0.18916  0.51024 -0.25923  1.00000  0.36675  0.52808  0.31181 -0.43677 -0.22075 -0.28299 -0.90638 -0.90476  0.00000 -0.39850 -0.81409 -0.47348
