 K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fst8     Fst9    Fst10     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7     Fis8     Fis9    Fis10
10   8   1       0   1.0000 13:00:11 -4.50067310111E+05 -4.50067310111E+05  0.03353  0.18206  0.16656 -0.04984 -0.05720 -0.17445  0.01043 -0.03958 -0.14486  0.05789 -0.07040 -0.18430 -0.16951 -0.05981 -0.07851 -0.17546 -0.15116 -0.13646 -0.11261 -0.16301
10   8   1     100   1.9802 13:00:11 -4.50062182655E+05 -4.50060196751E+05  0.03353  0.18206  0.16656 -0.04984 -0.05720 -0.17445  0.01043 -0.03958  0.05789 -0.14486 -0.07040 -0.18430 -0.16951 -0.05981 -0.07851 -0.17546 -0.15116 -0.13646 -0.16301 -0.11261
10   8   1     200  31.8408 13:00:11 -4.23938556077E+05 -4.23938556077E+05  0.16656  0.05789 -0.04984 -0.17445  0.01043  0.03353 -0.14486 -0.03958 -0.05720  0.18206 -0.16951 -0.16301 -0.05981 -0.17546 -0.15116 -0.07040 -0.11261 -0.13646 -0.07851 -0.18430
10   8   1     400  45.3865 13:00:11 -3.96350025231E+05 -3.95966198072E+05  0.16656  0.05789 -0.04984  0.18206 -0.14486 -0.05720 -0.03958  0.03353 -0.17445  0.01043 -0.16951 -0.16301 -0.05981 -0.18430 -0.11261 -0.07851 -0.13646 -0.07040 -0.17546 -0.15116
10   8   1     800  41.1985 13:00:11 -3.82030140129E+05 -3.82030140129E+05  0.16656  0.05789  0.03353 -0.04984 -0.03958 -0.17445 -0.05720  0.18206 -0.14486  0.01043 -0.16951 -0.16301 -0.07040 -0.05981 -0.13646 -0.17546 -0.07851 -0.18430 -0.11261 -0.15116
10   8   1    1600  38.4760 13:00:11 -3.82313317634E+05 -3.79846176263E+05 -0.05720  0.05789  0.16656  0.03353  0.01043 -0.17445 -0.14486  0.18206 -0.03958 -0.04984 -0.07851 -0.16301 -0.16951 -0.07040 -0.15116 -0.17546 -0.11261 -0.18430 -0.13646 -0.05981
10   8   1    3200  33.2709 13:00:11 -3.79439881475E+05 -3.76353087921E+05 -0.05720  0.01043  0.18206 -0.17445 -0.14486  0.05789 -0.03958  0.16656 -0.04984  0.03353 -0.07851 -0.15116 -0.18430 -0.17546 -0.11261 -0.16301 -0.13646 -0.16951 -0.05981 -0.07040
10   8   1    6400  37.8222 13:00:11 -3.83367466474E+05 -3.74852175572E+05 -0.04984  0.18206 -0.17445  0.16656  0.01043 -0.14486 -0.03958  0.05789  0.03353 -0.05720 -0.05981 -0.18430 -0.17546 -0.16951 -0.15116 -0.11261 -0.13646 -0.16301 -0.07040 -0.07851
10   8   3   40000  30.9543 15:00:11 -3.83625208783E+05 -3.74311195174E+05  0.01497  0.36964  1.00000  0.03453  1.00000  1.00000  1.00000  1.00000  1.00000  0.58336 -0.90053 -0.15920  0.00000 -0.90828  0.00000  0.00000  0.00000  0.00000  0.00000 -0.88116
10   8   4   76000  23.9746 17:00:11 -3.79581848432E+05 -3.74237019303E+05  0.45004  0.38010  0.04278  0.04191  1.00000  1.00000  1.00000  1.00000  1.00000  1.00000 -0.20438 -0.22530 -0.90129 -0.93362  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000
