K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fst8     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7     Fis8
8   4   1       0   1.0000 26:41:10 -4.43185401849E+05 -4.43185401849E+05 -0.04074 -0.00017 -0.11741  0.04958 -0.08306  0.07216  0.16630 -0.00775 -0.12007 -0.14030 -0.08409 -0.14845 -0.09232 -0.21252 -0.14176 -0.16010
8   4   1     100   0.9901 26:41:10 -4.43153662348E+05 -4.43153662348E+05 -0.04074 -0.00017 -0.11741  0.04958 -0.08306  0.07216  0.16630 -0.00775 -0.12007 -0.14030 -0.08409 -0.14845 -0.09232 -0.21252 -0.14176 -0.16010
8   4   1     200  33.6634 26:41:10 -4.22807890664E+05 -4.22735810788E+05  0.16630 -0.00017  0.07216 -0.08306 -0.04074  0.04958 -0.11741 -0.00775 -0.14176 -0.14030 -0.21252 -0.09232 -0.12007 -0.14845 -0.08409 -0.16010
8   4   1     400  45.0249 26:41:10 -3.89253874110E+05 -3.89166595327E+05 -0.04074  0.07216 -0.08306  0.16630 -0.11741  0.04958 -0.00017 -0.00775 -0.12007 -0.21252 -0.09232 -0.14176 -0.08409 -0.14845 -0.14030 -0.16010
8   4   1     800  38.6534 26:41:10 -3.71070743066E+05 -3.70389463035E+05 -0.04074 -0.08306  0.07216 -0.11741 -0.00775  0.16630  0.04958 -0.00017 -0.12007 -0.09232 -0.21252 -0.08409 -0.16010 -0.14176 -0.14845 -0.14030
8   4   1    1600  33.0836 26:41:10 -3.79369277582E+05 -3.69378633852E+05 -0.04074 -0.08306  0.07216 -0.11741  0.04958  0.16630 -0.00775 -0.00017 -0.12007 -0.09232 -0.21252 -0.08409 -0.14845 -0.14176 -0.16010 -0.14030
8   4   1    3200  41.2867 26:41:10 -3.80366699313E+05 -3.69378633852E+05 -0.08306 -0.04074  0.16630 -0.00017  0.04958  0.07216 -0.11741 -0.00775 -0.09232 -0.12007 -0.14176 -0.14030 -0.14845 -0.21252 -0.08409 -0.16010
8   4   2    6400  33.8240 26:41:10 -3.70391046219E+05 -3.69378633852E+05 -0.04074 -0.08306  0.04958 -0.11741 -0.00017 -0.00775  0.16630  0.07216 -0.12007 -0.09232 -0.14845 -0.08409 -0.14030 -0.16010 -0.14176 -0.21252
8   4   2   12800  32.1067 27:41:10 -3.73902895158E+05 -3.68171525879E+05  0.36334  0.42645  0.39513  0.00871  1.00000  0.00729  0.01333  0.57389 -0.22950 -0.32079 -0.17236 -0.89066  0.00000 -0.83547 -0.90686 -0.88116
8   4   2   25600  31.1749 28:41:10 -3.71952979514E+05 -3.64967785374E+05  0.33710  0.59475  0.34968  1.00000  1.00000 -0.03890 -0.05328  0.36352 -0.24830 -0.90441 -0.16782  0.00000  0.00000 -0.87521 -0.92202 -0.27097
8   4   3   28000  30.4709 28:41:10 -3.69984841028E+05 -3.64967785374E+05  0.34066  0.29152 -0.09627  1.00000  1.00000  1.00000  1.00000  0.40124 -0.21137 -0.19914 -0.90089  0.00000  0.00000  0.00000  0.00000 -0.47348
8   4   3   51200  28.9733 29:41:10 -3.69537466859E+05 -3.64967785374E+05  0.34570  0.43401 -0.00672  1.00000  1.00000 -0.00283  1.00000  0.47847 -0.19808 -0.19965 -0.90801  0.00000  0.00000 -0.89687  0.00000 -0.55353
8   4   4   56000  24.4830 30:41:10 -3.69076212864E+05 -3.64967785374E+05  0.40458  0.35970  0.00075  1.00000  1.00000  0.00460  1.00000  0.45497 -0.23003 -0.20137 -0.90801  0.00000  0.00000 -0.89687  0.00000 -0.47348
8   4   5   88000  19.1779 32:41:10 -3.67473829292E+05 -3.63853937222E+05  0.29251  0.36218 -0.09926  1.00000  1.00000  1.00000  1.00000  0.39965 -0.23269 -0.20103 -0.90045  0.00000  0.00000  0.00000  0.00000 -0.47348
8   4   6  102400  12.0465 33:41:10 -3.63952017348E+05 -3.63164674526E+05  0.25784  0.36432 -0.14954  1.00000  1.00000  0.56930  1.00000  0.37193 -0.23135 -0.22483 -0.90052  0.00000  0.00000 -0.81409  0.00000 -0.47348
8   4   6  112000  11.2655 34:41:10 -3.64620682178E+05 -3.62881905050E+05  0.28911  0.38120 -0.09940  1.00000  1.00000  1.00000  1.00000  0.39758 -0.22956 -0.22079 -0.90841  0.00000  0.00000  0.00000  0.00000 -0.47348
8   4   6  132000  11.1608 36:41:10 -3.65446103409E+05 -3.62881905050E+05  0.28982  0.37516  1.00000 -0.09860  1.00000  1.00000  1.00000  0.39783 -0.23409 -0.21918  0.00000 -0.88389  0.00000  0.00000  0.00000 -0.47348
8   4   7  138211   8.4000 36:41:10 -3.64379643686E+05 -3.62881905050E+05  0.28538  0.38002 -0.09990  1.00000  1.00000  1.00000  1.00000  0.39712 -0.23395 -0.20167 -0.88389  0.00000  0.00000  0.00000  0.00000 -0.47348
8   4   8  149942   3.9000 37:41:10 -3.63858209671E+05 -3.62881905050E+05  0.35350  0.45324  0.00017  1.00000 -0.02091  1.00000  1.00000  0.45215 -0.23720 -0.23646 -0.89567  0.00000 -0.78783  0.00000  0.00000 -0.47348
8   4   8  168000   6.2146 38:41:10 -3.62290528151E+05 -3.60821995984E+05  0.27012  0.36819 -0.17686  0.31854  0.23807  1.00000  1.00000  0.35680 -0.22527 -0.22485 -0.90460 -0.15539 -0.27692  0.00000  0.00000 -0.47348
8   4   8  196000   5.6479 40:41:10 -3.61381614571E+05 -3.59887056004E+05  0.26034  0.36612 -0.14484  0.40624  1.00000  1.00000  1.00000  0.37248 -0.25152 -0.22170 -0.90540 -0.37515  0.00000  0.00000  0.00000 -0.47348
8   4   9  204379   4.0000 40:41:10 -3.61324273942E+05 -3.59887056004E+05  0.25927  0.37585 -0.14533  1.00000  0.40597  1.00000  1.00000  0.37220 -0.25267 -0.23622 -0.90522  0.00000 -0.37515  0.00000  0.00000 -0.47348
8   4   9  232000   3.7322 42:41:10 -3.58904872502E+05 -3.57419120938E+05  0.30265  0.41649 -0.07923  0.57855 -0.08392  1.00000  0.45508  0.40781 -0.25703 -0.21855 -0.79656 -0.90638 -0.92500  0.00000 -0.39850 -0.47348
8   4  10  238913   3.6000 42:41:10 -3.58459570871E+05 -3.57419120938E+05  0.22454  0.34307  0.53072 -0.20652  0.37606  1.00000  1.00000  0.31990 -0.26192 -0.20916 -0.90638 -0.88936 -0.37515  0.00000  0.00000 -0.41964
8   4  11  257521   2.7000 43:41:10 -3.57559418105E+05 -3.57419120938E+05  0.22201  0.35012  0.53000 -0.20520  1.00000  0.39231  1.00000  0.33958 -0.25482 -0.22075 -0.90638 -0.89840  0.00000 -0.39850  0.00000 -0.47348
8   4  11  264000   2.4254 44:41:10 -3.57852685940E+05 -3.57419120938E+05  0.22201  0.35012  0.53000  1.00000 -0.20520  0.39231  1.00000  0.33958 -0.25482 -0.22075 -0.90638  0.00000 -0.89840 -0.39850  0.00000 -0.47348
8   4  12  281022   1.4000 45:41:10 -3.57534243841E+05 -3.57419120938E+05  0.22505  0.34005  0.53076 -0.20623  1.00000  0.39329  1.00000  0.34065 -0.25991 -0.21243 -0.90638 -0.91929  0.00000 -0.39850  0.00000 -0.47348
8   4  13  303211   1.9000 46:41:10 -3.57565807196E+05 -3.57419120938E+05  0.22001  0.34809  0.52970 -0.20565  0.40519  1.00000  1.00000  0.33915 -0.25634 -0.21734 -0.90638 -0.90540 -0.36313  0.00000  0.00000 -0.47348
8   4  13  304000   1.9403 46:41:10 -3.57905606640E+05 -3.57419120938E+05  0.22001  0.34809  0.52970 -0.20565  0.40519  1.00000  1.00000  0.33915 -0.25634 -0.21734 -0.90638 -0.90540 -0.36313  0.00000  0.00000 -0.47348
8   4  14  327107   2.0000 48:41:10 -3.57573850819E+05 -3.57419120938E+05  0.22063  0.35524  0.52981 -0.20895  1.00000  0.39206  1.00000  0.33932 -0.25140 -0.22581 -0.90638 -0.90116  0.00000 -0.39850  0.00000 -0.47348
8   4  14  328000   1.6433 48:41:10 -3.57820419909E+05 -3.57419120938E+05  0.22351  0.34511  0.53038 -0.20743  1.00000  0.39280  1.00000  0.34012 -0.25692 -0.21777 -0.90638 -0.90878  0.00000 -0.39850  0.00000 -0.47348
8   4  15  351998   0.7000 49:41:10 -3.57565686056E+05 -3.57419120938E+05  0.22332  0.34437  0.53029 -0.20414  0.39267  1.00000  1.00000  0.33998 -0.25766 -0.21473 -0.90638 -0.90540 -0.39850  0.00000  0.00000 -0.47348
8   4  16  360000   1.7241 50:41:10 -3.57531910823E+05 -3.57419120938E+05  0.22331  0.34494  0.53026 -0.20420  1.00000  0.39264  1.00000  0.33995 -0.25692 -0.21777 -0.90638 -0.90540  0.00000 -0.39850  0.00000 -0.47348
8   4  16  360681   1.5000 50:41:10 -3.57596224973E+05 -3.57419120938E+05  0.22331  0.34494  0.53026 -0.20420  1.00000  0.39264  1.00000  0.33995 -0.25692 -0.21777 -0.90638 -0.90540  0.00000 -0.39850  0.00000 -0.47348
8   4  17  385501   1.0000 51:41:10 -3.57440756857E+05 -3.57419120938E+05  0.22220  0.35027  0.53011 -0.20474  1.00000  0.39245  1.00000  0.33974 -0.25482 -0.22075 -0.90638 -0.90887  0.00000 -0.39850  0.00000 -0.47348
8   4  17  392000   0.9586 52:41:10 -3.57475780898E+05 -3.57419120938E+05  0.22220  0.35027  0.53011 -0.20474  1.00000  0.39245  1.00000  0.33974 -0.25482 -0.22075 -0.90638 -0.90887  0.00000 -0.39850  0.00000 -0.47348
8   4  18  410275   1.0000 53:41:10 -3.57526494039E+05 -3.57419120938E+05  0.22044  0.35508  0.52986 -0.20540  1.00000  0.39212  1.00000  0.33938 -0.25224 -0.22192 -0.90638 -0.90887  0.00000 -0.39850  0.00000 -0.47348
8   4  19  419094   0.7000 53:41:10 -3.57592078297E+05 -3.57419120938E+05  0.22220  0.35027  0.53011 -0.20474  1.00000  0.39245  1.00000  0.33974 -0.25482 -0.22075 -0.90638 -0.90887  0.00000 -0.39850  0.00000 -0.47348
