K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fis1     Fis2     Fis3     Fis4
4   4   1       0   1.0000 53:21:10 -4.32115820310E+05 -4.32115820310E+05 -0.08306 -0.01107  0.11582 -0.01479 -0.17021 -0.10932 -0.14048 -0.10632
4   4   1     100   1.9417 53:21:10 -4.31924860112E+05 -4.31924860112E+05 -0.08306 -0.01107  0.11582 -0.01479 -0.17021 -0.10932 -0.14048 -0.10632
4   4   1     200  25.1232 53:21:10 -3.84398789955E+05 -3.83996745607E+05 -0.08306  0.11582 -0.01479 -0.01107 -0.17021 -0.14048 -0.10632 -0.10932
4   4   1     400  22.3325 53:21:10 -3.71015548474E+05 -3.70290887573E+05  0.11582 -0.08306 -0.01479 -0.01107 -0.14048 -0.17021 -0.10632 -0.10932
4   4   1     800  22.6650 53:21:10 -3.66761520058E+05 -3.66599537977E+05 -0.08306  0.11582 -0.01107 -0.01479 -0.17021 -0.14048 -0.10932 -0.10632
4   4   1    1600  25.0780 53:21:10 -3.65843050077E+05 -3.60289484645E+05  0.11582 -0.08306 -0.01479 -0.01107 -0.14048 -0.17021 -0.10632 -0.10932
4   4   1    3200  33.0315 53:21:10 -3.69106622471E+05 -3.60289484645E+05  0.37540  0.37465  0.04063  0.04434 -0.19046 -0.14930 -0.91270 -0.80170
4   4   1    6400  33.4218 53:21:10 -3.60634236493E+05 -3.59521531930E+05  0.37326  0.44838  0.03324  0.04002 -0.18719 -0.18999 -0.90575 -0.88121
4   4   2   12800  38.0595 54:21:10 -3.60115909639E+05 -3.57448436814E+05  0.30365  0.28487  0.27275 -0.10148 -0.14297 -0.20969 -0.16708 -0.88936
4   4   3   24000  29.6608 55:21:10 -3.62648307084E+05 -3.54934286804E+05  0.27049  0.35765  0.32788 -0.12649 -0.22832 -0.10049 -0.17718 -0.88936
4   4   3   25600  30.0206 55:21:10 -3.59082742847E+05 -3.54934286804E+05  0.27049  0.32788  0.35765 -0.12649 -0.22832 -0.17718 -0.10049 -0.88936
4   4   5   51200  20.8802 57:21:10 -3.58072728516E+05 -3.52162333652E+05  0.28366  0.33496 -0.10409  0.35643 -0.20639 -0.26742 -0.88936 -0.20864
4   4   5   52000  20.8036 57:21:10 -3.57702863463E+05 -3.52162333652E+05  0.34319  0.40077  0.29206 -0.09639 -0.19799 -0.47348 -0.21478 -0.88936
4   4   7   76000  12.9849 59:21:10 -3.55882507425E+05 -3.51017474547E+05  0.35191  0.26924  0.46823 -0.13134 -0.18848 -0.22694 -0.56807 -0.88936
4   4   9  102400   6.1073 00:22:10 -3.52177651769E+05 -3.50792654911E+05  0.29729  0.35517 -0.09672  0.40060 -0.23426 -0.20768 -0.88936 -0.47348
4   4   9  104000   5.9683 01:22:10 -3.52688071184E+05 -3.50792654911E+05  0.28885  0.38297 -0.10260  0.39738 -0.24317 -0.20022 -0.88936 -0.47348
4   4  10  109200   5.3000 01:22:10 -3.52266268763E+05 -3.50792654911E+05  0.28612  0.38448 -0.10379  0.39673 -0.22897 -0.21555 -0.88936 -0.47348
4   4  11  124491   3.7000 02:22:10 -3.50984820550E+05 -3.50792654911E+05  0.28699  0.39455 -0.10488  0.39614 -0.23184 -0.23100 -0.88936 -0.47348
4   4  11  132000   3.3910 03:22:10 -3.51892735123E+05 -3.50792654911E+05  0.28835  0.39401 -0.10431  0.39645 -0.23399 -0.23395 -0.88936 -0.47348
4   4  12  140440   3.0000 03:22:10 -3.51122073586E+05 -3.50792654911E+05  0.29327  0.37676 -0.10084  0.39834 -0.24220 -0.21368 -0.88936 -0.47348
4   4  13  156669   1.4000 04:22:10 -3.51130299538E+05 -3.50792654911E+05  0.28355  0.40243 -0.10691  0.39502 -0.22500 -0.23873 -0.88936 -0.47348
4   4  13  160000   2.0444 05:22:10 -3.51409647984E+05 -3.50792654911E+05  0.28711  0.39557 -0.10487  0.39614 -0.23364 -0.22942 -0.88936 -0.47348
4   4  15  181083   1.7000 06:22:10 -3.50906204815E+05 -3.50792654911E+05  0.28826  0.39385 -0.10424  0.39648 -0.23462 -0.23170 -0.88936 -0.47348
4   4  15  184000   1.6237 07:22:10 -3.50792654911E+05 -3.50792654911E+05  0.29061  0.38718 -0.10291  0.39721 -0.23791 -0.22594 -0.88936 -0.47348
4   4  16  189209   1.4000 07:22:10 -3.51123879170E+05 -3.50792654911E+05  0.28826  0.39385 -0.10424  0.39648 -0.23462 -0.23170 -0.88936 -0.47348
4   4  17  205352   1.6000 08:22:10 -3.50907173976E+05 -3.50792654911E+05  0.28938  0.39036 -0.10351  0.39689 -0.23680 -0.22707 -0.88936 -0.47348
4   4  17  212000   1.4317 09:22:10 -3.50905187576E+05 -3.50792654911E+05  0.28728  0.39726 -0.10503  0.39606 -0.23261 -0.23646 -0.88936 -0.47348
4   4 200  212635   0.0000 09:22:10 -3.50792654911E+05 -3.50792654911E+05  0.28728  0.39726 -0.10503  0.39606 -0.23261 -0.23646 -0.88936 -0.47348
