K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6
6   5   1       0   1.0000 48:30:10 -4.37599052160E+05 -4.37599052160E+05 -0.13386  0.10453  0.06050  0.00792  0.09860 -0.13384 -0.13033 -0.10744 -0.16219 -0.12745 -0.13386 -0.12528
6   5   1     100   2.9412 48:30:10 -4.29841023769E+05 -4.29841023769E+05  0.09860  0.10453  0.06050  0.00792 -0.13384 -0.13386 -0.13386 -0.10744 -0.16219 -0.12745 -0.12528 -0.13033
6   5   1     200  35.6436 48:30:10 -4.00985656309E+05 -4.00495249896E+05  0.09860  0.06050  0.10453 -0.13384 -0.13386  0.00792 -0.13386 -0.16219 -0.10744 -0.12528 -0.13033 -0.12745
6   5   1     400  43.2836 48:30:10 -3.74618549969E+05 -3.73862298949E+05  0.09860  0.10453  0.06050 -0.13386 -0.13384  0.00792 -0.13386 -0.10744 -0.16219 -0.13033 -0.12528 -0.12745
6   5   1     800  41.3965 48:30:10 -3.73143246876E+05 -3.71374706124E+05  0.09860  0.10453  0.06050  0.00792 -0.13386 -0.13384 -0.13386 -0.10744 -0.16219 -0.12745 -0.13033 -0.12528
6   5   1    1600  37.9526 48:30:10 -3.67025921553E+05 -3.64698121959E+05  0.10453  0.09860  0.06050 -0.13386 -0.13384  0.00792 -0.10744 -0.13386 -0.16219 -0.13033 -0.12528 -0.12745
6   5   1    3200  36.6334 49:30:10 -3.71735579443E+05 -3.64698121959E+05  0.10453  0.09860  0.00792  0.06050 -0.13386 -0.13384 -0.10744 -0.13386 -0.12745 -0.16219 -0.13033 -0.12528
6   5   1    6400  35.3015 49:30:10 -3.73650147085E+05 -3.63682540623E+05  0.27715  0.38158  0.50148  0.31981 -0.04716 -0.05511 -0.05005 -0.18061 -0.55495 -0.22064 -0.89300 -0.88279
6   5   2   12800  38.4795 49:30:10 -3.69374446550E+05 -3.60713297183E+05  0.42376  0.32481  0.32748 -0.04210  0.43286 -0.03428 -0.20668 -0.21597 -0.14869 -0.89902 -0.47348 -0.88002
6   5   2   24000  36.3998 50:30:10 -3.66644025210E+05 -3.60713297183E+05  0.31275  0.39349 -0.03095 -0.03789  0.32263  0.45885 -0.16689 -0.15528 -0.94693 -0.86969 -0.19059 -0.54669
6   5   3   25600  42.3983 50:30:10 -3.72196148629E+05 -3.60713297183E+05 -0.03095  0.32263  0.45885 -0.03789  0.31275  0.39349 -0.94693 -0.19059 -0.54669 -0.86969 -0.16689 -0.15528
6   5   6   51200  30.9896 51:30:10 -3.68210162252E+05 -3.60713297183E+05  0.42446  0.33918 -0.01527 -0.27354  1.00000  1.00000 -0.18975 -0.21019 -0.89811 -0.04353  0.00000  0.00000
6   5   6   60000  10.2016 52:30:10 -3.62525522449E+05 -3.58067100483E+05  0.43673  0.30629 -0.07856  1.00000  1.00000  0.41063 -0.54583 -0.16430 -0.90799  0.00000  0.00000 -0.47348
6   5   8   92000  17.7951 54:30:10 -3.61850513534E+05 -3.57270783978E+05  0.34558  0.29801 -0.09526  1.00000  1.00000  0.40151 -0.17992 -0.25065 -0.88443  0.00000  0.00000 -0.47348
