K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fis1     Fis2     Fis3     Fis4
4   6  11  108171  11.0000 48:22:10 -3.52539976596E+05 -3.50829472214E+05  0.29362  0.35900 -0.09772  0.40005 -0.23801 -0.19776 -0.88936 -0.47348
4   6  11  120000   5.1156 49:22:10 -3.52178377522E+05 -3.50792654911E+05  0.28729  0.39562 -0.10493  0.39611 -0.23061 -0.23737 -0.88936 -0.47348
4   6  12  125504   3.3000 49:22:10 -3.51376977729E+05 -3.50792654911E+05  0.29058  0.37668 -0.10134  0.39807 -0.23522 -0.21461 -0.88936 -0.47348
4   6  13  133771   3.4000 50:22:10 -3.50792654911E+05 -3.50792654911E+05  0.28458  0.40159 -0.10635  0.39533 -0.22875 -0.23620 -0.88936 -0.47348
4   6  13  144000   2.6130 51:22:10 -3.51260003801E+05 -3.50792654911E+05  0.28660  0.39166 -0.10471  0.39623 -0.22987 -0.22748 -0.88936 -0.47348
4   6  14  150056   2.0000 51:22:10 -3.51000876979E+05 -3.50792654911E+05  0.29645  0.36468 -0.09877  0.39948 -0.22928 -0.22494 -0.88936 -0.47348
4   6  15  172000   1.7946 53:22:10 -3.51070159125E+05 -3.50792654911E+05  0.28708  0.39637 -0.10498  0.39608 -0.23198 -0.23516 -0.88936 -0.47348
4   6  16  174437   1.8000 53:22:10 -3.51130621091E+05 -3.50792654911E+05  0.28774  0.39313 -0.10420  0.39651 -0.23381 -0.22988 -0.88936 -0.47348
4   6  17  182566   1.2000 54:22:10 -3.51070899295E+05 -3.50792654911E+05  0.28631  0.39571 -0.10488  0.39613 -0.23198 -0.23042 -0.88936 -0.47348
4   6  17  196000   1.5986 55:22:10 -3.51357830651E+05 -3.50792654911E+05  0.28487  0.40215 -0.10642  0.39530 -0.22942 -0.23723 -0.88936 -0.47348
4   6  19  206936   1.2000 56:22:10 -3.50792654911E+05 -3.50792654911E+05  0.28815  0.39321 -0.10427  0.39647 -0.23336 -0.23282 -0.88936 -0.47348
4   6  19  220000   1.1912 57:22:10 -3.50848682600E+05 -3.50792654911E+05  0.28835  0.39401 -0.10431  0.39645 -0.23399 -0.23395 -0.88936 -0.47348
4   6  21  231220   1.2000 58:22:10 -3.50792654911E+05 -3.50792654911E+05  0.28835  0.39401 -0.10431  0.39645 -0.23399 -0.23395 -0.88936 -0.47348
4   6  21  244000   0.7797 59:22:10 -3.50792654911E+05 -3.50792654911E+05  0.28689  0.39660 -0.10500  0.39607 -0.23212 -0.23461 -0.88936 -0.47348
4   6  22  247307   1.3000 59:22:10 -3.50792654911E+05 -3.50792654911E+05  0.28835  0.39401 -0.10431  0.39645 -0.23399 -0.23395 -0.88936 -0.47348
4   6 200  254603   0.0000 00:23:10 -3.50792654911E+05 -3.50792654911E+05  0.28835  0.39401 -0.10431  0.39645 -0.23399 -0.23395 -0.88936 -0.47348
