K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fis1     Fis2     Fis3     Fis4     Fis5
5   7   1       0   1.0000 11:27:10 -4.37323282369E+05 -4.37323282369E+05 -0.00177 -0.08853 -0.01360  0.08602  0.00847 -0.10613 -0.13304 -0.09485 -0.12706 -0.17896
5   7   1     100   1.0000 11:27:10 -4.35717502773E+05 -4.35717502773E+05 -0.00177 -0.08853 -0.01360  0.08602  0.00847 -0.10613 -0.13304 -0.09485 -0.12706 -0.17896
5   7   1     200  34.5000 11:27:10 -4.13295492797E+05 -4.13295492797E+05 -0.00177  0.00847 -0.01360 -0.08853  0.08602 -0.10613 -0.17896 -0.09485 -0.13304 -0.12706
5   7   1     400  41.0000 11:27:10 -3.74019093613E+05 -3.74019093613E+05 -0.00177  0.08602 -0.08853  0.00847 -0.01360 -0.10613 -0.12706 -0.13304 -0.17896 -0.09485
5   7   1     800  33.5000 11:27:10 -3.67956390624E+05 -3.67601093470E+05 -0.00177 -0.01360 -0.08853  0.08602  0.00847 -0.10613 -0.09485 -0.13304 -0.12706 -0.17896
5   7   1    1600  33.6875 11:27:10 -3.67946315851E+05 -3.62657384180E+05 -0.00177 -0.01360 -0.08853  0.00847  0.08602 -0.10613 -0.09485 -0.13304 -0.17896 -0.12706
5   7   1    3200  33.7500 11:27:10 -3.65414251369E+05 -3.61926765219E+05 -0.00177 -0.01360  0.08602  0.00847 -0.08853 -0.10613 -0.09485 -0.12706 -0.17896 -0.13304
5   7   1    6400  35.4062 12:27:10 -3.72027258649E+05 -3.59750192775E+05  0.39826  0.35682  0.00337  0.00647  0.31484 -0.18545 -0.20812 -0.91405 -0.86160 -0.21747
5   7   2   12800  30.9848 12:27:10 -3.65666076553E+05 -3.59750192775E+05  0.36827  0.38999  0.00240  0.00946  0.41367 -0.17980 -0.24788 -0.89706 -0.88514 -0.34594
5   7   3   24000  31.8600 13:27:10 -3.62935988246E+05 -3.59680790618E+05  0.38875  0.37321  0.34838  0.00573 -0.00105 -0.27846 -0.16905 -0.18311 -0.90002 -0.88546
5   7   3   25600  33.3775 13:27:10 -3.65734232251E+05 -3.59680790618E+05  0.34886  0.37550 -0.00991 -0.00528  0.41972 -0.20642 -0.17926 -0.88204 -0.91023 -0.21574
5   7   5   51200  22.0354 14:27:10 -3.59395857297E+05 -3.55814127205E+05  0.24229  0.33083  0.24506 -0.16859  0.28585 -0.23168 -0.21954 -0.12469 -0.88936 -0.09290
5   7   5   56000  24.0364 15:27:10 -3.61800209949E+05 -3.53694567046E+05  0.29536  0.24278  0.26232 -0.13993  0.40826 -0.16290 -0.29918 -0.21318 -0.88936 -0.55353
5   7   7   84000  14.5958 17:27:10 -3.57008492559E+05 -3.52674798108E+05  0.41645  0.35594  0.00392 -0.00428  0.45388 -0.21858 -0.21734 -0.89311 -0.88318 -0.47348
5   7   8  102400   8.5153 18:27:10 -3.52819866889E+05 -3.51310844467E+05  0.23806  0.34551  0.54278 -0.17550  0.35754 -0.22702 -0.17774 -0.90638 -0.88936 -0.47348
5   7   9  113732  15.7000 18:27:10 -3.55129751155E+05 -3.51310844467E+05  0.24141  0.34453  0.54355 -0.17351  0.38731 -0.23186 -0.18581 -0.90638 -0.88936 -0.54669
5   7   9  116000  10.9248 19:27:10 -3.56848722343E+05 -3.51310844467E+05  0.33267  0.24449  0.54426 -0.17169  0.35962 -0.15956 -0.24896 -0.90638 -0.88936 -0.47348
5   7  10  141482   3.2000 20:27:10 -3.52658673171E+05 -3.51212172425E+05  0.24609  0.32032  0.54475 -0.17043  0.36031 -0.23139 -0.18136 -0.90638 -0.88936 -0.47348
5   7  10  144000   3.6965 21:27:10 -3.52287615149E+05 -3.51178575572E+05  0.24405  0.35055  0.54328 -0.17421  0.35824 -0.23456 -0.21060 -0.90638 -0.88936 -0.47348
5   7  11  161690   3.6000 22:27:10 -3.51682725881E+05 -3.51178575572E+05  0.24230  0.35598  0.54311 -0.17464  0.39024 -0.23381 -0.21010 -0.90638 -0.88936 -0.55353
5   7  12  169903   3.7000 23:27:10 -3.51387485349E+05 -3.51178575572E+05  0.24293  0.35442  0.54295 -0.17507  0.35777 -0.23244 -0.21474 -0.90638 -0.88936 -0.47348
5   7  12  172000   3.0235 23:27:10 -3.51725052765E+05 -3.51178575572E+05  0.23953  0.36623  0.54200 -0.17752  0.35644 -0.22874 -0.21790 -0.90638 -0.88936 -0.47348
5   7  13  188141   4.4000 24:27:10 -3.51328245390E+05 -3.51178575572E+05  0.24021  0.36549  0.54224 -0.17690  0.35678 -0.23244 -0.21490 -0.90638 -0.88936 -0.47348
5   7  14  196000   1.5929 25:27:10 -3.51646048248E+05 -3.51178575572E+05  0.23811  0.36992  0.54176 -0.17811  0.35611 -0.23010 -0.20661 -0.90638 -0.88936 -0.47348
5   7  14  196366   1.9000 25:27:10 -3.51662811854E+05 -3.51178575572E+05  0.23811  0.36992  0.54176 -0.17811  0.35611 -0.23010 -0.20661 -0.90638 -0.88936 -0.47348
5   7  15  214634   1.4000 26:27:10 -3.51212172425E+05 -3.51178575572E+05  0.24171  0.36004  0.54257 -0.17604  0.35725 -0.23438 -0.21091 -0.90638 -0.88936 -0.47348
5   7  16  222810   2.0000 26:27:10 -3.51533940952E+05 -3.51178575572E+05  0.23787  0.37431  0.54158 -0.17859  0.35585 -0.22875 -0.22029 -0.90638 -0.88936 -0.47348
5   7  16  228000   1.8155 27:27:10 -3.51310844467E+05 -3.51178575572E+05  0.23924  0.37152  0.54184 -0.17791  0.35622 -0.23084 -0.22192 -0.90638 -0.88936 -0.47348
5   7  17  241071   1.4000 28:27:10 -3.51235602774E+05 -3.51178575572E+05  0.23924  0.37152  0.54184 -0.17791  0.35622 -0.23084 -0.22192 -0.90638 -0.88936 -0.47348
