K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fis1     Fis2     Fis3
3   6   1       0   1.0000 25:19:10 -4.27950603988E+05 -4.27950603988E+05  0.06151  0.06145 -0.11478 -0.09901 -0.15150 -0.14582
3   6   1     100   0.9804 25:19:10 -4.27662855482E+05 -4.27662855482E+05  0.06151  0.06145 -0.11478 -0.09901 -0.15150 -0.14582
3   6   1     200  21.5686 25:19:10 -3.95646608533E+05 -3.95646608533E+05  0.06151  0.06145 -0.11478 -0.09901 -0.15150 -0.14582
3   6   1     400  20.0980 25:19:10 -3.76521976896E+05 -3.76521976896E+05  0.06151 -0.11478  0.06145 -0.09901 -0.14582 -0.15150
3   6   1     800  14.9822 25:19:10 -3.66057365730E+05 -3.65843088096E+05  0.06151 -0.11478  0.06145 -0.09901 -0.14582 -0.15150
3   6   1    1600  23.4700 25:19:10 -3.67009895894E+05 -3.60153061250E+05  0.06151  0.06145 -0.11478 -0.09901 -0.15150 -0.14582
3   6   1    3200  33.9019 25:19:10 -3.66716202354E+05 -3.60153061250E+05  0.32571  0.32036 -0.04030 -0.13627 -0.18397 -0.88936
3   6   2    6400  42.0455 25:19:10 -3.66035959780E+05 -3.57370116460E+05  0.33543  0.32069 -0.04110 -0.15132 -0.17756 -0.88936
3   6   3   12800  11.8369 26:19:10 -3.62587577884E+05 -3.57370116460E+05  0.33642 -0.02078  0.21855 -0.16210 -0.89122 -0.09424
3   6   4   25600  27.1939 26:19:10 -3.66142251227E+05 -3.54799248462E+05  0.32200  0.33159 -0.03992 -0.21575 -0.12643 -0.88936
3   6   5   32000  25.8600 27:19:10 -3.60345143234E+05 -3.54799248462E+05  0.32679  0.35874 -0.04071 -0.21410 -0.17390 -0.88936
3   6   7   51200  17.1161 28:19:10 -3.58820709020E+05 -3.51823853170E+05  0.33032  0.36503 -0.04053 -0.24895 -0.15762 -0.88936
3   6   8   64000   9.7491 29:19:10 -3.55357809826E+05 -3.51823853170E+05  0.32313  0.40128 -0.04458 -0.22765 -0.19272 -0.88936
3   6  12  102400   4.3043 31:19:10 -3.51825112991E+05 -3.51740150559E+05  0.32543  0.40653 -0.04447 -0.23084 -0.20954 -0.88936
3   6  12  104000   4.1760 31:19:10 -3.52827112422E+05 -3.51740150559E+05  0.32524  0.39951 -0.04401 -0.23057 -0.19804 -0.88936
3   6  13  105622   4.6000 31:19:10 -3.52638925769E+05 -3.51740150559E+05  0.32222  0.41286 -0.04570 -0.22400 -0.20969 -0.88936
3   6  16  136000   2.2750 33:19:10 -3.51846454061E+05 -3.51740150559E+05  0.32656  0.40329 -0.04405 -0.23160 -0.20848 -0.88936
3   6  17  140621   1.5000 33:19:10 -3.51743171258E+05 -3.51740150559E+05  0.32724  0.40197 -0.04377 -0.23462 -0.20568 -0.88936
3   6  18  148576   1.3000 34:19:10 -3.51861218974E+05 -3.51740150559E+05  0.32699  0.40129 -0.04377 -0.23421 -0.20422 -0.88936
3   6  19  157873   2.0000 34:19:10 -3.51931211145E+05 -3.51740150559E+05  0.32631  0.40376 -0.04418 -0.23146 -0.20926 -0.88936
3   6  20  165759   0.3000 35:19:10 -3.51740150559E+05 -3.51740150559E+05  0.32734  0.40223 -0.04380 -0.23399 -0.20782 -0.88936
3   6  20  168000   1.0148 35:19:10 -3.51823853170E+05 -3.51740150559E+05  0.32557  0.40682 -0.04448 -0.23000 -0.21241 -0.88936
3   6  21  175024   0.8000 35:19:10 -3.51740150559E+05 -3.51740150559E+05  0.32734  0.40223 -0.04380 -0.23399 -0.20782 -0.88936
3   6 200  182096   0.0000 36:19:10 -3.51740150559E+05 -3.51740150559E+05  0.32360  0.41068 -0.04514 -0.22758 -0.21087 -0.88936
