K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7
7   5   1       0   1.0000 48:35:10 -4.39705170641E+05 -4.39705170641E+05  0.16687 -0.12788 -0.06044 -0.08467 -0.06580 -0.01583  0.19232 -0.19013 -0.12835 -0.13833 -0.09564 -0.15143 -0.10454 -0.11154
7   5   1     100   1.0000 48:35:10 -4.32046536514E+05 -4.32046536514E+05  0.16687  0.19232 -0.06044 -0.08467 -0.06580 -0.01583 -0.12788 -0.19013 -0.11154 -0.13833 -0.09564 -0.15143 -0.10454 -0.12835
7   5   1     200  33.8308 48:35:10 -3.98275177730E+05 -3.98230507930E+05  0.19232 -0.06580  0.16687 -0.01583 -0.06044 -0.08467 -0.12788 -0.11154 -0.15143 -0.19013 -0.10454 -0.13833 -0.09564 -0.12835
7   5   1     400  39.9002 48:35:10 -3.86156119433E+05 -3.86143692267E+05  0.19232  0.16687 -0.06044 -0.08467 -0.01583 -0.06580 -0.12788 -0.11154 -0.19013 -0.13833 -0.09564 -0.10454 -0.15143 -0.12835
7   5   1     800  36.8290 48:35:10 -3.69851601344E+05 -3.69598264827E+05  0.16687  0.19232 -0.08467 -0.12788 -0.01583 -0.06044 -0.06580 -0.19013 -0.11154 -0.09564 -0.12835 -0.10454 -0.13833 -0.15143
7   5   1    1600  35.1655 48:35:10 -3.69786066603E+05 -3.66716480584E+05  0.19232  0.16687 -0.01583 -0.12788 -0.08467 -0.06044 -0.06580 -0.11154 -0.19013 -0.10454 -0.12835 -0.09564 -0.13833 -0.15143
7   5   1    3200  35.3952 48:35:10 -3.72344492022E+05 -3.66109263327E+05  0.16687  0.19232 -0.06580 -0.08467 -0.06044 -0.01583 -0.12788 -0.19013 -0.11154 -0.15143 -0.09564 -0.13833 -0.10454 -0.12835
7   5   1    6400  37.4473 48:35:10 -3.73022160138E+05 -3.66109263327E+05  0.39311  0.44205  0.06400  0.04471  0.42608  0.06001  0.06151 -0.17007 -0.23977 -0.91314 -0.88689 -0.27097 -0.83333 -0.86118
7   5   1   12800  36.5596 48:35:10 -3.73250746066E+05 -3.64399562305E+05  0.40738  0.37546  1.00000  0.03762  0.04078  0.43560  0.03441 -0.14625 -0.24830  0.00000 -0.79411 -0.93297 -0.18528 -0.86706
7   5   3   25600  17.6068 49:35:10 -3.67952343355E+05 -3.61111953978E+05  0.38943  0.35622  0.00880  0.00468  1.00000  1.00000  0.45644 -0.17960 -0.20925 -0.93936 -0.88947  0.00000  0.00000 -0.47348
