 K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fst8     Fst9    Fst10     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7     Fis8     Fis9    Fis10
10   9   6  112238  25.4000 17:01:11 -3.75751428578E+05 -3.71164099335E+05  0.41017  0.35997  1.00000  1.00000  0.00359 -0.00014  1.00000  1.00000  1.00000  0.45463 -0.21545 -0.22299  0.00000  0.00000 -0.85802 -0.90152  0.00000  0.00000  0.00000 -0.47348
10   9   7  123194   8.4000 18:01:11 -3.72580214009E+05 -3.71164099335E+05  0.35820  0.39708  1.00000  1.00000  0.00271 -0.00206  1.00000  1.00000  1.00000  0.56970 -0.21465 -0.20019  0.00000  0.00000 -0.85745 -0.90208  0.00000  0.00000  0.00000 -0.88116
10   9   7  132000  10.3385 19:01:11 -3.75601585673E+05 -3.70362421097E+05  0.39708  0.35820  1.00000 -0.00206  0.00271  1.00000  1.00000  1.00000  0.56970  1.00000 -0.20019 -0.21465  0.00000 -0.90208 -0.85745  0.00000  0.00000  0.00000 -0.88116  0.00000
10   9   7  164000  12.0563 21:01:11 -3.74249175782E+05 -3.68315268082E+05  0.53862  0.31325  0.25734  1.00000 -0.15820  1.00000  1.00000  1.00000  1.00000  0.36700 -0.87135 -0.21393 -0.22673  0.00000 -0.90460  0.00000  0.00000  0.00000  0.00000 -0.47348
10   9   7  196000  12.2448 23:01:11 -3.67917080369E+05 -3.64044320566E+05  0.31321  0.22392  0.53156 -0.20450  1.00000  0.38788  1.00000  1.00000  1.00000  0.34178 -0.16112 -0.25279 -0.90638 -0.91270  0.00000 -0.45806  0.00000  0.00000  0.00000 -0.47348
10   9   8  197998  13.2000 23:01:11 -3.67387878536E+05 -3.64044320566E+05  0.22392  0.31321  0.53156 -0.20450  1.00000  0.38788  1.00000  1.00000  1.00000  0.34178 -0.25279 -0.16112 -0.90638 -0.91270  0.00000 -0.45806  0.00000  0.00000  0.00000 -0.47348
10   9   8  236000   6.6769 25:01:11 -3.63134544983E+05 -3.62326311370E+05  0.38469  0.32918  0.19879  0.51659  1.00000 -0.23962  0.37497  1.00000  0.29907  1.00000 -0.47449 -0.21536 -0.26957 -0.90638  0.00000 -0.89199 -0.39850  0.00000 -0.43734  0.00000
10   9   8  272000   6.9026 27:01:11 -3.69285501755E+05 -3.61794368013E+05  0.29939  0.23096  0.53192 -0.20362  0.40786  1.00000  1.00000  1.00000  1.00000  0.34228 -0.20561 -0.26531 -0.90638 -0.89510 -0.38085  0.00000  0.00000  0.00000  0.00000 -0.47348
10   9   9  300000   9.0215 29:01:11 -3.64606598293E+05 -3.61624037363E+05  0.20293  0.38991  1.00000  0.52119  0.23690  1.00000 -0.23115  0.38091  1.00000  0.35729 -0.26626 -0.24949  0.00000 -0.90638 -0.24580  0.00000 -0.88150 -0.39850  0.00000 -0.54669
10   9  10  320820  12.6000 30:01:11 -3.62384494347E+05 -3.61383364809E+05  0.50360  0.32415  0.19392  1.00000  0.51532 -0.24616  0.37333  1.00000  1.00000  0.31896 -0.87135 -0.18998 -0.25765  0.00000 -0.90638 -0.88499 -0.39850  0.00000  0.00000 -0.47348
10   9  10  336000   9.1966 31:01:11 -3.60982210921E+05 -3.60504295866E+05  0.44289  0.36104  0.18313  0.24011  0.50944 -0.26129  1.00000  0.34777  0.31069  1.00000 -0.67994 -0.23143 -0.30212 -0.26447 -0.90638 -0.90476  0.00000 -0.37515 -0.47348  0.00000
10   9  10  368000   6.5346 33:01:11 -3.62934322948E+05 -3.59071008601E+05  0.50265  0.29563  0.19288  0.51440 -0.24854  1.00000  0.35436  0.41269  1.00000  0.31765 -0.87135 -0.20685 -0.24603 -0.90638 -0.90476  0.00000 -0.37515 -0.86481  0.00000 -0.47348
10   9  11  378337   4.5000 33:01:11 -3.61738349872E+05 -3.59071008601E+05  0.49706  0.37081  0.17898  0.24392  0.50893 -0.26259  1.00000  0.36507  1.00000  0.30998 -0.87135 -0.24161 -0.27722 -0.26312 -0.90638 -0.90476  0.00000 -0.39850  0.00000 -0.47348
10   9  11  400000   5.8757 35:01:11 -3.62569066776E+05 -3.59071008601E+05  0.49642  0.36573  0.18252  0.24047  0.50831 -0.26395  1.00000  1.00000  0.36426  0.30910 -0.87135 -0.22923 -0.29800 -0.26116 -0.90638 -0.91929  0.00000  0.00000 -0.39850 -0.47348
10   9  12  405148   1.5000 35:01:11 -3.62751948323E+05 -3.59071008601E+05  0.49642  0.36573  0.18252  0.50831 -0.26395  1.00000  1.00000  0.36426  0.24047  0.30910 -0.87135 -0.22923 -0.29800 -0.90638 -0.91929  0.00000  0.00000 -0.39850 -0.26116 -0.47348
10   9  13  436000   2.1938 37:01:11 -3.61856798469E+05 -3.59071008601E+05  0.44486  0.40002  0.28291  0.56706 -0.11330  0.44022  1.00000 -0.11179  1.00000  0.39165 -0.43677 -0.22028 -0.27668 -0.90638 -0.89976 -0.39850  0.00000 -0.93549  0.00000 -0.47348
10   9  14  444972   1.6000 37:01:11 -3.62017511580E+05 -3.59071008601E+05  0.37229  0.30932  0.19178  0.51046 -0.25538  0.36704  0.52829  1.00000  1.00000  0.31212 -0.43677 -0.20683 -0.29124 -0.90638 -0.89075 -0.39850 -0.81409  0.00000  0.00000 -0.47348
10   9  15  472000   3.7736 39:01:11 -3.60691260838E+05 -3.59071008601E+05  0.36281  0.36022  0.23483  0.17066  0.50306 -0.27768  0.35748  0.52117  1.00000  0.30173 -0.43677 -0.24083 -0.27609 -0.32489 -0.90638 -0.88499 -0.39850 -0.81409  0.00000 -0.47348
10   9  15  472636   3.1000 39:01:11 -3.60825271002E+05 -3.59071008601E+05  0.36281  0.36022  0.23483  0.17066  0.50306 -0.27768  0.35748  0.52117  1.00000  0.30173 -0.43677 -0.24083 -0.27609 -0.32489 -0.90638 -0.88499 -0.39850 -0.81409  0.00000 -0.47348
10   9  16  485600   2.2000 40:01:11 -3.60139770974E+05 -3.59071008601E+05  0.36474  0.37653  0.23274  0.17676  0.50458 -0.27379  0.35943  0.45172  1.00000  0.35095 -0.43677 -0.24687 -0.25922 -0.32393 -0.90638 -0.90476 -0.39850 -0.88116  0.00000 -0.56734
10   9  16  500000   2.0752 41:01:11 -3.59540266792E+05 -3.59071008601E+05  0.36452  0.37733  0.23247  0.17631  0.50440 -0.27087  0.35921  1.00000  0.45153  0.35072 -0.43677 -0.24436 -0.25922 -0.32565 -0.90638 -0.89199 -0.39850  0.00000 -0.88116 -0.56734
10   9  17  510307   0.7000 41:01:11 -3.59752751789E+05 -3.59071008601E+05  0.37015  0.39717  0.24121  0.18858  0.50879 -0.25962  0.34691  1.00000  1.00000  0.30978 -0.43677 -0.26828 -0.26116 -0.31371 -0.90638 -0.89199 -0.37515  0.00000  0.00000 -0.47348
10   9  17  532000   1.2406 43:01:11 -3.59876059740E+05 -3.59071008601E+05  0.37034  0.38825  0.24066  0.18310  0.50894 -0.26264  0.36508  1.00000  1.00000  0.30999 -0.43677 -0.24750 -0.25996 -0.31367 -0.90638 -0.90367 -0.39850  0.00000  0.00000 -0.47348
10   9  18  538366   1.0000 43:01:11 -3.59586102895E+05 -3.59071008601E+05  0.37034  0.38825  0.24066  0.18310  0.50894 -0.26264  0.36508  1.00000  1.00000  0.30999 -0.43677 -0.24750 -0.25996 -0.31367 -0.90638 -0.90367 -0.39850  0.00000  0.00000 -0.47348
10   9  19  564000   0.6490 45:01:11 -3.59528063891E+05 -3.59071008601E+05  0.37071  0.38238  0.18215  0.24188  0.50923 -0.26159  1.00000  0.36545  1.00000  0.31039 -0.43677 -0.24687 -0.31697 -0.26116 -0.90638 -0.91929  0.00000 -0.39850  0.00000 -0.47348
10   9  20  600000   0.9519 47:01:11 -3.59474971034E+05 -3.59071008601E+05  0.37066  0.37510  0.23988  0.18327  0.50919 -0.25839  1.00000  0.36539  1.00000  0.31034 -0.43677 -0.24390 -0.25922 -0.32780 -0.90638 -0.90887  0.00000 -0.39850  0.00000 -0.47348
10   9  21  611171   0.3000 47:01:11 -3.59564840919E+05 -3.59071008601E+05  0.37027  0.38297  0.23942  0.18377  0.50889 -0.25900  1.00000  0.36501  1.00000  0.30991 -0.43677 -0.24436 -0.25922 -0.32565 -0.90638 -0.90540  0.00000 -0.39850  0.00000 -0.47348
10   9  22  630088   0.5000 48:01:11 -3.59515284399E+05 -3.59071008601E+05  0.37077  0.37125  0.24002  0.18228  0.50927 -0.25800  0.36551  1.00000  1.00000  0.31046 -0.43677 -0.24161 -0.25922 -0.33450 -0.90638 -0.90540 -0.39850  0.00000  0.00000 -0.47348
10   9  22  636000   0.4268 49:01:11 -3.59617464014E+05 -3.59071008601E+05  0.37077  0.37125  0.24002  0.18228  0.50927 -0.25800  0.36551  1.00000  1.00000  0.31046 -0.43677 -0.24161 -0.25922 -0.33450 -0.90638 -0.90540 -0.39850  0.00000  0.00000 -0.47348
10   9  23  658318   0.7000 50:01:11 -3.59693820603E+05 -3.59071008601E+05  0.37150  0.37849  0.24283  0.18430  0.50984 -0.26001  1.00000  0.34831  1.00000  0.31126 -0.43677 -0.24392 -0.26116 -0.33010 -0.90638 -0.91929  0.00000 -0.37515  0.00000 -0.47348
10   9  23  672000   0.5607 51:01:11 -3.59474971034E+05 -3.59071008601E+05  0.37137  0.37836  0.24268  0.18414  0.50975 -0.25696  1.00000  0.34818  1.00000  0.31112 -0.43677 -0.24392 -0.26116 -0.33010 -0.90638 -0.90887  0.00000 -0.37515  0.00000 -0.47348
10   9  24  686697   0.5000 51:01:11 -3.59552327662E+05 -3.59071008601E+05  0.37064  0.37764  0.23987  0.18319  0.50918 -0.25842  1.00000  0.36538  1.00000  0.31032 -0.43677 -0.24392 -0.25922 -0.33010 -0.90638 -0.90887  0.00000 -0.39850  0.00000 -0.47348
10   9  24  708000   0.4949 53:01:11 -3.59530691742E+05 -3.59071008601E+05  0.37071  0.37119  0.23693  0.18242  0.50923 -0.25828  1.00000  0.36545  1.00000  0.31040 -0.43677 -0.24161 -0.26041 -0.33420 -0.90638 -0.90887  0.00000 -0.39850  0.00000 -0.47348
10   9  25  714764   0.5000 53:01:11 -3.59453335115E+05 -3.59071008601E+05  0.37200  0.36472  0.24344  0.18313  0.51023 -0.25901  1.00000  0.34882  1.00000  0.31180 -0.43677 -0.23835 -0.26116 -0.33850 -0.90638 -0.91929  0.00000 -0.37515  0.00000 -0.47348
10   9 200  742472   0.0000 54:01:11 -3.59071008601E+05 -3.59071008601E+05  0.37149  0.37197  0.24283  1.00000  0.50984 -0.25655  0.18323  0.34830  1.00000  0.31125 -0.43677 -0.24161 -0.26116  0.00000 -0.90638 -0.90540 -0.33450 -0.37515  0.00000 -0.47348
