K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fis1     Fis2     Fis3
3   7   1       0   1.0000 38:19:10 -4.31458145271E+05 -4.31458145271E+05  0.02093 -0.03250  0.00788 -0.13165 -0.11609 -0.13838
3   7   1     100   2.9126 38:19:10 -4.28980365780E+05 -4.28980365780E+05  0.02093  0.00788 -0.03250 -0.13165 -0.13838 -0.11609
3   7   1     200  14.9758 38:19:10 -3.91918260158E+05 -3.91918260158E+05  0.00788  0.02093 -0.03250 -0.13838 -0.13165 -0.11609
3   7   1     400  11.8483 38:19:10 -3.81748902017E+05 -3.77917103161E+05  0.00788  0.02093 -0.03250 -0.13838 -0.13165 -0.11609
3   7   1     800  27.4699 38:19:10 -3.65657718223E+05 -3.64208474000E+05  0.00788 -0.03250  0.02093 -0.13838 -0.11609 -0.13165
3   7   1    1600  36.8712 38:19:10 -3.67886382465E+05 -3.64208474000E+05  0.02093  0.00788 -0.03250 -0.13165 -0.13838 -0.11609
3   7   1    3200  35.2632 38:19:10 -3.67440363768E+05 -3.55809957718E+05  0.31937  0.31457 -0.04070 -0.12374 -0.16273 -0.88936
3   7   2    6400  43.0418 38:19:10 -3.68902513923E+05 -3.55809957718E+05  0.31633  0.32487 -0.04127 -0.17332 -0.10999 -0.88936
3   7   3   12800  20.2165 39:19:10 -3.62125654521E+05 -3.55809957718E+05  0.31443  0.37899 -0.04648 -0.16756 -0.19702 -0.88936
3   7   4   25600  23.9578 39:19:10 -3.57749106106E+05 -3.54502832351E+05  0.31821  0.34980 -0.04281 -0.20461 -0.09010 -0.88936
3   7   4   28000  24.0280 40:19:10 -3.62628396251E+05 -3.54151773086E+05  0.31971  0.34808 -0.04224 -0.19364 -0.12629 -0.88936
3   7   7   51200  13.8331 41:19:10 -3.57618946222E+05 -3.51983238483E+05  0.32479  0.37662 -0.04274 -0.20129 -0.20227 -0.88936
3   7   8   60000  10.6742 42:19:10 -3.55073527290E+05 -3.51983238483E+05  0.33076  0.37762 -0.04161 -0.22862 -0.19382 -0.88936
3   7  11   92000   4.7275 44:19:10 -3.52146082576E+05 -3.51740150559E+05  0.32534  0.40439 -0.04432 -0.23144 -0.20315 -0.88936
3   7  12  102400   4.0818 44:19:10 -3.52951165773E+05 -3.51740150559E+05  0.32719  0.39557 -0.04323 -0.23520 -0.19794 -0.88936
3   7  13  103817   3.0000 44:19:10 -3.53084900397E+05 -3.51740150559E+05  0.32737  0.40176 -0.04377 -0.23470 -0.20557 -0.88936
3   7  14  111936   3.8000 45:19:10 -3.52232813613E+05 -3.51740150559E+05  0.32163  0.41332 -0.04602 -0.22085 -0.21154 -0.88936
3   7  14  120000   3.0747 46:19:10 -3.52022492447E+05 -3.51740150559E+05  0.32398  0.40985 -0.04506 -0.22708 -0.21148 -0.88936
3   7  15  121430   3.1000 46:19:10 -3.52195202185E+05 -3.51740150559E+05  0.32356  0.40899 -0.04502 -0.22800 -0.20589 -0.88936
3   7  16  129516   2.1000 46:19:10 -3.51846454061E+05 -3.51740150559E+05  0.32380  0.40975 -0.04509 -0.22722 -0.21038 -0.88936
3   7  17  138895   1.7000 47:19:10 -3.52003090999E+05 -3.51740150559E+05  0.32557  0.40682 -0.04448 -0.23000 -0.21241 -0.88936
3   7  18  146888   2.1000 48:19:10 -3.51946595319E+05 -3.51740150559E+05  0.32378  0.40633 -0.04484 -0.22814 -0.20523 -0.88936
3   7  18  148000   2.0868 48:19:10 -3.51980833158E+05 -3.51740150559E+05  0.32378  0.40633 -0.04484 -0.22814 -0.20523 -0.88936
3   7  19  156268   0.9000 48:19:10 -3.51740150559E+05 -3.51740150559E+05  0.32734  0.40223 -0.04380 -0.23399 -0.20782 -0.88936
3   7  20  164168   0.6000 49:19:10 -3.51740150559E+05 -3.51740150559E+05  0.32324  0.41216 -0.04544 -0.22351 -0.21776 -0.88936
3   7  21  173482   0.7000 50:19:10 -3.51740150559E+05 -3.51740150559E+05  0.32815  0.39953 -0.04352 -0.23563 -0.20519 -0.88936
3   7  21  176000   1.0636 50:19:10 -3.51743171258E+05 -3.51740150559E+05  0.32656  0.40458 -0.04413 -0.23261 -0.20937 -0.88936
3   7 200  180514   0.0000 50:19:10 -3.51740150559E+05 -3.51740150559E+05  0.32543  0.40653 -0.04447 -0.23084 -0.20954 -0.88936
