K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7
7   6   1       0   1.0000 19:45:15 -1.68973476858E+05 -1.68973476858E+05 -0.00954  0.00196  0.00432 -0.00551 -0.01469  0.00578  0.00918 -0.15034 -0.14344 -0.16867 -0.21363 -0.22461 -0.15768 -0.11163
7   6   1     100   1.9802 19:45:15 -1.68835085051E+05 -1.68835085051E+05 -0.00954  0.00196  0.00432 -0.00551  0.00578  0.00918 -0.01469 -0.15034 -0.14344 -0.16867 -0.21363 -0.15768 -0.11163 -0.22461
7   6   1     200  32.1782 19:45:15 -1.65009260965E+05 -1.65009260965E+05  0.00918  0.00578  0.00432  0.00196 -0.00954 -0.01469 -0.00551 -0.11163 -0.15768 -0.16867 -0.14344 -0.15034 -0.22461 -0.21363
7   6   1     400  34.3284 19:45:15 -1.62918681429E+05 -1.62351968695E+05 -0.01469 -0.00551  0.00578 -0.00954  0.00432  0.00918  0.00196 -0.22461 -0.21363 -0.15768 -0.15034 -0.16867 -0.11163 -0.14344
7   6   1     800  45.5112 19:45:15 -1.62339414721E+05 -1.62112711635E+05  0.00918  0.00196 -0.01469 -0.00551 -0.00954  0.00578  0.00432 -0.11163 -0.14344 -0.22461 -0.21363 -0.15034 -0.15768 -0.16867
7   6   1    1600  44.7566 19:45:15 -1.60703971004E+05 -1.60473026173E+05 -0.00551  0.00578  0.00918 -0.01469 -0.00954  0.00432  0.00196 -0.21363 -0.15768 -0.11163 -0.22461 -0.15034 -0.16867 -0.14344
7   6   1    3200  46.7833 19:45:15 -1.62101373483E+05 -1.59435441796E+05  0.00196 -0.01469  0.00918  0.00578 -0.00954  0.00432 -0.00551 -0.14344 -0.22461 -0.11163 -0.15768 -0.15034 -0.16867 -0.21363
7   6   2    6400  41.4173 19:45:15 -1.62459595314E+05 -1.59435441796E+05  0.00578 -0.01469 -0.00954  0.00432  0.00196  0.00918 -0.00551 -0.15768 -0.22461 -0.15034 -0.16867 -0.14344 -0.11163 -0.21363
7   6   3   12800  35.7620 22:45:15 -1.60933704869E+05 -1.59109619618E+05  0.00617  0.33266  0.27664  1.00000  0.03058  0.01618  1.00000 -0.15311 -0.89436 -0.75111  0.00000 -0.28944 -0.20110  0.00000
7   6   3   15000  35.6705 24:45:15 -1.61601974289E+05 -1.59109619618E+05  0.33266  0.00617  0.27664  1.00000  0.03058  0.01618  1.00000 -0.89436 -0.15311 -0.75111  0.00000 -0.28944 -0.20110  0.00000
7   6   3   20000  37.8763 26:45:15 -1.61286612078E+05 -1.59109619618E+05  1.00000  0.00382  0.35019 -0.00801  0.27195  0.32833  1.00000  0.00000 -0.23224 -0.81056 -0.14298 -0.75111 -0.89436  0.00000
7   6   3   25600  38.2060 26:45:15 -1.61955197967E+05 -1.59109619618E+05 -0.01850 -0.01279  0.27021  0.32673  1.00000  1.00000  1.00000 -0.17092 -0.14636 -0.75111 -0.89436  0.00000  0.00000  0.00000
7   6   4   30000  26.5456 29:45:15 -1.60868465703E+05 -1.59109619618E+05  1.00000  1.00000 -0.01850  0.27021  0.32673  1.00000 -0.01279  0.00000  0.00000 -0.17092 -0.75111 -0.89436  0.00000 -0.14636
7   6   4   40000  24.8539 32:45:15 -1.61058561947E+05 -1.59036927461E+05  1.00000  1.00000  0.27145  0.32788  0.00157 -0.00396  0.34974  0.00000  0.00000 -0.75111 -0.89436 -0.21660 -0.14175 -0.81056
7   6   4   51200  25.5987 37:45:15 -1.61828629251E+05 -1.59036927461E+05 -0.00525  1.00000  1.00000  0.27008  0.32661  1.00000  0.00224 -0.14804  0.00000  0.00000 -0.75111 -0.89436  0.00000 -0.20949
7   6   4   55000  25.8436 38:45:15 -1.61523361536E+05 -1.59036927461E+05  1.00000 -0.00082  0.00524  1.00000  0.26977  0.32632  1.00000  0.00000 -0.14443 -0.23851  0.00000 -0.75111 -0.89436  0.00000
7   6   5   65000  21.8402 44:45:15 -1.60302472495E+05 -1.59036927461E+05 -0.00168  1.00000  1.00000  1.00000  0.27053  0.32702  0.00004 -0.22340  0.00000  0.00000  0.00000 -0.75111 -0.89436 -0.13975
7   6   6   95000  16.6544 46:45:15 -1.59476914673E+05 -1.58523977660E+05  0.03081  0.03020  0.00986  0.27623  0.33228  0.35400  1.00000 -0.07599 -0.26418 -0.15664 -0.75111 -0.89436 -0.81056  0.00000
7   6   7  102400  14.8199 46:45:15 -1.59117079858E+05 -1.58523977660E+05  0.05549  1.00000  0.00741  0.02118  0.27500  0.33115  0.35291 -0.06760  0.00000 -0.15437 -0.25498 -0.75111 -0.89436 -0.81056
7   6   8  135000  13.6382 48:45:15 -1.58446920840E+05 -1.57993246497E+05  1.00000  0.00372  0.01521  0.03146  0.27726  0.33323  0.35492  0.00000 -0.12891 -0.15384 -0.26471 -0.75111 -0.89436 -0.81056
7   6   9  155282  12.4000 49:45:15 -1.58727612645E+05 -1.57813207202E+05  0.05424  0.03862  0.03214  0.27913  0.33496  0.35660 -0.00181 -0.09264 -0.16648 -0.26779 -0.75111 -0.89436 -0.81056 -0.17473
7   6   9  180000  11.0852 50:45:15 -1.58361057317E+05 -1.57719230271E+05  0.03229  0.03339  0.03129  0.00879  0.27915  0.33498  0.35662 -0.09555 -0.14642 -0.26249 -0.17763 -0.75111 -0.89436 -0.81056
7   6  10  183093  12.0000 50:45:15 -1.58456573109E+05 -1.57719230271E+05  0.03229  0.03129  0.03339  0.00879  0.27915  0.33498  0.35662 -0.09555 -0.26249 -0.14642 -0.17763 -0.75111 -0.89436 -0.81056
7   6  11  198043   5.1000 51:45:15 -1.58377130737E+05 -1.57719230271E+05 -0.01250  0.03016  0.03155  1.00000  0.27784  0.33377  0.35544 -0.14875 -0.27253 -0.14279  0.00000 -0.75111 -0.89436 -0.81056
7   6  11  215000   5.8160 52:45:15 -1.58349041745E+05 -1.57719230271E+05  0.05651  0.02141  0.02497  0.21361  0.27871  0.33457  0.35622 -0.08376 -0.16203 -0.24838 -0.65933 -0.75111 -0.89436 -0.81056
7   6  12  220216   3.6000 52:45:15 -1.58438377086E+05 -1.57719230271E+05  0.05651  0.21361  0.02497  0.27871  0.33457  0.35622  0.02141 -0.08376 -0.65933 -0.24838 -0.75111 -0.89436 -0.81056 -0.16203
7   6  13  245022   3.5000 53:45:15 -1.58154892034E+05 -1.57591110240E+05  0.05379  0.02739  0.00314  0.06010  0.27878  0.33464  0.35629 -0.09264 -0.25804 -0.22470 -0.15338 -0.75111 -0.89436 -0.81056
7   6  13  255000   4.0962 54:45:15 -1.57612962794E+05 -1.57591110240E+05  0.05460  0.03434  0.06186 -0.00757  0.27941  0.33521  0.35684 -0.09264 -0.26471 -0.15591 -0.22386 -0.75111 -0.89436 -0.81056
7   6  14  261882   3.0000 54:45:15 -1.57700834086E+05 -1.57591110240E+05  0.05568  0.03544  0.09610  0.02750  0.07607  0.28023  0.33597 -0.09264 -0.26471 -0.38943 -0.16861 -0.22928 -0.75111 -0.89436
7   6  15  284407   1.7000 55:45:15 -1.57889742316E+05 -1.57591110240E+05  0.05634  0.03946  0.21582  0.02781  0.04944  0.28073  0.33644 -0.09264 -0.26836 -0.65933 -0.17207 -0.20198 -0.75111 -0.89436
7   6  15  290000   2.4358 56:45:15 -1.57688118773E+05 -1.57591110240E+05  0.05699  0.03679  0.09736  0.05230  0.02027  0.28123  0.33689 -0.09264 -0.26471 -0.38943 -0.15281 -0.23007 -0.75111 -0.89436
7   6  16  303314   2.1000 56:45:15 -1.57719230271E+05 -1.57591110240E+05  0.05665  0.02695  0.09704  0.06390  0.02393  0.28097  0.33666 -0.09264 -0.25132 -0.38943 -0.15591 -0.23970 -0.75111 -0.89436
7   6  17  326085   0.7000 57:45:15 -1.57672417537E+05 -1.57591110240E+05  0.05655  0.03023  0.21600  0.06380  0.01656  0.28089  0.33658 -0.09264 -0.25804 -0.65933 -0.15591 -0.22160 -0.75111 -0.89436
7   6  17  330000   1.5190 58:45:15 -1.57730592240E+05 -1.57591110240E+05  0.05865  0.03847  0.03902  0.05003  0.04022  0.28249  0.33806 -0.09264 -0.26471 -0.33323 -0.15309 -0.23404 -0.75111 -0.89436
7   6  18  347926   1.3000 59:45:15 -1.57690894490E+05 -1.57591110240E+05  0.05648  0.03016  0.09687  0.06372  0.01974  0.28084  0.33653 -0.09264 -0.25804 -0.38943 -0.15591 -0.23007 -0.75111 -0.89436
7   6  18  365000   1.1730 00:46:15 -1.57704349930E+05 -1.57591110240E+05  0.05648  0.03016  0.09687  0.06372  0.01974  0.28084  0.33653 -0.09264 -0.25804 -0.38943 -0.15591 -0.23007 -0.75111 -0.89436
7   6  19  371093   0.6000 00:46:15 -1.57741798203E+05 -1.57591110240E+05  0.05694  0.03063  0.09731  0.05897  0.02423  0.28119  0.33686 -0.09264 -0.25804 -0.38943 -0.15573 -0.23970 -0.75111 -0.89436
7   6  20  394327   1.1000 01:46:15 -1.57658828499E+05 -1.57591110240E+05  0.05648  0.03016  0.09687  0.06372  0.01974  0.28084  0.33653 -0.09264 -0.25804 -0.38943 -0.15591 -0.23007 -0.75111 -0.89436
7   6  20  400000   0.6858 02:46:15 -1.57653255505E+05 -1.57591110240E+05  0.05694  0.03063  0.09731  0.05897  0.02423  0.28119  0.33686 -0.09264 -0.25804 -0.38943 -0.15573 -0.23970 -0.75111 -0.89436
7   6  21  403161   0.5000 02:46:15 -1.57668976633E+05 -1.57591110240E+05  0.05694  0.03063  0.09731  0.05897  0.02423  0.28119  0.33686 -0.09264 -0.25804 -0.38943 -0.15573 -0.23970 -0.75111 -0.89436
