K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fst8     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7     Fis8
8   8   1       0   1.0000 03:55:15 -1.70902230996E+05 -1.70902230996E+05 -0.01545  0.00978  0.00284  0.00228 -0.01314 -0.00236  0.01074 -0.03086 -0.16813 -0.15912 -0.17255 -0.15067 -0.14921 -0.19147 -0.14504 -0.17293
8   8   1     100   4.8077 03:55:15 -1.70560257104E+05 -1.70560257104E+05 -0.01545  0.00978  0.00284  0.00228 -0.01314 -0.00236  0.01074 -0.03086 -0.16813 -0.15912 -0.17255 -0.15067 -0.14921 -0.19147 -0.14504 -0.17293
8   8   1     200  27.9412 03:55:15 -1.65839491859E+05 -1.65644227666E+05  0.00978 -0.03086  0.00284  0.01074 -0.00236  0.00228 -0.01314 -0.01545 -0.15912 -0.17293 -0.17255 -0.14504 -0.19147 -0.15067 -0.14921 -0.16813
8   8   1     400  33.4158 03:55:15 -1.62891388224E+05 -1.62668530213E+05  0.00978  0.01074 -0.01545 -0.03086  0.00284 -0.00236 -0.01314  0.00228 -0.15912 -0.14504 -0.16813 -0.17293 -0.17255 -0.19147 -0.14921 -0.15067
8   8   1     800  38.3085 03:55:15 -1.64595389141E+05 -1.62668530213E+05 -0.01314 -0.01545  0.00284  0.00978 -0.03086 -0.00236  0.00228  0.01074 -0.14921 -0.16813 -0.17255 -0.15912 -0.17293 -0.19147 -0.15067 -0.14504
8   8   1    1600  44.0150 03:55:15 -1.63850332498E+05 -1.62608706673E+05  0.00284 -0.03086 -0.01545  0.00978 -0.01314 -0.00236  0.00228  0.01074 -0.17255 -0.17293 -0.16813 -0.15912 -0.14921 -0.19147 -0.15067 -0.14504
8   8   1    3200  49.3446 03:55:15 -1.63404260276E+05 -1.62515371364E+05  0.00284  0.01074  0.00978 -0.03086 -0.01314 -0.00236  0.00228 -0.01545 -0.17255 -0.14504 -0.15912 -0.17293 -0.14921 -0.19147 -0.15067 -0.16813
8   8   1    5000  49.8002 05:55:15 -1.64214690321E+05 -1.62334382631E+05 -0.03086 -0.01314  0.01074 -0.00236  0.00228 -0.01545  0.00978  0.00284 -0.17293 -0.14921 -0.14504 -0.19147 -0.15067 -0.16813 -0.15912 -0.17255
8   8   1    6400  50.2030 06:55:15 -1.62364951766E+05 -1.61649049826E+05  0.00284  0.00978  0.01074 -0.03086 -0.00236  0.00228 -0.01314 -0.01545 -0.17255 -0.15912 -0.14504 -0.17293 -0.19147 -0.15067 -0.14921 -0.16813
8   8   2   10000  45.4130 09:55:15 -1.63844071573E+05 -1.61213885847E+05  0.00978 -0.01314 -0.03086  0.01074 -0.01545 -0.00236  0.00228  0.00284 -0.15912 -0.14921 -0.17293 -0.14504 -0.16813 -0.19147 -0.15067 -0.17255
