K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6
6   5   1       0   1.0000 29:37:15 -1.67485207809E+05 -1.67485207809E+05 -0.00246  0.01778 -0.01583 -0.01039  0.00831 -0.00540 -0.18668 -0.12869 -0.20592 -0.16352 -0.18637 -0.13582
6   5   1     100   1.9608 29:37:15 -1.67185847924E+05 -1.67185847924E+05 -0.00246  0.01778 -0.01583 -0.01039  0.00831 -0.00540 -0.18668 -0.12869 -0.20592 -0.16352 -0.18637 -0.13582
6   5   1     200  29.7030 29:37:15 -1.63481786206E+05 -1.63481786206E+05 -0.00540  0.01778 -0.01583 -0.01039 -0.00246  0.00831 -0.13582 -0.12869 -0.20592 -0.16352 -0.18668 -0.18637
6   5   1     400  36.5672 29:37:15 -1.61499795431E+05 -1.58955053946E+05 -0.01039  0.01778 -0.01583 -0.00246  0.00831 -0.00540 -0.16352 -0.12869 -0.20592 -0.18668 -0.18637 -0.13582
6   5   1     800  44.3890 29:37:15 -1.60287335782E+05 -1.58955053946E+05  0.01778 -0.01583 -0.00540  0.00831 -0.00246 -0.01039 -0.12869 -0.20592 -0.13582 -0.18637 -0.18668 -0.16352
6   5   1    1600  44.1948 29:37:15 -1.60509895035E+05 -1.58505826860E+05  0.01778 -0.01039 -0.00540  0.00831 -0.00246 -0.01583 -0.12869 -0.16352 -0.13582 -0.18637 -0.18668 -0.20592
6   5   1    3200  45.4091 30:37:15 -1.60278184175E+05 -1.58505826860E+05 -0.01583 -0.01039  0.00831 -0.00246 -0.00540  0.01778 -0.20592 -0.16352 -0.18637 -0.18668 -0.13582 -0.12869
6   5   2    5000  50.0556 31:37:15 -1.61439825412E+05 -1.58505826860E+05 -0.01583  0.01778 -0.00540 -0.01039  0.00831 -0.00246 -0.20592 -0.12869 -0.13582 -0.16352 -0.18637 -0.18668
6   5   3    6400  44.2651 32:37:15 -1.59568023405E+05 -1.58505826860E+05 -0.00869 -0.01975  0.08401  0.30673  0.32920  0.35102 -0.16049 -0.17367 -0.05767 -0.78140 -0.89436 -0.81056
6   5   4   10000  31.5944 35:37:15 -1.60960579880E+05 -1.58505826860E+05 -0.01975  0.08401  0.30673  0.32920 -0.00869  0.35102 -0.17367 -0.05767 -0.78140 -0.89436 -0.16049 -0.81056
6   5   4   12800  35.6963 35:37:15 -1.62268597601E+05 -1.58505826860E+05 -0.00236 -0.01644  0.32548  0.34742  1.00000  1.00000 -0.22560 -0.15300 -0.89436 -0.81056  0.00000  0.00000
6   5   4   20000  35.2428 37:37:15 -1.58604591439E+05 -1.57925740314E+05 -0.01802  1.00000  0.00671  0.27127  0.32771  0.34958 -0.21935  0.00000 -0.11982 -0.75111 -0.89436 -0.81056
6   5   5   25000  26.1080 41:37:15 -1.60169137996E+05 -1.57832440140E+05 -0.00427  0.34972  0.27143  0.32785 -0.00512  1.00000 -0.19288 -0.81056 -0.75111 -0.89436 -0.15033  0.00000
6   5   5   25600  26.3699 41:37:15 -1.58888854752E+05 -1.57832440140E+05 -0.00427  1.00000  0.34972  0.27143  0.32785 -0.00512 -0.19288  0.00000 -0.81056 -0.75111 -0.89436 -0.15033
6   5   5   40000  30.9049 44:37:15 -1.60149287746E+05 -1.57635619689E+05 -0.00590  0.00003  1.00000  0.27176  0.32815  0.35001 -0.21237 -0.13814  0.00000 -0.75111 -0.89436 -0.81056
6   5   6   45000  23.4256 47:37:15 -1.59767042453E+05 -1.57635619689E+05 -0.00492  0.00815  1.00000  0.27527  0.33140 -0.01893 -0.15586 -0.18977  0.00000 -0.75111 -0.89436 -0.17397
6   5   6   60000  21.7476 49:37:15 -1.58308272683E+05 -1.57490350412E+05  0.00265 -0.02359  0.01050  0.27627  0.33232  0.35404 -0.22275 -0.16750 -0.13139 -0.75111 -0.89436 -0.81056
6   5   7   65000  19.1384 53:37:15 -1.59147730992E+05 -1.57490350412E+05  0.34947  0.01080  1.00000  0.27115 -0.00008  0.32760 -0.81056 -0.13551  0.00000 -0.75111 -0.22926 -0.89436
6   5   8   95000  12.6169 55:37:15 -1.57940689332E+05 -1.56695023601E+05  0.02046 -0.00282  0.26941  0.32599  1.00000  1.00000 -0.26319 -0.14066 -0.75111 -0.89436  0.00000  0.00000
6   5   9  106353   7.9000 55:37:15 -1.56939266613E+05 -1.56680663238E+05  0.00838  0.01859  0.00091  0.27451  0.33069  0.35247 -0.14675 -0.25073 -0.03054 -0.75111 -0.89436 -0.81056
6   5  10  126618  20.9000 56:37:15 -1.58342669699E+05 -1.56680663238E+05  0.02411  0.01520  0.02163 -0.04680  0.27785  0.33378 -0.15624 -0.13796 -0.24415 -0.17132 -0.75111 -0.89436
6   5  10  140000  13.0075 57:37:15 -1.56926627834E+05 -1.56680663238E+05  0.00477  0.01774  1.00000  0.27163  0.32804  0.34990 -0.14427 -0.25804  0.00000 -0.75111 -0.89436 -0.81056
6   5  11  147435   9.3000 57:37:15 -1.57437577213E+05 -1.56680663238E+05  0.06555  0.01271  0.01799  0.27517  0.33130  0.35306 -0.06452 -0.15595 -0.25907 -0.75111 -0.89436 -0.81056
6   5  12  167297   4.0000 58:37:15 -1.56943451123E+05 -1.56532000716E+05  0.05105  0.03071  0.01398  0.27670  0.33271  0.35442 -0.09264 -0.26471 -0.17053 -0.75111 -0.89436 -0.81056
6   5  12  185000   5.5105 59:37:15 -1.57339206943E+05 -1.56379251264E+05  0.01261  0.05117  0.03419  0.27679  0.33280  0.35450 -0.17208 -0.09264 -0.26836 -0.75111 -0.89436 -0.81056
6   5  13  187058   6.6000 59:37:15 -1.56991967907E+05 -1.56379251264E+05  0.05117  0.01261  0.03419  0.27679  0.33280  0.35450 -0.09264 -0.17208 -0.26836 -0.75111 -0.89436 -0.81056
6   5  14  199043   6.7000 59:37:15 -1.56701470883E+05 -1.56379251264E+05  0.04466  0.03475  0.02872  0.27971  0.33549  0.03565 -0.09904 -0.26471 -0.16906 -0.75111 -0.89436 -0.22506
6   5  15  219049   2.8000 00:38:15 -1.56845759041E+05 -1.56379251264E+05  0.05500  0.04040  0.02864  0.27971  0.33549  0.02346 -0.09264 -0.16391 -0.25804 -0.75111 -0.89436 -0.23196
6   5  15  225000   1.9046 01:38:15 -1.56680663238E+05 -1.56379251264E+05  0.05105  0.03071  0.01398  0.27670  0.33271  0.35442 -0.09264 -0.26471 -0.17053 -0.75111 -0.89436 -0.81056
6   5  17  248467   0.7000 02:38:15 -1.56379251264E+05 -1.56379251264E+05  0.05458  0.02820  0.00879  0.06184  0.27939  0.33520 -0.09264 -0.25804 -0.23134 -0.15591 -0.75111 -0.89436
6   5  18  258589   1.9000 02:38:15 -1.56379251264E+05 -1.56379251264E+05  0.05458  0.02820  0.00879  0.06184  0.27939  0.33520 -0.09264 -0.25804 -0.23134 -0.15591 -0.75111 -0.89436
6   5  18  270000   1.5114 03:38:15 -1.56408752915E+05 -1.56379251264E+05  0.05458  0.02820  0.00879  0.06184  0.27939  0.33520 -0.09264 -0.25804 -0.23134 -0.15591 -0.75111 -0.89436
6   5  19  279045   1.1000 03:38:15 -1.56539454200E+05 -1.56379251264E+05  0.05513  0.03488  0.00937  0.05043  0.27981  0.33558 -0.09264 -0.26471 -0.23134 -0.15281 -0.75111 -0.89436
6   5  21  312441   0.2000 04:38:15 -1.56379251264E+05 -1.56379251264E+05  0.05458  0.02820  0.00879  0.06184  0.27939  0.33520 -0.09264 -0.25804 -0.23134 -0.15591 -0.75111 -0.89436
6   5  21  320000   0.6205 05:38:15 -1.56424664208E+05 -1.56379251264E+05  0.05458  0.02820  0.00879  0.06184  0.27939  0.33520 -0.09264 -0.25804 -0.23134 -0.15591 -0.75111 -0.89436
6   5  22  328874   0.5000 05:38:15 -1.56379251264E+05 -1.56379251264E+05  0.05458  0.02820  0.00879  0.06184  0.27939  0.33520 -0.09264 -0.25804 -0.23134 -0.15591 -0.75111 -0.89436
6   5  23  349355   0.5000 06:38:15 -1.56379251264E+05 -1.56379251264E+05  0.05458  0.02820  0.00879  0.06184  0.27939  0.33520 -0.09264 -0.25804 -0.23134 -0.15591 -0.75111 -0.89436
6   5  24  369858   0.6000 07:38:15 -1.56424664208E+05 -1.56379251264E+05  0.05419  0.02781  0.00627  0.06660  0.27909  0.33492 -0.09264 -0.25804 -0.22219 -0.15802 -0.75111 -0.89436
6   5  24  370000   0.5146 07:38:15 -1.56424664208E+05 -1.56379251264E+05  0.05419  0.02781  0.00627  0.06660  0.27909  0.33492 -0.09264 -0.25804 -0.22219 -0.15802 -0.75111 -0.89436
