K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fis1     Fis2     Fis3     Fis4     Fis5
5   7   1       0   1.0000 22:32:15 -1.66185581924E+05 -1.66185581924E+05 -0.00439  0.00373 -0.00746  0.00064 -0.00860 -0.18143 -0.12727 -0.18045 -0.16310 -0.17558
5   7   1     100   4.8077 22:32:15 -1.65647335429E+05 -1.65647335429E+05 -0.00439  0.00373 -0.00746  0.00064 -0.00860 -0.18143 -0.12727 -0.18045 -0.16310 -0.17558
5   7   1     200  32.3529 22:32:15 -1.62041706688E+05 -1.62024568590E+05 -0.00746  0.00373 -0.00439  0.00064 -0.00860 -0.18045 -0.12727 -0.18143 -0.16310 -0.17558
5   7   1     400  35.1485 22:32:15 -1.59523648938E+05 -1.58328092862E+05  0.00373 -0.00746 -0.00860  0.00064 -0.00439 -0.12727 -0.18045 -0.17558 -0.16310 -0.18143
5   7   1     800  33.5821 22:32:15 -1.59088565448E+05 -1.57542858869E+05  0.00373  0.00064 -0.00746 -0.00439 -0.00860 -0.12727 -0.16310 -0.18045 -0.18143 -0.17558
5   7   1    1600  35.0998 22:32:15 -1.59162937676E+05 -1.57025295592E+05  0.00064 -0.00746  0.00373 -0.00439 -0.00860 -0.16310 -0.18045 -0.12727 -0.18143 -0.17558
5   7   1    3200  40.2934 22:32:15 -1.60013644804E+05 -1.57025295592E+05  0.00373  0.00064 -0.00746 -0.00439 -0.00860 -0.12727 -0.16310 -0.18045 -0.18143 -0.17558
5   7   3    6400  35.8003 24:32:15 -1.59466225883E+05 -1.57025295592E+05  0.00566 -0.00084  0.27992 -0.00505  0.01375 -0.15003 -0.18773 -0.75111 -0.14852 -0.16412
5   7   3   10000  37.1921 26:32:15 -1.58182312954E+05 -1.57025295592E+05 -0.01029  0.00888  0.01349  0.27781  0.33374 -0.13111 -0.14412 -0.22928 -0.75111 -0.89436
5   7   3   12800  38.4615 28:32:15 -1.57790828375E+05 -1.56640227366E+05  0.03596  0.00415  0.27842  0.01120  0.08857 -0.07378 -0.22708 -0.75111 -0.15140 -0.32880
5   7   3   15000  37.2835 28:32:15 -1.58200210997E+05 -1.56440019008E+05  0.01120  0.00415  0.03596  0.27842  0.08857 -0.15140 -0.22708 -0.07378 -0.75111 -0.32880
5   7   4   25600  32.2364 28:32:15 -1.57712045678E+05 -1.56435255465E+05 -0.00631  0.00095  0.00261  0.27794  0.33386 -0.11870 -0.23593 -0.13854 -0.75111 -0.89436
5   7   6   50000  24.3910 32:32:15 -1.57490430322E+05 -1.55882186871E+05  0.00282  0.00458  0.04402  0.27711  0.33310 -0.10995 -0.16115 -0.28765 -0.75111 -0.89436
5   7   6   51200  24.7279 33:32:15 -1.57277959981E+05 -1.55882186871E+05 -0.03291  0.00118  0.00975  0.27853  0.33441 -0.18433 -0.19475 -0.13954 -0.75111 -0.89436
5   7   6   55000  24.8170 35:32:15 -1.58719726080E+05 -1.55882186871E+05  0.00627 -0.00455  0.27417  0.33038  0.09140 -0.12239 -0.24277 -0.75111 -0.89436 -0.30913
5   7   8   70000  15.8401 37:32:15 -1.56916431486E+05 -1.55811599220E+05  0.04539  0.00566  0.00710  0.27733  0.33330 -0.28558 -0.12558 -0.15990 -0.75111 -0.89436
5   7   8   75000  18.3852 40:32:15 -1.56238353576E+05 -1.55746741928E+05  0.00463  0.05709  0.02172  0.27423  0.33044 -0.15671 -0.04220 -0.25435 -0.75111 -0.89436
5   7   9   90000  17.0224 43:32:15 -1.56613305541E+05 -1.55713271557E+05  0.00190  0.01423  0.01462  0.27763  0.33357 -0.14797 -0.13680 -0.24584 -0.75111 -0.89436
5   7   9   95000  15.6523 47:32:15 -1.56443257779E+05 -1.55713271557E+05  0.00192  0.01715  0.27176  0.32816  0.35002 -0.13876 -0.25516 -0.75111 -0.89436 -0.81056
5   7  10  102400  11.8156 47:32:15 -1.56002449789E+05 -1.55635621105E+05  0.03283  0.02734  0.27663  0.33265  0.00091 -0.17672 -0.25879 -0.75111 -0.89436 -0.13326
5   7  11  113267   7.4000 48:32:15 -1.56171685748E+05 -1.55621927351E+05  0.01127  0.03857  0.03048  0.27652  0.33255 -0.16918 -0.09253 -0.26471 -0.75111 -0.89436
5   7  12  127833   6.2000 48:32:15 -1.55795240821E+05 -1.55616667999E+05  0.34984  0.02932 -0.00197  0.27156  0.32797 -0.81056 -0.27617 -0.13783 -0.75111 -0.89436
5   7  12  130000   4.8405 49:32:15 -1.56234565935E+05 -1.55616667999E+05  0.01099  0.05609  0.02527  0.27602  0.33209 -0.16076 -0.09046 -0.26124 -0.75111 -0.89436
5   7  14  150622   2.8000 49:32:15 -1.55673459981E+05 -1.55616667999E+05  0.05043  0.01889  0.01705  0.27623  0.33228 -0.09264 -0.24887 -0.17153 -0.75111 -0.89436
5   7  15  164681   2.7000 50:32:15 -1.55678610567E+05 -1.55616667999E+05  0.05053  0.03355  0.01049  0.27630  0.33235 -0.09264 -0.26836 -0.17118 -0.75111 -0.89436
5   7  16  173374   1.4000 50:32:15 -1.55663034287E+05 -1.55616667999E+05  0.03909  0.02674  0.01499  0.27649  0.33252 -0.08916 -0.26405 -0.16766 -0.75111 -0.89436
5   7  16  180000   2.0586 51:32:15 -1.55828769436E+05 -1.55616667999E+05  0.05047  0.03012  0.01181  0.27626  0.33231 -0.09264 -0.26471 -0.16978 -0.75111 -0.89436
5   7  17  187629   2.7000 51:32:15 -1.55702156080E+05 -1.55589047389E+05 -0.00405  0.02978  0.05512  0.27600  0.33207 -0.15170 -0.26471 -0.15630 -0.75111 -0.89436
5   7  19  210787   0.7000 52:32:15 -1.55621927351E+05 -1.55589047389E+05  0.05053  0.02405  0.01642  0.27630  0.33235 -0.09264 -0.25804 -0.17138 -0.75111 -0.89436
5   7  20  225000   1.4851 53:32:15 -1.55645393256E+05 -1.55589047389E+05  0.05053  0.02405  0.01642  0.27630  0.33235 -0.09264 -0.25804 -0.17138 -0.75111 -0.89436
5   7  20  225175   1.6000 53:32:15 -1.55621927351E+05 -1.55589047389E+05  0.05053  0.02405  0.01642  0.27630  0.33235 -0.09264 -0.25804 -0.17138 -0.75111 -0.89436
5   7  21  236462   0.8000 53:32:15 -1.55645393256E+05 -1.55589047389E+05  0.05053  0.03355  0.01049  0.27630  0.33235 -0.09264 -0.26836 -0.17118 -0.75111 -0.89436
5   7  22  250681   1.0000 54:32:15 -1.55645393256E+05 -1.55589047389E+05  0.05053  0.02405  0.01642  0.27630  0.33235 -0.09264 -0.25804 -0.17138 -0.75111 -0.89436
5   7  23  264533   0.8000 54:32:15 -1.55635621105E+05 -1.55589047389E+05  0.05047  0.03012  0.01181  0.27626  0.33231 -0.09264 -0.26471 -0.16978 -0.75111 -0.89436
5   7  23  275000   0.8107 55:32:15 -1.55635621105E+05 -1.55589047389E+05  0.05053  0.02405  0.01642  0.27630  0.33235 -0.09264 -0.25804 -0.17138 -0.75111 -0.89436
5   7  24  278809   0.7000 55:32:15 -1.55621927351E+05 -1.55589047389E+05  0.05047  0.03012  0.01181  0.27626  0.33231 -0.09264 -0.26471 -0.16978 -0.75111 -0.89436
5   7  26  301899   0.7000 56:32:15 -1.55621927351E+05 -1.55589047389E+05  0.05053  0.02405  0.01642  0.27630  0.33235 -0.09264 -0.25804 -0.17138 -0.75111 -0.89436
5   7  27  316108   0.6000 56:32:15 -1.55621927351E+05 -1.55589047389E+05  0.05053  0.02405  0.01642  0.27630  0.33235 -0.09264 -0.25804 -0.17138 -0.75111 -0.89436
5   7  27  320000   0.5321 57:32:15 -1.55635621105E+05 -1.55589047389E+05  0.05047  0.03012  0.01181  0.27626  0.33231 -0.09264 -0.26471 -0.16978 -0.75111 -0.89436
5   7  30  353415   0.0000 58:32:15 -1.55621927351E+05 -1.55589047389E+05  0.05053  0.02405  0.01642  0.27630  0.33235 -0.09264 -0.25804 -0.17138 -0.75111 -0.89436
5   7  31  354294   0.1000 58:32:15 -1.55635621105E+05 -1.55589047389E+05  0.05053  0.02405  0.01642  0.27630  0.33235 -0.09264 -0.25804 -0.17138 -0.75111 -0.89436
5   7  32  355159   0.5000 58:32:15 -1.55621927351E+05 -1.55589047389E+05  0.05053  0.02405  0.01642  0.27630  0.33235 -0.09264 -0.25804 -0.17138 -0.75111 -0.89436
5   7  33  369355   0.2000 59:32:15 -1.55621927351E+05 -1.55589047389E+05  0.05053  0.02405  0.01642  0.27630  0.33235 -0.09264 -0.25804 -0.17138 -0.75111 -0.89436
5   7  33  370000   0.1165 59:32:15 -1.55621927351E+05 -1.55589047389E+05  0.05053  0.02405  0.01642  0.27630  0.33235 -0.09264 -0.25804 -0.17138 -0.75111 -0.89436
5   7  34  375829   0.2000 59:32:15 -1.55621927351E+05 -1.55589047389E+05  0.05053  0.02405  0.01642  0.27630  0.33235 -0.09264 -0.25804 -0.17138 -0.75111 -0.89436
5   7  35  377584   0.0000 59:32:15 -1.55621927351E+05 -1.55589047389E+05  0.05053  0.02405  0.01642  0.27630  0.33235 -0.09264 -0.25804 -0.17138 -0.75111 -0.89436
5   7  37  380241   0.0000 59:32:15 -1.55621927351E+05 -1.55589047389E+05  0.05053  0.02405  0.01642  0.27630  0.33235 -0.09264 -0.25804 -0.17138 -0.75111 -0.89436
5   7  38  381109   0.0000 59:32:15 -1.55621927351E+05 -1.55589047389E+05  0.05053  0.02405  0.01642  0.27630  0.33235 -0.09264 -0.25804 -0.17138 -0.75111 -0.89436
5   7  39  381992   0.0000 59:32:15 -1.55621927351E+05 -1.55589047389E+05  0.05053  0.02405  0.01642  0.27630  0.33235 -0.09264 -0.25804 -0.17138 -0.75111 -0.89436
5   7  40  382860   0.0000 59:32:15 -1.55621927351E+05 -1.55589047389E+05  0.05053  0.02405  0.01642  0.27630  0.33235 -0.09264 -0.25804 -0.17138 -0.75111 -0.89436
5   7  41  383726   0.0000 59:32:15 -1.55621927351E+05 -1.55589047389E+05  0.05053  0.02405  0.01642  0.27630  0.33235 -0.09264 -0.25804 -0.17138 -0.75111 -0.89436
5   7 200  383728   0.0000 59:32:15 -1.55589047389E+05 -1.55589047389E+05  0.05053  0.02405  0.01642  0.27630  0.33235 -0.09264 -0.25804 -0.17138 -0.75111 -0.89436
