K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6
6   3   1       0   1.0000 14:36:15 -1.67414635536E+05 -1.67414635536E+05  0.00517  0.00009 -0.00421 -0.00424 -0.00477  0.00312 -0.16255 -0.18266 -0.17775 -0.17497 -0.14523 -0.16699
6   3   1     100   1.9802 14:36:15 -1.67242385897E+05 -1.67242385897E+05  0.00517 -0.00421  0.00009 -0.00424 -0.00477  0.00312 -0.16255 -0.17775 -0.18266 -0.17497 -0.14523 -0.16699
6   3   1     200  28.0788 14:36:15 -1.64330991136E+05 -1.64084705366E+05 -0.00477 -0.00421  0.00009  0.00517 -0.00424  0.00312 -0.14523 -0.17775 -0.18266 -0.16255 -0.17497 -0.16699
6   3   1     400  35.2357 14:36:15 -1.58125557056E+05 -1.57873685600E+05 -0.00421 -0.00424 -0.00477  0.00009  0.00517  0.00312 -0.17775 -0.17497 -0.14523 -0.18266 -0.16255 -0.16699
6   3   1     800  36.9863 14:36:15 -1.59228169677E+05 -1.57873685600E+05 -0.00421 -0.00477 -0.00424  0.00517  0.00312  0.00009 -0.17775 -0.14523 -0.17497 -0.16255 -0.16699 -0.18266
6   3   1    1600  41.1104 14:36:15 -1.59672602183E+05 -1.57873685600E+05 -0.00424 -0.00477  0.00517  0.00009  0.00312 -0.00421 -0.17497 -0.14523 -0.16255 -0.18266 -0.16699 -0.17775
6   3   2    3200  45.8111 14:36:15 -1.59397849918E+05 -1.57873685600E+05 -0.00477  0.00009 -0.00424 -0.00421  0.00517  0.00312 -0.14523 -0.18266 -0.17497 -0.17775 -0.16255 -0.16699
6   3   3    6400  37.4613 16:36:15 -1.60079354499E+05 -1.57873685600E+05 -0.00312 -0.00282  0.27163  0.32804  1.00000  0.34990 -0.20344 -0.14645 -0.75111 -0.89436  0.00000 -0.81056
6   3   4   12800  32.3710 20:36:15 -1.60437431074E+05 -1.57873685600E+05 -0.01434 -0.00632  1.00000  0.27170  0.32810  0.34996 -0.20564 -0.12030  0.00000 -0.75111 -0.89436 -0.81056
6   3   4   15000  33.3333 20:36:15 -1.58914797249E+05 -1.57758040558E+05 -0.01434  1.00000 -0.00632  0.27170  0.32810  0.34996 -0.20564  0.00000 -0.12030 -0.75111 -0.89436 -0.81056
6   3   5   25600  28.8651 20:36:15 -1.60271715449E+05 -1.57307321689E+05 -0.01120  1.00000 -0.02933  0.30166  0.32429  1.00000 -0.13846  0.00000 -0.19976 -0.78140 -0.89436  0.00000
6   3   5   35000  29.3907 23:36:15 -1.59230381395E+05 -1.57307321689E+05 -0.00520 -0.00584  1.00000  0.26967  0.32623  1.00000 -0.12545 -0.20961  0.00000 -0.75111 -0.89436  0.00000
