 K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fst8     Fst9    Fst10     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7     Fis8     Fis9    Fis10
10   1   1       0   1.0000 11:11:16 -1.73440542028E+05 -1.73440542028E+05  0.00160 -0.00812 -0.01247  0.02855 -0.00236  0.00910  0.00629  0.01587 -0.01876 -0.02223 -0.18023 -0.16390 -0.23399 -0.11720 -0.14401 -0.16292 -0.09914 -0.22166 -0.15084 -0.20065
10   1   1     100   1.9608 11:11:16 -1.73246346940E+05 -1.73237691789E+05  0.00160 -0.00812 -0.01247  0.02855  0.00629  0.00910  0.01587 -0.01876 -0.02223 -0.00236 -0.18023 -0.16390 -0.23399 -0.11720 -0.09914 -0.16292 -0.22166 -0.15084 -0.20065 -0.14401
10   1   1     200  29.2683 11:11:16 -1.66363547983E+05 -1.66291279070E+05  0.00629 -0.00236  0.00910 -0.01876  0.02855  0.01587 -0.02223 -0.01247  0.00160 -0.00812 -0.09914 -0.14401 -0.16292 -0.15084 -0.11720 -0.22166 -0.20065 -0.23399 -0.18023 -0.16390
10   1   1     400  35.3086 11:11:16 -1.65493832090E+05 -1.64968194986E+05 -0.01876  0.00629 -0.00812 -0.00236  0.00910  0.02855  0.01587 -0.01247 -0.02223  0.00160 -0.15084 -0.09914 -0.16390 -0.14401 -0.16292 -0.11720 -0.22166 -0.23399 -0.20065 -0.18023
10   1   1     800  34.9068 12:11:16 -1.65986204858E+05 -1.64538645833E+05 -0.02223 -0.01876 -0.00812  0.00910  0.01587 -0.01247  0.00629  0.00160  0.02855 -0.00236 -0.20065 -0.15084 -0.16390 -0.16292 -0.22166 -0.23399 -0.09914 -0.18023 -0.11720 -0.14401
10   1   1    1600  45.5452 14:11:16 -1.67451764279E+05 -1.64538645833E+05  0.00629 -0.02223  0.00910  0.00160  0.02855 -0.01876  0.01587 -0.01247 -0.00812 -0.00236 -0.09914 -0.20065 -0.16292 -0.18023 -0.11720 -0.15084 -0.22166 -0.23399 -0.16390 -0.14401
10   1   2    3200  47.1129 15:11:16 -1.65415859046E+05 -1.64538645833E+05 -0.00236 -0.02223  0.02855  0.00910 -0.00812  0.01587 -0.01247  0.00160 -0.01876  0.00629 -0.14401 -0.20065 -0.11720 -0.16292 -0.16390 -0.22166 -0.23399 -0.18023 -0.15084 -0.09914
10   1   2    5000  41.3739 16:11:16 -1.65306456455E+05 -1.64287363687E+05  0.00160 -0.01876  0.00910 -0.02223  0.00629  0.01587 -0.01247 -0.00812 -0.00236  0.02855 -0.18023 -0.15084 -0.16292 -0.20065 -0.09914 -0.22166 -0.23399 -0.16390 -0.14401 -0.11720
10   1   2    6400  42.8319 17:11:16 -1.65076926340E+05 -1.64287363687E+05  0.00910 -0.01876 -0.00812  0.00160  0.01587 -0.01247 -0.02223  0.02855 -0.00236  0.00629 -0.16292 -0.15084 -0.16390 -0.18023 -0.22166 -0.23399 -0.20065 -0.11720 -0.14401 -0.09914
10   1   3   12800  29.9098 17:11:16 -1.64797996191E+05 -1.63334884322E+05  0.02855 -0.00812  0.00910 -0.02223  0.01587 -0.01247  0.00629 -0.01876 -0.00236  0.00160 -0.11720 -0.16390 -0.16292 -0.20065 -0.22166 -0.23399 -0.09914 -0.15084 -0.14401 -0.18023
10   1   3   20000  29.8074 19:11:16 -1.66161478843E+05 -1.63334884322E+05  0.00369  0.00891  1.00000  0.27700  0.33300  0.02616  1.00000  0.35470 -0.02271  1.00000 -0.21047 -0.13341  0.00000 -0.75111 -0.89436 -0.17179  0.00000 -0.81056 -0.07206  0.00000
10   1   3   30000  30.7659 23:11:16 -1.66177733917E+05 -1.63334884322E+05  1.00000  0.35470  1.00000  0.00369 -0.02271  0.27700  0.33300  1.00000  0.00891  0.02616  0.00000 -0.81056  0.00000 -0.21047 -0.07206 -0.75111 -0.89436  0.00000 -0.13341 -0.17179
10   1   4   50000  26.3280 36:11:16 -1.64603946386E+05 -1.63334884322E+05  0.01564  1.00000  1.00000  1.00000  1.00000  0.31458  0.33679  0.00378 -0.07672  1.00000 -0.21140  0.00000  0.00000  0.00000  0.00000 -0.78140 -0.89436 -0.15876 -0.21491  0.00000
10   1   5   95000  19.0118 38:11:16 -1.64308668866E+05 -1.63045554982E+05  1.00000  0.01231  0.01939  0.05234  0.27912  0.33495  1.00000  0.04520  0.35659  1.00000  0.00000 -0.13861 -0.23908 -0.11288 -0.75111 -0.89436  0.00000 -0.37317 -0.81056  0.00000
10   1   6  109531  13.2000 38:11:16 -1.63933497753E+05 -1.63045554982E+05  0.20951 -0.00503  0.00281  0.27495  0.33110  0.01876  1.00000  1.00000  0.35286  1.00000 -0.65933 -0.16995 -0.13292 -0.75111 -0.89436 -0.21334  0.00000  0.00000 -0.81056  0.00000
10   1   6  130000  15.2846 40:11:16 -1.64541663417E+05 -1.62678935977E+05  1.00000  0.21220  0.08774  0.27741  0.33337  0.01284  0.35506  0.02954  1.00000  1.00000  0.00000 -0.65933 -0.08051 -0.75111 -0.89436 -0.15185 -0.81056 -0.25611  0.00000  0.00000
