K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fis1     Fis2     Fis3     Fis4
4   8   1       0   1.0000 18:27:15 -1.64089649512E+05 -1.64089649512E+05 -0.00003 -0.01202 -0.00202  0.01657 -0.15460 -0.20100 -0.16492 -0.15780
4   8   1     100   1.9608 18:27:15 -1.63879332585E+05 -1.63879332585E+05 -0.00003 -0.01202 -0.00202  0.01657 -0.15460 -0.20100 -0.16492 -0.15780
4   8   1     200  32.0197 18:27:15 -1.60324764410E+05 -1.60324764410E+05 -0.00202 -0.00003  0.01657 -0.01202 -0.16492 -0.15460 -0.15780 -0.20100
4   8   1     400  31.2655 18:27:15 -1.57816890533E+05 -1.57727729979E+05 -0.00202 -0.00003  0.01657 -0.01202 -0.16492 -0.15460 -0.15780 -0.20100
4   8   1     800  37.1108 18:27:15 -1.59830236831E+05 -1.57221831431E+05 -0.00202  0.01657 -0.00003 -0.01202 -0.16492 -0.15780 -0.15460 -0.20100
4   8   1    1600  44.9782 18:27:15 -1.60302239597E+05 -1.57221831431E+05 -0.01202  0.01657 -0.00202 -0.00003 -0.20100 -0.15780 -0.16492 -0.15460
4   8   2    3200  42.6523 18:27:15 -1.59168351668E+05 -1.57221831431E+05 -0.00377  0.00894 -0.00087  0.27868 -0.14314 -0.14511 -0.23749 -0.75111
4   8   3    6400  34.7759 18:27:15 -1.58945228880E+05 -1.56230690743E+05 -0.01516 -0.01867  0.32700  0.27050 -0.15284 -0.16267 -0.89436 -0.75111
4   8   4   12800  33.3608 19:27:15 -1.57627612776E+05 -1.55705609465E+05 -0.00814  0.00712  0.27709 -0.00441 -0.15690 -0.09645 -0.75111 -0.20751
4   8   4   15000  27.1529 21:27:15 -1.57181437823E+05 -1.55153399351E+05  0.00563 -0.00781  0.27024  0.32676 -0.12530 -0.22879 -0.75111 -0.89436
4   8   5   20000  31.8182 24:27:15 -1.57817830992E+05 -1.55153399351E+05  0.00475  0.01329  0.00750  0.27821 -0.23380 -0.12311 -0.19033 -0.75111
4   8   5   25600  26.8213 25:27:15 -1.57558419254E+05 -1.55153399351E+05  0.00260  0.00581  0.27561  0.13276 -0.15720 -0.19542 -0.75111 -0.39346
4   8   8   50000   4.7473 26:27:15 -1.54920713919E+05 -1.54907790383E+05  0.00139  0.01574  0.27014  0.32667 -0.13900 -0.25804 -0.75111 -0.89436
4   8   8   51200   5.8239 26:27:15 -1.55156164242E+05 -1.54907790383E+05 -0.00214  0.01994  0.27004  0.32658 -0.13866 -0.26779 -0.75111 -0.89436
4   8   9   60000   4.6399 28:27:15 -1.55018375543E+05 -1.54907790383E+05  0.00839  0.02026  0.19504  0.32976 -0.13118 -0.25804 -0.61091 -0.89436
4   8   9   65000   4.8730 31:27:15 -1.55003430524E+05 -1.54907790383E+05 -0.00482  0.02041  0.26986  0.32641 -0.14530 -0.25098 -0.75111 -0.89436
4   8  11   80000   3.5093 33:27:15 -1.54908096787E+05 -1.54907790383E+05 -0.00549  0.02590  0.26975  0.32630 -0.14076 -0.27066 -0.75111 -0.89436
4   8  12   85000   2.3282 37:27:15 -1.54948086126E+05 -1.54907790383E+05  0.00027  0.01834  0.27017  0.32669 -0.14101 -0.26069 -0.75111 -0.89436
4   8  13  100000   2.3085 39:27:15 -1.55007259376E+05 -1.54907790383E+05 -0.00647  0.03135  0.26952  0.32609 -0.14199 -0.27920 -0.75111 -0.89436
4   8  14  102400   2.5988 41:27:15 -1.54953698203E+05 -1.54907790383E+05  0.00142  0.01205  0.27014  0.32666 -0.14273 -0.24330 -0.75111 -0.89436
4   8  14  105000   2.1876 44:27:15 -1.54908096787E+05 -1.54907790383E+05  0.00027  0.01834  0.27017  0.32669 -0.14101 -0.26069 -0.75111 -0.89436
4   8  15  110270   2.1000 44:27:15 -1.54920713919E+05 -1.54907790383E+05 -0.00140  0.02097  0.27007  0.32660 -0.14046 -0.26723 -0.75111 -0.89436
4   8  17  128012   1.8000 45:27:15 -1.55099693905E+05 -1.54907790383E+05 -0.00140  0.02097  0.27007  0.32660 -0.14046 -0.26723 -0.75111 -0.89436
4   8  18  137156   1.2000 45:27:15 -1.54908096787E+05 -1.54907790383E+05  0.00027  0.01834  0.27017  0.32669 -0.14101 -0.26069 -0.75111 -0.89436
4   8 200  145145   0.0000 45:27:15 -1.54907790383E+05 -1.54907790383E+05  0.00139  0.01574  0.27014  0.32667 -0.13900 -0.25804 -0.75111 -0.89436
