K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fst8     Fst9     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7     Fis8     Fis9
9   4   3   45000  34.5770 09:02:16 -1.64262897434E+05 -1.61744378329E+05 -0.01031 -0.00388  0.27001  1.00000  0.32654  1.00000  1.00000  1.00000  1.00000 -0.14735 -0.19685 -0.75111  0.00000 -0.89436  0.00000  0.00000  0.00000  0.00000
9   4   3   51200  35.1275 10:02:16 -1.63543658614E+05 -1.61744378329E+05  1.00000 -0.01031 -0.00388  0.27001  0.32654  1.00000  1.00000  1.00000  1.00000  0.00000 -0.14735 -0.19685 -0.75111 -0.89436  0.00000  0.00000  0.00000  0.00000
9   4   4   60000  28.9184 15:02:16 -1.65106499650E+05 -1.61744378329E+05 -0.01437  0.00706  1.00000  0.34939  0.27105  0.32751  1.00000  1.00000  1.00000 -0.20459 -0.12695  0.00000 -0.81056 -0.75111 -0.89436  0.00000  0.00000  0.00000
9   4   4   75000  31.5679 20:02:16 -1.63987907063E+05 -1.61744378329E+05  1.00000  1.00000 -0.00918  0.27071  0.32719 -0.00619  1.00000  1.00000  1.00000  0.00000  0.00000 -0.19235 -0.75111 -0.89436 -0.15077  0.00000  0.00000  0.00000
9   4   5  100000  21.1858 22:02:16 -1.63009846749E+05 -1.61744378329E+05  1.00000 -0.00877 -0.00621  0.27060  0.32709  1.00000  1.00000  0.34898  0.33533  0.00000 -0.16801 -0.13469 -0.75111 -0.89436  0.00000  0.00000 -0.81056 -0.90432
9   4   5  102400  21.0008 22:02:16 -1.63766759157E+05 -1.61744378329E+05 -0.00621 -0.00877  0.27060  0.32709  1.00000  0.34898  1.00000  0.33533  1.00000 -0.13469 -0.16801 -0.75111 -0.89436  0.00000 -0.81056  0.00000 -0.90432  0.00000
9   4   6  104202  14.2000 22:02:16 -1.63097842767E+05 -1.61744378329E+05 -0.00877 -0.00621  0.27060  0.32709  0.33533  0.34898  1.00000  1.00000  1.00000 -0.16801 -0.13469 -0.75111 -0.89436 -0.90432 -0.81056  0.00000  0.00000  0.00000
9   4   6  140000  15.8591 24:02:16 -1.62892349280E+05 -1.61340390487E+05  1.00000  0.04563  0.02622  0.02926  0.00221  0.27966  0.33545  1.00000  1.00000  0.00000 -0.07737 -0.19597 -0.26408 -0.14478 -0.75111 -0.89436  0.00000  0.00000
9   4   7  185000  15.0196 26:02:16 -1.62552923697E+05 -1.61103499526E+05  1.00000  0.01667  0.04890  0.06149  1.00000  0.00742  0.28022  0.33596  0.35756  0.00000 -0.15152 -0.28258 -0.36309  0.00000 -0.08789 -0.75111 -0.89436 -0.81056
9   4   8  188021  14.2000 26:02:16 -1.62268729773E+05 -1.61103499526E+05  1.00000  0.01667  1.00000  0.04890  0.28022  0.33596  0.06149  0.35756  0.00742  0.00000 -0.15152  0.00000 -0.28258 -0.75111 -0.89436 -0.36309 -0.81056 -0.08789
9   4   9  234436  19.1000 28:02:16 -1.61727570602E+05 -1.60729322722E+05  0.04691  1.00000  0.21422  0.02471  1.00000  0.27926  0.33508 -0.00162  1.00000 -0.28121  0.00000 -0.65933 -0.14669  0.00000 -0.75111 -0.89436 -0.14645  0.00000
9   4   9  235000  14.8010 28:02:16 -1.62525276613E+05 -1.60729322722E+05  0.04691  1.00000  0.02471  0.21422  0.27926  0.33508 -0.00162  1.00000  1.00000 -0.28121  0.00000 -0.14669 -0.65933 -0.75111 -0.89436 -0.14645  0.00000  0.00000
9   4  10  279182  12.3000 30:02:16 -1.61046007176E+05 -1.60407684798E+05  0.03650  0.03804  0.04116  1.00000  0.02782  0.28318  0.33869 -0.03197  0.36021 -0.08803 -0.11998 -0.26601  0.00000 -0.20741 -0.75111 -0.89436 -0.27772 -0.81056
9   4  10  280000  10.1135 30:02:16 -1.60448575334E+05 -1.60407684798E+05  0.03650  0.03804  0.04116  1.00000  0.02782  0.28318  0.33869 -0.03197  0.36021 -0.08803 -0.11998 -0.26601  0.00000 -0.20741 -0.75111 -0.89436 -0.27772 -0.81056
9   4  11  309519   8.4000 31:02:16 -1.60845913946E+05 -1.60386587923E+05  0.05528  0.01259  0.03504  0.21494  0.03880  0.27992  0.33569  1.00000  0.35730 -0.09264 -0.18807 -0.26471 -0.65933 -0.13938 -0.75111 -0.89436  0.00000 -0.81056
9   4  11  330000   6.1023 32:02:16 -1.60641809898E+05 -1.60341909325E+05  0.06039  0.03918  0.21816  0.07796  0.01422  0.28287  0.33841 -0.03699  0.35994 -0.09870 -0.27730 -0.65933 -0.17080 -0.15187 -0.75111 -0.89436 -0.14388 -0.81056
9   4  12  353435   4.2000 33:02:16 -1.60686472647E+05 -1.60341909325E+05  0.05421  0.02971  0.09645  0.04230 -0.02157  0.28050  0.33622  0.07559  1.00000 -0.09798 -0.25804 -0.38943 -0.15753 -0.04233 -0.75111 -0.89436 -0.25941  0.00000
9   4  13  378748   5.7000 34:02:16 -1.60535080469E+05 -1.60341909325E+05  0.05594  0.03571  0.21549  0.05797  0.00611  0.28043  0.33615  1.00000  0.35775 -0.09264 -0.26471 -0.65933 -0.15573 -0.22535 -0.75111 -0.89436  0.00000 -0.81056
9   4  13  380000   4.7912 34:02:16 -1.60902181508E+05 -1.60341909325E+05  0.05594  0.03571  0.21549  0.05797  1.00000  0.28043  0.33615  0.00611  0.35775 -0.09264 -0.26471 -0.65933 -0.15573  0.00000 -0.75111 -0.89436 -0.22535 -0.81056
9   4  14  419316   3.8000 36:02:16 -1.60832759233E+05 -1.60337909440E+05  0.05666  1.00000  0.03035  0.09705  0.00596  0.05870  0.28098  0.33666  0.35824 -0.09264  0.00000 -0.25804 -0.38943 -0.24668 -0.15573 -0.75111 -0.89436 -0.81056
9   4  14  420000   3.4330 36:02:16 -1.60839667238E+05 -1.60337909440E+05  0.05870  0.05666  1.00000  0.03035  0.09705  0.00596  0.28098  0.33666  0.35824 -0.15573 -0.09264  0.00000 -0.25804 -0.38943 -0.24668 -0.75111 -0.89436 -0.81056
9   4  15  465000   1.5982 38:02:16 -1.60470745652E+05 -1.60220825757E+05  0.05561  0.00523  0.21521  0.06286  0.03537  0.28017  0.33592  1.00000  0.35753 -0.09264 -0.21877 -0.65933 -0.15591 -0.26471 -0.75111 -0.89436  0.00000 -0.81056
9   4  16  490141   1.7000 39:02:16 -1.60434260645E+05 -1.60220825757E+05  0.05541  0.03517  0.21505  0.06781  0.00291  0.28003  0.33578  1.00000  0.35739 -0.09264 -0.26471 -0.65933 -0.15802 -0.20757 -0.75111 -0.89436  0.00000 -0.81056
9   4  16  510000   1.3416 40:02:16 -1.60386587923E+05 -1.60220825757E+05  0.05558  0.03868  0.21519  0.06797  0.00031  0.28015  0.33590  1.00000  0.35750 -0.09264 -0.26836 -0.65933 -0.15802 -0.20720 -0.75111 -0.89436  0.00000 -0.81056
9   4  17  516026   1.8000 40:02:16 -1.60542039975E+05 -1.60220825757E+05  0.00031  0.05558  0.03868  0.21519  0.06797  0.28015  0.33590  1.00000  0.35750 -0.20720 -0.09264 -0.26836 -0.65933 -0.15802 -0.75111 -0.89436  0.00000 -0.81056
9   4  18  526485   0.7000 40:02:16 -1.60454499790E+05 -1.60220825757E+05  0.05601  0.03912  0.09642  0.05804  0.00278  0.28048  0.33620  0.35780  1.00000 -0.09264 -0.26836 -0.38943 -0.15573 -0.23121 -0.75111 -0.89436 -0.81056  0.00000
9   4  19  552803   0.3000 41:02:16 -1.60453141912E+05 -1.60220825757E+05  0.05561  0.03537  0.21521  0.06286  0.00523  0.28017  0.33592  1.00000  0.35753 -0.09264 -0.26471 -0.65933 -0.15591 -0.21877 -0.75111 -0.89436  0.00000 -0.81056
9   4  19  560000   1.2672 42:02:16 -1.60337909440E+05 -1.60220825757E+05  0.05561  0.03537  0.21521  0.06286  0.00523  0.28017  0.33592  1.00000  0.35753 -0.09264 -0.26471 -0.65933 -0.15591 -0.21877 -0.75111 -0.89436  0.00000 -0.81056
9   4  20  579293   0.8000 43:02:16 -1.60407684798E+05 -1.60220825757E+05  0.05561  0.03537  0.21521  0.06286  0.00523  0.28017  0.33592  1.00000  0.35753 -0.09264 -0.26471 -0.65933 -0.15591 -0.21877 -0.75111 -0.89436  0.00000 -0.81056
9   4  20  600000   0.6686 44:02:16 -1.60386587923E+05 -1.60220825757E+05  0.06050  0.04369  0.10072  0.06252  0.01261  0.28390  0.33936  0.00912  0.36085 -0.09264 -0.26836 -0.38943 -0.15573 -0.23665 -0.75111 -0.89436 -0.24487 -0.81056
9   4  21  606083   2.7000 44:02:16 -1.60364684459E+05 -1.60220825757E+05  0.06050  0.04369  0.10072  0.06252  0.01261  0.28390  0.33936  0.00912  0.36085 -0.09264 -0.26836 -0.38943 -0.15573 -0.23665 -0.75111 -0.89436 -0.24487 -0.81056
9   4  22  618627   1.8000 44:02:16 -1.60308625389E+05 -1.60220825757E+05  0.05524  0.03500  0.09569  0.06764  0.00275  0.27989  0.33566  1.00000  0.35728 -0.09264 -0.26471 -0.38943 -0.15802 -0.21264 -0.75111 -0.89436  0.00000 -0.81056
9   4  23  645000   1.5810 46:02:16 -1.60220825757E+05 -1.60220825757E+05  0.04807  0.01786  0.10077  0.06777  0.01165  0.28394  0.33940  0.05774  0.36089 -0.09583 -0.28781 -0.38943 -0.15591 -0.22729 -0.75111 -0.89436 -0.27068 -0.81056
9   4  23  645674   2.0000 46:02:16 -1.60306178833E+05 -1.60220825757E+05  0.04807  0.05774  0.10077  0.06777  0.01165  0.28394  0.33940  0.01786  0.36089 -0.09583 -0.27068 -0.38943 -0.15591 -0.22729 -0.75111 -0.89436 -0.28781 -0.81056
9   4  24  672485   1.3000 47:02:16 -1.60289712337E+05 -1.60220825757E+05  0.05561  1.00000  0.03537  0.21521  0.06286  0.00523  0.28017  0.33592  0.35753 -0.09264  0.00000 -0.26471 -0.65933 -0.15591 -0.21877 -0.75111 -0.89436 -0.81056
9   4  24  685000   1.0336 48:02:16 -1.60220825757E+05 -1.60220825757E+05  0.05922  0.01659  0.09949  0.06644  0.01024  0.28293  0.33846  0.08821  0.35998 -0.09264 -0.25871 -0.38943 -0.15591 -0.22729 -0.75111 -0.89436 -0.30314 -0.81056
9   4  26  717918   1.3000 49:02:16 -1.60220825757E+05 -1.60220825757E+05  0.05988  0.00264  0.21877  0.06710  0.00973  0.28343  0.33893  0.05776  0.36043 -0.09264 -0.21872 -0.65933 -0.15591 -0.21877 -0.75111 -0.89436 -0.29030 -0.81056
9   4  26  730000   0.8481 50:02:16 -1.60248018140E+05 -1.60220825757E+05  0.05963  0.01760  0.06942  0.09989  0.06685  0.01067  0.28324  0.33875  0.36026 -0.09264 -0.27393 -0.27207 -0.38943 -0.15591 -0.22729 -0.75111 -0.89436 -0.81056
9   4  27  745038   0.9000 50:02:16 -1.60220825757E+05 -1.60220825757E+05  0.05943  0.01469  0.09970  0.06666  0.01047  0.28309  0.33861  0.08065  0.36013 -0.09264 -0.26210 -0.38943 -0.15591 -0.22729 -0.75111 -0.89436 -0.29034 -0.81056
9   4  27  765000   0.6283 52:02:16 -1.60220825757E+05 -1.60220825757E+05  0.05958  0.02297  0.09984  0.06680  0.00687  0.28320  0.33871  0.07694  0.36023 -0.09264 -0.27177 -0.38943 -0.15591 -0.22443 -0.75111 -0.89436 -0.28745 -0.81056
9   4  28  772175   0.4000 52:02:16 -1.60220825757E+05 -1.60220825757E+05  0.05958  0.02297  0.09984  0.06680  0.00687  0.28320  0.33871  0.07694  0.36023 -0.09264 -0.27177 -0.38943 -0.15591 -0.22443 -0.75111 -0.89436 -0.28745 -0.81056
9   4 200  798406   0.0000 53:02:16 -1.60220825757E+05 -1.60220825757E+05  0.05943  0.01047  0.09970  0.06666  0.01469  0.28309  0.33861  0.08065  0.36013 -0.09264 -0.22729 -0.38943 -0.15591 -0.26210 -0.75111 -0.89436 -0.29034 -0.81056
