 K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fst8     Fst9    Fst10     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7     Fis8     Fis9    Fis10
10   8   3   20000  35.0232 24:21:16 -1.64951610787E+05 -1.63354014468E+05  0.02191 -0.01456  1.00000  0.27108  0.32753  1.00000  1.00000  1.00000  0.34941  1.00000 -0.21409 -0.15335  0.00000 -0.75111 -0.89436  0.00000  0.00000  0.00000 -0.81056  0.00000
10   8   3   35000  32.8084 30:21:16 -1.66634020577E+05 -1.63354014468E+05 -0.01456  1.00000  1.00000  0.27108  0.32753  1.00000  1.00000  0.34941  0.02191  1.00000 -0.15335  0.00000  0.00000 -0.75111 -0.89436  0.00000  0.00000 -0.81056 -0.21409  0.00000
10   8   3   45000  30.9758 33:21:16 -1.65688711839E+05 -1.63354014468E+05  1.00000 -0.01195  1.00000  0.34994  0.27168  0.32808  0.00201  1.00000  1.00000  1.00000  0.00000 -0.20077  0.00000 -0.81056 -0.75111 -0.89436 -0.14982  0.00000  0.00000  0.00000
10   8   4   50000  26.1526 37:21:16 -1.64038203383E+05 -1.63354014468E+05  1.00000  1.00000 -0.01195  0.34994  0.27168  0.32808  0.00201  1.00000  1.00000  1.00000  0.00000  0.00000 -0.20077 -0.81056 -0.75111 -0.89436 -0.14982  0.00000  0.00000  0.00000
10   8   4   65000  23.4420 44:21:16 -1.64384140384E+05 -1.63354014468E+05  0.00133  0.00297  1.00000  1.00000  1.00000  0.27150  0.32791  1.00000  1.00000  0.34978 -0.23729 -0.12100  0.00000  0.00000  0.00000 -0.75111 -0.89436  0.00000  0.00000 -0.81056
10   8   4   75000  23.5873 46:21:16 -1.65897352467E+05 -1.63354014468E+05  1.00000  0.00297  1.00000  1.00000  0.27150  0.32791  1.00000  0.34978  1.00000  0.00133  0.00000 -0.12100  0.00000  0.00000 -0.75111 -0.89436  0.00000 -0.81056  0.00000 -0.23729
10   8   5  105000  15.9921 48:21:16 -1.64766986699E+05 -1.62644862179E+05  0.01830  0.00379  1.00000  1.00000  0.27159  1.00000  0.32800  1.00000  1.00000  0.34986 -0.25422 -0.13751  0.00000  0.00000 -0.75111  0.00000 -0.89436  0.00000  0.00000 -0.81056
10   8   6  117845  21.0000 48:21:16 -1.63764803953E+05 -1.62644862179E+05  0.01378  0.02448  1.00000  1.00000  0.27473  0.33090  1.00000  0.01211  0.35267  1.00000 -0.17556 -0.26069  0.00000  0.00000 -0.75111 -0.89436  0.00000 -0.14042 -0.81056  0.00000
10   8   7  145574  19.5000 49:21:16 -1.63307016098E+05 -1.62539196980E+05  0.01926  0.04563  1.00000  0.03217  1.00000  0.27777  0.33370  0.03546  0.35538  0.21259 -0.14509 -0.03865  0.00000 -0.26711  0.00000 -0.75111 -0.89436 -0.10765 -0.81056 -0.65933
10   8   7  150000  13.8273 50:21:16 -1.63445370584E+05 -1.62539196980E+05  0.01926  0.04563  0.21259  0.03217  0.03546  0.27777  1.00000  0.33370  0.35538  1.00000 -0.14509 -0.03865 -0.65933 -0.26711 -0.10765 -0.75111  0.00000 -0.89436 -0.81056  0.00000
10   8   8  173776  17.6000 51:21:16 -1.63389484998E+05 -1.62539196980E+05  0.00690  0.01435  0.09038  0.02438  1.00000  0.27795  0.33387  0.35554  1.00000  1.00000 -0.14019 -0.18884 -0.05767 -0.24965  0.00000 -0.75111 -0.89436 -0.81056  0.00000  0.00000
10   8   8  190000  11.5487 52:21:16 -1.62549522150E+05 -1.62434094516E+05  1.00000  1.00000  0.09038  0.00690  0.02438  0.27795  0.33387  1.00000  0.01435  0.35554  0.00000  0.00000 -0.05767 -0.14019 -0.24965 -0.75111 -0.89436  0.00000 -0.18884 -0.81056
10   8   9  230570   8.6000 53:21:16 -1.62944636261E+05 -1.62205591783E+05  1.00000  1.00000  0.05653  0.03330  0.21363  0.01648  0.27872  0.33458  1.00000  0.35623  0.00000  0.00000 -0.08376 -0.28015 -0.65933 -0.14570 -0.75111 -0.89436  0.00000 -0.81056
10   8   9  235000   9.4358 54:21:16 -1.63297855023E+05 -1.61941204356E+05  0.05653  0.01648  0.03330  1.00000  0.21363  0.27872  0.33458  1.00000  0.35623  1.00000 -0.08376 -0.14570 -0.28015  0.00000 -0.65933 -0.75111 -0.89436  0.00000 -0.81056  0.00000
10   8  10  261869   4.7000 55:21:16 -1.62161465505E+05 -1.61873385873E+05  0.03316  0.04047  0.21761  1.00000  0.06056  0.28237  0.33795  0.07909  0.35949  0.02597 -0.10842 -0.28159 -0.65933  0.00000 -0.08493 -0.75111 -0.89436 -0.27679 -0.81056 -0.17724
10   8  10  285000   9.3416 56:21:16 -1.62522865898E+05 -1.61873385873E+05 -0.01338  0.05807  0.03653  0.01292  0.04087  1.00000  0.27990  0.33567  0.35728  1.00000 -0.18445 -0.08376 -0.26624 -0.20637 -0.13915  0.00000 -0.75111 -0.89436 -0.81056  0.00000
10   8  11  289906   4.8000 56:21:16 -1.62699041357E+05 -1.61873385873E+05  0.02440  1.00000  0.03795  0.21459  1.00000  0.27960  0.33540 -0.00428  0.35702  0.01965 -0.16034  0.00000 -0.26836 -0.65933  0.00000 -0.75111 -0.89436 -0.12808 -0.81056 -0.11074
10   8  12  316677   7.5000 57:21:16 -1.62450497400E+05 -1.61873385873E+05  0.05743  1.00000  0.21439  0.03979  1.00000  0.27942  0.33522  0.01291  0.35685  0.03228 -0.08376  0.00000 -0.65933 -0.27617  0.00000 -0.75111 -0.89436 -0.15059 -0.81056 -0.15420
10   8  12  325000   5.7317 58:21:16 -1.62315183537E+05 -1.61873385873E+05  0.05619  0.00267  0.03239  0.21569  0.00372  0.05433  0.28061  0.33633  1.00000  0.35792 -0.09264 -0.20486 -0.26069 -0.65933 -0.21541 -0.15364 -0.75111 -0.89436  0.00000 -0.81056
10   8  13  370000   3.1002 00:22:16 -1.62379869377E+05 -1.61788932069E+05  0.06142  0.06793  0.03529  0.21515  1.00000  0.28011  0.33586  0.00163  1.00000  0.35747 -0.09046 -0.15802 -0.26471 -0.65933  0.00000 -0.75111 -0.89436 -0.19552  0.00000 -0.81056
10   8  14  384415   2.9000 00:22:16 -1.61991847225E+05 -1.61788932069E+05  0.05543  0.03519  0.21507  0.06783  0.00504  0.28004  0.33580  1.00000  0.35741  1.00000 -0.09264 -0.26471 -0.65933 -0.15802 -0.21877 -0.75111 -0.89436  0.00000 -0.81056  0.00000
10   8  14  405000   2.5392 02:22:16 -1.61997662678E+05 -1.61788932069E+05 -0.02084  0.04518  0.22144  0.06427  0.05351  0.28588  0.34119  0.02227 -0.00952  0.36262 -0.20206 -0.26869 -0.65933 -0.15608 -0.09215 -0.75111 -0.89436 -0.19294 -0.20168 -0.81056
10   8  15  430000   2.9392 04:22:16 -1.61918270891E+05 -1.61684271076E+05  0.06004  0.04427  0.10028  0.07238  0.00782  0.28355  0.33904  0.12141  0.36054  1.00000 -0.09264 -0.25275 -0.38943 -0.15802 -0.21264 -0.75111 -0.89436 -0.49144 -0.81056  0.00000
10   8  15  450000   3.0934 06:22:16 -1.61865584097E+05 -1.61683775778E+05  0.06125  0.04454  0.21911  0.06751  0.12166  0.00774  0.28375  0.33922  1.00000  0.36072 -0.09103 -0.25275 -0.65933 -0.15591 -0.49144 -0.19738 -0.75111 -0.89436  0.00000 -0.81056
10   8  16  475000   3.9177 08:22:16 -1.61800635430E+05 -1.61644118607E+05  0.06006  0.07117  0.21891  0.07240  0.00403  0.28357  0.33905  0.04926  1.00000  0.36056 -0.09264 -0.39412 -0.65933 -0.15802 -0.20253 -0.75111 -0.89436 -0.25594  0.00000 -0.81056
10   8  17  493583   1.8000 08:22:16 -1.61871695935E+05 -1.61644118607E+05  0.06013  0.07781  0.04703  0.21897  0.06467  0.00562  0.28362  0.33910  1.00000  0.36060 -0.09264 -0.37464 -0.26001 -0.65933 -0.15461 -0.21013 -0.75111 -0.89436  0.00000 -0.81056
10   8  18  521288   0.9000 09:22:16 -1.61996619458E+05 -1.61644118607E+05  0.05947  0.07856  0.21842  0.06052  0.01051  0.28312  0.33864  1.00000  0.36016  0.02451 -0.09264 -0.29318 -0.65933 -0.15399 -0.22729 -0.75111 -0.89436  0.00000 -0.81056 -0.26948
10   8  18  525000   1.0536 10:22:16 -1.61953416295E+05 -1.61644118607E+05  0.05947  0.07856  0.21842  0.06052  0.01051  0.28312  0.33864  1.00000  0.36016  0.02451 -0.09264 -0.29318 -0.65933 -0.15399 -0.22729 -0.75111 -0.89436  0.00000 -0.81056 -0.26948
10   8  19  549326   1.3000 11:22:16 -1.61908867628E+05 -1.61644118607E+05  0.06200  0.10269  0.02890  0.22052  0.07431  0.00986  0.28505  0.34042  0.01070  0.36188 -0.09264 -0.32679 -0.26236 -0.65933 -0.15802 -0.20757 -0.75111 -0.89436 -0.24487 -0.81056
10   8  19  560000   1.8573 12:22:16 -1.61837626998E+05 -1.61644118607E+05  0.06300  0.00594  0.12418  0.22135  0.06501  0.01353  0.28580  0.34111  0.07315  0.36255 -0.09264 -0.21872 -0.49144 -0.65933 -0.15573 -0.22535 -0.75111 -0.89436 -0.28190 -0.81056
10   8  20  572873   2.0000 12:22:16 -1.61772619973E+05 -1.61644118607E+05  0.05876  0.08777  0.02461  0.09905  0.06599  0.00976  0.28258  0.33814  1.00000  0.35967 -0.09264 -0.30314 -0.26933 -0.38943 -0.15591 -0.22729 -0.75111 -0.89436  0.00000 -0.81056
10   8  20  595000   2.0039 14:22:16 -1.61768708316E+05 -1.61644118607E+05  0.06065  0.12199  0.21940  0.06268  0.01107  0.28402  0.33947  0.04490  1.00000  0.36096 -0.09264 -0.49144 -0.65933 -0.15573 -0.22535 -0.75111 -0.89436 -0.25275  0.00000 -0.81056
10   8  21  601388   2.6000 14:22:16 -1.61726710518E+05 -1.61644118607E+05  0.06065  0.12199  0.21940  0.06268  0.01107  0.28402  0.33947  0.04490  1.00000  0.36096 -0.09264 -0.49144 -0.65933 -0.15573 -0.22535 -0.75111 -0.89436 -0.25275  0.00000 -0.81056
10   8  22  629996   0.4000 16:22:16 -1.61752633456E+05 -1.61644118607E+05  0.05885  0.08785  0.03007  0.09914  0.06607  0.00609  0.28264  0.33820  1.00000  0.35973 -0.09264 -0.30314 -0.27725 -0.38943 -0.15591 -0.22443 -0.75111 -0.89436  0.00000 -0.81056
10   8  22  630000   0.3980 16:22:16 -1.61752633456E+05 -1.61644118607E+05  0.05885  0.08785  0.03007  0.09914  0.06607  0.00609  0.28264  0.33820  1.00000  0.35973 -0.09264 -0.30314 -0.27725 -0.38943 -0.15591 -0.22443 -0.75111 -0.89436  0.00000 -0.81056
10   8  23  658516   0.6000 17:22:16 -1.61644118607E+05 -1.61641536968E+05  0.05916  0.02340  0.09944  0.06638  0.01018  0.28288  0.33842  0.06723  1.00000  0.35994 -0.09264 -0.28048 -0.38943 -0.15591 -0.22729 -0.75111 -0.89436 -0.27787  0.00000 -0.81056
10   8  23  670000   0.9755 18:22:16 -1.61684271076E+05 -1.61641536968E+05  0.05855  0.02439  0.09885  0.07091  0.00624  0.28241  0.33799  0.08756  1.00000  0.35953 -0.09264 -0.26933 -0.38943 -0.15802 -0.21264 -0.75111 -0.89436 -0.30314  0.00000 -0.81056
10   8  24  687323   1.5000 18:22:16 -1.61684271076E+05 -1.61641536968E+05  0.05919  0.03042  0.09946  0.06121  0.00614  0.28290  0.33844  0.08818  1.00000  0.35996 -0.09264 -0.27725 -0.38943 -0.15573 -0.23121 -0.75111 -0.89436 -0.30314  0.00000 -0.81056
10   8  24  710000   0.8889 20:22:16 -1.61812444739E+05 -1.61641536968E+05  0.06164  0.03295  0.22023  0.07396  0.01159  0.28477  0.34016  0.09056 -0.01109  0.36163 -0.09264 -0.27725 -0.65933 -0.15802 -0.21877 -0.75111 -0.89436 -0.30314 -0.18414 -0.81056
10   8  25  716090   1.1000 20:22:16 -1.61741042564E+05 -1.61641536968E+05  0.06164  0.09056  0.03295  0.22023  0.07396  0.01159  0.28477  0.34016 -0.01109  0.36163 -0.09264 -0.30314 -0.27725 -0.65933 -0.15802 -0.21877 -0.75111 -0.89436 -0.18414 -0.81056
10   8  26  744765   0.4000 22:22:16 -1.61748243846E+05 -1.61641536968E+05  0.05896  0.02482  0.21800  0.06619  0.00876  0.28273  0.33828  0.08796  1.00000  0.35981 -0.09264 -0.26933 -0.65933 -0.15591 -0.21877 -0.75111 -0.89436 -0.30314  0.00000 -0.81056
10   8  26  745000   0.4000 22:22:16 -1.61732949559E+05 -1.61641536968E+05  0.05896  0.02482  0.21800  0.06619  0.00876  0.28273  0.33828  0.08796  1.00000  0.35981 -0.09264 -0.26933 -0.65933 -0.15591 -0.21877 -0.75111 -0.89436 -0.30314  0.00000 -0.81056
10   8  27  773475   0.7000 23:22:16 -1.61644118607E+05 -1.61641536968E+05  0.06194  0.03877  0.22047  0.06914  0.01189  0.28500  0.34037  0.09084  0.00943  0.36183 -0.09264 -0.28960 -0.65933 -0.15591 -0.21877 -0.75111 -0.89436 -0.30314 -0.22979 -0.81056
10   8  27  790000   0.4599 24:22:16 -1.61644118607E+05 -1.61641536968E+05  0.06156  0.03286  0.10173  0.06876  0.01270  0.28471  0.34010  0.10226  0.01910  0.36157 -0.09264 -0.27725 -0.38943 -0.15591 -0.22729 -0.75111 -0.89436 -0.32679 -0.22423 -0.81056
10   8  28  799846   0.9000 24:22:16 -1.61711385622E+05 -1.61641536968E+05  0.06156  0.03286  0.10173  0.06876  0.01270  0.28471  0.34010  0.10226  0.01910  0.36157 -0.09264 -0.27725 -0.38943 -0.15591 -0.22729 -0.75111 -0.89436 -0.32679 -0.22423 -0.81056
10   8  29  828719   0.5000 25:22:16 -1.61644118607E+05 -1.61641536968E+05  0.06217  0.03349  0.10231  0.06937  0.01334  0.28517  0.34053  0.09107  0.01088  0.36199 -0.09264 -0.27725 -0.38943 -0.15591 -0.22729 -0.75111 -0.89436 -0.30314 -0.24487 -0.81056
10   8  29  835000   0.2411 26:22:16 -1.61644118607E+05 -1.61641536968E+05  0.06217  0.03349  0.10231  0.06937  0.01334  0.28517  0.34053  0.09107  0.01088  0.36199 -0.09264 -0.27725 -0.38943 -0.15591 -0.22729 -0.75111 -0.89436 -0.30314 -0.24487 -0.81056
10   8  30  857471   0.2000 27:22:16 -1.61644118607E+05 -1.61641536968E+05  0.06170  0.03852  0.10186  0.06890  0.01285  0.28481  0.34020  0.09061  0.00917  0.36167 -0.09264 -0.28960 -0.38943 -0.15591 -0.22729 -0.75111 -0.89436 -0.30314 -0.22979 -0.81056
10   8  30  880000   0.1861 28:22:16 -1.61641536968E+05 -1.61641536968E+05  0.06170  0.03852  0.10186  0.06890  0.01285  0.28481  0.34020  0.09061  0.00917  0.36167 -0.09264 -0.28960 -0.38943 -0.15591 -0.22729 -0.75111 -0.89436 -0.30314 -0.22979 -0.81056
10   8  31  886217   0.1000 28:22:16 -1.61644118607E+05 -1.61641536968E+05  0.06170  0.03852  0.10186  0.06890  0.01285  0.28481  0.34020  0.09061  0.00917  0.36167 -0.09264 -0.28960 -0.38943 -0.15591 -0.22729 -0.75111 -0.89436 -0.30314 -0.22979 -0.81056
10   8  32  887142   0.2000 28:22:16 -1.61644118607E+05 -1.61641536968E+05  0.06170  0.03852  0.10186  0.06890  0.01285  0.28481  0.34020  0.09061  0.00917  0.36167 -0.09264 -0.28960 -0.38943 -0.15591 -0.22729 -0.75111 -0.89436 -0.30314 -0.22979 -0.81056
10   8  33  888953   0.0000 28:22:16 -1.61644118607E+05 -1.61641536968E+05  0.06170  0.03852  0.10186  0.06890  0.01285  0.28481  0.34020  0.09061  0.00917  0.36167 -0.09264 -0.28960 -0.38943 -0.15591 -0.22729 -0.75111 -0.89436 -0.30314 -0.22979 -0.81056
10   8  34  889861   0.0000 28:22:16 -1.61644118607E+05 -1.61641536968E+05  0.06170  0.03852  0.10186  0.06890  0.01285  0.28481  0.34020  0.09061  0.00917  0.36167 -0.09264 -0.28960 -0.38943 -0.15591 -0.22729 -0.75111 -0.89436 -0.30314 -0.22979 -0.81056
10   8  35  890759   0.0000 28:22:16 -1.61644118607E+05 -1.61641536968E+05  0.06170  0.03852  0.10186  0.06890  0.01285  0.28481  0.34020  0.09061  0.00917  0.36167 -0.09264 -0.28960 -0.38943 -0.15591 -0.22729 -0.75111 -0.89436 -0.30314 -0.22979 -0.81056
10   8  37  892569   0.0000 28:22:16 -1.61644118607E+05 -1.61641536968E+05  0.06170  0.03852  0.10186  0.06890  0.01285  0.28481  0.34020  0.09061  0.00917  0.36167 -0.09264 -0.28960 -0.38943 -0.15591 -0.22729 -0.75111 -0.89436 -0.30314 -0.22979 -0.81056
10   8 200  892571   0.0000 28:22:16 -1.61641536968E+05 -1.61641536968E+05  0.06170  0.03852  0.10186  0.06890  0.01285  0.28481  0.34020  0.09061  0.00917  0.36167 -0.09264 -0.28960 -0.38943 -0.15591 -0.22729 -0.75111 -0.89436 -0.30314 -0.22979 -0.81056
