K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fis1     Fis2     Fis3     Fis4     Fis5
5   8   1       0   1.0000 01:33:15 -1.65810906559E+05 -1.65810906559E+05 -0.00821  0.00252 -0.00270  0.00060  0.00369 -0.16765 -0.19146 -0.15501 -0.15818 -0.17023
5   8   1     100   3.8462 01:33:15 -1.65762636204E+05 -1.65762636204E+05 -0.00821  0.00252 -0.00270  0.00060  0.00369 -0.16765 -0.19146 -0.15501 -0.15818 -0.17023
5   8   1     200  27.6699 01:33:15 -1.61954628642E+05 -1.61899034423E+05 -0.00821  0.00369  0.00252 -0.00270  0.00060 -0.16765 -0.17023 -0.19146 -0.15501 -0.15818
5   8   1     400  38.4236 01:33:15 -1.59077989609E+05 -1.59077989609E+05  0.00369  0.00252 -0.00821  0.00060 -0.00270 -0.17023 -0.19146 -0.16765 -0.15818 -0.15501
5   8   1     800  41.4392 01:33:15 -1.58200928026E+05 -1.58200928026E+05 -0.00821  0.00252 -0.00270  0.00369  0.00060 -0.16765 -0.19146 -0.15501 -0.17023 -0.15818
5   8   1    1600  44.7073 01:33:15 -1.60921682434E+05 -1.58077895619E+05 -0.00270  0.00252 -0.00821  0.00369  0.00060 -0.15501 -0.19146 -0.16765 -0.17023 -0.15818
5   8   1    3200  44.2296 01:33:15 -1.59041763014E+05 -1.57290505484E+05  0.00369 -0.00270  0.00252 -0.00821  0.00060 -0.17023 -0.15501 -0.19146 -0.16765 -0.15818
5   8   2    6400  39.0949 01:33:15 -1.57802681083E+05 -1.57290505484E+05 -0.00175 -0.00438 -0.00056  0.21416  0.33405 -0.22767 -0.16600 -0.11773 -0.58497 -0.89436
5   8   3   12800  35.1805 03:33:15 -1.58753595014E+05 -1.56688241086E+05  0.01785 -0.01397 -0.00578  0.20415  0.33421 -0.16026 -0.16326 -0.16831 -0.57231 -0.89436
5   8   3   15000  37.7020 04:33:15 -1.58347091595E+05 -1.56688241086E+05 -0.01397  0.01785  0.20415  0.33421 -0.00578 -0.16326 -0.16026 -0.57231 -0.89436 -0.16831
5   8   4   20000  34.7623 07:33:15 -1.58390164677E+05 -1.56559515836E+05 -0.00092 -0.00284  0.27674  0.33276  0.04194 -0.12396 -0.15770 -0.75111 -0.89436 -0.26033
5   8   4   25600  37.3146 07:33:15 -1.59507497844E+05 -1.56230947294E+05  0.02371  0.01349  0.03566  0.12606  0.28010 -0.19478 -0.13767 -0.26994 -0.38828 -0.75111
5   8   5   35000  31.5480 10:33:15 -1.57817909330E+05 -1.56097033378E+05  0.01133  0.00200  0.00815  0.27783  0.33376 -0.14114 -0.17729 -0.20521 -0.75111 -0.89436
5   8   5   40000  30.1224 13:33:15 -1.57997192289E+05 -1.56097033378E+05  0.02634 -0.00914  0.08482  0.27628  0.11389 -0.05695 -0.16036 -0.30835 -0.75111 -0.38951
5   8   6   51200  27.5918 14:33:15 -1.56708681687E+05 -1.56097033378E+05 -0.02588  0.03113  0.27897  0.33481  0.01456 -0.18932 -0.26048 -0.75111 -0.89436 -0.13540
5   8   7   60000  22.4305 18:33:15 -1.56153216978E+05 -1.55825784084E+05  0.00735  0.02139  0.00441  0.27533  0.33145 -0.14179 -0.10706 -0.23417 -0.75111 -0.89436
5   8   7   65000  22.0299 20:33:15 -1.56911983386E+05 -1.55825784084E+05  0.05859  0.00857  0.00396  0.27536  0.33148 -0.18331 -0.14792 -0.21182 -0.75111 -0.89436
5   8   8   80000  19.7438 22:33:15 -1.56269653651E+05 -1.55782019339E+05 -0.00904  0.03050  0.02909  0.27774  0.33368 -0.16166 -0.13993 -0.25462 -0.75111 -0.89436
5   8   8   85000  19.7274 25:33:15 -1.56401291544E+05 -1.55782019339E+05  0.02755 -0.00353  0.00717  0.27374  0.32999 -0.08586 -0.14291 -0.22763 -0.75111 -0.89436
