K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fis1     Fis2     Fis3     Fis4     Fis5
5   5  11  112983   9.2000 37:31:15 -1.55875018221E+05 -1.55589047389E+05  0.02347  0.02612  0.00428  0.27749  0.33344 -0.14683 -0.25320 -0.14878 -0.75111 -0.89436
5   5  11  120000   8.3147 38:31:15 -1.56425214828E+05 -1.55589047389E+05  0.01588  0.02290  0.03011  0.27736  0.33333 -0.16235 -0.11247 -0.26592 -0.75111 -0.89436
5   5  13  135766   4.0000 38:31:15 -1.55809990762E+05 -1.55589047389E+05  0.34994  0.00490  0.01781  0.27168  0.32808 -0.81056 -0.13789 -0.25804 -0.75111 -0.89436
5   5  14  144318   2.3000 39:31:15 -1.55693013336E+05 -1.55589047389E+05  0.04015  0.03020  0.01226  0.27631  0.33236 -0.09904 -0.26471 -0.16937 -0.75111 -0.89436
5   5  15  165000   2.9276 40:31:15 -1.55735482203E+05 -1.55589047389E+05  0.05053  0.02405  0.01642  0.27630  0.33235 -0.09264 -0.25804 -0.17138 -0.75111 -0.89436
5   5  16  167059   2.4000 40:31:15 -1.55621927351E+05 -1.55589047389E+05  0.05053  0.02405  0.01642  0.27630  0.33235 -0.09264 -0.25804 -0.17138 -0.75111 -0.89436
5   5  17  181295   1.7000 40:31:15 -1.55635621105E+05 -1.55589047389E+05  0.05053  0.03355  0.01049  0.27630  0.33235 -0.09264 -0.26836 -0.17118 -0.75111 -0.89436
5   5  18  190150   1.8000 41:31:15 -1.55621927351E+05 -1.55589047389E+05  0.05047  0.03012  0.01181  0.27626  0.33231 -0.09264 -0.26471 -0.16978 -0.75111 -0.89436
5   5  19  204553   1.2000 41:31:15 -1.55621927351E+05 -1.55589047389E+05  0.05047  0.03012  0.01181  0.27626  0.33231 -0.09264 -0.26471 -0.16978 -0.75111 -0.89436
5   5  20  213761   1.4000 42:31:15 -1.55621927351E+05 -1.55589047389E+05  0.05053  0.03355  0.01049  0.27630  0.33235 -0.09264 -0.26836 -0.17118 -0.75111 -0.89436
5   5  20  215000   1.2874 42:31:15 -1.55635621105E+05 -1.55589047389E+05  0.05047  0.03012  0.01181  0.27626  0.33231 -0.09264 -0.26471 -0.16978 -0.75111 -0.89436
5   5  21  228097   1.3000 42:31:15 -1.55645393256E+05 -1.55589047389E+05  0.05053  0.02405  0.01642  0.27630  0.33235 -0.09264 -0.25804 -0.17138 -0.75111 -0.89436
5   5 200  238519   0.0000 43:31:15 -1.55589047389E+05 -1.55589047389E+05  0.05053  0.02405  0.01642  0.27630  0.33235 -0.09264 -0.25804 -0.17138 -0.75111 -0.89436
