K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fis1     Fis2     Fis3     Fis4     Fis5
5   4   1       0   1.0000 33:30:15 -1.65801351459E+05 -1.65801351459E+05  0.00618 -0.01433 -0.00889 -0.00083  0.01463 -0.13497 -0.19171 -0.18368 -0.15759 -0.17494
5   4   1     100   1.9802 33:30:15 -1.65711903215E+05 -1.65699675342E+05 -0.01433 -0.00889 -0.00083  0.00618  0.01463 -0.19171 -0.18368 -0.15759 -0.13497 -0.17494
5   4   1     200  26.7327 33:30:15 -1.61936243734E+05 -1.61936243734E+05 -0.00083 -0.00889  0.01463  0.00618 -0.01433 -0.15759 -0.18368 -0.17494 -0.13497 -0.19171
5   4   1     400  27.8607 33:30:15 -1.59471575812E+05 -1.59064295481E+05 -0.01433 -0.00083  0.00618  0.01463 -0.00889 -0.19171 -0.15759 -0.13497 -0.17494 -0.18368
5   4   1     800  31.4214 33:30:15 -1.60099670289E+05 -1.58486920240E+05 -0.00083  0.01463 -0.01433 -0.00889  0.00618 -0.15759 -0.17494 -0.19171 -0.18368 -0.13497
5   4   1    1600  38.0774 33:30:15 -1.60695526158E+05 -1.57526755093E+05 -0.00889 -0.00083  0.00618  0.01463 -0.01433 -0.18368 -0.15759 -0.13497 -0.17494 -0.19171
5   4   2    3200  37.9310 33:30:15 -1.58476759936E+05 -1.57526755093E+05  0.01463 -0.00083  0.00618 -0.01433 -0.00889 -0.17494 -0.15759 -0.13497 -0.19171 -0.18368
5   4   2    6400  43.8836 33:30:15 -1.57939101040E+05 -1.57333364758E+05 -0.01002  0.04072  0.04005  0.27870  0.06142 -0.20182 -0.08608 -0.11182 -0.75111 -0.31270
5   4   3   10000  41.8079 36:30:15 -1.59610000768E+05 -1.57333364758E+05  0.33120 -0.01070 -0.00461  0.27505 -0.01707 -0.89436 -0.16445 -0.12146 -0.75111 -0.09442
5   4   4   12800  36.1460 39:30:15 -1.59522306102E+05 -1.56617510641E+05  1.00000  0.03836 -0.01851  0.26808  0.32477  0.00000 -0.27129 -0.14803 -0.75111 -0.89436
5   4   4   15000  38.5430 39:30:15 -1.58691898081E+05 -1.56617510641E+05  1.00000 -0.01851  0.03836  0.26808  0.32477  0.00000 -0.14803 -0.27129 -0.75111 -0.89436
5   4   5   25000  30.0537 43:30:15 -1.57273962521E+05 -1.56553657737E+05  0.07909 -0.01874 -0.00203  0.27153  0.32795 -0.07489 -0.16490 -0.17070 -0.75111 -0.89436
5   4   5   25600  29.5416 43:30:15 -1.57739798555E+05 -1.56553657737E+05 -0.00203 -0.01874  0.07909  0.27153  0.32795 -0.17070 -0.16490 -0.07489 -0.75111 -0.89436
5   4   5   30000  29.6190 45:30:15 -1.57912646936E+05 -1.56184258466E+05 -0.00894 -0.00596  0.27485  0.33101 -0.01006 -0.08476 -0.20393 -0.75111 -0.89436 -0.14138
5   4   6   45000  25.5365 47:30:15 -1.57071140882E+05 -1.56184258466E+05  0.02090 -0.00291  0.03255  0.27696  0.33295 -0.13530 -0.14738 -0.27168 -0.75111 -0.89436
5   4   7   50000  23.6156 51:30:15 -1.56496432467E+05 -1.56035385893E+05  0.00923  0.09331  0.00478  0.27521  0.33134 -0.15680 -0.24886 -0.19984 -0.75111 -0.89436
5   4   7   51200  23.1400 51:30:15 -1.56851605507E+05 -1.55940131319E+05  0.00300  0.02484  0.01719  0.27638  0.33242 -0.13296 -0.14342 -0.25599 -0.75111 -0.89436
5   4   8   70000  16.9712 57:30:15 -1.57134840473E+05 -1.55757182329E+05  0.01797 -0.01066  0.27692  0.33291  0.03425 -0.14605 -0.15161 -0.75111 -0.89436 -0.24626
5   4  10  102400  14.2374 58:30:15 -1.55955208236E+05 -1.55621927351E+05  0.00802  0.02968  0.03726  0.27658  0.33260 -0.15476 -0.10428 -0.27585 -0.75111 -0.89436
5   4  11  107823   4.5000 59:30:15 -1.55822248266E+05 -1.55621927351E+05  1.00000  0.03078 -0.00485  0.26969  0.32625  0.00000 -0.27611 -0.14143 -0.75111 -0.89436
5   4  11  110000   8.8059 59:30:15 -1.56178382238E+05 -1.55621927351E+05  0.00114  0.03376  0.02099  0.27734  0.33330 -0.13484 -0.26869 -0.15509 -0.75111 -0.89436
5   4  13  130733   2.4000 00:31:15 -1.55621927351E+05 -1.55621927351E+05  0.02230  0.03859  0.01636  0.27757  0.33352 -0.09899 -0.27585 -0.17256 -0.75111 -0.89436
5   4  14  150000   2.7692 01:31:15 -1.55968472201E+05 -1.55621927351E+05  0.05573  0.03201  0.00599  0.27548  0.33159 -0.08201 -0.27148 -0.15961 -0.75111 -0.89436
5   4  15  153454   2.7000 01:31:15 -1.55621927351E+05 -1.55621927351E+05  0.02564  0.02893  0.01589  0.27741  0.33337 -0.10399 -0.26955 -0.16753 -0.75111 -0.89436
5   4  16  162179   2.3000 01:31:15 -1.55727033280E+05 -1.55621927351E+05  0.05047  0.03012  0.01181  0.27626  0.33231 -0.09264 -0.26471 -0.16978 -0.75111 -0.89436
5   4  17  176423   1.5000 02:31:15 -1.55621927351E+05 -1.55621927351E+05  0.02444  0.02610  0.02377  0.27782  0.33375 -0.11840 -0.25804 -0.16411 -0.75111 -0.89436
5   4  18  190750   1.3000 02:31:15 -1.55635621105E+05 -1.55589047389E+05  0.01277  0.03149  0.01934  0.27728  0.33325 -0.11645 -0.26471 -0.16581 -0.75111 -0.89436
5   4  18  195000   1.5865 03:31:15 -1.55621927351E+05 -1.55589047389E+05  0.05047  0.03012  0.01181  0.27626  0.33231 -0.09264 -0.26471 -0.16978 -0.75111 -0.89436
5   4  20  218070   1.4000 03:31:15 -1.55645393256E+05 -1.55589047389E+05  0.05047  0.03012  0.01181  0.27626  0.33231 -0.09264 -0.26471 -0.16978 -0.75111 -0.89436
5   4  21  228426   1.2000 04:31:15 -1.55621927351E+05 -1.55589047389E+05  0.05053  0.02405  0.01642  0.27630  0.33235 -0.09264 -0.25804 -0.17138 -0.75111 -0.89436
5   4  21  240000   0.9042 05:31:15 -1.55635621105E+05 -1.55589047389E+05  0.05053  0.02405  0.01642  0.27630  0.33235 -0.09264 -0.25804 -0.17138 -0.75111 -0.89436
5   4  22  242705   0.9000 05:31:15 -1.55635621105E+05 -1.55589047389E+05  0.05053  0.03355  0.01049  0.27630  0.33235 -0.09264 -0.26836 -0.17118 -0.75111 -0.89436
5   4  23  256427   1.0000 05:31:15 -1.55663034287E+05 -1.55589047389E+05  0.05053  0.03355  0.01049  0.27630  0.33235 -0.09264 -0.26836 -0.17118 -0.75111 -0.89436
5   4  24  270701   0.7000 06:31:15 -1.55621927351E+05 -1.55589047389E+05  0.05053  0.02405  0.01642  0.27630  0.33235 -0.09264 -0.25804 -0.17138 -0.75111 -0.89436
5   4  25  290000   0.6053 07:31:15 -1.55621927351E+05 -1.55589047389E+05  0.05053  0.02405  0.01642  0.27630  0.33235 -0.09264 -0.25804 -0.17138 -0.75111 -0.89436
5   4  26  293687   0.7000 07:31:15 -1.55621927351E+05 -1.55589047389E+05  0.05053  0.02405  0.01642  0.27630  0.33235 -0.09264 -0.25804 -0.17138 -0.75111 -0.89436
5   4  27  307942   0.6000 07:31:15 -1.55635621105E+05 -1.55589047389E+05  0.05053  0.02405  0.01642  0.27630  0.33235 -0.09264 -0.25804 -0.17138 -0.75111 -0.89436
5   4  28  322123   0.2000 08:31:15 -1.55621927351E+05 -1.55589047389E+05  0.05053  0.02405  0.01642  0.27630  0.33235 -0.09264 -0.25804 -0.17138 -0.75111 -0.89436
5   4  29  340000   0.4410 09:31:15 -1.55621927351E+05 -1.55589047389E+05  0.05053  0.02405  0.01642  0.27630  0.33235 -0.09264 -0.25804 -0.17138 -0.75111 -0.89436
5   4  30  345161   0.0000 09:31:15 -1.55621927351E+05 -1.55589047389E+05  0.05053  0.02405  0.01642  0.27630  0.33235 -0.09264 -0.25804 -0.17138 -0.75111 -0.89436
5   4  31  346014   0.1000 09:31:15 -1.55635621105E+05 -1.55589047389E+05  0.05053  0.02405  0.01642  0.27630  0.33235 -0.09264 -0.25804 -0.17138 -0.75111 -0.89436
5   4  32  346896   0.1000 09:31:15 -1.55621927351E+05 -1.55589047389E+05  0.05053  0.02405  0.01642  0.27630  0.33235 -0.09264 -0.25804 -0.17138 -0.75111 -0.89436
5   4  34  348644   0.0000 09:31:15 -1.55621927351E+05 -1.55589047389E+05  0.05053  0.02405  0.01642  0.27630  0.33235 -0.09264 -0.25804 -0.17138 -0.75111 -0.89436
5   4  35  349528   0.4000 09:31:15 -1.55621927351E+05 -1.55589047389E+05  0.05053  0.02405  0.01642  0.27630  0.33235 -0.09264 -0.25804 -0.17138 -0.75111 -0.89436
5   4  36  358301   0.0000 10:31:15 -1.55621927351E+05 -1.55589047389E+05  0.05053  0.02405  0.01642  0.27630  0.33235 -0.09264 -0.25804 -0.17138 -0.75111 -0.89436
5   4  38  364408   0.0000 10:31:15 -1.55621927351E+05 -1.55589047389E+05  0.05053  0.02405  0.01642  0.27630  0.33235 -0.09264 -0.25804 -0.17138 -0.75111 -0.89436
5   4  39  365285   0.0000 10:31:15 -1.55621927351E+05 -1.55589047389E+05  0.05053  0.02405  0.01642  0.27630  0.33235 -0.09264 -0.25804 -0.17138 -0.75111 -0.89436
5   4  40  366153   0.0000 10:31:15 -1.55621927351E+05 -1.55589047389E+05  0.05053  0.02405  0.01642  0.27630  0.33235 -0.09264 -0.25804 -0.17138 -0.75111 -0.89436
5   4  41  367036   0.0000 10:31:15 -1.55621927351E+05 -1.55589047389E+05  0.05053  0.02405  0.01642  0.27630  0.33235 -0.09264 -0.25804 -0.17138 -0.75111 -0.89436
5   4  42  367927   0.0000 10:31:15 -1.55621927351E+05 -1.55589047389E+05  0.05053  0.02405  0.01642  0.27630  0.33235 -0.09264 -0.25804 -0.17138 -0.75111 -0.89436
5   4 200  367929   0.0000 10:31:15 -1.55589047389E+05 -1.55589047389E+05  0.05053  0.02405  0.01642  0.27630  0.33235 -0.09264 -0.25804 -0.17138 -0.75111 -0.89436
