K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fst8     Fst9     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7     Fis8     Fis9
9   6   1       0   1.0000 04:04:16 -1.71635683900E+05 -1.71635683900E+05  0.00253  0.00221  0.00050  0.00222  0.00005 -0.01841 -0.00737  0.01394  0.02418 -0.17620 -0.15019 -0.15731 -0.11909 -0.14582 -0.17797 -0.19067 -0.18600 -0.24405
9   6   1     100   2.9126 04:04:16 -1.71462036469E+05 -1.71462036469E+05  0.00253  0.00221  0.00050  0.00222  0.00005 -0.01841 -0.00737  0.01394  0.02418 -0.17620 -0.15019 -0.15731 -0.11909 -0.14582 -0.17797 -0.19067 -0.18600 -0.24405
9   6   1     200  34.1463 04:04:16 -1.66914558127E+05 -1.66914558127E+05  0.00221  0.01394 -0.00737 -0.01841  0.00050  0.00005  0.02418  0.00222  0.00253 -0.15019 -0.18600 -0.19067 -0.17797 -0.15731 -0.14582 -0.24405 -0.11909 -0.17620
9   6   1     400  31.1111 04:04:16 -1.63586131567E+05 -1.63170707934E+05  0.00221 -0.00737  0.00050  0.01394  0.00005  0.00253  0.02418  0.00222 -0.01841 -0.15019 -0.19067 -0.15731 -0.18600 -0.14582 -0.17620 -0.24405 -0.11909 -0.17797
9   6   1     800  34.5342 04:04:16 -1.63122255703E+05 -1.62520577380E+05  0.00050  0.00221  0.01394 -0.01841  0.00005  0.02418  0.00222  0.00253 -0.00737 -0.15731 -0.15019 -0.18600 -0.17797 -0.14582 -0.24405 -0.11909 -0.17620 -0.19067
9   6   1    1600  41.3084 04:04:16 -1.62907129119E+05 -1.62520577380E+05  0.00005  0.00050 -0.01841  0.02418  0.00222  0.00221  0.01394 -0.00737  0.00253 -0.14582 -0.15731 -0.17797 -0.24405 -0.11909 -0.15019 -0.18600 -0.19067 -0.17620
9   6   2    3200  42.1769 04:04:16 -1.64355083586E+05 -1.62520577380E+05  0.01394 -0.01841 -0.00737  0.00221  0.00050  0.02418  0.00222  0.00253  0.00005 -0.18600 -0.17797 -0.19067 -0.15019 -0.15731 -0.24405 -0.11909 -0.17620 -0.14582
9   6   2    6400  41.3073 04:04:16 -1.63651507440E+05 -1.62373358324E+05 -0.01841  0.00221  0.00253  0.01394 -0.00737  0.02418  0.00222  0.00005  0.00050 -0.17797 -0.15019 -0.17620 -0.18600 -0.19067 -0.24405 -0.11909 -0.14582 -0.15731
9   6   3   12800  35.4634 11:04:16 -1.65700313146E+05 -1.62373358324E+05  0.00221  0.00005  0.00253  0.00050  0.02418  0.00222 -0.00737  0.01394 -0.01841 -0.15019 -0.14582 -0.17620 -0.15731 -0.24405 -0.11909 -0.19067 -0.18600 -0.17797
9   6   3   15000  36.9886 11:04:16 -1.63892643945E+05 -1.62373358324E+05 -0.01244 -0.01960  1.00000  0.26963  0.32619  1.00000  1.00000  1.00000  1.00000 -0.13878 -0.16528  0.00000 -0.75111 -0.89436  0.00000  0.00000  0.00000  0.00000
9   6   3   25000  37.9993 15:04:16 -1.63176443275E+05 -1.62373358324E+05 -0.01244 -0.01960  1.00000  0.26963  0.32619  1.00000  1.00000  1.00000  1.00000 -0.13878 -0.16528  0.00000 -0.75111 -0.89436  0.00000  0.00000  0.00000  0.00000
9   6   3   25600  37.6937 16:04:16 -1.64602944749E+05 -1.62373358324E+05 -0.01960  1.00000 -0.01244  0.26963  0.32619  1.00000  1.00000  1.00000  1.00000 -0.16528  0.00000 -0.13878 -0.75111 -0.89436  0.00000  0.00000  0.00000  0.00000
9   6   3   30000  37.6298 18:04:16 -1.63400809604E+05 -1.62373358324E+05  0.00157 -0.01589  1.00000  1.00000  0.27061  0.32710  0.34899  1.00000  1.00000 -0.15033 -0.18073  0.00000  0.00000 -0.75111 -0.89436 -0.81056  0.00000  0.00000
