K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fis1     Fis2     Fis3     Fis4     Fis5
5   1   1       0   1.0000 45:28:15 -1.66161849077E+05 -1.66161849077E+05 -0.00689  0.00282 -0.00177 -0.01264  0.00365 -0.17605 -0.15551 -0.11534 -0.22893 -0.15305
5   1   1     100   2.9412 45:28:15 -1.65621068465E+05 -1.65621068465E+05 -0.00689  0.00282 -0.00177 -0.01264  0.00365 -0.17605 -0.15551 -0.11534 -0.22893 -0.15305
5   1   1     200  33.6634 46:28:15 -1.61854724826E+05 -1.61703305330E+05 -0.00689 -0.00177  0.00282 -0.01264  0.00365 -0.17605 -0.11534 -0.15551 -0.22893 -0.15305
5   1   1     400  35.5721 46:28:15 -1.57768359460E+05 -1.57768359460E+05 -0.00177  0.00282 -0.00689  0.00365 -0.01264 -0.11534 -0.15551 -0.17605 -0.15305 -0.22893
5   1   1     800  36.2843 46:28:15 -1.57470998064E+05 -1.56598194122E+05  0.00282  0.00365 -0.00689 -0.01264 -0.00177 -0.15551 -0.15305 -0.17605 -0.22893 -0.11534
5   1   1    1600  39.0762 46:28:15 -1.59695917630E+05 -1.56598194122E+05  0.00282  0.00365 -0.00689 -0.00177 -0.01264 -0.15551 -0.15305 -0.17605 -0.11534 -0.22893
5   1   2    3200  44.9180 46:28:15 -1.59637448414E+05 -1.56598194122E+05 -0.00177 -0.00689 -0.01264  0.00282  0.00365 -0.11534 -0.17605 -0.22893 -0.15551 -0.15305
5   1   3    6400  37.9061 46:28:15 -1.59183032889E+05 -1.56598194122E+05 -0.00843  0.27981  0.03379 -0.00139  0.15765 -0.16926 -0.75111 -0.15030 -0.16479 -0.45581
5   1   3   12800  36.5318 48:28:15 -1.59405884784E+05 -1.56582761896E+05 -0.01117  0.12934 -0.00063  0.27273  0.32906 -0.19169 -0.41062 -0.14458 -0.75111 -0.89436
5   1   3   15000  36.5448 49:28:15 -1.58860390836E+05 -1.56581404939E+05 -0.01117  0.12934 -0.00063  0.27273  0.32906 -0.19169 -0.41062 -0.14458 -0.75111 -0.89436
5   1   4   20000  32.3010 52:28:15 -1.56687607922E+05 -1.56581404939E+05  0.03302  0.01309  0.01844  0.27774  0.33368 -0.23030 -0.13664 -0.23799 -0.75111 -0.89436
5   1   4   25600  32.9087 52:28:15 -1.57692757334E+05 -1.56581404939E+05  1.00000 -0.00994  0.00217  0.27004  0.32658  0.00000 -0.14571 -0.20286 -0.75111 -0.89436
5   1   6   51200  26.8719 53:28:15 -1.56962408536E+05 -1.55922846635E+05 -0.00958  0.08958  0.27460  0.33078 -0.00266 -0.17340 -0.32679 -0.75111 -0.89436 -0.09777
5   1   6   55000  25.1946 54:28:15 -1.57463333035E+05 -1.55645393256E+05  0.00673  0.02184  0.03106  0.27630  0.33235 -0.16030 -0.25018 -0.07174 -0.75111 -0.89436
5   1   7   60000  16.6430 58:28:15 -1.56726382438E+05 -1.55645393256E+05  0.01257  0.03082  0.00727  0.27974  0.21948 -0.11548 -0.23905 -0.15434 -0.75111 -0.58388
5   1   8   80000  19.4401 03:29:15 -1.57021740499E+05 -1.55645393256E+05 -0.00393  1.00000  0.26973  0.32628  0.01921 -0.13716  0.00000 -0.75111 -0.89436 -0.26013
5   1   8   85000  19.4215 05:29:15 -1.56914184937E+05 -1.55645393256E+05  0.01162  0.03225  0.01250  0.27622  0.33227 -0.15616 -0.07766 -0.25848 -0.75111 -0.89436
5   1  10  100000  14.0611 07:29:15 -1.56731406783E+05 -1.55645393256E+05  0.02990  0.02869  0.00400  0.27518  0.33132 -0.04921 -0.26471 -0.16263 -0.75111 -0.89436
5   1  10  102400  14.5689 09:29:15 -1.56223350691E+05 -1.55645393256E+05  0.02320  0.02976  0.01385  0.27775  0.33369 -0.11175 -0.26651 -0.15621 -0.75111 -0.89436
5   1  10  105000  14.0479 10:29:15 -1.56161814504E+05 -1.55635457594E+05  0.01385  0.02320  0.02976  0.27775  0.33369 -0.15621 -0.11175 -0.26651 -0.75111 -0.89436
5   1  11  111497  12.0000 11:29:15 -1.56109238987E+05 -1.55589047389E+05  0.02127  0.03076  0.27736  0.33333  0.00721 -0.16290 -0.26723 -0.75111 -0.89436 -0.12747
5   1  11  125000   9.6708 12:29:15 -1.56699586314E+05 -1.55589047389E+05  0.05047  0.01181  0.03012  0.27626  0.33231 -0.09264 -0.16978 -0.26471 -0.75111 -0.89436
5   1  12  126098  13.1000 12:29:15 -1.55780791178E+05 -1.55589047389E+05  0.05047  0.01181  0.03012  0.27626  0.33231 -0.09264 -0.16978 -0.26471 -0.75111 -0.89436
5   1  13  134885   2.7000 12:29:15 -1.55778146516E+05 -1.55589047389E+05  0.00005  0.03154  0.02737  0.27731  0.33328 -0.14891 -0.26471 -0.14634 -0.75111 -0.89436
5   1  14  148865   2.5000 13:29:15 -1.55893907690E+05 -1.55589047389E+05  0.05047  0.03012  0.01181  0.27626  0.33231 -0.09264 -0.26471 -0.16978 -0.75111 -0.89436
5   1  15  157547   1.7000 13:29:15 -1.55621927351E+05 -1.55589047389E+05  0.01640  0.03761  0.01081  0.27721  0.33318 -0.11607 -0.27080 -0.17082 -0.75111 -0.89436
5   1  15  170000   2.2711 14:29:15 -1.55621927351E+05 -1.55589047389E+05  0.05053  0.02405  0.01642  0.27630  0.33235 -0.09264 -0.25804 -0.17138 -0.75111 -0.89436
5   1  16  171606   2.1000 14:29:15 -1.55663034287E+05 -1.55589047389E+05  0.05065  0.02671  0.01475  0.27639  0.33243 -0.09264 -0.26069 -0.17256 -0.75111 -0.89436
5   1  18  194669   1.3000 15:29:15 -1.55648617126E+05 -1.55589047389E+05  0.05053  0.02405  0.01642  0.27630  0.33235 -0.09264 -0.25804 -0.17138 -0.75111 -0.89436
5   1  19  203697   1.4000 15:29:15 -1.55648617126E+05 -1.55589047389E+05  0.05047  0.03012  0.01181  0.27626  0.33231 -0.09264 -0.26471 -0.16978 -0.75111 -0.89436
5   1  20  218133   0.8000 16:29:15 -1.55635621105E+05 -1.55589047389E+05  0.05053  0.03355  0.01049  0.27630  0.33235 -0.09264 -0.26836 -0.17118 -0.75111 -0.89436
5   1  20  220000   0.8283 16:29:15 -1.55635621105E+05 -1.55589047389E+05  0.05053  0.02405  0.01642  0.27630  0.33235 -0.09264 -0.25804 -0.17138 -0.75111 -0.89436
5   1  21  228578   1.4000 16:29:15 -1.55621927351E+05 -1.55589047389E+05  0.05047  0.03012  0.01181  0.27626  0.33231 -0.09264 -0.26471 -0.16978 -0.75111 -0.89436
5   1  22  242899   1.4000 17:29:15 -1.55621927351E+05 -1.55589047389E+05  0.05053  0.02405  0.01642  0.27630  0.33235 -0.09264 -0.25804 -0.17138 -0.75111 -0.89436
5   1 200  254798   0.0000 17:29:15 -1.55589047389E+05 -1.55589047389E+05  0.05053  0.02405  0.01642  0.27630  0.33235 -0.09264 -0.25804 -0.17138 -0.75111 -0.89436
