K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fst8     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7     Fis8
8  10   1       0   1.0000 13:57:15 -1.70159711439E+05 -1.70159711439E+05  0.00597  0.00337 -0.00534  0.00597 -0.00317 -0.00930  0.01141  0.00084 -0.17439 -0.13830 -0.16680 -0.16756 -0.20840 -0.17969 -0.22065 -0.11147
8  10   1     100   0.9804 13:57:15 -1.70093725490E+05 -1.70093725490E+05  0.00597  0.00337 -0.00534  0.00597 -0.00317 -0.00930  0.01141  0.00084 -0.17439 -0.13830 -0.16680 -0.16756 -0.20840 -0.17969 -0.22065 -0.11147
8  10   1     200  26.2136 13:57:15 -1.65297203440E+05 -1.65292502870E+05  0.00337 -0.00930 -0.00317  0.00084 -0.00534  0.01141  0.00597  0.00597 -0.13830 -0.17969 -0.20840 -0.11147 -0.16680 -0.22065 -0.16756 -0.17439
8  10   1     400  31.7734 13:57:15 -1.63247313454E+05 -1.63247313454E+05 -0.00317 -0.00534  0.00597  0.00337  0.01141  0.00597 -0.00930  0.00084 -0.20840 -0.16680 -0.16756 -0.13830 -0.22065 -0.17439 -0.17969 -0.11147
8  10   1     800  36.1042 13:57:15 -1.64003185157E+05 -1.62779895006E+05  0.00337  0.01141 -0.00534  0.00597 -0.00930  0.00597 -0.00317  0.00084 -0.13830 -0.22065 -0.16680 -0.17439 -0.17969 -0.16756 -0.20840 -0.11147
8  10   1    1600  40.9714 13:57:15 -1.63346848636E+05 -1.61452495817E+05  0.00337  0.00597 -0.00317 -0.00534 -0.00930  0.00597  0.00084  0.01141 -0.13830 -0.16756 -0.20840 -0.16680 -0.17969 -0.17439 -0.11147 -0.22065
8  10   2    3200  52.9412 13:57:15 -1.63963468926E+05 -1.61452495817E+05 -0.00317  0.00597 -0.00534  0.00337  0.00597  0.00084 -0.00930  0.01141 -0.20840 -0.16756 -0.16680 -0.13830 -0.17439 -0.11147 -0.17969 -0.22065
8  10   2    6400  39.0229 13:57:15 -1.63659204544E+05 -1.60704666274E+05 -0.00534  0.00597 -0.00930  0.00597  0.00084  0.00337  0.01141 -0.00317 -0.16680 -0.16756 -0.17969 -0.17439 -0.11147 -0.13830 -0.22065 -0.20840
8  10   2   12800  38.0008 14:57:15 -1.62241719620E+05 -1.60704666274E+05  0.35554  0.03729  0.05165  0.00819  0.27795  0.33387  0.00541  0.01618 -0.81056 -0.03946 -0.40247 -0.11524 -0.75111 -0.89436 -0.19738 -0.14255
8  10   2   15000  38.7527 16:57:15 -1.61613072470E+05 -1.60704666274E+05  0.00819  0.01618  0.05165  0.00541  0.27795  0.03729  0.33387  0.35554 -0.11524 -0.14255 -0.40247 -0.19738 -0.75111 -0.03946 -0.89436 -0.81056
