K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6
6  10   1       0   1.0000 50:40:15 -1.67436368702E+05 -1.67436368702E+05  0.00429 -0.01040  0.00459 -0.00757 -0.00257  0.00469 -0.16058 -0.20546 -0.14284 -0.14014 -0.16427 -0.19469
6  10   1     100   1.0000 50:40:15 -1.67282065941E+05 -1.67282065941E+05  0.00429 -0.01040  0.00459 -0.00757 -0.00257  0.00469 -0.16058 -0.20546 -0.14284 -0.14014 -0.16427 -0.19469
6  10   1     200  30.8458 50:40:15 -1.64263837266E+05 -1.63993726817E+05 -0.01040  0.00469 -0.00757  0.00459  0.00429 -0.00257 -0.20546 -0.19469 -0.14014 -0.14284 -0.16058 -0.16427
6  10   1     400  37.6559 50:40:15 -1.62139987276E+05 -1.61785311611E+05 -0.00257 -0.00757  0.00469  0.00429  0.00459 -0.01040 -0.16427 -0.14014 -0.19469 -0.16058 -0.14284 -0.20546
6  10   1     800  42.9463 51:40:15 -1.61808161131E+05 -1.59328010719E+05 -0.00757 -0.00257  0.00429 -0.01040  0.00459  0.00469 -0.14014 -0.16427 -0.16058 -0.20546 -0.14284 -0.19469
6  10   1    1600  45.2842 51:40:15 -1.60844236357E+05 -1.59328010719E+05  0.00429  0.00469 -0.00757 -0.00257 -0.01040  0.00459 -0.16058 -0.19469 -0.14014 -0.16427 -0.20546 -0.14284
6  10   2    3200  42.0608 51:40:15 -1.60158643392E+05 -1.58537206768E+05  0.00429  0.00469 -0.00257 -0.00757 -0.01040  0.00459 -0.16058 -0.19469 -0.16427 -0.14014 -0.20546 -0.14284
6  10   3    6400  40.5295 51:40:15 -1.63917398063E+05 -1.58537206768E+05  0.27067 -0.00605 -0.01935  0.32716  1.00000  1.00000 -0.75111 -0.15718 -0.16327 -0.89436  0.00000  0.00000
6  10   5   10000  44.1614 55:40:15 -1.63656603911E+05 -1.58537206768E+05  0.27067 -0.00605  0.32716  1.00000 -0.01935  1.00000 -0.75111 -0.15718 -0.89436  0.00000 -0.16327  0.00000
6  10   5   12800  39.4986 57:40:15 -1.62950881776E+05 -1.58537206768E+05 -0.01556 -0.01488  0.32550  1.00000  1.00000  1.00000 -0.16250 -0.19190 -0.89436  0.00000  0.00000  0.00000
6  10   6   20000  30.7637 57:40:15 -1.63340781073E+05 -1.58537206768E+05  0.00267  0.02779  0.33812  1.00000 -0.05229  1.00000 -0.19300 -0.17976 -0.89436  0.00000 -0.18613  0.00000
6  10   6   25600  28.2297 59:40:15 -1.58019930451E+05 -1.57534062566E+05 -0.00832 -0.01129  0.27157  0.32798  1.00000  0.34985 -0.13772 -0.19152 -0.75111 -0.89436  0.00000 -0.81056
6  10   6   30000  26.9894 03:41:15 -1.59028940179E+05 -1.57534062566E+05  1.00000 -0.00071 -0.01489  0.27151  0.32793  0.34979  0.00000 -0.12129 -0.19925 -0.75111 -0.89436 -0.81056
6  10   7   45000  17.6605 07:41:15 -1.59020815938E+05 -1.57483828820E+05 -0.00044  0.00593  0.27163  0.32804  0.34990  1.00000 -0.14278 -0.23371 -0.75111 -0.89436 -0.81056  0.00000
6  10   7   50000  17.5273 14:41:15 -1.58609089802E+05 -1.57483828820E+05  0.00424  0.01138  0.27595  0.33203  0.09563  0.10190 -0.15547 -0.20847 -0.75111 -0.89436 -0.26927 -0.30813
6  10   7   51200  17.8065 15:41:15 -1.58232670674E+05 -1.57483828820E+05  0.00424  0.01138  0.27595  0.33203  0.09563  0.10190 -0.15547 -0.20847 -0.75111 -0.89436 -0.26927 -0.30813
6  10   7   55000  18.2025 17:41:15 -1.58578644232E+05 -1.57467521061E+05  0.00424  0.01138  0.27595  0.33203  0.10190  0.09563 -0.15547 -0.20847 -0.75111 -0.89436 -0.30813 -0.26927
6  10  10  102400  12.1105 19:41:15 -1.57148114141E+05 -1.56695023601E+05  0.03375  0.03114  0.00676  0.27661  0.33263  0.35435 -0.07486 -0.26626 -0.18165 -0.75111 -0.89436 -0.81056
6  10  10  105000  12.6014 19:41:15 -1.56845759041E+05 -1.56695023601E+05  0.01350 -0.00107  0.03352  0.27786  0.33379  0.35546 -0.13263 -0.22608 -0.26444 -0.75111 -0.89436 -0.81056
6  10  11  118483   6.3000 19:41:15 -1.57010987957E+05 -1.56680663238E+05  0.05332  0.03888  0.01372  0.27843  0.33431  0.03854 -0.09264 -0.17622 -0.24898 -0.75111 -0.89436 -0.19241
6  10  12  134021  10.4000 20:41:15 -1.57178553747E+05 -1.56680663238E+05  0.05611  0.01135  0.01319  0.27577  0.33185  0.35359 -0.08201 -0.16856 -0.22571 -0.75111 -0.89436 -0.81056
6  10  12  145000   6.3876 21:41:15 -1.57201705684E+05 -1.56680663238E+05  0.05341  0.02409  0.01661  0.27634  0.33238  0.35410 -0.08376 -0.25804 -0.16828 -0.75111 -0.89436 -0.81056
6  10  14  173990   3.3000 23:41:15 -1.56816852856E+05 -1.56379251264E+05  0.03105  0.01614  0.02961  0.27711  0.33309  0.35479 -0.11372 -0.25841 -0.15810 -0.75111 -0.89436 -0.81056
6  10  14  175000   3.7659 23:41:15 -1.56680663238E+05 -1.56379251264E+05  0.03105  0.01614  0.02961  0.27711  0.33309  0.35479 -0.11372 -0.25841 -0.15810 -0.75111 -0.89436 -0.81056
6  10  15  190222   2.3000 23:41:15 -1.56408752915E+05 -1.56379251264E+05  0.05458  0.02820  0.00879  0.06184  0.27939  0.33520 -0.09264 -0.25804 -0.23134 -0.15591 -0.75111 -0.89436
6  10  16  210344   1.8000 24:41:15 -1.56680663238E+05 -1.56379251264E+05  0.05099  0.02452  0.01889  0.27665  0.33267  0.35438 -0.09264 -0.25804 -0.17229 -0.75111 -0.89436 -0.81056
6  10  16  215000   1.9219 25:41:15 -1.56695023601E+05 -1.56379251264E+05  0.05099  0.02452  0.01889  0.27665  0.33267  0.35438 -0.09264 -0.25804 -0.17229 -0.75111 -0.89436 -0.81056
6  10  17  219351   1.7000 25:41:15 -1.56695023601E+05 -1.56379251264E+05  0.05117  0.03419  0.01261  0.27679  0.33280  0.35450 -0.09264 -0.26836 -0.17208 -0.75111 -0.89436 -0.81056
6  10  18  239577   2.9000 26:41:15 -1.56424664208E+05 -1.56379251264E+05  0.05576  0.02815  0.00731  0.06178  0.27934  0.33516 -0.09870 -0.25804 -0.21301 -0.15591 -0.75111 -0.89436
6  10  19  249588   1.6000 27:41:15 -1.56379251264E+05 -1.56379251264E+05  0.05471  0.02495  0.01025  0.06197  0.27949  0.33529 -0.09264 -0.25132 -0.23738 -0.15591 -0.75111 -0.89436
6  10  19  250000   1.2162 27:41:15 -1.56379251264E+05 -1.56379251264E+05  0.05471  0.02495  0.01025  0.06197  0.27949  0.33529 -0.09264 -0.25132 -0.23738 -0.15591 -0.75111 -0.89436
6  10  20  270069   1.8000 27:41:15 -1.56576558644E+05 -1.56379251264E+05  0.05513  0.03488  0.00937  0.05043  0.27981  0.33558 -0.09264 -0.26471 -0.23134 -0.15281 -0.75111 -0.89436
