 K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fst8     Fst9    Fst10     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7     Fis8     Fis9    Fis10
10   4   1       0   1.0000 49:15:16 -1.71571767307E+05 -1.71571767307E+05  0.00439  0.00795 -0.00905 -0.00104 -0.00362  0.06519  0.04045  0.01204  0.04908 -0.00815 -0.12302 -0.10628 -0.16220 -0.22071 -0.21005 -0.21691 -0.18227 -0.19466 -0.23877 -0.22198
10   4   1     100   1.0000 49:15:16 -1.71426147476E+05 -1.71426147476E+05  0.00439  0.00795 -0.00905 -0.00104 -0.00362  0.06519  0.04045  0.01204  0.04908 -0.00815 -0.12302 -0.10628 -0.16220 -0.22071 -0.21005 -0.21691 -0.18227 -0.19466 -0.23877 -0.22198
10   4   1     200  28.5000 49:15:16 -1.67515658970E+05 -1.67507949870E+05 -0.00815 -0.00104  0.00439 -0.00362 -0.00905  0.01204  0.06519  0.04908  0.00795  0.04045 -0.22198 -0.22071 -0.12302 -0.21005 -0.16220 -0.19466 -0.21691 -0.23877 -0.10628 -0.18227
10   4   1     400  35.7500 49:15:16 -1.65094074074E+05 -1.64477579553E+05 -0.00815 -0.00905  0.01204  0.04908  0.00795  0.00439  0.06519 -0.00362  0.04045 -0.00104 -0.22198 -0.16220 -0.19466 -0.23877 -0.10628 -0.12302 -0.21691 -0.21005 -0.18227 -0.22071
10   4   1     800  40.3750 49:15:16 -1.66137043778E+05 -1.64397814831E+05  0.04908  0.00795  0.01204  0.06519 -0.00362 -0.00905  0.00439 -0.00815 -0.00104  0.04045 -0.23877 -0.10628 -0.19466 -0.21691 -0.21005 -0.16220 -0.12302 -0.22198 -0.22071 -0.18227
10   4   1    1600  45.7500 49:15:16 -1.66286295107E+05 -1.64397814831E+05  0.04908 -0.00905  0.01204  0.04045  0.00795  0.06519 -0.00362  0.00439 -0.00104 -0.00815 -0.23877 -0.16220 -0.19466 -0.18227 -0.10628 -0.21691 -0.21005 -0.12302 -0.22071 -0.22198
10   4   2    3200  49.4220 49:15:16 -1.66281717118E+05 -1.64397814831E+05  0.00439 -0.00815  0.01204  0.00795 -0.00905  0.04045  0.06519 -0.00362  0.04908 -0.00104 -0.12302 -0.22198 -0.19466 -0.10628 -0.16220 -0.18227 -0.21691 -0.21005 -0.23877 -0.22071
10   4   3    6400  37.0684 49:15:16 -1.66215944302E+05 -1.64397814831E+05  0.00439  0.01204 -0.00104 -0.00815  0.06519 -0.00362  0.04045  0.04908  0.00795 -0.00905 -0.12302 -0.19466 -0.22071 -0.22198 -0.21691 -0.21005 -0.18227 -0.23877 -0.10628 -0.16220
10   4   3   12800  34.9025 50:15:16 -1.65702090701E+05 -1.64397814831E+05 -0.00815  0.00439 -0.00104 -0.00905  0.04045  0.06519 -0.00362  0.01204  0.00795  0.04908 -0.22198 -0.12302 -0.22071 -0.16220 -0.18227 -0.21691 -0.21005 -0.19466 -0.10628 -0.23877
10   4   3   20000  33.7355 56:15:16 -1.66324494136E+05 -1.64280629389E+05 -0.00602  0.00164  1.00000  0.26961  0.32618  1.00000  1.00000  1.00000  1.00000  1.00000 -0.21954 -0.13694  0.00000 -0.75111 -0.89436  0.00000  0.00000  0.00000  0.00000  0.00000
10   4   3   25000  34.7588 01:16:16 -1.64562426876E+05 -1.64280629389E+05  0.00164 -0.00602  1.00000  1.00000  1.00000  0.26961  0.32618  1.00000  1.00000  1.00000 -0.13694 -0.21954  0.00000  0.00000  0.00000 -0.75111 -0.89436  0.00000  0.00000  0.00000
10   4   3   25600  34.7561 02:16:16 -1.66582939670E+05 -1.64280629389E+05  1.00000  0.00164  1.00000  1.00000 -0.00602  0.26961  0.32618  1.00000  1.00000  1.00000  0.00000 -0.13694  0.00000  0.00000 -0.21954 -0.75111 -0.89436  0.00000  0.00000  0.00000
10   4   3   35000  33.2055 03:16:16 -1.66873990334E+05 -1.64235607901E+05  1.00000 -0.00602  0.26961  1.00000  0.32618  0.00164  1.00000  1.00000  1.00000  1.00000  0.00000 -0.21954 -0.75111  0.00000 -0.89436 -0.13694  0.00000  0.00000  0.00000  0.00000
10   4   3   40000  32.6998 08:16:16 -1.64024309411E+05 -1.63927156988E+05  0.01048 -0.01563  1.00000  0.26909  0.32569  1.00000  0.34763  1.00000  1.00000  1.00000 -0.16093 -0.16130  0.00000 -0.75111 -0.89436  0.00000 -0.81056  0.00000  0.00000  0.00000
10   4   3   50000  32.5363 10:16:16 -1.65449733433E+05 -1.63927156988E+05  1.00000  1.00000  1.00000  0.01048 -0.01563  0.26909  0.32569  0.34763  1.00000  1.00000  0.00000  0.00000  0.00000 -0.16093 -0.16130 -0.75111 -0.89436 -0.81056  0.00000  0.00000
10   4   3   51200  32.4815 12:16:16 -1.67233570376E+05 -1.63927156988E+05  0.01048  1.00000 -0.01563  0.26909  0.32569  0.34763  1.00000  1.00000  1.00000  1.00000 -0.16093  0.00000 -0.16130 -0.75111 -0.89436 -0.81056  0.00000  0.00000  0.00000  0.00000
10   4   3   55000  32.9526 15:16:16 -1.66123241558E+05 -1.63927156988E+05  1.00000  0.34763  0.01048  1.00000 -0.01563  0.26909  0.32569  1.00000  1.00000  1.00000  0.00000 -0.81056 -0.16093  0.00000 -0.16130 -0.75111 -0.89436  0.00000  0.00000  0.00000
10   4   4   75000  23.4332 17:16:16 -1.66249927163E+05 -1.63669894906E+05  1.00000  1.00000  1.00000  1.00000  1.00000  0.26867  0.32531 -0.01101  1.00000  0.03448  0.00000  0.00000  0.00000  0.00000  0.00000 -0.75111 -0.89436 -0.15042  0.00000 -0.29969
10   4   4  102400  24.9405 19:16:16 -1.65044064381E+05 -1.63492751984E+05 -0.00433  1.00000  1.00000  0.00142  0.27079  0.32726  1.00000  0.34915  1.00000  1.00000 -0.15526  0.00000  0.00000 -0.20278 -0.75111 -0.89436  0.00000 -0.81056  0.00000  0.00000
10   4   4  105000  24.8696 19:16:16 -1.65671179404E+05 -1.63442193954E+05  0.00142 -0.00433  1.00000  0.27079  1.00000  0.32726  1.00000  1.00000  0.34915  1.00000 -0.20278 -0.15526  0.00000 -0.75111  0.00000 -0.89436  0.00000  0.00000 -0.81056  0.00000
10   4   5  127968  22.0000 20:16:16 -1.65173047873E+05 -1.63442193954E+05  0.00111  1.00000  1.00000  1.00000  0.01858  0.27073  0.32721  1.00000  1.00000  0.34910 -0.15054  0.00000  0.00000  0.00000 -0.24868 -0.75111 -0.89436  0.00000  0.00000 -0.81056
10   4   5  135000  21.2695 21:16:16 -1.64952341282E+05 -1.63209108900E+05  1.00000  1.00000  0.02456  1.00000  0.27241  0.32876  1.00000  0.35060  1.00000 -0.00755  0.00000  0.00000 -0.26602  0.00000 -0.75111 -0.89436  0.00000 -0.81056  0.00000 -0.14695
