K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7
7   3   1       0   1.0000 54:42:15 -1.69122861691E+05 -1.69122861691E+05 -0.00174  0.00821 -0.00443 -0.00953 -0.00451 -0.00163 -0.00354 -0.11388 -0.14803 -0.18122 -0.17259 -0.16058 -0.17735 -0.21636
7   3   1     100   2.9412 54:42:15 -1.68821083829E+05 -1.68801740710E+05 -0.00174  0.00821 -0.00443 -0.00953 -0.00451 -0.00163 -0.00354 -0.11388 -0.14803 -0.18122 -0.17259 -0.16058 -0.17735 -0.21636
7   3   1     200  33.6634 54:42:15 -1.63025307921E+05 -1.63025307921E+05 -0.00953 -0.00163  0.00821 -0.00174 -0.00451 -0.00354 -0.00443 -0.17259 -0.17735 -0.14803 -0.11388 -0.16058 -0.21636 -0.18122
7   3   1     400  39.0547 54:42:15 -1.61066247492E+05 -1.60915061258E+05 -0.00174  0.00821 -0.00443 -0.00451 -0.00953 -0.00163 -0.00354 -0.11388 -0.14803 -0.18122 -0.16058 -0.17259 -0.17735 -0.21636
7   3   1     800  40.0249 54:42:15 -1.61292847427E+05 -1.60296481410E+05 -0.00174 -0.00953 -0.00451 -0.00163 -0.00354  0.00821 -0.00443 -0.11388 -0.17259 -0.16058 -0.17735 -0.21636 -0.14803 -0.18122
7   3   1    1600  46.0050 54:42:15 -1.61121230714E+05 -1.60086467296E+05  0.00821 -0.00174 -0.00443 -0.00953 -0.00354 -0.00163 -0.00451 -0.14803 -0.11388 -0.18122 -0.17259 -0.21636 -0.17735 -0.16058
7   3   2    3200  51.4451 54:42:15 -1.61847779673E+05 -1.60086467296E+05 -0.00174  0.00821 -0.00354 -0.00451 -0.00163 -0.00953 -0.00443 -0.11388 -0.14803 -0.21636 -0.16058 -0.17735 -0.17259 -0.18122
7   3   2    6400  42.1038 54:42:15 -1.61911737940E+05 -1.59688511364E+05 -0.00354 -0.00174 -0.00443 -0.00953 -0.00163 -0.00451  0.00821 -0.21636 -0.11388 -0.18122 -0.17259 -0.17735 -0.16058 -0.14803
7   3   3   12800  36.8314 58:42:15 -1.61467755503E+05 -1.59688511364E+05  0.01081 -0.00840  0.27400  1.00000  0.33022 -0.01424  1.00000 -0.13538 -0.14024 -0.75111  0.00000 -0.89436 -0.18158  0.00000
7   3   3   15000  38.2086 59:42:15 -1.61568681794E+05 -1.59603925403E+05 -0.01424  1.00000 -0.00840  0.27400  0.33022  1.00000  0.01081 -0.18158  0.00000 -0.14024 -0.75111 -0.89436  0.00000 -0.13538
7   3   3   25600  39.1254 00:43:15 -1.62334759225E+05 -1.59603925403E+05  1.00000 -0.01352 -0.00992  0.27030  0.32681  1.00000  1.00000  0.00000 -0.19365 -0.15076 -0.75111 -0.89436  0.00000  0.00000
7   3   4   35000  34.9824 01:43:15 -1.61891009374E+05 -1.59603925403E+05 -0.00229  0.33240  1.00000  0.27636  0.02234  1.00000 -0.03398 -0.22515 -0.89436  0.00000 -0.75111 -0.12876  0.00000 -0.09877
7   3   4   51200  31.8423 01:43:15 -1.62286096663E+05 -1.59012898002E+05  1.00000  1.00000  0.00601  0.26797  0.32466  1.00000 -0.02358  0.00000  0.00000 -0.11374 -0.75111 -0.89436  0.00000 -0.16914
7   3   5   65000  25.0292 03:43:15 -1.59501516554E+05 -1.58866343431E+05  0.00096  1.00000  0.00581  1.00000  0.27178  0.32818  0.35004 -0.13154  0.00000 -0.23691  0.00000 -0.75111 -0.89436 -0.81056
7   3   5   70000  24.4494 07:43:15 -1.60092934480E+05 -1.58866343431E+05  0.02499 -0.01960  0.26939  0.32597  1.00000  0.34790  1.00000 -0.12463 -0.18484 -0.75111 -0.89436  0.00000 -0.81056  0.00000
7   3   6   85000  22.6935 13:43:15 -1.60759367207E+05 -1.58866343431E+05  0.00460  0.00078  1.00000  0.02476  0.27339  0.32966  0.35147 -0.14598 -0.20873  0.00000 -0.05752 -0.75111 -0.89436 -0.81056
7   3   6  100000  17.9395 16:43:15 -1.60969936306E+05 -1.58787441220E+05  0.01339  0.01381  0.21280  1.00000  0.27796  0.33388  0.13374 -0.13020 -0.23347 -0.65933  0.00000 -0.75111 -0.89436 -0.32811
7   3   6  102400  17.4136 18:43:15 -1.59735416739E+05 -1.58360793814E+05  0.01381  0.21280  1.00000  0.01339  0.27796  0.33388  0.13374 -0.23347 -0.65933  0.00000 -0.13020 -0.75111 -0.89436 -0.32811
7   3   6  105000  17.2588 21:43:15 -1.60604826194E+05 -1.58360793814E+05  0.21280  0.01339  0.01381  0.27796  0.33388  1.00000  0.13374 -0.65933 -0.13020 -0.23347 -0.75111 -0.89436  0.00000 -0.32811
7   3   7  113233  16.9000 21:43:15 -1.59087824532E+05 -1.58360793814E+05 -0.00598  0.33844  0.05630  0.00674  0.27401  0.33023  0.35202 -0.25274 -0.90432 -0.24920 -0.13804 -0.75111 -0.89436 -0.81056
7   3   8  141502  10.0000 23:43:15 -1.58218018303E+05 -1.58098916935E+05  1.00000  0.00553  0.02558  0.02860  0.27574  0.33183  0.35357  0.00000 -0.15366 -0.25665 -0.11140 -0.75111 -0.89436 -0.81056
7   3   8  145000  14.5901 23:43:15 -1.59077655315E+05 -1.58098916935E+05  0.01263  0.01272  0.21006  1.00000  0.27545  0.33156  0.35331 -0.12117 -0.24865 -0.65933  0.00000 -0.75111 -0.89436 -0.81056
7   3   9  169763   6.1000 24:43:15 -1.58446219552E+05 -1.57967907523E+05  0.00759  0.02454  0.20958  0.27501  0.33116  1.00000  0.35292 -0.13778 -0.24196 -0.65933 -0.75111 -0.89436  0.00000 -0.81056
7   3   9  185000  10.4342 25:43:15 -1.58531116221E+05 -1.57967907523E+05  0.01838 -0.00595  0.03179  0.27750  0.33345  1.00000  0.35514 -0.13979 -0.16888 -0.26471 -0.75111 -0.89436  0.00000 -0.81056
7   3  10  189858  11.3000 25:43:15 -1.59074797520E+05 -1.57967907523E+05 -0.00595  1.00000  0.03179  0.01838  0.27750  0.33345  0.35514 -0.16888  0.00000 -0.26471 -0.13979 -0.75111 -0.89436 -0.81056
7   3  11  217458   4.9000 26:43:15 -1.58132399050E+05 -1.57636523183E+05  0.05264  0.02493  0.01930  1.00000  0.27696  0.33295  0.35466 -0.09870 -0.25804 -0.17229  0.00000 -0.75111 -0.89436 -0.81056
7   3  11  225000   6.9416 27:43:15 -1.58542072413E+05 -1.57591110240E+05  0.00523  0.21344  0.03557  0.04981  0.27854  0.33442  0.35607 -0.12930 -0.65933 -0.26661 -0.16433 -0.75111 -0.89436 -0.81056
7   3  12  244936   5.7000 28:43:15 -1.57806557038E+05 -1.57591110240E+05  0.05278  0.03516  1.00000  0.00847  0.27707  0.33306  0.35476 -0.09870 -0.26660  0.00000 -0.16506 -0.75111 -0.89436 -0.81056
7   3  13  263846   4.6000 29:43:15 -1.57961539181E+05 -1.57591110240E+05  0.05388  0.03360  0.09438  0.02209  0.27885  0.33470  0.35635 -0.09264 -0.26471 -0.38943 -0.16171 -0.75111 -0.89436 -0.81056
7   3  13  265000   5.1695 29:43:15 -1.58102578700E+05 -1.57591110240E+05  0.05388  0.03360  0.09438  0.02209  0.27885  0.33470  0.35635 -0.09264 -0.26471 -0.38943 -0.16171 -0.75111 -0.89436 -0.81056
7   3  14  286369   3.1000 30:43:15 -1.57745250389E+05 -1.57591110240E+05  0.05409  0.02771  0.00243  0.06135  0.27902  0.33485  0.35649 -0.09264 -0.25804 -0.23535 -0.15591 -0.75111 -0.89436 -0.81056
7   3  15  303836   3.0000 31:43:15 -1.57672727982E+05 -1.57591110240E+05  0.05466  0.03082  0.00167  0.04481  0.27945  0.33525  0.35688 -0.09264 -0.26069 -0.22443 -0.16716 -0.75111 -0.89436 -0.81056
7   3  15  305000   2.4014 31:43:15 -1.57622772173E+05 -1.57591110240E+05  0.05466  0.03082  0.00167  0.04481  0.27945  0.33525  0.35688 -0.09264 -0.26069 -0.22443 -0.16716 -0.75111 -0.89436 -0.81056
7   3  16  326794   0.9000 32:43:15 -1.57631708701E+05 -1.57591110240E+05  0.05409  0.02771  0.00243  0.06135  0.27902  0.33485  0.35649 -0.09264 -0.25804 -0.23535 -0.15591 -0.75111 -0.89436 -0.81056
7   3  16  340000   1.9481 33:43:15 -1.57642642870E+05 -1.57591110240E+05  0.05446  0.02809  0.00323  0.05650  0.27930  0.33511  0.35675 -0.09264 -0.25804 -0.24246 -0.15573 -0.75111 -0.89436 -0.81056
7   3  18  369157   0.8000 34:43:15 -1.57631708701E+05 -1.57591110240E+05  0.05419  0.02441  0.00293  0.06145  0.27909  0.33492  0.35656 -0.09264 -0.25132 -0.24246 -0.15591 -0.75111 -0.89436 -0.81056
