K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fis1     Fis2     Fis3
3   7   1       0   1.0000 43:21:15 -1.62560850206E+05 -1.62560850206E+05  0.00459  0.00191 -0.00667 -0.16359 -0.14856 -0.19701
3   7   1     100   1.0000 43:21:15 -1.62263264786E+05 -1.62263264786E+05  0.00459  0.00191 -0.00667 -0.16359 -0.14856 -0.19701
3   7   1     200  22.0000 43:21:15 -1.58006965737E+05 -1.57989888316E+05  0.00191 -0.00667  0.00459 -0.14856 -0.19701 -0.16359
3   7   1     400  23.0000 43:21:15 -1.57244743972E+05 -1.56530864482E+05  0.00191  0.00459 -0.00667 -0.14856 -0.16359 -0.19701
3   7   1     800  27.5000 43:21:15 -1.58207856655E+05 -1.55801943780E+05  0.00191 -0.00667  0.00459 -0.14856 -0.19701 -0.16359
3   7   1    1600  37.1250 43:21:15 -1.60175395897E+05 -1.55801943780E+05 -0.00667  0.00191  0.00459 -0.19701 -0.14856 -0.16359
3   7   2    3200  38.7978 43:21:15 -1.58193957673E+05 -1.55801943780E+05  0.03551  0.01505 -0.00357 -0.24196 -0.09404 -0.19840
3   7   3    6400  38.7287 43:21:15 -1.58169551828E+05 -1.55801943780E+05 -0.01941 -0.02012  0.27025 -0.16488 -0.15448 -0.75111
3   7   5   12800  42.4242 45:21:15 -1.58250879691E+05 -1.55801943780E+05 -0.01917  0.20786  0.03362 -0.16079 -0.55324 -0.26965
3   7   5   15000  30.0940 50:21:15 -1.57567365836E+05 -1.55080278648E+05  0.01660 -0.03469  0.25960 -0.04503 -0.17266 -0.75111
3   7   6   20000  20.3852 54:21:15 -1.57309965094E+05 -1.55080278648E+05 -0.00627 -0.00050  0.27054 -0.23103 -0.13351 -0.75111
3   7   7   25000  25.6435 00:22:15 -1.57808708990E+05 -1.55080278648E+05 -0.01270 -0.00507  0.27036 -0.22255 -0.12606 -0.75111
3   7   7   25600  24.3784 01:22:15 -1.55395757592E+05 -1.55080278648E+05 -0.01270 -0.00507  0.27036 -0.22255 -0.12606 -0.75111
3   7   8   30000  12.1372 03:22:15 -1.55550080913E+05 -1.55080278648E+05  0.00347 -0.01319  0.26939 -0.12543 -0.21647 -0.75111
3   7   9   40000  11.4302 08:22:15 -1.56017245012E+05 -1.55080278648E+05  0.01194 -0.00522  0.27129 -0.25873 -0.14038 -0.75111
3   7  12   51200   5.0781 09:22:15 -1.55249359302E+05 -1.55080278648E+05  0.00222  0.01159  0.27075 -0.13900 -0.25776 -0.75111
3   7  12   55000   4.1468 10:22:15 -1.55609824623E+05 -1.55080278648E+05  0.00956  0.00042  0.27068 -0.24963 -0.14130 -0.75111
3   7  20   95000   2.0048 12:22:15 -1.55145199169E+05 -1.55080278648E+05 -0.00254  0.01836  0.27066 -0.13861 -0.26847 -0.75111
3   7  21  102400   1.0150 12:22:15 -1.55093452986E+05 -1.55080278648E+05  0.00124  0.01318  0.27088 -0.14101 -0.25927 -0.75111
3   7  24  113473   1.8000 13:22:15 -1.55080278648E+05 -1.55080278648E+05  0.00222  0.01159  0.27075 -0.13900 -0.25776 -0.75111
3   7  25  118482   1.3000 13:22:15 -1.55080278648E+05 -1.55080278648E+05  0.00222  0.01159  0.27075 -0.13900 -0.25776 -0.75111
3   7  26  123383   0.6000 13:22:15 -1.55080278648E+05 -1.55080278648E+05  0.00222  0.01159  0.27075 -0.13900 -0.25776 -0.75111
3   7  27  128352   0.7000 14:22:15 -1.55093452986E+05 -1.55080278648E+05 -0.00107  0.01595  0.27065 -0.13912 -0.26268 -0.75111
3   7  27  130000   0.7503 14:22:15 -1.55080278648E+05 -1.55080278648E+05  0.00222  0.01159  0.27075 -0.13900 -0.25776 -0.75111
3   7  30  143189   0.2000 14:22:15 -1.55080278648E+05 -1.55080278648E+05  0.00222  0.01159  0.27075 -0.13900 -0.25776 -0.75111
3   7  31  148096   0.3000 15:22:15 -1.55093452986E+05 -1.55080278648E+05 -0.00107  0.01595  0.27065 -0.13912 -0.26268 -0.75111
3   7  33  157897   0.3000 15:22:15 -1.55080278648E+05 -1.55080278648E+05  0.00222  0.01159  0.27075 -0.13900 -0.25776 -0.75111
3   7 200  158703   0.0000 15:22:15 -1.55080278648E+05 -1.55080278648E+05  0.01159  0.00222  0.27075 -0.25776 -0.13900 -0.75111
