K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fis1     Fis2     Fis3     Fis4
4   6   1       0   1.0000 36:26:15 -1.64025064918E+05 -1.64025064918E+05  0.00748  0.00487 -0.01298  0.00391 -0.18882 -0.16663 -0.17234 -0.15311
4   6   1     100   2.8846 36:26:15 -1.63612709072E+05 -1.63612709072E+05  0.00748  0.00487 -0.01298  0.00391 -0.18882 -0.16663 -0.17234 -0.15311
4   6   1     200  24.8780 36:26:15 -1.61251911983E+05 -1.61131287265E+05 -0.01298  0.00487  0.00391  0.00748 -0.17234 -0.16663 -0.15311 -0.18882
4   6   1     400  31.3580 36:26:15 -1.58799816447E+05 -1.57637751504E+05 -0.01298  0.00391  0.00487  0.00748 -0.17234 -0.15311 -0.16663 -0.18882
4   6   1     800  35.0311 36:26:15 -1.57096866028E+05 -1.56417292147E+05  0.00487 -0.01298  0.00391  0.00748 -0.16663 -0.17234 -0.15311 -0.18882
4   6   1    1600  40.9346 36:26:15 -1.58860359767E+05 -1.56417292147E+05  0.00748 -0.01298  0.00487  0.00391 -0.18882 -0.17234 -0.16663 -0.15311
4   6   2    3200  47.9419 36:26:15 -1.60740453358E+05 -1.56417292147E+05 -0.01001  0.00306 -0.01909  0.20944 -0.16893 -0.17283 -0.07190 -0.57660
4   6   3    6400  44.1815 36:26:15 -1.58960747966E+05 -1.56417292147E+05  0.01318 -0.01533  0.00382  0.20075 -0.16425 -0.19066 -0.09404 -0.53733
4   6   4   12800  34.8622 36:26:15 -1.56342677399E+05 -1.55574784080E+05 -0.01749  0.00904  0.26955  0.32612 -0.18542 -0.14639 -0.75111 -0.89436
4   6   6   25600  31.2483 37:26:15 -1.58117037536E+05 -1.55574784080E+05  0.27319  0.00252 -0.01167  0.20363 -0.75111 -0.12451 -0.16799 -0.58881
4   6   8   50000  15.6598 38:26:15 -1.57100780254E+05 -1.54920713919E+05 -0.00025 -0.00170  0.27032  0.32683 -0.13183 -0.23386 -0.75111 -0.89436
4   6   8   51200  15.2140 38:26:15 -1.55310789590E+05 -1.54907790383E+05 -0.00480  0.00645  0.27007  0.32660 -0.13886 -0.22834 -0.75111 -0.89436
4   6  13   95000   2.8520 40:26:15 -1.55094214900E+05 -1.54907790383E+05 -0.00694  0.02950  0.26953  0.32610 -0.14041 -0.27907 -0.75111 -0.89436
4   6  14  102400   2.8188 40:26:15 -1.55130074877E+05 -1.54907790383E+05 -0.00169  0.02047  0.27013  0.32665 -0.14223 -0.26233 -0.75111 -0.89436
4   6  15  104826   2.7000 40:26:15 -1.54907790383E+05 -1.54907790383E+05 -0.00310  0.02493  0.26985  0.32640 -0.14118 -0.26836 -0.75111 -0.89436
4   6  16  113902   2.5000 40:26:15 -1.54908096787E+05 -1.54907790383E+05  0.00027  0.01834  0.27017  0.32669 -0.14101 -0.26069 -0.75111 -0.89436
4   6  17  122669   2.0000 43:26:15 -1.54907790383E+05 -1.54907790383E+05 -0.00647  0.03135  0.26952  0.32609 -0.14199 -0.27920 -0.75111 -0.89436
4   6  17  125000   1.6524 44:26:15 -1.54907790383E+05 -1.54907790383E+05  0.00139  0.01574  0.27014  0.32667 -0.13900 -0.25804 -0.75111 -0.89436
4   6  17  130000   1.8682 46:26:15 -1.54907790383E+05 -1.54907790383E+05 -0.00310  0.02493  0.26985  0.32640 -0.14118 -0.26836 -0.75111 -0.89436
4   6  18  131849   2.0000 46:26:15 -1.54908096787E+05 -1.54907790383E+05 -0.00310  0.02493  0.26985  0.32640 -0.14118 -0.26836 -0.75111 -0.89436
4   6  19  140727   0.8000 47:26:15 -1.54907790383E+05 -1.54907790383E+05  0.00139  0.01574  0.27014  0.32667 -0.13900 -0.25804 -0.75111 -0.89436
4   6  20  149858   1.2000 47:26:15 -1.54907790383E+05 -1.54907790383E+05 -0.00310  0.02493  0.26985  0.32640 -0.14118 -0.26836 -0.75111 -0.89436
4   6 200  157724   0.0000 48:26:15 -1.54907790383E+05 -1.54907790383E+05 -0.00310  0.02493  0.26985  0.32640 -0.14118 -0.26836 -0.75111 -0.89436
