K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7
7   5   1       0   1.0000 30:44:15 -1.69173905034E+05 -1.69173905034E+05 -0.00956 -0.01272  0.00075  0.00048 -0.00177 -0.01337  0.01637 -0.18370 -0.21457 -0.13495 -0.16945 -0.16259 -0.16813 -0.12792
7   5   1     100   5.7143 30:44:15 -1.68124190584E+05 -1.68124190584E+05 -0.00956 -0.01272  0.00075 -0.00177 -0.01337  0.01637  0.00048 -0.18370 -0.21457 -0.13495 -0.16259 -0.16813 -0.12792 -0.16945
7   5   1     200  27.6699 30:44:15 -1.63172048930E+05 -1.63172048930E+05 -0.00177  0.01637  0.00075 -0.00956  0.00048 -0.01272 -0.01337 -0.16259 -0.12792 -0.13495 -0.18370 -0.16945 -0.21457 -0.16813
7   5   1     400  33.9901 31:44:15 -1.63131493706E+05 -1.62121179156E+05  0.00048  0.01637 -0.00177 -0.00956  0.00075 -0.01272 -0.01337 -0.16945 -0.12792 -0.16259 -0.18370 -0.13495 -0.21457 -0.16813
7   5   1     800  40.9429 31:44:15 -1.61574873718E+05 -1.59781571534E+05  0.01637 -0.00177 -0.01337 -0.00956 -0.01272  0.00048  0.00075 -0.12792 -0.16259 -0.16813 -0.18370 -0.21457 -0.16945 -0.13495
7   5   1    1600  44.0847 31:44:15 -1.62036383991E+05 -1.59685240414E+05 -0.01337  0.00048  0.01637 -0.00177 -0.00956 -0.01272  0.00075 -0.16813 -0.16945 -0.12792 -0.16259 -0.18370 -0.21457 -0.13495
7   5   2    3200  39.4191 31:44:15 -1.62262567499E+05 -1.59685240414E+05  0.01637 -0.00177  0.00048 -0.01337 -0.00956 -0.01272  0.00075 -0.12792 -0.16259 -0.16945 -0.16813 -0.18370 -0.21457 -0.13495
7   5   3    6400  43.6544 31:44:15 -1.62079838111E+05 -1.59685240414E+05  0.00075  0.00048 -0.00956 -0.01272  0.01637 -0.01337 -0.00177 -0.13495 -0.16945 -0.18370 -0.21457 -0.12792 -0.16813 -0.16259
7   5   4   12800  31.1424 33:44:15 -1.61461051007E+05 -1.59391987740E+05  0.00471 -0.01610  0.26949  0.32606  1.00000  1.00000  1.00000 -0.14792 -0.18794 -0.75111 -0.89436  0.00000  0.00000  0.00000
7   5   4   15000  32.8501 35:44:15 -1.60889279717E+05 -1.59391987740E+05 -0.01610  0.00471  1.00000  0.26949  0.32606  1.00000  1.00000 -0.18794 -0.14792  0.00000 -0.75111 -0.89436  0.00000  0.00000
7   5   4   20000  32.5780 37:44:15 -1.61829724547E+05 -1.59126918386E+05  0.01367 -0.01512  0.34910  1.00000  0.27074  0.32721  1.00000 -0.11498 -0.20686 -0.81056  0.00000 -0.75111 -0.89436  0.00000
7   5   4   25600  32.7434 37:44:15 -1.61111659682E+05 -1.59126918386E+05 -0.00960 -0.00599  0.27039  0.32689  1.00000  1.00000  1.00000 -0.20990 -0.14338 -0.75111 -0.89436  0.00000  0.00000  0.00000
7   5   4   30000  33.1167 39:44:15 -1.62123907117E+05 -1.59126918386E+05 -0.00599 -0.00960  0.27039  0.32689  1.00000  1.00000  1.00000 -0.14338 -0.20990 -0.75111 -0.89436  0.00000  0.00000  0.00000
7   5   5   35000  29.3037 43:44:15 -1.62067941407E+05 -1.59126918386E+05 -0.00391 -0.01046  0.27064  0.32713  1.00000  1.00000  1.00000 -0.13720 -0.20206 -0.75111 -0.89436  0.00000  0.00000  0.00000
7   5   5   50000  28.3940 47:44:15 -1.59927638854E+05 -1.59092436907E+05 -0.00638  1.00000  0.00610  1.00000  0.27108  0.32753  0.34941 -0.21450  0.00000 -0.13730  0.00000 -0.75111 -0.89436 -0.81056
7   5   5   51200  28.1819 48:44:15 -1.59906599972E+05 -1.59092436907E+05  1.00000  1.00000 -0.00638  0.27108  0.32753  0.00610  0.34941  0.00000  0.00000 -0.21450 -0.75111 -0.89436 -0.13730 -0.81056
7   5   5   55000  27.7357 50:44:15 -1.61060581287E+05 -1.59092436907E+05  1.00000  0.01742 -0.00806  0.27150  0.32792  1.00000  0.34979  0.00000 -0.23133 -0.15397 -0.75111 -0.89436  0.00000 -0.81056
7   5   6   70000  17.5521 56:44:15 -1.60515599715E+05 -1.58565012621E+05  0.01149  0.00276  0.28020  0.33594  0.35755  1.00000 -0.02627 -0.14978 -0.18627 -0.75111 -0.89436 -0.81056  0.00000 -0.21232
7   5   7  102400  15.2664 57:44:15 -1.60010551221E+05 -1.58249904608E+05  0.02371  0.12569  0.00642  0.27743  0.33339  0.35508 -0.00151 -0.25394 -0.28894 -0.16224 -0.75111 -0.89436 -0.81056 -0.09431
7   5   8  115000  10.5263 58:44:15 -1.59482624469E+05 -1.58249904608E+05  0.01301  0.00864  0.20954  0.27497  0.33112  0.35288  1.00000 -0.12641 -0.22652 -0.65933 -0.75111 -0.89436 -0.81056  0.00000
7   5   8  115662  14.0000 58:44:15 -1.60365629221E+05 -1.58249904608E+05  0.01301  0.00864  1.00000  0.20954  0.27497  0.33112  0.35288 -0.12641 -0.22652  0.00000 -0.65933 -0.75111 -0.89436 -0.81056
7   5   9  136565  17.4000 59:44:15 -1.59144187027E+05 -1.58249904608E+05  0.01709  1.00000  1.00000  0.06634  0.27632  0.33236  0.00940 -0.21504  0.00000  0.00000 -0.34437 -0.75111 -0.89436 -0.13976
7   5   9  150000  12.2237 00:45:15 -1.59061268650E+05 -1.58061463329E+05  0.01713  1.00000  0.05058  0.03359  0.27634  0.33238  0.35410 -0.16491  0.00000 -0.09264 -0.26836 -0.75111 -0.89436 -0.81056
7   5  10  164892  14.3000 01:45:15 -1.58239078066E+05 -1.57688118773E+05  0.09433  0.01113  0.02744  1.00000  0.27882  0.33467  0.03264 -0.38943 -0.11688 -0.25804  0.00000 -0.75111 -0.89436 -0.15953
7   5  10  175000   9.9531 02:45:15 -1.58498964893E+05 -1.57631708701E+05  0.01497  0.05499  0.03159  0.05756  0.27826  0.33415  0.35582 -0.15624 -0.07959 -0.25989 -0.25296 -0.75111 -0.89436 -0.81056
7   5  11  192705   9.9000 03:45:15 -1.58027966372E+05 -1.57631708701E+05  0.21367  0.05471  0.01525  0.02704  0.27876  0.33461  0.35626 -0.65933 -0.09103 -0.24946 -0.14881 -0.75111 -0.89436 -0.81056
7   5  11  215000   8.7411 04:45:15 -1.58816812689E+05 -1.57591110240E+05  0.02277  0.03586  0.01559  0.27601  0.33208  1.00000  0.35381 -0.16488 -0.07852 -0.25182 -0.75111 -0.89436  0.00000 -0.81056
7   5  12  220492  11.2000 04:45:15 -1.59148020601E+05 -1.57591110240E+05  0.02277  0.03586  0.01559  0.27601  0.33208  1.00000  0.35381 -0.16488 -0.07852 -0.25182 -0.75111 -0.89436  0.00000 -0.81056
7   5  13  239860   1.4000 05:45:15 -1.57928441385E+05 -1.57591110240E+05  0.05403  0.02661  0.00554  0.05304  0.27897  0.33481  0.35645 -0.09264 -0.26294 -0.21529 -0.15424 -0.75111 -0.89436 -0.81056
7   5  13  250000   3.8800 06:45:15 -1.58073866026E+05 -1.57591110240E+05  0.05552  0.02579  0.03099  0.21514  0.28011  0.33586  0.14054 -0.09264 -0.25132 -0.16275 -0.65933 -0.75111 -0.89436 -0.35284
7   5  14  262391   5.6000 06:45:15 -1.58173949711E+05 -1.57591110240E+05  0.05408  0.02770  0.00843  0.05138  0.27901  0.33485  0.35649 -0.09264 -0.25804 -0.22678 -0.16419 -0.75111 -0.89436 -0.81056
7   5  15  279714   3.0000 07:45:15 -1.57697760145E+05 -1.57591110240E+05  0.05503  0.03478 -0.00946  0.05608  0.27973  0.33551  0.35713 -0.09264 -0.26471 -0.22779 -0.15399 -0.75111 -0.89436 -0.81056
