K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fst8     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7     Fis8
8   9   1       0   1.0000 05:56:15 -1.70155516938E+05 -1.70155516938E+05  0.01423 -0.00296  0.01214 -0.00006 -0.00440  0.00778 -0.00454 -0.01293 -0.08930 -0.17618 -0.15847 -0.21982 -0.15342 -0.12954 -0.23894 -0.20094
8   9   1     100   1.9802 05:56:15 -1.69792204504E+05 -1.69792204504E+05  0.01423 -0.00296  0.01214 -0.00006 -0.00440  0.00778 -0.01293 -0.00454 -0.08930 -0.17618 -0.15847 -0.21982 -0.15342 -0.12954 -0.20094 -0.23894
8   9   1     200  28.0788 05:56:15 -1.66606234314E+05 -1.66123362972E+05  0.01214 -0.01293 -0.00440 -0.00006 -0.00296 -0.00454  0.00778  0.01423 -0.15847 -0.20094 -0.15342 -0.21982 -0.17618 -0.23894 -0.12954 -0.08930
8   9   1     400  36.4764 05:56:15 -1.63298953206E+05 -1.62244127070E+05 -0.00440 -0.01293  0.01214  0.00778 -0.00006  0.01423 -0.00454 -0.00296 -0.15342 -0.20094 -0.15847 -0.12954 -0.21982 -0.08930 -0.23894 -0.17618
8   9   1     800  39.8506 05:56:15 -1.63425419049E+05 -1.61442098713E+05  0.00778  0.01214 -0.00296  0.01423 -0.00454 -0.00440 -0.01293 -0.00006 -0.12954 -0.15847 -0.17618 -0.08930 -0.23894 -0.15342 -0.20094 -0.21982
8   9   1    1600  46.0387 05:56:15 -1.61511831462E+05 -1.61442098713E+05  0.01214 -0.00296  0.00778 -0.00006 -0.00454 -0.00440  0.01423 -0.01293 -0.15847 -0.17618 -0.12954 -0.21982 -0.23894 -0.15342 -0.08930 -0.20094
8   9   1    3200  49.0478 05:56:15 -1.63102012113E+05 -1.61411477586E+05  0.01214  0.01423 -0.01293  0.00778 -0.00006 -0.00296 -0.00454 -0.00440 -0.15847 -0.08930 -0.20094 -0.12954 -0.21982 -0.17618 -0.23894 -0.15342
8   9   3    6400  29.4118 06:56:15 -1.61856826715E+05 -1.61411477586E+05  0.01214 -0.00296  0.01423 -0.01293  0.00778 -0.00454 -0.00440 -0.00006 -0.15847 -0.17618 -0.08930 -0.20094 -0.12954 -0.23894 -0.15342 -0.21982
8   9   3   12800  38.0707 09:56:15 -1.63103296443E+05 -1.61035945897E+05  0.00983  1.00000 -0.01917  0.27048  0.32698  1.00000  0.34887  1.00000 -0.10965  0.00000 -0.19396 -0.75111 -0.89436  0.00000 -0.81056  0.00000
8   9   3   15000  39.1087 11:56:15 -1.63240665163E+05 -1.61035945897E+05 -0.01917  0.00983  0.27048  0.32698  1.00000  1.00000  0.34887  1.00000 -0.19396 -0.10965 -0.75111 -0.89436  0.00000  0.00000 -0.81056  0.00000
8   9   5   25600  29.1225 12:56:15 -1.61686567304E+05 -1.60883522222E+05 -0.01054 -0.01664  0.26904  0.33391  0.32565  1.00000  1.00000  1.00000 -0.14409 -0.18652 -0.75111 -0.90432 -0.89436  0.00000  0.00000  0.00000
8   9   5   35000  28.8152 19:56:15 -1.62080731565E+05 -1.60883522222E+05  0.00391  1.00000 -0.01574  1.00000  1.00000  0.26909  0.32569  1.00000 -0.14790  0.00000 -0.19138  0.00000  0.00000 -0.75111 -0.89436  0.00000
8   9   5   40000  28.0571 22:56:15 -1.61243191775E+05 -1.60770267219E+05 -0.01574  0.00391  0.26909  0.32569  1.00000  1.00000  1.00000  1.00000 -0.19138 -0.14790 -0.75111 -0.89436  0.00000  0.00000  0.00000  0.00000
8   9   5   45000  28.1584 25:56:15 -1.62753073109E+05 -1.60770267219E+05 -0.00052  1.00000  0.34951  0.27119  1.00000  0.32763  1.00000  0.00767 -0.15202  0.00000 -0.81056 -0.75111  0.00000 -0.89436  0.00000 -0.21328
