K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7
7   4   1       0   1.0000 44:43:15 -1.68897308054E+05 -1.68897308054E+05  0.01128 -0.00845 -0.01330  0.00849 -0.02002  0.01040  0.00343 -0.14999 -0.15147 -0.18529 -0.09670 -0.20627 -0.21283 -0.16480
7   4   1     100   3.8462 44:43:15 -1.68579885284E+05 -1.68579885284E+05  0.01128 -0.00845 -0.01330 -0.02002  0.01040  0.00343  0.00849 -0.14999 -0.15147 -0.18529 -0.20627 -0.21283 -0.16480 -0.09670
7   4   1     200  35.9223 44:43:15 -1.63168161135E+05 -1.63168161135E+05  0.00343 -0.00845  0.01040 -0.01330  0.00849  0.01128 -0.02002 -0.16480 -0.15147 -0.21283 -0.18529 -0.09670 -0.14999 -0.20627
7   4   1     400  36.6995 44:43:15 -1.60966397458E+05 -1.60645094685E+05 -0.01330  0.00343  0.01040  0.01128  0.00849 -0.00845 -0.02002 -0.18529 -0.16480 -0.21283 -0.14999 -0.09670 -0.15147 -0.20627
7   4   1     800  37.8412 44:43:15 -1.62611526637E+05 -1.60040098662E+05  0.01040 -0.02002  0.00343 -0.01330 -0.00845  0.01128  0.00849 -0.21283 -0.20627 -0.16480 -0.18529 -0.15147 -0.14999 -0.09670
7   4   1    1600  43.0884 44:43:15 -1.62271592997E+05 -1.59684284944E+05  0.01040 -0.00845 -0.02002 -0.01330  0.01128  0.00849  0.00343 -0.21283 -0.15147 -0.20627 -0.18529 -0.14999 -0.09670 -0.16480
7   4   2    3200  31.1111 44:43:15 -1.61784133703E+05 -1.59684284944E+05 -0.01330 -0.02002 -0.00845  0.01040  0.01128  0.00849  0.00343 -0.18529 -0.20627 -0.15147 -0.21283 -0.14999 -0.09670 -0.16480
7   4   3    6400  43.7186 44:43:15 -1.60039938064E+05 -1.59245439681E+05  0.01040 -0.02002  0.00343  0.01128  0.00849 -0.00845 -0.01330 -0.21283 -0.20627 -0.16480 -0.14999 -0.09670 -0.15147 -0.18529
7   4   3   12800  30.8229 44:43:15 -1.61817782088E+05 -1.59125644218E+05  0.00488  0.00402  1.00000  0.27698  0.33297 -0.02768  1.00000 -0.15073 -0.20458  0.00000 -0.75111 -0.89436 -0.18045  0.00000
7   4   3   15000  32.0832 46:43:15 -1.62958724724E+05 -1.59125644218E+05  0.00488 -0.02768  0.27698  0.33297  1.00000  0.00402  1.00000 -0.15073 -0.18045 -0.75111 -0.89436  0.00000 -0.20458  0.00000
