K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fis1     Fis2     Fis3     Fis4
4   7   1       0   1.0000 54:26:15 -1.64380172977E+05 -1.64380172977E+05  0.00430 -0.00262 -0.00584 -0.00171 -0.14224 -0.18305 -0.16022 -0.18561
4   7   1     100   0.9804 54:26:15 -1.64249928547E+05 -1.64249928547E+05  0.00430 -0.00262 -0.00584 -0.00171 -0.14224 -0.18305 -0.16022 -0.18561
4   7   1     200  29.7030 54:26:15 -1.59893881677E+05 -1.59635912317E+05  0.00430 -0.00584 -0.00171 -0.00262 -0.14224 -0.16022 -0.18561 -0.18305
4   7   1     400  28.3582 54:26:15 -1.58550037864E+05 -1.58010015839E+05 -0.00171 -0.00584  0.00430 -0.00262 -0.18561 -0.16022 -0.14224 -0.18305
4   7   1     800  28.3042 54:26:15 -1.58397016070E+05 -1.55800012544E+05 -0.00171  0.00430 -0.00584 -0.00262 -0.18561 -0.14224 -0.16022 -0.18305
4   7   1    1600  38.4519 54:26:15 -1.59222221863E+05 -1.55800012544E+05 -0.00262  0.00430 -0.00584 -0.00171 -0.18305 -0.14224 -0.16022 -0.18561
4   7   2    3200  47.4729 54:26:15 -1.59286797348E+05 -1.55800012544E+05 -0.02235  0.00118  0.00082  0.28783 -0.19761 -0.13616 -0.10862 -0.77805
4   7   3    6400  47.1098 55:26:15 -1.59284357019E+05 -1.55800012544E+05  0.04898  0.00612 -0.00505  0.27817 -0.29329 -0.13146 -0.17449 -0.75111
4   7   4   10000  38.2259 57:26:15 -1.57542412502E+05 -1.55800012544E+05 -0.01441 -0.00755  0.27018  0.32670 -0.14261 -0.21289 -0.75111 -0.89436
4   7   4   12800  39.7539 59:26:15 -1.58934864308E+05 -1.55800012544E+05  0.11298 -0.00312 -0.00515  0.27363 -0.26358 -0.14253 -0.22677 -0.75111
4   7   5   15000  29.7424 01:27:15 -1.58362606204E+05 -1.55220679195E+05  0.00351  0.21313 -0.00297  0.27388 -0.20886 -0.58388 -0.14354 -0.75111
4   7   5   20000  33.0203 05:27:15 -1.57870465700E+05 -1.55220679195E+05 -0.01481 -0.01317  0.27030  0.32681 -0.17853 -0.13688 -0.75111 -0.89436
4   7   6   25600  26.1418 06:27:15 -1.55517589161E+05 -1.55166856876E+05 -0.01122  0.00178  0.27011  0.32663 -0.19055 -0.14940 -0.75111 -0.89436
4   7   7   40000  21.5456 07:27:15 -1.56902515160E+05 -1.54907790383E+05  0.00328  0.00527  0.27055  0.32704 -0.24217 -0.13927 -0.75111 -0.89436
4   7   8   45000  10.9484 09:27:15 -1.57443236693E+05 -1.54907790383E+05  0.00191  0.00094  0.27058  0.32707 -0.13472 -0.24523 -0.75111 -0.89436
4   7   8   50000  11.1849 12:27:15 -1.55680735023E+05 -1.54907790383E+05 -0.00346  0.01409  0.26995  0.32649 -0.14702 -0.23510 -0.75111 -0.89436
4   7   9   51200   5.6864 12:27:15 -1.55096918117E+05 -1.54907790383E+05 -0.01009  0.03396  0.26925  0.32584 -0.14189 -0.28583 -0.75111 -0.89436
4   7  12   80000   3.3814 14:27:15 -1.54948086126E+05 -1.54907790383E+05 -0.00213  0.02157  0.26987  0.32642 -0.13912 -0.26471 -0.75111 -0.89436
4   7  15  102400   1.5666 15:27:15 -1.54953698203E+05 -1.54907790383E+05 -0.00213  0.02157  0.26987  0.32642 -0.13912 -0.26471 -0.75111 -0.89436
4   7  15  102953   1.7000 15:27:15 -1.54907790383E+05 -1.54907790383E+05 -0.00213  0.02157  0.26987  0.32642 -0.13912 -0.26471 -0.75111 -0.89436
4   7  15  110000   2.4819 16:27:15 -1.54920713919E+05 -1.54907790383E+05 -0.00213  0.02157  0.26987  0.32642 -0.13912 -0.26471 -0.75111 -0.89436
4   7  16  111986   2.2000 16:27:15 -1.54908096787E+05 -1.54907790383E+05 -0.00213  0.02157  0.26987  0.32642 -0.13912 -0.26471 -0.75111 -0.89436
4   7  18  129922   2.0000 16:27:15 -1.54908096787E+05 -1.54907790383E+05  0.00027  0.01834  0.27017  0.32669 -0.14101 -0.26069 -0.75111 -0.89436
4   7 200  137937   0.0000 17:27:15 -1.54907790383E+05 -1.54907790383E+05  0.02807 -0.00473  0.26967  0.32623 -0.27585 -0.14066 -0.75111 -0.89436
