K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6
6   1   1       0   1.0000 55:34:15 -1.66848474678E+05 -1.66848474678E+05  0.00330  0.01457 -0.00103 -0.00174 -0.00581  0.00785 -0.14226 -0.13812 -0.18046 -0.15549 -0.24809 -0.17300
6   1   1     100   0.9901 55:34:15 -1.66833154691E+05 -1.66833154691E+05  0.00330  0.01457 -0.00103 -0.00174  0.00785 -0.00581 -0.14226 -0.13812 -0.18046 -0.15549 -0.17300 -0.24809
6   1   1     200  20.9756 55:34:15 -1.62484032747E+05 -1.62334615962E+05  0.00785 -0.00103  0.00330 -0.00581  0.01457 -0.00174 -0.17300 -0.18046 -0.14226 -0.24809 -0.13812 -0.15549
6   1   1     400  23.9506 55:34:15 -1.60134432442E+05 -1.59641445915E+05  0.01457 -0.00103  0.00330 -0.00581  0.00785 -0.00174 -0.13812 -0.18046 -0.14226 -0.24809 -0.17300 -0.15549
6   1   1     800  31.6770 55:34:15 -1.59272590024E+05 -1.58416521236E+05  0.01457 -0.00103 -0.00581  0.00330  0.00785 -0.00174 -0.13812 -0.18046 -0.24809 -0.14226 -0.17300 -0.15549
6   1   1    1600  40.3738 56:34:15 -1.60678207043E+05 -1.58416521236E+05 -0.00103  0.00330 -0.00174  0.01457  0.00785 -0.00581 -0.18046 -0.14226 -0.15549 -0.13812 -0.17300 -0.24809
6   1   2    3200  50.4601 57:34:15 -1.60794618523E+05 -1.58416521236E+05 -0.00581 -0.00103  0.00330 -0.00174  0.01457  0.00785 -0.24809 -0.18046 -0.14226 -0.15549 -0.13812 -0.17300
6   1   5   10000  35.4136 01:35:15 -1.64471740681E+05 -1.58416521236E+05  1.00000  0.30580  1.00000  1.00000 -0.04879  0.28255  0.00000 -0.89436  0.00000  0.00000 -0.16438 -0.78140
6   1   7   40000  16.7076 04:35:15 -1.58783416369E+05 -1.57428266967E+05  0.02199 -0.02115  0.01769  1.00000  0.28202  0.33762 -0.12753 -0.27864 -0.24594  0.00000 -0.75111 -0.89436
6   1   7   45000  17.4336 08:35:15 -1.59489630037E+05 -1.57428266967E+05  0.00086 -0.00260  0.27199  0.32837  1.00000  0.35022 -0.20475 -0.14987 -0.75111 -0.89436  0.00000 -0.81056
6   1   8   60000  13.5246 11:35:15 -1.58216261140E+05 -1.56821202991E+05  0.03656 -0.00288  0.01665  0.27858  0.33445  0.13337 -0.26599 -0.13350 -0.15124 -0.75111 -0.89436 -0.31908
6   1   8   65000  14.9457 14:35:15 -1.57812183344E+05 -1.56821202991E+05  0.01288  0.01042  0.06498  0.35388  0.27608  0.33215 -0.24046 -0.15237 -0.09432 -0.81056 -0.75111 -0.89436
6   1   9   80000  13.1185 17:35:15 -1.58376094197E+05 -1.56821202991E+05  0.00100  0.00621  0.27167  0.32807  0.34993  1.00000 -0.14484 -0.22398 -0.75111 -0.89436 -0.81056  0.00000
6   1  10   85000  11.0067 20:35:15 -1.57298991987E+05 -1.56734536043E+05  0.01033 -0.00387  0.01028  0.27403  0.33026  0.35205 -0.12225 -0.22177 -0.13109 -0.75111 -0.89436 -0.81056
6   1  11  104454  10.2000 21:35:15 -1.57228752817E+05 -1.56680663238E+05  0.10607  0.04477 -0.00583  0.02410  0.28259  0.33815 -0.37499 -0.27080 -0.20413 -0.12940 -0.75111 -0.89436
6   1  11  115000   7.6789 22:35:15 -1.56777085903E+05 -1.56424664208E+05  0.03967  0.03507  0.04493  0.27995  0.33571  0.01569 -0.08828 -0.26471 -0.16259 -0.75111 -0.89436 -0.22475
6   1  12  124684   8.7000 22:35:15 -1.57529040068E+05 -1.56424664208E+05  0.08460  0.00178  0.02888  0.27492  0.33108  0.35284 -0.08051 -0.15403 -0.26426 -0.75111 -0.89436 -0.81056
6   1  13  139385   3.0000 23:35:15 -1.56720778491E+05 -1.56424664208E+05  0.05099  0.02452  0.01889  0.27665  0.33267  0.35438 -0.09264 -0.25804 -0.17229 -0.75111 -0.89436 -0.81056
6   1  13  155000   4.4701 24:35:15 -1.56759966871E+05 -1.56424664208E+05  0.05099  0.02452  0.01889  0.27665  0.33267  0.35438 -0.09264 -0.25804 -0.17229 -0.75111 -0.89436 -0.81056
6   1  14  159050   3.8000 24:35:15 -1.56524626450E+05 -1.56424664208E+05  0.05099  0.02452  0.01889  0.35438  0.27665  0.33267 -0.09264 -0.25804 -0.17229 -0.81056 -0.75111 -0.89436
6   1  15  168104   2.9000 24:35:15 -1.56863853830E+05 -1.56424664208E+05  0.01889  0.05099  0.02452  0.27665  0.33267  0.35438 -0.17229 -0.09264 -0.25804 -0.75111 -0.89436 -0.81056
6   1  16  195000   3.0347 26:35:15 -1.56764706003E+05 -1.56379251264E+05  0.05105  0.03071  0.01398  0.27670  0.33271  0.35442 -0.09264 -0.26471 -0.17053 -0.75111 -0.89436 -0.81056
6   1  17  202845   2.2000 26:35:15 -1.56720778491E+05 -1.56379251264E+05  0.05117  0.03419  0.01261  0.27679  0.33280  0.35450 -0.09264 -0.26836 -0.17208 -0.75111 -0.89436 -0.81056
6   1  18  223042   2.0000 27:35:15 -1.56680663238E+05 -1.56379251264E+05  0.03711  0.02465  0.02010  0.27675  0.33276  0.35447 -0.08752 -0.25804 -0.17493 -0.75111 -0.89436 -0.81056
6   1  19  233367   0.5000 27:35:15 -1.56423122618E+05 -1.56379251264E+05  0.05419  0.02781  0.00627  0.06660  0.27909  0.33492 -0.09264 -0.25804 -0.22219 -0.15802 -0.75111 -0.89436
6   1  19  235000   1.1435 28:35:15 -1.56379251264E+05 -1.56379251264E+05  0.05419  0.02781  0.00627  0.06660  0.27909  0.33492 -0.09264 -0.25804 -0.22219 -0.15802 -0.75111 -0.89436
6   1  20  253860   0.7000 28:35:15 -1.56408752915E+05 -1.56379251264E+05  0.05458  0.02820  0.00879  0.06184  0.27939  0.33520 -0.09264 -0.25804 -0.23134 -0.15591 -0.75111 -0.89436
6   1  21  280000   0.5750 30:35:15 -1.56379251264E+05 -1.56379251264E+05  0.05458  0.02820  0.00879  0.06184  0.27939  0.33520 -0.09264 -0.25804 -0.23134 -0.15591 -0.75111 -0.89436
6   1  22  287221   1.1000 30:35:15 -1.56423122618E+05 -1.56379251264E+05  0.05513  0.03488  0.00937  0.05043  0.27981  0.33558 -0.09264 -0.26471 -0.23134 -0.15281 -0.75111 -0.89436
6   1  23  304979   0.4000 31:35:15 -1.56450368102E+05 -1.56379251264E+05  0.05458  0.03074  0.00532  0.06184  0.27939  0.33520 -0.09264 -0.26069 -0.22815 -0.15591 -0.75111 -0.89436
6   1  24  325457   0.7000 31:35:15 -1.56408752915E+05 -1.56379251264E+05  0.05458  0.02820  0.00879  0.06184  0.27939  0.33520 -0.09264 -0.25804 -0.23134 -0.15591 -0.75111 -0.89436
6   1  24  330000   0.4855 32:35:15 -1.56379251264E+05 -1.56379251264E+05  0.05458  0.02820  0.00879  0.06184  0.27939  0.33520 -0.09264 -0.25804 -0.23134 -0.15591 -0.75111 -0.89436
6   1  25  345945   0.2000 32:35:15 -1.56379251264E+05 -1.56379251264E+05  0.05458  0.02820  0.00879  0.06184  0.27939  0.33520 -0.09264 -0.25804 -0.23134 -0.15591 -0.75111 -0.89436
6   1  26  347712   0.0000 32:35:15 -1.56379251264E+05 -1.56379251264E+05  0.05458  0.02820  0.00879  0.06184  0.27939  0.33520 -0.09264 -0.25804 -0.23134 -0.15591 -0.75111 -0.89436
6   1  27  348597   0.2000 32:35:15 -1.56379251264E+05 -1.56379251264E+05  0.05458  0.02820  0.00879  0.06184  0.27939  0.33520 -0.09264 -0.25804 -0.23134 -0.15591 -0.75111 -0.89436
6   1  28  352102   0.0000 33:35:15 -1.56379251264E+05 -1.56379251264E+05  0.05458  0.02820  0.00879  0.06184  0.27939  0.33520 -0.09264 -0.25804 -0.23134 -0.15591 -0.75111 -0.89436
6   1  29  352983   0.3000 33:35:15 -1.56408752915E+05 -1.56379251264E+05  0.05458  0.02820  0.00879  0.06184  0.27939  0.33520 -0.09264 -0.25804 -0.23134 -0.15591 -0.75111 -0.89436
6   1  30  356515   0.0000 33:35:15 -1.56379251264E+05 -1.56379251264E+05  0.05458  0.02820  0.00879  0.06184  0.27939  0.33520 -0.09264 -0.25804 -0.23134 -0.15591 -0.75111 -0.89436
6   1  31  357386   0.0000 33:35:15 -1.56379251264E+05 -1.56379251264E+05  0.05458  0.02820  0.00879  0.06184  0.27939  0.33520 -0.09264 -0.25804 -0.23134 -0.15591 -0.75111 -0.89436
6   1  32  358260   0.0000 33:35:15 -1.56379251264E+05 -1.56379251264E+05  0.05458  0.02820  0.00879  0.06184  0.27939  0.33520 -0.09264 -0.25804 -0.23134 -0.15591 -0.75111 -0.89436
6   1  33  359149   0.0000 33:35:15 -1.56379251264E+05 -1.56379251264E+05  0.05458  0.02820  0.00879  0.06184  0.27939  0.33520 -0.09264 -0.25804 -0.23134 -0.15591 -0.75111 -0.89436
6   1  34  360035   0.0000 33:35:15 -1.56379251264E+05 -1.56379251264E+05  0.05458  0.02820  0.00879  0.06184  0.27939  0.33520 -0.09264 -0.25804 -0.23134 -0.15591 -0.75111 -0.89436
6   1 200  360037   0.0000 33:35:15 -1.56379251264E+05 -1.56379251264E+05  0.05458  0.02820  0.00879  0.06184  0.27939  0.33520 -0.09264 -0.25804 -0.23134 -0.15591 -0.75111 -0.89436
