K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fst8     Fst9     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7     Fis8     Fis9
9  10   6  135120  14.3000 39:10:16 -1.62128057435E+05 -1.61279003972E+05  1.00000 -0.03362  1.00000  0.01319  0.27505  0.33119  0.00558  0.35295  1.00000  0.00000 -0.17094  0.00000 -0.19486 -0.75111 -0.89436 -0.14531 -0.81056  0.00000
9  10   7  161709  11.4000 40:10:16 -1.62069443469E+05 -1.61257641189E+05  0.02366  1.00000  1.00000  1.00000  0.00901  0.27542  0.33154  0.21003  0.35328 -0.25238  0.00000  0.00000  0.00000 -0.13419 -0.75111 -0.89436 -0.65933 -0.81056
9  10   7  180000  14.8780 41:10:16 -1.61999897167E+05 -1.60810461294E+05  0.20838  1.00000  0.00584  0.01966  0.01815  0.27391  0.33014  1.00000  0.35193 -0.65933  0.00000 -0.13776 -0.23716 -0.16135 -0.75111 -0.89436  0.00000 -0.81056
9  10   8  193217  11.6000 41:10:16 -1.61591742380E+05 -1.60810461294E+05  1.00000  1.00000  1.00000  0.01494 -0.00158  0.27156  0.32798  0.34984  1.00000  0.00000  0.00000  0.00000 -0.24689 -0.15551 -0.75111 -0.89436 -0.81056  0.00000
9  10   9  219330   9.6000 43:10:16 -1.61289048084E+05 -1.60639520536E+05  0.03691  0.02994  0.01372  0.21466  0.27967  0.33545  0.35707  0.03013  1.00000 -0.10676 -0.25891 -0.15951 -0.65933 -0.75111 -0.89436 -0.81056 -0.16485  0.00000
9  10   9  220000  10.4049 43:10:16 -1.61285121547E+05 -1.60639520536E+05  0.03691  0.03013  0.01372  0.21466  0.02994  0.27967  0.33545  1.00000  0.35707 -0.10676 -0.16485 -0.15951 -0.65933 -0.25891 -0.75111 -0.89436  0.00000 -0.81056
9  10  10  245908  12.7000 44:10:16 -1.61746593464E+05 -1.60639520536E+05  1.00000  0.01792  0.02402  0.21334  1.00000  0.27846  0.33434  0.06788  0.35600  0.00000 -0.13993 -0.25910 -0.65933  0.00000 -0.75111 -0.89436 -0.08783 -0.81056
9  10  10  270000  11.6844 45:10:16 -1.61741179575E+05 -1.60386587923E+05 -0.00511  0.05103  0.05783  0.05392  0.28187  0.33748 -0.00671  1.00000  0.35904 -0.19041 -0.16642 -0.09264 -0.28700 -0.75111 -0.89436 -0.22077  0.00000 -0.81056
9  10  12  307220   2.7000 46:10:16 -1.60744545590E+05 -1.60386587923E+05 -0.03387  1.00000  0.04019  1.00000  0.04183  0.28361  0.33909  0.06450  0.06182 -0.14081  0.00000 -0.26869  0.00000 -0.15417 -0.75111 -0.89436 -0.08143 -0.29301
9  10  12  315000   5.5044 47:10:16 -1.60448575334E+05 -1.60337909440E+05  0.06068  0.04148  0.21577  1.00000  0.01625  0.28068  0.33639  0.02504  0.35798 -0.08143 -0.27617 -0.65933  0.00000 -0.21128 -0.75111 -0.89436 -0.14866 -0.81056
9  10  13  340705   4.0000 48:10:16 -1.60628957121E+05 -1.60337909440E+05  0.05771  0.03988  0.21617  0.04543 -0.00273  0.28105  0.33673  1.00000  0.35831 -0.09103 -0.26836 -0.65933 -0.14799 -0.21892 -0.75111 -0.89436  0.00000 -0.81056
9  10  13  360000   4.3235 49:10:16 -1.60386587923E+05 -1.60297125459E+05  0.04759  0.05402  0.05366  0.06405 -0.01315  0.28462  0.34002  0.03826  0.36149 -0.08752 -0.26193 -0.29675 -0.15123 -0.26363 -0.75111 -0.89436 -0.28960 -0.81056
9  10  14  375848   5.4000 49:10:16 -1.60668039665E+05 -1.60297125459E+05  0.05787  1.00000  0.04005  0.21710  0.05127  0.00149  0.28190  0.33751  0.14010 -0.09264  0.00000 -0.26661 -0.65933 -0.15527 -0.23005 -0.75111 -0.89436 -0.34093
9  10  15  410000   1.6596 51:10:16 -1.60558584914E+05 -1.60296696623E+05  0.05545  0.03124  0.21508  0.06785  0.00252  0.28006  0.33581  1.00000  0.35742 -0.09264 -0.25711 -0.65933 -0.15802 -0.21114 -0.75111 -0.89436  0.00000 -0.81056
9  10  15  435000   1.8047 53:10:16 -1.60676440497E+05 -1.60292458825E+05  1.00000  0.05744  0.04390  0.09779  0.04629 -0.00625  0.28157  0.33721  0.35877  0.00000 -0.09264 -0.27585 -0.38943 -0.16171 -0.20837 -0.75111 -0.89436 -0.81056
9  10  16  438088   2.0000 53:10:16 -1.60555442859E+05 -1.60292458825E+05  0.05663 -0.00808  0.04625  0.09701  0.06387  0.28095  0.33664  0.35822  1.00000 -0.09264 -0.21039 -0.28150 -0.38943 -0.15591 -0.75111 -0.89436 -0.81056  0.00000
9  10  17  470433   1.0000 54:10:16 -1.60430324346E+05 -1.60220825757E+05  0.05532  0.03508  0.21498  0.06243  0.00662  0.27996  0.33572  1.00000  0.35733 -0.09264 -0.26471 -0.65933 -0.15656 -0.20528 -0.75111 -0.89436  0.00000 -0.81056
9  10  17  485000   1.4140 55:10:16 -1.60696634990E+05 -1.60220825757E+05  0.05572  0.00323  0.03181  0.21530  0.06811  1.00000  0.28026  0.33600  0.35760 -0.09264 -0.20757 -0.26405 -0.65933 -0.15802  0.00000 -0.75111 -0.89436 -0.81056
9  10  18  496677   2.1000 55:10:16 -1.60472599446E+05 -1.60220825757E+05  0.05561  0.03537  0.21521  0.06286  0.00523  0.28017  0.33592  1.00000  0.35753 -0.09264 -0.26471 -0.65933 -0.15591 -0.21877 -0.75111 -0.89436  0.00000 -0.81056
9  10  19  525000   0.7952 57:10:16 -1.60337909440E+05 -1.60220825757E+05  0.05549  0.03525  0.09592  0.06274  0.00632  0.28008  0.33584  1.00000  0.35745 -0.09264 -0.26471 -0.38943 -0.15591 -0.22729 -0.75111 -0.89436  0.00000 -0.81056
9  10  20  531969   0.8000 57:10:16 -1.60337909440E+05 -1.60220825757E+05  0.05549  0.03525  0.09592  0.06274  0.00632  0.28008  0.33584  1.00000  0.35745 -0.09264 -0.26471 -0.38943 -0.15591 -0.22729 -0.75111 -0.89436  0.00000 -0.81056
9  10  21  558641   0.7000 58:10:16 -1.60337909440E+05 -1.60220825757E+05  0.05966  0.05456  0.09991  0.06688  0.01070  0.28326  0.33877  0.00671  0.36028 -0.09264 -0.28693 -0.38943 -0.15591 -0.22729 -0.75111 -0.89436 -0.22237 -0.81056
9  10  21  570000   0.6385 59:10:16 -1.60386587923E+05 -1.60220825757E+05  0.05982  0.04572  0.21871  0.06704  0.00966  0.28338  0.33888  0.00719  0.36039 -0.09264 -0.27313 -0.65933 -0.15591 -0.21877 -0.75111 -0.89436 -0.22979 -0.81056
9  10  22  585376   0.4000 59:10:16 -1.60407684798E+05 -1.60220825757E+05  0.05561  0.03537  0.21521  0.06286  0.00523  0.28017  0.33592  1.00000  0.35753 -0.09264 -0.26471 -0.65933 -0.15591 -0.21877 -0.75111 -0.89436  0.00000 -0.81056
9  10  22  610000   1.1825 01:11:16 -1.60220825757E+05 -1.60220825757E+05  0.05960  0.02548  0.09986  0.06682 -0.00439  0.28322  0.33873  0.08858  0.36024 -0.09264 -0.26933 -0.38943 -0.15591 -0.21225 -0.75111 -0.89436 -0.30314 -0.81056
9  10  23  612339   2.1000 01:11:16 -1.60263637344E+05 -1.60220825757E+05  0.05960  0.02548  0.08858  0.09986  0.06682 -0.00439  0.28322  0.33873  0.36024 -0.09264 -0.26933 -0.30314 -0.38943 -0.15591 -0.21225 -0.75111 -0.89436 -0.81056
9  10  24  628136   1.4000 01:11:16 -1.60220825757E+05 -1.60220825757E+05  0.05995  0.02604  0.10019  0.06717 -0.00367  0.28348  0.33897  0.07692  0.36048 -0.09264 -0.28397 -0.38943 -0.15591 -0.21387 -0.75111 -0.89436 -0.28573 -0.81056
9  10  24  650000   1.5219 03:11:16 -1.60269504239E+05 -1.60220825757E+05  0.05943  0.01681  0.21838  0.06665  0.00925  0.28308  0.33860  0.08841  0.36012 -0.09264 -0.25871 -0.65933 -0.15591 -0.21877 -0.75111 -0.89436 -0.30314 -0.81056
9  10  25  655244   1.6000 03:11:16 -1.60296478420E+05 -1.60220825757E+05  0.05943  0.01681  0.21838  0.06665  0.00925  0.28308  0.33860  0.08841  0.36012 -0.09264 -0.25871 -0.65933 -0.15591 -0.21877 -0.75111 -0.89436 -0.30314 -0.81056
9  10  26  682458   0.4000 04:11:16 -1.60220825757E+05 -1.60220825757E+05  0.05961  0.01408  0.09987  0.06683  0.01066  0.28323  0.33874  0.07400  0.36025 -0.09264 -0.26346 -0.38943 -0.15591 -0.22729 -0.75111 -0.89436 -0.28415 -0.81056
9  10  26  695000   0.6127 05:11:16 -1.60248018140E+05 -1.60220825757E+05  0.05922  0.01659  0.08821  0.09949  0.06644  0.01024  0.28293  0.33846  0.35998 -0.09264 -0.25871 -0.30314 -0.38943 -0.15591 -0.22729 -0.75111 -0.89436 -0.81056
9  10  27  709632   1.3000 05:11:16 -1.60220825757E+05 -1.60220825757E+05  0.05922  0.01659  0.09949  0.06644  0.01024  0.28293  0.33846  0.08821  0.35998 -0.09264 -0.25871 -0.38943 -0.15591 -0.22729 -0.75111 -0.89436 -0.30314 -0.81056
9  10  28  734269   1.1000 06:11:16 -1.60220825757E+05 -1.60220825757E+05  0.05922  0.01659  0.09949  0.06644  0.01024  0.28293  0.33846  0.08821  0.35998 -0.09264 -0.25871 -0.38943 -0.15591 -0.22729 -0.75111 -0.89436 -0.30314 -0.81056
9  10  28  745000   0.5146 07:11:16 -1.60247799938E+05 -1.60220825757E+05  0.05922  0.01659  0.09949  0.06644  0.01024  0.28293  0.33846  0.08821  0.35998 -0.09264 -0.25871 -0.38943 -0.15591 -0.22729 -0.75111 -0.89436 -0.30314 -0.81056
9  10  29  761456   0.0000 07:11:16 -1.60220825757E+05 -1.60220825757E+05  0.05922  0.01659  0.09949  0.06644  0.01024  0.28293  0.33846  0.08821  0.35998 -0.09264 -0.25871 -0.38943 -0.15591 -0.22729 -0.75111 -0.89436 -0.30314 -0.81056
9  10  31  763256   0.0000 08:11:16 -1.60220825757E+05 -1.60220825757E+05  0.05922  0.01659  0.09949  0.06644  0.01024  0.28293  0.33846  0.08821  0.35998 -0.09264 -0.25871 -0.38943 -0.15591 -0.22729 -0.75111 -0.89436 -0.30314 -0.81056
9  10  32  764142   0.0000 08:11:16 -1.60220825757E+05 -1.60220825757E+05  0.05922  0.01659  0.09949  0.06644  0.01024  0.28293  0.33846  0.08821  0.35998 -0.09264 -0.25871 -0.38943 -0.15591 -0.22729 -0.75111 -0.89436 -0.30314 -0.81056
9  10  33  765044   0.0000 08:11:16 -1.60220825757E+05 -1.60220825757E+05  0.05922  0.01659  0.09949  0.06644  0.01024  0.28293  0.33846  0.08821  0.35998 -0.09264 -0.25871 -0.38943 -0.15591 -0.22729 -0.75111 -0.89436 -0.30314 -0.81056
9  10  34  765951   0.0000 08:11:16 -1.60220825757E+05 -1.60220825757E+05  0.05922  0.01659  0.09949  0.06644  0.01024  0.28293  0.33846  0.08821  0.35998 -0.09264 -0.25871 -0.38943 -0.15591 -0.22729 -0.75111 -0.89436 -0.30314 -0.81056
9  10 200  765953   0.0000 08:11:16 -1.60220825757E+05 -1.60220825757E+05  0.05922  0.01659  0.09949  0.06644  0.08821  0.28293  0.33846  0.01024  0.35998 -0.09264 -0.25871 -0.38943 -0.15591 -0.30314 -0.75111 -0.89436 -0.22729 -0.81056
