K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fis1     Fis2     Fis3
3   5   1       0   1.0000 37:20:15 -1.62977838709E+05 -1.62977838709E+05  0.00618  0.00602 -0.02065 -0.15704 -0.15378 -0.18663
3   5   1     100   1.9802 37:20:15 -1.62290660676E+05 -1.62290660676E+05  0.00602 -0.02065  0.00618 -0.15378 -0.18663 -0.15704
3   5   1     200  24.2574 37:20:15 -1.59808555656E+05 -1.59808555656E+05 -0.02065  0.00602  0.00618 -0.18663 -0.15378 -0.15704
3   5   1     400  27.1144 37:20:15 -1.57530925714E+05 -1.57315387835E+05 -0.02065  0.00602  0.00618 -0.18663 -0.15378 -0.15704
3   5   1     800  34.2893 38:20:15 -1.61085862591E+05 -1.57009534878E+05 -0.02065  0.00602  0.00618 -0.18663 -0.15378 -0.15704
3   5   1    1600  43.7578 38:20:15 -1.58618665771E+05 -1.56421056438E+05  0.00618  0.00602 -0.02065 -0.15704 -0.15378 -0.18663
3   5   1    3200  47.6577 39:20:15 -1.61815001973E+05 -1.56421056438E+05  0.26712 -0.00474 -0.02681 -0.75111 -0.12339 -0.17758
3   5   2    5000  42.5505 42:20:15 -1.58995225985E+05 -1.56421056438E+05 -0.00023 -0.00554  0.10282 -0.16423 -0.16984 -0.36024
3   5   2    6400  37.0643 43:20:15 -1.58246004239E+05 -1.55395783437E+05 -0.02152 -0.01150  0.26998 -0.17255 -0.14381 -0.75111
3   5   3   10000  37.1864 44:20:15 -1.57896543150E+05 -1.55395783437E+05 -0.00523  0.27024 -0.01015 -0.19407 -0.75111 -0.15565
3   5   3   12800  36.7722 44:20:15 -1.57229715722E+05 -1.55395783437E+05 -0.02291 -0.00327  0.26780 -0.18725 -0.11216 -0.75111
3   5   6   25600  23.1839 45:20:15 -1.55881262564E+05 -1.55230936937E+05  0.00942  0.27075 -0.00790 -0.25198 -0.75111 -0.13821
3   5   6   30000  15.4986 49:20:15 -1.56442185325E+05 -1.55080278648E+05  0.00229 -0.00077  0.27050 -0.13479 -0.24008 -0.75111
3   5   7   35000   9.6754 51:20:15 -1.55526763647E+05 -1.55080278648E+05  0.00088 -0.00205  0.27028 -0.13598 -0.23238 -0.75111
3   5  10   51200   4.3076 52:20:15 -1.55306259480E+05 -1.55080278648E+05 -0.00517  0.02161  0.27068 -0.14199 -0.27115 -0.75111
3   5  11   55000   3.2405 57:20:15 -1.55369242211E+05 -1.55080278648E+05  0.00222  0.01159  0.27075 -0.13900 -0.25776 -0.75111
3   5  12   60000   3.0701 59:20:15 -1.55080278648E+05 -1.55080278648E+05  0.00008  0.01190  0.27077 -0.13607 -0.26326 -0.75111
3   5  13   65000   2.5327 05:21:15 -1.55210011559E+05 -1.55080278648E+05  0.00222  0.01159  0.27075 -0.13900 -0.25776 -0.75111
3   5  20  102400   1.2027 06:21:15 -1.55093452986E+05 -1.55080278648E+05  0.00222  0.01159  0.27075 -0.13900 -0.25776 -0.75111
3   5  21  104314   1.2000 07:21:15 -1.55080278648E+05 -1.55080278648E+05 -0.00107  0.01595  0.27065 -0.13912 -0.26268 -0.75111
3   5  21  105000   1.1031 07:21:15 -1.55080278648E+05 -1.55080278648E+05  0.00222  0.01159  0.27075 -0.13900 -0.25776 -0.75111
3   5  23  114356   0.2000 08:21:15 -1.55093452986E+05 -1.55080278648E+05  0.00070  0.01381  0.27084 -0.13845 -0.26305 -0.75111
3   5  24  119362   1.3000 08:21:15 -1.55124094608E+05 -1.55080278648E+05  0.00222  0.01159  0.27075 -0.13900 -0.25776 -0.75111
3   5  25  124339   0.8000 08:21:15 -1.55080278648E+05 -1.55080278648E+05  0.00222  0.01159  0.27075 -0.13900 -0.25776 -0.75111
3   5  26  130000   0.5441 09:21:15 -1.55080278648E+05 -1.55080278648E+05  0.00222  0.01159  0.27075 -0.13900 -0.25776 -0.75111
3   5  27  134229   0.3000 09:21:15 -1.55080278648E+05 -1.55080278648E+05 -0.00107  0.01595  0.27065 -0.13912 -0.26268 -0.75111
3   5  29  144050   0.5000 09:21:15 -1.55080278648E+05 -1.55080278648E+05  0.00222  0.01159  0.27075 -0.13900 -0.25776 -0.75111
3   5  30  148959   0.0000 09:21:15 -1.55080278648E+05 -1.55080278648E+05  0.00222  0.01159  0.27075 -0.13900 -0.25776 -0.75111
3   5 200  148961   0.0000 09:21:15 -1.55080278648E+05 -1.55080278648E+05  0.00222  0.01159  0.27075 -0.13900 -0.25776 -0.75111
