K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fst8     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7     Fis8
8   5   1       0   1.0000 18:52:15 -1.70333553690E+05 -1.70333553690E+05 -0.01210  0.01559 -0.00491  0.00232  0.00662 -0.01068 -0.00080  0.00239 -0.16079 -0.11256 -0.16812 -0.21823 -0.15607 -0.22099 -0.16445 -0.14545
8   5   1     100   1.9608 18:52:15 -1.70243777952E+05 -1.70243777952E+05 -0.01210  0.01559 -0.00491  0.00232  0.00662 -0.01068 -0.00080  0.00239 -0.16079 -0.11256 -0.16812 -0.21823 -0.15607 -0.22099 -0.16445 -0.14545
8   5   1     200  26.9608 18:52:15 -1.64902755475E+05 -1.64902755475E+05 -0.00080  0.01559  0.00232 -0.01068 -0.00491 -0.01210  0.00662  0.00239 -0.16445 -0.11256 -0.21823 -0.22099 -0.16812 -0.16079 -0.15607 -0.14545
8   5   1     400  26.7327 18:52:15 -1.63452476487E+05 -1.62265885511E+05  0.00239 -0.01068 -0.01210  0.01559 -0.00080 -0.00491  0.00232  0.00662 -0.14545 -0.22099 -0.16079 -0.11256 -0.16445 -0.16812 -0.21823 -0.15607
8   5   1     800  35.8209 18:52:15 -1.64237007155E+05 -1.62194477096E+05 -0.00491 -0.00080 -0.01068  0.00239  0.00232  0.00662 -0.01210  0.01559 -0.16812 -0.16445 -0.22099 -0.14545 -0.21823 -0.15607 -0.16079 -0.11256
8   5   1    1600  42.2070 18:52:15 -1.63721841594E+05 -1.62065938278E+05 -0.01210  0.01559 -0.00491  0.00239 -0.00080  0.00232  0.00662 -0.01068 -0.16079 -0.11256 -0.16812 -0.14545 -0.16445 -0.21823 -0.15607 -0.22099
8   5   1    3200  45.8489 18:52:15 -1.63660930172E+05 -1.62009727631E+05 -0.01210 -0.00491  0.01559  0.00232  0.00662 -0.01068  0.00239 -0.00080 -0.16079 -0.16812 -0.11256 -0.21823 -0.15607 -0.22099 -0.14545 -0.16445
8   5   2    6400  32.3671 18:52:15 -1.62736405441E+05 -1.61866496651E+05 -0.00080 -0.01210  0.01559  0.00232  0.00662 -0.01068  0.00239 -0.00491 -0.16445 -0.16079 -0.11256 -0.21823 -0.15607 -0.22099 -0.14545 -0.16812
8   5   4   15000  28.6921 24:52:15 -1.63342515285E+05 -1.60972426190E+05 -0.00500  1.00000  0.27049 -0.00407  1.00000  1.00000  1.00000  1.00000 -0.14064  0.00000 -0.75111 -0.22751  0.00000  0.00000  0.00000  0.00000
8   5   4   25000  31.1193 26:52:15 -1.62483623213E+05 -1.60945697362E+05  1.00000 -0.00679  1.00000  0.27030  0.32681  1.00000  1.00000 -0.02026  0.00000 -0.19684  0.00000 -0.75111 -0.89436  0.00000  0.00000 -0.15689
8   5   4   30000  32.3778 32:52:15 -1.62464258622E+05 -1.60945697362E+05 -0.02026  1.00000 -0.00679  1.00000  1.00000  1.00000  0.27030  0.32681 -0.15689  0.00000 -0.19684  0.00000  0.00000  0.00000 -0.75111 -0.89436
8   5   4   35000  32.2683 34:52:15 -1.61816590971E+05 -1.60622385991E+05 -0.00044 -0.00389  1.00000  0.27032  0.32683  1.00000  1.00000  1.00000 -0.14779 -0.22141  0.00000 -0.75111 -0.89436  0.00000  0.00000  0.00000
8   5   4   40000  31.7726 38:52:15 -1.61723373555E+05 -1.60597641562E+05  1.00000 -0.00389 -0.00044  1.00000  0.27032  0.32683  1.00000  1.00000  0.00000 -0.22141 -0.14779  0.00000 -0.75111 -0.89436  0.00000  0.00000
8   5   5   50000  24.1942 42:52:15 -1.62100890977E+05 -1.60597641562E+05  0.00752  0.11773 -0.00565  1.00000  0.27152  0.32794  1.00000  1.00000 -0.25231 -0.39756 -0.13597  0.00000 -0.75111 -0.89436  0.00000  0.00000
8   5   5   55000  22.5323 45:52:15 -1.61683593933E+05 -1.60597641562E+05 -0.00154 -0.00355  1.00000  1.00000  0.27018  0.32670  1.00000  1.00000 -0.22992 -0.12863  0.00000  0.00000 -0.75111 -0.89436  0.00000  0.00000
8   5   6   90000  16.3829 47:52:15 -1.61419479609E+05 -1.59892991002E+05  0.01512  1.00000  0.00751  0.27134  0.32777  1.00000  0.34964  1.00000 -0.26598  0.00000 -0.13584 -0.75111 -0.89436  0.00000 -0.81056  0.00000
8   5   7  110143  16.3000 48:52:15 -1.60393550518E+05 -1.59892991002E+05  1.00000  0.04694 -0.00611  0.27509  0.33123  0.20967  1.00000  0.35299  0.00000 -0.25977 -0.15217 -0.75111 -0.89436 -0.65933  0.00000 -0.81056
8   5   7  125000  13.8345 49:52:15 -1.60473358625E+05 -1.59565461006E+05  0.01153  0.06700  0.02706  0.21334  0.27845  0.33433  0.35599  1.00000 -0.15189 -0.07250 -0.24900 -0.65933 -0.75111 -0.89436 -0.81056  0.00000
8   5   8  146928  18.9000 50:52:15 -1.60006663426E+05 -1.59297347902E+05  0.03064  1.00000  0.07301  0.02311  0.28161  0.33725  0.35881  0.02014 -0.09454  0.00000 -0.38722 -0.23112 -0.75111 -0.89436 -0.81056 -0.15800
8   5   8  160000  12.9049 51:52:15 -1.59987971008E+05 -1.59297347902E+05 -0.01175  0.05584  0.04112  0.02759  0.21718  0.28198  0.33758  0.35914 -0.15684 -0.09661 -0.26836 -0.15096 -0.65933 -0.75111 -0.89436 -0.81056
8   5   9  171858  12.1000 51:52:15 -1.60084764126E+05 -1.59297347902E+05  1.00000  0.03406  0.01950  0.04572  0.01507  0.28131  0.33696  0.35854  0.00000 -0.32674 -0.13175 -0.27305 -0.14437 -0.75111 -0.89436 -0.81056
8   5   9  190000  11.6075 53:52:15 -1.60857592455E+05 -1.59011371819E+05  0.21562  0.05400  0.05734  0.28055  0.33627 -0.00772  0.35786  0.04426 -0.65933 -0.12830 -0.09870 -0.75111 -0.89436 -0.19348 -0.81056 -0.25372
8   5  10  201590  13.8000 53:52:15 -1.59732966475E+05 -1.59011371819E+05  0.01708  0.03343  0.21363  0.04991  0.27872  0.33458  0.08866  0.35623 -0.14277 -0.26471 -0.65933 -0.14491 -0.75111 -0.89436 -0.10890 -0.81056
8   5  11  226222   8.8000 54:52:15 -1.59123422826E+05 -1.59011371819E+05 -0.01167  0.04479  0.02705  0.01939  0.06207  0.28175  0.33738  0.35894 -0.13177 -0.28101 -0.18901 -0.16925 -0.08143 -0.75111 -0.89436 -0.81056
