K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fis1     Fis2     Fis3     Fis4     Fis5
5   9   1       0   1.0000 38:33:15 -1.65352329415E+05 -1.65352329415E+05 -0.00151  0.00934 -0.00250  0.00091  0.00691 -0.18443 -0.13484 -0.16795 -0.15726 -0.21843
5   9   1     100   0.9709 38:33:15 -1.65275045473E+05 -1.65275045473E+05 -0.00151  0.00934 -0.00250  0.00091  0.00691 -0.18443 -0.13484 -0.16795 -0.15726 -0.21843
5   9   1     200  34.3137 38:33:15 -1.63484844485E+05 -1.63459005197E+05  0.00934  0.00691  0.00091 -0.00250 -0.00151 -0.13484 -0.21843 -0.15726 -0.16795 -0.18443
5   9   1     400  39.6040 38:33:15 -1.58309423184E+05 -1.58309423184E+05  0.00691  0.00091 -0.00250 -0.00151  0.00934 -0.21843 -0.15726 -0.16795 -0.18443 -0.13484
5   9   1     800  46.1443 38:33:15 -1.60662571818E+05 -1.58027437574E+05  0.00691  0.00091  0.00934 -0.00250 -0.00151 -0.21843 -0.15726 -0.13484 -0.16795 -0.18443
5   9   1    1600  47.0075 38:33:15 -1.59486459235E+05 -1.57604363483E+05  0.00091  0.00691 -0.00250 -0.00151  0.00934 -0.15726 -0.21843 -0.16795 -0.18443 -0.13484
5   9   1    3200  46.3483 38:33:15 -1.58554844345E+05 -1.56946340347E+05  0.00091  0.00691  0.00934 -0.00151 -0.00250 -0.15726 -0.21843 -0.13484 -0.18443 -0.16795
5   9   2    6400  42.3743 39:33:15 -1.58814699540E+05 -1.56946340347E+05  0.02339  0.03593  0.00582  0.28015  0.01026 -0.12211 -0.19782 -0.22923 -0.75111 -0.18533
5   9   3   10000  36.3068 42:33:15 -1.57250180659E+05 -1.56817771055E+05  0.06596  0.01539  0.01582  0.12421  0.14240 -0.17096 -0.25013 -0.14854 -0.35254 -0.42705
5   9   3   12800  38.1804 43:33:15 -1.59557748099E+05 -1.56785104147E+05  0.00393  0.01230  0.03538  0.27948  0.20151 -0.14255 -0.13872 -0.26550 -0.75111 -0.57613
5   9   3   15000  38.0727 44:33:15 -1.60311624734E+05 -1.56785104147E+05  0.03538  0.00393  0.27948  0.20151  0.01230 -0.26550 -0.14255 -0.75111 -0.57613 -0.13872
5   9   5   25000  32.1928 47:33:15 -1.58586943647E+05 -1.56535725720E+05  0.01701 -0.01124  0.00560  0.27389  0.33013 -0.03724 -0.21122 -0.13865 -0.75111 -0.89436
5   9   5   25600  32.1114 48:33:15 -1.57625729232E+05 -1.56535725720E+05 -0.01124  0.01701  0.00560  0.27389  0.33013 -0.21122 -0.03724 -0.13865 -0.75111 -0.89436
5   9   5   30000  31.5440 50:33:15 -1.58784550999E+05 -1.56294151356E+05  0.02431  0.04108 -0.00590  0.27673  0.33274 -0.14278 -0.27636 -0.15547 -0.75111 -0.89436
5   9   6   45000  29.0111 52:33:15 -1.56647603055E+05 -1.55985235678E+05  0.14391  0.00976 -0.01437  0.27215  0.32852 -0.34798 -0.11548 -0.19885 -0.75111 -0.89436
5   9   6   50000  28.2750 55:33:15 -1.57107642308E+05 -1.55985235678E+05  0.01597  0.01006  0.05636  0.27623  0.33228 -0.25421 -0.15575 -0.09046 -0.75111 -0.89436
5   9   7   51200  20.8333 56:33:15 -1.57213698063E+05 -1.55985235678E+05  0.01281  0.03843  0.01303  0.27790  0.33383 -0.13301 -0.27313 -0.20425 -0.75111 -0.89436
5   9   8   65000  21.4917 57:33:15 -1.57172403377E+05 -1.55785500180E+05 -0.00553  0.03905  0.27579  0.33188  0.03981 -0.14753 -0.27379 -0.75111 -0.89436 -0.15146
5   9   8   70000  21.4508 00:34:15 -1.56908153524E+05 -1.55785500180E+05  0.00346  0.02196  0.00971  0.27752  0.33347 -0.15132 -0.24159 -0.14305 -0.75111 -0.89436
5   9   8   75000  21.2716 02:34:15 -1.56712379191E+05 -1.55747718410E+05  0.01743  0.00824  0.02871  0.27685  0.33286 -0.10315 -0.16493 -0.26658 -0.75111 -0.89436
5   9  10  102400  13.4720 03:34:15 -1.56581759430E+05 -1.55635621105E+05  0.00021  1.00000 -0.00113  0.27060  0.32709 -0.14867  0.00000 -0.21270 -0.75111 -0.89436
5   9  11  106165  12.2000 03:34:15 -1.55836077148E+05 -1.55621927351E+05  0.01118  0.03358  0.02337  0.27665  0.33267 -0.16688 -0.27148 -0.09497 -0.75111 -0.89436
5   9  11  110000  10.2530 04:34:15 -1.55770812401E+05 -1.55621927351E+05  0.01161  0.02259  0.05249  0.27620  0.33226 -0.15736 -0.25328 -0.08493 -0.75111 -0.89436
5   9  12  120749   4.6000 04:34:15 -1.56010328843E+05 -1.55621927351E+05  0.06101  0.03192  0.00857  0.27770  0.33363 -0.30930 -0.25713 -0.13356 -0.75111 -0.89436
5   9  13  135210   7.8000 05:34:15 -1.56657175379E+05 -1.55600296288E+05  0.02563  0.03078  0.27674  0.33276  0.01255 -0.09505 -0.26471 -0.75111 -0.89436 -0.16506
5   9  14  146777   5.2000 05:34:15 -1.55733810038E+05 -1.55600296288E+05  0.01181  0.03012  0.05047  0.27626  0.33231 -0.16978 -0.26471 -0.09264 -0.75111 -0.89436
5   9  15  160000   1.6529 06:34:15 -1.55621927351E+05 -1.55600296288E+05  0.01497  0.02616  0.02518  0.27787  0.33380 -0.13742 -0.25804 -0.15636 -0.75111 -0.89436
5   9  15  160757   2.1000 06:34:15 -1.55621927351E+05 -1.55600296288E+05  0.01497  0.02616  0.02518  0.27787  0.33380 -0.13742 -0.25804 -0.15636 -0.75111 -0.89436
5   9  18  192667   1.8000 07:34:15 -1.55621927351E+05 -1.55600296288E+05  0.05064  0.01964  0.01765  0.27639  0.33243 -0.09264 -0.25907 -0.16721 -0.75111 -0.89436
5   9  18  205000   1.9816 08:34:15 -1.55678610567E+05 -1.55600296288E+05  0.05053  0.03355  0.01049  0.27630  0.33235 -0.09264 -0.26836 -0.17118 -0.75111 -0.89436
5   9  19  207082   1.6000 08:34:15 -1.55635621105E+05 -1.55600296288E+05  0.05053  0.03355  0.01049  0.27630  0.33235 -0.09264 -0.26836 -0.17118 -0.75111 -0.89436
5   9  20  216506   1.0000 08:34:15 -1.55648617126E+05 -1.55600296288E+05  0.05053  0.03355  0.01049  0.27630  0.33235 -0.09264 -0.26836 -0.17118 -0.75111 -0.89436
5   9  21  230877   1.0000 09:34:15 -1.55635621105E+05 -1.55600296288E+05  0.05053  0.02405  0.01642  0.27630  0.33235 -0.09264 -0.25804 -0.17138 -0.75111 -0.89436
5   9  22  250000   0.8100 10:34:15 -1.55616667999E+05 -1.55589047389E+05 -0.00528  0.02997  0.05761  0.27614  0.33220 -0.15534 -0.26471 -0.15591 -0.75111 -0.89436
5   9  23  256229   0.9000 10:34:15 -1.55589047389E+05 -1.55589047389E+05 -0.00015  0.02380  0.05758  0.27612  0.33218 -0.15648 -0.25804 -0.15591 -0.75111 -0.89436
5   9  24  270423   1.1000 10:34:15 -1.55589047389E+05 -1.55589047389E+05 -0.00015  0.02380  0.05758  0.27612  0.33218 -0.15648 -0.25804 -0.15591 -0.75111 -0.89436
5   9  25  279174   1.4000 11:34:15 -1.55589047389E+05 -1.55589047389E+05 -0.00015  0.02380  0.05758  0.27612  0.33218 -0.15648 -0.25804 -0.15591 -0.75111 -0.89436
5   9  26  293416   0.6000 11:34:15 -1.55589047389E+05 -1.55589047389E+05 -0.00015  0.02380  0.05758  0.27612  0.33218 -0.15648 -0.25804 -0.15591 -0.75111 -0.89436
5   9  26  300000   0.8181 12:34:15 -1.55650991855E+05 -1.55589047389E+05 -0.00015  0.02380  0.05758  0.27612  0.33218 -0.15648 -0.25804 -0.15591 -0.75111 -0.89436
5   9  27  307600   0.5000 12:34:15 -1.55589047389E+05 -1.55589047389E+05 -0.00645  0.03330  0.05758  0.27612  0.33218 -0.15778 -0.26836 -0.15591 -0.75111 -0.89436
5   9  28  316339   0.4000 12:34:15 -1.55589047389E+05 -1.55589047389E+05 -0.00015  0.02380  0.05758  0.27612  0.33218 -0.15648 -0.25804 -0.15591 -0.75111 -0.89436
5   9  29  330444   0.4000 13:34:15 -1.55589047389E+05 -1.55589047389E+05 -0.00015  0.02380  0.05758  0.27612  0.33218 -0.15648 -0.25804 -0.15591 -0.75111 -0.89436
5   9  29  340000   0.4532 14:34:15 -1.55589047389E+05 -1.55589047389E+05 -0.00015  0.02380  0.05758  0.27612  0.33218 -0.15648 -0.25804 -0.15591 -0.75111 -0.89436
5   9  30  344628   0.8000 14:34:15 -1.55600296288E+05 -1.55589047389E+05 -0.00015  0.02380  0.05758  0.27612  0.33218 -0.15648 -0.25804 -0.15591 -0.75111 -0.89436
5   9  31  353325   0.3000 14:34:15 -1.55589047389E+05 -1.55589047389E+05 -0.00528  0.02997  0.05761  0.27614  0.33220 -0.15534 -0.26471 -0.15591 -0.75111 -0.89436
5   9  32  367442   0.1000 15:34:15 -1.55589047389E+05 -1.55589047389E+05 -0.00528  0.02997  0.05761  0.27614  0.33220 -0.15534 -0.26471 -0.15591 -0.75111 -0.89436
