K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fst8     Fst9     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7     Fis8     Fis9
9   3   3   15000  39.2434 02:01:16 -1.64829747764E+05 -1.62124019104E+05 -0.01260  1.00000 -0.00601  1.00000  1.00000  0.30911  0.33150 -0.07335  0.35325 -0.18321  0.00000 -0.11815  0.00000  0.00000 -0.78140 -0.89436 -0.26011 -0.81056
9   3   4   25000  32.9610 04:01:16 -1.63858380149E+05 -1.62124019104E+05 -0.01260  1.00000  0.35325  1.00000 -0.00601  0.30911  0.33150  1.00000 -0.07335 -0.18321  0.00000 -0.81056  0.00000 -0.11815 -0.78140 -0.89436  0.00000 -0.26011
9   3   4   30000  33.0865 08:01:16 -1.65134465633E+05 -1.62124019104E+05  1.00000 -0.00383  1.00000  1.00000  0.27036  0.32686  1.00000  1.00000 -0.00815  0.00000 -0.14671  0.00000  0.00000 -0.75111 -0.89436  0.00000  0.00000 -0.21114
9   3   4   45000  34.2689 12:01:16 -1.64108290203E+05 -1.62124019104E+05  0.00100  1.00000  1.00000  1.00000  0.20947  0.27491  0.33106  1.00000  0.00926 -0.12708  0.00000  0.00000  0.00000 -0.65933 -0.75111 -0.89436  0.00000 -0.22377
9   3   5   50000  27.2416 15:01:16 -1.63106343520E+05 -1.62124019104E+05  0.00100  1.00000  0.20947  1.00000  0.27491  0.33106  0.00926  1.00000  1.00000 -0.12708  0.00000 -0.65933  0.00000 -0.75111 -0.89436 -0.22377  0.00000  0.00000
9   3   5   65000  27.1214 20:01:16 -1.63724649089E+05 -1.62124019104E+05  1.00000  1.00000 -0.00778  1.00000  0.00588  0.27106  0.32752  1.00000  0.34940  0.00000  0.00000 -0.21074  0.00000 -0.13437 -0.75111 -0.89436  0.00000 -0.81056
9   3   5   75000  26.1911 22:01:16 -1.64583506055E+05 -1.62027026368E+05 -0.00131  0.00122  1.00000  0.26991  1.00000  0.32645  1.00000  1.00000  1.00000 -0.15300 -0.21350  0.00000 -0.75111  0.00000 -0.89436  0.00000  0.00000  0.00000
9   3   6  115000  19.6678 24:01:16 -1.63828020042E+05 -1.61829674964E+05  0.01492  1.00000  0.01004  0.27572  0.33181  1.00000  0.02219  1.00000  0.35355 -0.24327  0.00000 -0.14185 -0.75111 -0.89436  0.00000 -0.25114  0.00000 -0.81056
9   3   7  143635  19.3000 25:01:16 -1.63767006948E+05 -1.61656335357E+05  0.00895  0.00262  1.00000  1.00000  0.27085  0.32732  1.00000  0.34921  1.00000 -0.23653 -0.13750  0.00000  0.00000 -0.75111 -0.89436  0.00000 -0.81056  0.00000
9   3   7  165000  16.3370 26:01:16 -1.62890643667E+05 -1.60964351232E+05  0.02003  1.00000  0.21651  0.06095  1.00000  0.28136  0.33702  0.00962  0.35859 -0.12513  0.00000 -0.65933 -0.38336  0.00000 -0.75111 -0.89436 -0.19624 -0.81056
9   3   8  205000  13.2452 28:01:16 -1.62432548230E+05 -1.60964351232E+05  0.01105  1.00000  1.00000  0.27783  0.33376  0.02317  0.35544  0.21266  0.02341 -0.24474  0.00000  0.00000 -0.75111 -0.89436 -0.13843 -0.81056 -0.65933 -0.06963
9   3   9  206023  16.8000 28:01:16 -1.62117480795E+05 -1.60964351232E+05  1.00000  0.01105  0.02317  1.00000  0.27783  0.33376  0.21266  0.35544  0.02341  0.00000 -0.24474 -0.13843  0.00000 -0.75111 -0.89436 -0.65933 -0.81056 -0.06963
9   3  10  223476  12.9000 28:01:16 -1.61711619203E+05 -1.60964351232E+05  0.05374  1.00000  1.00000  0.00979  0.02161  0.27421  0.33042  0.35220  1.00000 -0.06800  0.00000  0.00000 -0.25727 -0.15096 -0.75111 -0.89436 -0.81056  0.00000
9   3  10  250000  11.8973 30:01:16 -1.61709142759E+05 -1.60544955237E+05  0.06442  0.02724  1.00000  0.27828  0.33417  0.04662  0.35584  1.00000 -0.00178 -0.13432 -0.26641  0.00000 -0.75111 -0.89436 -0.11133 -0.81056  0.00000 -0.15768
9   3  11  295000   9.3039 32:01:16 -1.61818523109E+05 -1.60386587923E+05  0.05902  1.00000  0.04498 -0.01220  0.04857  0.21702  0.28183  0.33745  0.35901 -0.09870  0.00000 -0.15932 -0.19455 -0.25597 -0.65933 -0.75111 -0.89436 -0.81056
9   3  12  299332  13.7000 32:01:16 -1.61609247847E+05 -1.60386587923E+05  0.21361  1.00000  0.03398  0.02447  0.02381  0.27870  0.33457  1.00000  0.35622 -0.65933  0.00000 -0.08820 -0.26536 -0.15004 -0.75111 -0.89436  0.00000 -0.81056
9   3  13  331443   6.5000 33:01:16 -1.60866582943E+05 -1.60331679280E+05  0.05178  0.03564  0.09629  1.00000  0.00774  0.28037  0.33610  0.05869  0.35770 -0.14902 -0.26471 -0.38943  0.00000 -0.23665 -0.75111 -0.89436 -0.08376 -0.81056
9   3  13  335000   8.1709 34:01:16 -1.60831745314E+05 -1.60331679280E+05  0.05178  0.05869  0.03564  0.09629  0.00774  0.28037  0.33610  1.00000  0.35770 -0.14902 -0.08376 -0.26471 -0.38943 -0.23665 -0.75111 -0.89436  0.00000 -0.81056
9   3  14  357209   2.5000 34:01:16 -1.60407684798E+05 -1.60331679280E+05  0.05467  0.03441  0.21443  0.06891  0.00573  0.27946  0.33526  1.00000  0.35689 -0.09264 -0.26471 -0.65933 -0.14871 -0.18963 -0.75111 -0.89436  0.00000 -0.81056
9   3  15  378723   6.2000 35:01:16 -1.60622584465E+05 -1.60331679280E+05  0.05581  0.00666  0.03892  1.00000  0.09623  0.05554  0.28033  0.33606  0.35767 -0.09264 -0.22729 -0.26836  0.00000 -0.38943 -0.15731 -0.75111 -0.89436 -0.81056
9   3  15  385000   4.3013 36:01:16 -1.60618112178E+05 -1.60331679280E+05  0.06024  0.04871  0.21906  0.06745  0.01010  0.28370  0.33917  0.01924  0.36067 -0.09264 -0.27868 -0.65933 -0.15591 -0.21877 -0.75111 -0.89436 -0.23614 -0.81056
9   3  16  404672   2.7000 37:01:16 -1.60633068338E+05 -1.60331679280E+05  0.02446  0.06033 -0.02481  0.21913  0.06740  0.28377  0.33924  0.04624  0.36074 -0.18511 -0.09264 -0.25158 -0.65933 -0.15656 -0.75111 -0.89436 -0.27313 -0.81056
9   3  16  425000   2.5127 38:01:16 -1.60341909325E+05 -1.60317221645E+05  0.05695  0.04223  0.09732  0.06315 -0.01275  0.28120  0.33686  1.00000  0.35844 -0.09264 -0.27008 -0.38943 -0.15737 -0.21422 -0.75111 -0.89436  0.00000 -0.81056
9   3  17  436048   1.0000 38:01:16 -1.60386587923E+05 -1.60317221645E+05  0.05695  0.04223  0.09732  0.06315 -0.01275  0.28120  0.33686  1.00000  0.35844 -0.09264 -0.27008 -0.38943 -0.15737 -0.21422 -0.75111 -0.89436  0.00000 -0.81056
9   3  17  475000   2.3746 40:01:16 -1.60408512508E+05 -1.60220825757E+05  0.06027  0.01528  0.06550  0.21909  0.06735  0.00890  0.28373  0.33920  0.36070 -0.09264 -0.27650 -0.26944 -0.65933 -0.15656 -0.20540 -0.75111 -0.89436 -0.81056
9   3  18  482165   1.3000 40:01:16 -1.60407684798E+05 -1.60220825757E+05  0.06088  0.04622  0.10108  0.06809  0.00824  0.28419  0.33963  0.00558  0.36111 -0.09264 -0.27547 -0.38943 -0.15591 -0.22443 -0.75111 -0.89436 -0.19588 -0.81056
9   3  19  508509   0.5000 41:01:16 -1.60337909440E+05 -1.60220825757E+05  0.05524  0.03500  0.09569  0.06764  0.00275  0.27989  0.33566  1.00000  0.35728 -0.09264 -0.26471 -0.38943 -0.15802 -0.21264 -0.75111 -0.89436  0.00000 -0.81056
9   3  19  520000   0.8375 42:01:16 -1.60494031120E+05 -1.60220825757E+05  0.00275  0.05524  0.03500  0.09569  0.06764  0.27989  0.33566  1.00000  0.35728 -0.21264 -0.09264 -0.26471 -0.38943 -0.15802 -0.75111 -0.89436  0.00000 -0.81056
9   3  20  535085   1.1000 42:01:16 -1.60410487265E+05 -1.60220825757E+05  0.05561  0.03537  0.21521  0.06286  0.00523  0.28017  0.33592  1.00000  0.35753 -0.09264 -0.26471 -0.65933 -0.15591 -0.21877 -0.75111 -0.89436  0.00000 -0.81056
9   3  21  549824   0.8000 43:01:16 -1.60337909440E+05 -1.60220825757E+05  0.05561  0.03537  0.21521  0.06286  0.00523  0.28017  0.33592  1.00000  0.35753 -0.09264 -0.26471 -0.65933 -0.15591 -0.21877 -0.75111 -0.89436  0.00000 -0.81056
9   3  21  555000   0.7339 44:01:16 -1.60357303872E+05 -1.60220825757E+05  0.05593  0.03570  0.09634  0.05796  0.00781  0.28042  0.33615  1.00000  0.35774 -0.09264 -0.26471 -0.38943 -0.15573 -0.23665 -0.75111 -0.89436  0.00000 -0.81056
9   3  22  576406   0.3000 45:01:16 -1.60386587923E+05 -1.60220825757E+05  0.06035  0.04627  0.21916  0.06757  0.00542  0.28379  0.33926  0.00897  0.36075 -0.09264 -0.27313 -0.65933 -0.15591 -0.21144 -0.75111 -0.89436 -0.24487 -0.81056
9   3  22  600000   0.5771 46:01:16 -1.60317221645E+05 -1.60220825757E+05  0.05561  0.03537  0.21521  0.06286  0.00523  0.28017  0.33592  1.00000  0.35753 -0.09264 -0.26471 -0.65933 -0.15591 -0.21877 -0.75111 -0.89436  0.00000 -0.81056
9   3  23  603267   0.8000 46:01:16 -1.60317793497E+05 -1.60220825757E+05  0.05561  1.00000  0.03537  0.21521  0.06286  0.00523  0.28017  0.33592  0.35753 -0.09264  0.00000 -0.26471 -0.65933 -0.15591 -0.21877 -0.75111 -0.89436 -0.81056
9   3  24  630238   0.1000 47:01:16 -1.60337909440E+05 -1.60220825757E+05  0.06021  0.04340  0.21904  0.06743  0.01008  0.28368  0.33916  0.00881  0.36066 -0.09264 -0.26836 -0.65933 -0.15591 -0.21877 -0.75111 -0.89436 -0.24487 -0.81056
9   3  25  631155   0.2000 47:01:16 -1.60337909440E+05 -1.60220825757E+05  0.06021  0.04340  0.21904  0.06743  0.01008  0.28368  0.33916  0.00881  0.36066 -0.09264 -0.26836 -0.65933 -0.15591 -0.21877 -0.75111 -0.89436 -0.24487 -0.81056
9   3  25  645000   0.6554 48:01:16 -1.60242629271E+05 -1.60220825757E+05  0.05549  1.00000  0.09592  0.06274  0.00632  0.28008  0.33584  0.03525  0.35745 -0.09264  0.00000 -0.38943 -0.15591 -0.22729 -0.75111 -0.89436 -0.26471 -0.81056
9   3  26  650518   0.3000 48:01:16 -1.60220825757E+05 -1.60220825757E+05  0.05984  0.01897  0.10008  0.06186  0.01191  0.28340  0.33889  0.07719  0.36040 -0.09264 -0.26493 -0.38943 -0.15573 -0.23665 -0.75111 -0.89436 -0.28745 -0.81056
9   3  27  677654   1.4000 49:01:16 -1.60220825757E+05 -1.60220825757E+05  0.05966  0.00240  0.09991  0.06688  0.01070  0.28326  0.33877  0.05753  0.36028 -0.09264 -0.21872 -0.38943 -0.15591 -0.22729 -0.75111 -0.89436 -0.29030 -0.81056
9   3  27  690000   0.5026 50:01:16 -1.60220825757E+05 -1.60220825757E+05  0.05922  0.01659  0.09949  0.06644  0.01024  0.28293  0.33846  0.08821  0.35998 -0.09264 -0.25871 -0.38943 -0.15591 -0.22729 -0.75111 -0.89436 -0.30314 -0.81056
9   3  28  704753   0.1000 50:01:16 -1.60253580563E+05 -1.60220825757E+05  0.05922  0.01659  0.08821  0.09949  0.06644  0.01024  0.28293  0.33846  0.35998 -0.09264 -0.25871 -0.30314 -0.38943 -0.15591 -0.22729 -0.75111 -0.89436 -0.81056
9   3  29  705646   0.2000 50:01:16 -1.60253580563E+05 -1.60220825757E+05  0.05922  0.01659  0.08821  0.09949  0.06644  0.01024  0.28293  0.33846  0.35998 -0.09264 -0.25871 -0.30314 -0.38943 -0.15591 -0.22729 -0.75111 -0.89436 -0.81056
9   3  30  732844   0.0000 51:01:16 -1.60220825757E+05 -1.60220825757E+05  0.05922  0.01659  0.09949  0.06644  0.01024  0.28293  0.33846  0.08821  0.35998 -0.09264 -0.25871 -0.38943 -0.15591 -0.22729 -0.75111 -0.89436 -0.30314 -0.81056
9   3  32  735000   0.6498 52:01:16 -1.60220825757E+05 -1.60220825757E+05  0.05943  0.01469  0.09970  0.06666  0.01047  0.28309  0.33861  0.08065  0.36013 -0.09264 -0.26210 -0.38943 -0.15591 -0.22729 -0.75111 -0.89436 -0.29034 -0.81056
9   3  33  761894   0.0000 53:01:16 -1.60220825757E+05 -1.60220825757E+05  0.05922  0.01659  0.09949  0.06644  0.01024  0.28293  0.33846  0.08821  0.35998 -0.09264 -0.25871 -0.38943 -0.15591 -0.22729 -0.75111 -0.89436 -0.30314 -0.81056
9   3  34  762798   0.0000 53:01:16 -1.60220825757E+05 -1.60220825757E+05  0.05922  0.01659  0.09949  0.06644  0.01024  0.28293  0.33846  0.08821  0.35998 -0.09264 -0.25871 -0.38943 -0.15591 -0.22729 -0.75111 -0.89436 -0.30314 -0.81056
9   3  35  763690   0.0000 53:01:16 -1.60220825757E+05 -1.60220825757E+05  0.05922  0.01659  0.09949  0.06644  0.01024  0.28293  0.33846  0.08821  0.35998 -0.09264 -0.25871 -0.38943 -0.15591 -0.22729 -0.75111 -0.89436 -0.30314 -0.81056
9   3  36  764610   0.0000 53:01:16 -1.60220825757E+05 -1.60220825757E+05  0.05922  0.01659  0.09949  0.06644  0.01024  0.28293  0.33846  0.08821  0.35998 -0.09264 -0.25871 -0.38943 -0.15591 -0.22729 -0.75111 -0.89436 -0.30314 -0.81056
9   3  37  765517   0.0000 53:01:16 -1.60220825757E+05 -1.60220825757E+05  0.05922  0.01659  0.09949  0.06644  0.01024  0.28293  0.33846  0.08821  0.35998 -0.09264 -0.25871 -0.38943 -0.15591 -0.22729 -0.75111 -0.89436 -0.30314 -0.81056
9   3  38  766423   0.0000 53:01:16 -1.60220825757E+05 -1.60220825757E+05  0.05922  0.01659  0.09949  0.06644  0.01024  0.28293  0.33846  0.08821  0.35998 -0.09264 -0.25871 -0.38943 -0.15591 -0.22729 -0.75111 -0.89436 -0.30314 -0.81056
9   3 200  766425   0.0000 53:01:16 -1.60220825757E+05 -1.60220825757E+05  0.05922  0.01659  0.09949  0.06644  0.01024  0.28293  0.33846  0.08821  0.35998 -0.09264 -0.25871 -0.38943 -0.15591 -0.22729 -0.75111 -0.89436 -0.30314 -0.81056
