K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7
7   7   1       0   1.0000 10:46:15 -1.68831357614E+05 -1.68831357614E+05  0.00637 -0.00501 -0.00198 -0.02539  0.00157  0.00000  0.02015 -0.17629 -0.14917 -0.16443 -0.20975 -0.16802 -0.14457 -0.16829
7   7   1     100   1.9608 10:46:15 -1.68593424549E+05 -1.68593424549E+05  0.00637 -0.00501 -0.00198 -0.02539  0.00157  0.00000  0.02015 -0.17629 -0.14917 -0.16443 -0.20975 -0.16802 -0.14457 -0.16829
7   7   1     200  36.4532 10:46:15 -1.63838768385E+05 -1.63595691426E+05  0.00637 -0.00501  0.02015  0.00000 -0.00198 -0.02539  0.00157 -0.17629 -0.14917 -0.16829 -0.14457 -0.16443 -0.20975 -0.16802
7   7   1     400  41.4392 10:46:15 -1.61430239815E+05 -1.61355962396E+05 -0.02539 -0.00501  0.02015  0.00637  0.00000 -0.00198  0.00157 -0.20975 -0.14917 -0.16829 -0.17629 -0.14457 -0.16443 -0.16802
7   7   1     800  47.1980 10:46:15 -1.61405844706E+05 -1.61334195317E+05 -0.00501  0.02015  0.00637  0.00000 -0.00198 -0.02539  0.00157 -0.14917 -0.16829 -0.17629 -0.14457 -0.16443 -0.20975 -0.16802
7   7   1    1600  46.7873 10:46:15 -1.61584772221E+05 -1.60358134478E+05  0.00000 -0.02539  0.02015 -0.00501 -0.00198  0.00157  0.00637 -0.14457 -0.20975 -0.16829 -0.14917 -0.16443 -0.16802 -0.17629
7   7   2    3200  48.2143 10:46:15 -1.61672686982E+05 -1.60358134478E+05 -0.00501 -0.02539  0.02015 -0.00198  0.00000  0.00157  0.00637 -0.14917 -0.20975 -0.16829 -0.16443 -0.14457 -0.16802 -0.17629
7   7   3    6400  43.0974 10:46:15 -1.61355693701E+05 -1.59696699433E+05 -0.02539  0.00637  0.02015 -0.00198  0.00157  0.00000 -0.00501 -0.20975 -0.17629 -0.16829 -0.16443 -0.16802 -0.14457 -0.14917
7   7   5   12800  31.7647 10:46:15 -1.60052784236E+05 -1.59267343433E+05 -0.01230  1.00000  1.00000  0.27028  0.32679  1.00000 -0.01448 -0.16395  0.00000  0.00000 -0.75111 -0.89436  0.00000 -0.15764
7   7   5   15000  33.6096 12:46:15 -1.61839077774E+05 -1.59267343433E+05  1.00000  1.00000  1.00000  0.27028  0.32679 -0.01230 -0.01448  0.00000  0.00000  0.00000 -0.75111 -0.89436 -0.16395 -0.15764
