K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fis1     Fis2     Fis3
3   8   1       0   1.0000 16:22:15 -1.62487114434E+05 -1.62487114434E+05 -0.00055 -0.00030  0.00115 -0.17185 -0.17382 -0.16277
3   8   1     100   0.9901 16:22:15 -1.62147541761E+05 -1.62147541761E+05 -0.00030  0.00115 -0.00055 -0.17382 -0.16277 -0.17185
3   8   1     200  20.3980 16:22:15 -1.59397047019E+05 -1.59397047019E+05 -0.00030 -0.00055  0.00115 -0.17382 -0.17185 -0.16277
3   8   1     400  27.8607 16:22:15 -1.56568726254E+05 -1.56568726254E+05 -0.00030  0.00115 -0.00055 -0.17382 -0.16277 -0.17185
3   8   1     800  32.9177 16:22:15 -1.57535031557E+05 -1.56499602523E+05  0.00115 -0.00055 -0.00030 -0.16277 -0.17185 -0.17382
3   8   1    1600  38.9513 16:22:15 -1.58055005074E+05 -1.56303954291E+05  0.00115 -0.00030 -0.00055 -0.16277 -0.17382 -0.17185
3   8   1    3200  42.3173 16:22:15 -1.58639867380E+05 -1.56303954291E+05 -0.01729  0.00750  0.16038 -0.17936 -0.09945 -0.47477
3   8   3    6400  34.9162 16:22:15 -1.58367699563E+05 -1.56303954291E+05  0.00223 -0.00232  0.07506 -0.15209 -0.17421 -0.30958
3   8   3   10000  35.8897 18:22:15 -1.57354102819E+05 -1.56001480061E+05 -0.00881 -0.01524  0.27051 -0.21219 -0.13919 -0.75111
3   8   4   12800  30.1189 20:22:15 -1.57789184763E+05 -1.56001480061E+05 -0.01299 -0.01729  0.27038 -0.18881 -0.14927 -0.75111
3   8   4   15000  30.0834 22:22:15 -1.56828386305E+05 -1.55423641553E+05 -0.02147 -0.01095  0.26812 -0.16968 -0.13980 -0.75111
3   8   6   25600  22.1801 23:22:15 -1.56528996052E+05 -1.55122158643E+05 -0.00285 -0.00769  0.27050 -0.13955 -0.21950 -0.75111
3   8   7   30000  11.6557 28:22:15 -1.56390093927E+05 -1.55093452986E+05 -0.00441  0.01068  0.27053 -0.13962 -0.25023 -0.75111
3   8   8   35000   6.1831 33:22:15 -1.55528058237E+05 -1.55080278648E+05  0.00428  0.00629  0.27067 -0.13348 -0.25691 -0.75111
3   8   9   40000   6.1938 36:22:15 -1.56075589789E+05 -1.55080278648E+05  0.00124  0.01318  0.27088 -0.14101 -0.25927 -0.75111
3   8  10   45000   6.0280 38:22:15 -1.55812749001E+05 -1.55080278648E+05 -0.00679  0.02174  0.27066 -0.14160 -0.27347 -0.75111
3   8  11   50000   3.6957 42:22:15 -1.55377855375E+05 -1.55080278648E+05  0.01381  0.00070  0.27084 -0.26305 -0.13845 -0.75111
3   8  11   51200   3.2528 42:22:15 -1.55124094608E+05 -1.55080278648E+05  0.00070  0.01381  0.27084 -0.13845 -0.26305 -0.75111
3   8  12   55000   3.0463 44:22:15 -1.55332763761E+05 -1.55080278648E+05  0.00124  0.01318  0.27088 -0.14101 -0.25927 -0.75111
3   8  13   60000   2.0182 48:22:15 -1.55080278648E+05 -1.55080278648E+05  0.00222  0.01159  0.27075 -0.13900 -0.25776 -0.75111
3   8  16   75000   2.0859 35:23:15 -1.55135114552E+05 -1.55080278648E+05 -0.00192  0.01789  0.27071 -0.14118 -0.26475 -0.75111
3   8  17   80000   3.0741 39:23:15 -1.55093452986E+05 -1.55080278648E+05  0.00070  0.01381  0.27084 -0.13845 -0.26305 -0.75111
3   8  18   85000   3.3835 41:23:15 -1.55216335058E+05 -1.55080278648E+05  0.00124  0.01318  0.27088 -0.14101 -0.25927 -0.75111
3   8  20  100000   1.4069 45:23:15 -1.55080278648E+05 -1.55080278648E+05  0.00070  0.01381  0.27084 -0.13845 -0.26305 -0.75111
3   8  21  102400   0.9562 46:23:15 -1.55080278648E+05 -1.55080278648E+05 -0.00254  0.01836  0.27066 -0.13861 -0.26847 -0.75111
3   8  21  105000   1.0267 47:23:15 -1.55124094608E+05 -1.55080278648E+05  0.00222  0.01159  0.27075 -0.13900 -0.25776 -0.75111
3   8  22  106123   0.8000 47:23:15 -1.55093452986E+05 -1.55080278648E+05  0.00222  0.01159  0.27075 -0.13900 -0.25776 -0.75111
3   8  23  111151   0.5000 47:23:15 -1.55093452986E+05 -1.55080278648E+05  0.00222  0.01159  0.27075 -0.13900 -0.25776 -0.75111
3   8  23  115000   0.9781 49:23:15 -1.55080278648E+05 -1.55080278648E+05 -0.00254  0.01836  0.27066 -0.13861 -0.26847 -0.75111
3   8  24  116127   1.2000 50:23:15 -1.55080278648E+05 -1.55080278648E+05 -0.00334  0.02049  0.27069 -0.14066 -0.27095 -0.75111
3   8  25  121110   1.0000 50:23:15 -1.55080278648E+05 -1.55080278648E+05  0.00222  0.01159  0.27075 -0.13900 -0.25776 -0.75111
3   8  26  126063   0.3000 50:23:15 -1.55080278648E+05 -1.55080278648E+05 -0.00107  0.01595  0.27065 -0.13912 -0.26268 -0.75111
3   8  27  130971   0.3000 50:23:15 -1.55093452986E+05 -1.55080278648E+05  0.00222  0.01159  0.27075 -0.13900 -0.25776 -0.75111
3   8  28  135890   0.7000 50:23:15 -1.55080278648E+05 -1.55080278648E+05  0.00222  0.01159  0.27075 -0.13900 -0.25776 -0.75111
3   8  29  140000   0.0000 51:23:15 -1.55080278648E+05 -1.55080278648E+05  0.00222  0.01159  0.27075 -0.13900 -0.25776 -0.75111
3   8 200  142519   0.0000 51:23:15 -1.55080278648E+05 -1.55080278648E+05  0.00222  0.01159  0.27075 -0.13900 -0.25776 -0.75111
