K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7
7  10   9  120000  15.8484 39:48:15 -1.59730723446E+05 -1.58099615764E+05  0.02168  0.01116  1.00000  0.03462  0.27714  0.33313  0.35482 -0.24418 -0.13900  0.00000 -0.23030 -0.75111 -0.89436 -0.81056
7  10  10  140267  15.1000 39:48:15 -1.59372791567E+05 -1.58099615764E+05  1.00000  0.01840  0.01741  0.27647  0.33251  0.04831  0.35422  0.00000 -0.15509 -0.25766 -0.75111 -0.89436 -0.10431 -0.81056
7  10  10  165000  11.1230 41:48:15 -1.58874264285E+05 -1.57835769685E+05  0.01918  0.02038  0.01726  1.00000  0.27569  0.33178  0.35352 -0.08405 -0.16345 -0.25678  0.00000 -0.75111 -0.89436 -0.81056
7  10  11  168502  11.4000 41:48:15 -1.58616328963E+05 -1.57835769685E+05 -0.00931  1.00000  0.02919  0.06024  0.27816  0.33406  0.12169 -0.15382  0.00000 -0.26232 -0.15591 -0.75111 -0.89436 -0.33112
7  10  11  185000   9.5485 43:48:15 -1.58809734336E+05 -1.57739043363E+05  0.01459  0.05639  1.00000  0.27598  0.33205  0.35378  0.02229 -0.16684 -0.08201  0.00000 -0.75111 -0.89436 -0.81056 -0.25328
7  10  11  195000   9.7724 47:48:15 -1.58296157817E+05 -1.57739043363E+05  0.01732 -0.00463  0.03551  0.04030  0.27777  0.33371  0.35538 -0.11493 -0.14794 -0.26836 -0.16646 -0.75111 -0.89436 -0.81056
7  10  13  223839   5.0000 48:48:15 -1.57980599459E+05 -1.57612962794E+05  0.04355  0.03698  0.01112  0.02789  0.27888  0.33472  0.35637 -0.09904 -0.26836 -0.16750 -0.18385 -0.75111 -0.89436 -0.81056
7  10  13  230000   6.1434 51:48:15 -1.58238528301E+05 -1.57612962794E+05  0.02707  0.03115  0.02684  0.21477  0.27977  0.33555  0.35717 -0.11840 -0.15364 -0.25213 -0.65933 -0.75111 -0.89436 -0.81056
7  10  14  251243   4.3000 52:48:15 -1.58128918100E+05 -1.57591110240E+05  0.03178  0.02209  0.02824  0.35642  0.27893  0.33477  0.21386 -0.09929 -0.25876 -0.15277 -0.81056 -0.75111 -0.89436 -0.65933
7  10  14  265000   5.7672 53:48:15 -1.58035091293E+05 -1.57591110240E+05 -0.00016  0.04165  0.02415  0.05234  0.28015  0.33590  0.35751 -0.28204 -0.08752 -0.24869 -0.15420 -0.75111 -0.89436 -0.81056
7  10  15  274174   2.9000 53:48:15 -1.57778120630E+05 -1.57591110240E+05  0.05659  0.02520  0.04892 -0.00410  0.27998  0.33574  0.35735 -0.09870 -0.26441 -0.14079 -0.22088 -0.75111 -0.89436 -0.81056
7  10  16  282900   3.8000 53:48:15 -1.57735370791E+05 -1.57591110240E+05  0.05422  0.03037  0.00185  0.04369  0.27912  0.33495  0.35658 -0.09264 -0.26069 -0.20088 -0.16827 -0.75111 -0.89436 -0.81056
7  10  17  306112   1.5000 54:48:15 -1.57628546251E+05 -1.57591110240E+05  0.05446  0.02809  0.00323  0.05650  0.27930  0.33511  0.35675 -0.09264 -0.25804 -0.24246 -0.15573 -0.75111 -0.89436 -0.81056
7  10  17  310000   1.7279 55:48:15 -1.57612962794E+05 -1.57591110240E+05  0.05446  0.02809  0.00323  0.05650  0.27930  0.33511  0.35675 -0.09264 -0.25804 -0.24246 -0.15573 -0.75111 -0.89436 -0.81056
7  10  19  348001   1.7000 56:48:15 -1.57591110240E+05 -1.57591110240E+05  0.05446  0.02809  0.00323  0.05650  0.27930  0.33511  0.35675 -0.09264 -0.25804 -0.24246 -0.15573 -0.75111 -0.89436 -0.81056
7  10  19  355000   1.0674 57:48:15 -1.57657894611E+05 -1.57591110240E+05  0.05409  0.02771  0.00243  0.06135  0.27902  0.33485  0.35649 -0.09264 -0.25804 -0.23535 -0.15591 -0.75111 -0.89436 -0.81056
7  10  20  369870   1.2000 57:48:15 -1.57591110240E+05 -1.57591110240E+05  0.05446  0.02809  0.00323  0.05650  0.27930  0.33511  0.35675 -0.09264 -0.25804 -0.24246 -0.15573 -0.75111 -0.89436 -0.81056
7  10  21  393199   0.3000 58:48:15 -1.57631708701E+05 -1.57591110240E+05  0.05409  0.02771  0.00243  0.06135  0.27902  0.33485  0.35649 -0.09264 -0.25804 -0.23535 -0.15591 -0.75111 -0.89436 -0.81056
7  10  21  400000   0.6085 59:48:15 -1.57685024558E+05 -1.57591110240E+05  0.04208  0.03730  0.01471  0.03792  0.27944  0.33524  0.35687 -0.09583 -0.27148 -0.22217 -0.16331 -0.75111 -0.89436 -0.81056
7  10  22  416555   0.4000 59:48:15 -1.57591110240E+05 -1.57591110240E+05  0.05409  0.02771  0.00243  0.06135  0.27902  0.33485  0.35649 -0.09264 -0.25804 -0.23535 -0.15591 -0.75111 -0.89436 -0.81056
7  10  23  425417   0.4000 00:49:15 -1.57591110240E+05 -1.57591110240E+05  0.05409  0.02771  0.00243  0.06135  0.27902  0.33485  0.35649 -0.09264 -0.25804 -0.23535 -0.15591 -0.75111 -0.89436 -0.81056
7  10  23  445000   0.4025 01:49:15 -1.57657894611E+05 -1.57591110240E+05  0.05409  0.02771  0.00243  0.06135  0.27902  0.33485  0.35649 -0.09264 -0.25804 -0.23535 -0.15591 -0.75111 -0.89436 -0.81056
7  10  24  448905   0.6000 01:49:15 -1.57591110240E+05 -1.57591110240E+05  0.05409  0.02771  0.00243  0.06135  0.27902  0.33485  0.35649 -0.09264 -0.25804 -0.23535 -0.15591 -0.75111 -0.89436 -0.81056
7  10  25  472328   0.0000 02:49:15 -1.57591110240E+05 -1.57591110240E+05  0.05420  0.03035 -0.00022  0.06146  0.27910  0.33493  0.35656 -0.09264 -0.26069 -0.23223 -0.15591 -0.75111 -0.89436 -0.81056
7  10  28  490000   0.0000 03:49:15 -1.57591110240E+05 -1.57591110240E+05  0.05409  0.02771  0.00243  0.06135  0.27902  0.33485  0.35649 -0.09264 -0.25804 -0.23535 -0.15591 -0.75111 -0.89436 -0.81056
7  10  28  490391   0.0000 03:49:15 -1.57591110240E+05 -1.57591110240E+05  0.05409  0.02771  0.00243  0.06135  0.27902  0.33485  0.35649 -0.09264 -0.25804 -0.23535 -0.15591 -0.75111 -0.89436 -0.81056
7  10  29  491269   0.0000 03:49:15 -1.57591110240E+05 -1.57591110240E+05  0.05409  0.02771  0.00243  0.06135  0.27902  0.33485  0.35649 -0.09264 -0.25804 -0.23535 -0.15591 -0.75111 -0.89436 -0.81056
7  10  30  492143   0.1000 03:49:15 -1.57622772173E+05 -1.57591110240E+05  0.05409  0.02771  0.00243  0.06135  0.27902  0.33485  0.35649 -0.09264 -0.25804 -0.23535 -0.15591 -0.75111 -0.89436 -0.81056
7  10  31  493037   0.1000 03:49:15 -1.57591110240E+05 -1.57591110240E+05  0.05409  0.02771  0.00243  0.06135  0.27902  0.33485  0.35649 -0.09264 -0.25804 -0.23535 -0.15591 -0.75111 -0.89436 -0.81056
7  10  32  493918   0.0000 03:49:15 -1.57591110240E+05 -1.57591110240E+05  0.05409  0.02771  0.00243  0.06135  0.27902  0.33485  0.35649 -0.09264 -0.25804 -0.23535 -0.15591 -0.75111 -0.89436 -0.81056
7  10 200  493920   0.0000 03:49:15 -1.57591110240E+05 -1.57591110240E+05  0.00243  0.02771  0.06135  0.05409  0.27902  0.33485  0.35649 -0.23535 -0.25804 -0.15591 -0.09264 -0.75111 -0.89436 -0.81056
