K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6
6   9   1       0   1.0000 08:40:15 -1.67050481059E+05 -1.67050481059E+05  0.00437  0.00154  0.00811  0.00914 -0.00243 -0.01231 -0.14247 -0.14723 -0.13824 -0.18798 -0.19554 -0.21952
6   9   1     100   0.9901 08:40:15 -1.66914856479E+05 -1.66914856479E+05  0.00437  0.00154  0.00811  0.00914 -0.01231 -0.00243 -0.14247 -0.14723 -0.13824 -0.18798 -0.21952 -0.19554
6   9   1     200  32.1782 08:40:15 -1.62530913958E+05 -1.62476920706E+05  0.00914  0.00437  0.00154  0.00811 -0.00243 -0.01231 -0.18798 -0.14247 -0.14723 -0.13824 -0.19554 -0.21952
6   9   1     400  33.3333 08:40:15 -1.59202847882E+05 -1.59202847882E+05  0.00811  0.00914  0.00437  0.00154 -0.00243 -0.01231 -0.13824 -0.18798 -0.14247 -0.14723 -0.19554 -0.21952
6   9   1     800  33.0424 08:40:15 -1.59142884383E+05 -1.58027922921E+05  0.00154  0.00811  0.00437  0.00914 -0.00243 -0.01231 -0.14723 -0.13824 -0.14247 -0.18798 -0.19554 -0.21952
6   9   1    1600  42.3221 08:40:15 -1.60388600954E+05 -1.58027922921E+05  0.00914  0.00154  0.00437  0.00811 -0.00243 -0.01231 -0.18798 -0.14723 -0.14247 -0.13824 -0.19554 -0.21952
6   9   2    3200  49.5885 08:40:15 -1.60647924486E+05 -1.58027922921E+05  0.00154  0.00437  0.00811 -0.00243 -0.01231  0.00914 -0.14723 -0.14247 -0.13824 -0.19554 -0.21952 -0.18798
6   9   3    6400  38.1616 10:40:15 -1.59923633864E+05 -1.58027922921E+05 -0.01471 -0.01378  0.27060  0.32709  1.00000  1.00000 -0.17575 -0.14796 -0.75111 -0.89436  0.00000  0.00000
6   9   5   10000  21.0884 14:40:15 -1.61807602648E+05 -1.58027922921E+05  0.27060 -0.01378  1.00000 -0.01471  1.00000  0.32709 -0.75111 -0.14796  0.00000 -0.17575  0.00000 -0.89436
6   9   5   12800  26.1106 14:40:15 -1.59267825781E+05 -1.57769316196E+05  1.00000  0.00399  0.27011  0.32664  0.00813  1.00000  0.00000 -0.24862 -0.75111 -0.89436 -0.12729  0.00000
6   9   5   20000  25.8495 16:40:15 -1.58895270669E+05 -1.57735577856E+05  0.00507 -0.00272  0.27071  0.32719  1.00000  1.00000 -0.12307 -0.24558 -0.75111 -0.89436  0.00000  0.00000
6   9   5   25000  27.5556 20:40:15 -1.59728128238E+05 -1.57735577856E+05 -0.01556  0.00193  0.27047  0.32697  1.00000  1.00000 -0.21067 -0.12542 -0.75111 -0.89436  0.00000  0.00000
6   9   5   25600  27.4907 20:40:15 -1.59139259768E+05 -1.57735577856E+05 -0.01556  0.00193  1.00000  0.27047  0.32697  1.00000 -0.21067 -0.12542  0.00000 -0.75111 -0.89436  0.00000
6   9   6   40000  22.8446 23:40:15 -1.58557224395E+05 -1.57735577856E+05 -0.00121  0.00696  0.26994  0.32648  1.00000  1.00000 -0.14877 -0.22838 -0.75111 -0.89436  0.00000  0.00000
6   9   7   45000  16.3541 27:40:15 -1.57350864069E+05 -1.57314508127E+05  1.00000  0.00257  0.00196  1.00000  0.27020  0.32672  0.00000 -0.22348 -0.14061  0.00000 -0.75111 -0.89436
6   9   7   51200  15.8354 27:40:15 -1.59620424693E+05 -1.56809031619E+05 -0.00092  1.00000 -0.00875  0.27322  0.32950  0.08442 -0.14716  0.00000 -0.20033 -0.75111 -0.89436 -0.05767
6   9   7   60000  16.3815 30:40:15 -1.59120562543E+05 -1.56809031619E+05  0.00383  0.04363  0.27645  0.33249  0.03467  0.35421 -0.17227 -0.06249 -0.75111 -0.89436 -0.26985 -0.81056
6   9   8   65000   9.9129 33:40:15 -1.57121209182E+05 -1.56809031619E+05  0.01008  1.00000 -0.00366  0.27134  0.32777  0.34964 -0.12453  0.00000 -0.23009 -0.75111 -0.89436 -0.81056
6   9  10  100000   9.0757 35:40:15 -1.57171478305E+05 -1.56680663238E+05  0.01550  0.02352  0.02841  0.27882  0.21849  0.35632 -0.11212 -0.15759 -0.26319 -0.75111 -0.58388 -0.81056
6   9  10  102400   8.3010 35:40:15 -1.57506434996E+05 -1.56680663238E+05  0.01550  0.02352  0.02841  0.27882  0.21849  0.35632 -0.11212 -0.15759 -0.26319 -0.75111 -0.58388 -0.81056
6   9  11  115679   6.0000 35:40:15 -1.56883598324E+05 -1.56680663238E+05  0.04313  0.02606  0.02155  0.27856  0.33443  0.13446 -0.09904 -0.26294 -0.16662 -0.75111 -0.89436 -0.32811
